OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,convert_scale,sobel2,convert_scale2,add_weighted,gpu_frame_download,show_img
20,4.805625,0.2482972,1.584e-06,0.144827,1.166e-06,0.008601322,0.02513055,0.02870038,0.01015857,0.005345493,0.01119332,0.006059658,0.00266733,0.003188329,0.00242258
21,5.053922,0.2510067,1.25e-06,0.1417283,8.34e-07,0.007816489,0.01719906,0.03431504,0.0117354,0.005437909,0.01093907,0.006407408,0.003651161,0.004865244,0.006909573
22,5.304929,0.2253653,1.333e-06,0.1532452,9.16e-07,0.007488157,0.007144823,0.01524898,0.01249257,0.004993327,0.0114684,0.004776577,0.002690663,0.003157829,0.002656496
23,5.530294,0.2552151,1.5e-06,0.1436751,9.17e-07,0.007415157,0.01682731,0.05135468,0.008563239,0.004318577,0.00939457,0.005150577,0.002080413,0.003185329,0.003247663
24,5.785509,0.2282992,1.417e-06,0.1427555,8.33e-07,0.00739599,0.01663006,0.02097439,0.01121807,0.004861244,0.01093607,0.004998326,0.00261333,0.003452579,0.002461413
25,6.013808,0.2428077,1.333e-06,0.1433636,1.167e-06,0.007668156,0.01713406,0.0341662,0.01033832,0.004891993,0.01060824,0.005221659,0.00261333,0.003804412,0.002995245
26,6.256616,0.2252421,1.834e-06,0.1428326,9.17e-07,0.007351989,0.005997326,0.02066272,0.01663623,0.006685908,0.01248515,0.004368244,0.002278581,0.003221412,0.002719163
27,6.481858,0.2284919,1.583e-06,0.1430692,8.34e-07,0.007391156,0.01660748,0.0210303,0.01078324,0.004931993,0.01066232,0.00493016,0.002666496,0.003655328,0.002761747
28,6.71035,0.2355525,1.5e-06,0.1436169,7.5e-07,0.00727699,0.007580573,0.01867122,0.01892614,0.006508074,0.01677323,0.005660159,0.003245662,0.004148161,0.003143163
29,6.945903,0.2677529,1.917e-06,0.1466648,9.17e-07,0.009962903,0.02492738,0.03028288,0.01591273,0.007008657,0.0129429,0.006746074,0.003072329,0.004663743,0.005565659
30,7.213656,0.2649366,1.5e-06,0.1425751,8.33e-07,0.007363907,0.007345739,0.03466095,0.02708546,0.006266741,0.01484906,0.007296323,0.002955746,0.007750823,0.006784407
31,7.478592,0.2288488,1.667e-06,0.1429063,1e-06,0.007499823,0.01718989,0.02117614,0.01010674,0.00480941,0.01048807,0.00517016,0.002699079,0.003764912,0.003035579
32,7.707441,0.2263714,1.167e-06,0.1443901,1e-06,0.007512323,0.01044773,0.02079797,0.01643939,0.00501991,0.00934507,0.004370244,0.002217997,0.003194079,0.00263433
33,7.933812,0.2286419,1.334e-06,0.1430731,8.33e-07,0.007495323,0.01722689,0.02109622,0.01024965,0.004904409,0.0106114,0.004995659,0.00266858,0.003555995,0.002762413
34,8.162454,0.2297296,1.584e-06,0.1438341,8.34e-07,0.007535323,0.01714831,0.02118697,0.01010157,0.004892327,0.0106929,0.005290576,0.002682746,0.003452662,0.002909663
35,8.392184,0.2297853,1.583e-06,0.1445981,9.16e-07,0.00745799,0.01719123,0.02105197,0.01010782,0.004867327,0.01062798,0.004872827,0.002634079,0.003633745,0.002739747
36,8.621969,0.2593984,1.5e-06,0.1438937,9.17e-07,0.007184073,0.01050807,0.03438095,0.02672288,0.008136655,0.01474548,0.005550576,0.002647413,0.003221079,0.00240508
37,8.881367,0.2284609,1.584e-06,0.1434765,7.5e-07,0.00742849,0.01719306,0.02093564,0.01007415,0.00486216,0.0107764,0.00487316,0.002618079,0.003386496,0.002834412
38,9.109828,0.2410768,1.667e-06,0.1427061,9.16e-07,0.007465074,0.01667881,0.03423487,0.01043482,0.004909576,0.0106149,0.004957244,0.002636496,0.003708328,0.002727996
39,9.350905,0.244744,1.166e-06,0.143222,1.167e-06,0.007657323,0.01720756,0.03431595,0.0103989,0.005384409,0.01099065,0.005681325,0.00264183,0.004096411,0.003145329
40,9.595649,0.231084,1.584e-06,0.143815,7.5e-07,0.007660073,0.01046557,0.02103139,0.01642139,0.006081241,0.01021449,0.005015743,0.00240233,0.003790162,0.004184327
41,9.826733,0.2443288,1.5e-06,0.1435576,1.084e-06,0.007698406,0.01663573,0.0343732,0.01044182,0.005379659,0.01070948,0.005736576,0.00257358,0.003732578,0.003487662
42,10.07106,0.2295119,1.583e-06,0.1435677,8.33e-07,0.007558323,0.01041648,0.02108989,0.01678248,0.006211992,0.01002757,0.005103493,0.002511663,0.003472079,0.00276783
43,10.30057,0.2485372,1.333e-06,0.143069,8.34e-07,0.009782486,0.02525038,0.02860379,0.01143024,0.004977826,0.0106604,0.00511791,0.002635163,0.003865495,0.003142412
44,10.54911,0.2517381,1.417e-06,0.148638,8.33e-07,0.007515406,0.01660564,0.03427129,0.01035565,0.005472242,0.01123765,0.006169908,0.00258233,0.004165994,0.00472166
45,10.80085,0.2331503,1.167e-06,0.1428957,8.34e-07,0.007329573,0.005943158,0.02068997,0.01910972,0.006353408,0.01456765,0.005399576,0.003085913,0.003647078,0.004126578
46,11.034,0.221466,1.583e-06,0.1445429,1e-06,0.00749549,0.01660606,0.01056507,0.008958238,0.005665659,0.01167398,0.006134075,0.002638496,0.003791661,0.003391829
47,11.25547,0.2429821,1.25e-06,0.1432054,9.17e-07,0.007436656,0.01720523,0.03426354,0.0104979,0.004892743,0.01057865,0.005515659,0.002640996,0.004034661,0.002708496
48,11.49845,0.2261912,1.417e-06,0.1438246,8.33e-07,0.007305407,0.005900575,0.02067531,0.01688689,0.006423575,0.01245665,0.004448328,0.002275746,0.003433996,0.002557829
49,11.72464,0.2312685,1.25e-06,0.1434525,8.33e-07,0.00739099,0.01720456,0.02111139,0.01284107,0.00489891,0.01052174,0.005025909,0.00258483,0.003488329,0.002746246
50,11.95591,0.2268144,1.417e-06,0.14461,7.5e-07,0.007487073,0.01048657,0.02071322,0.01680498,0.004950493,0.009220904,0.004429994,0.00224858,0.003326579,0.00253383
51,12.18272,0.2453395,1.583e-06,0.1427871,9.16e-07,0.007782906,0.01721989,0.03426845,0.01253332,0.004848327,0.01088724,0.005979492,0.002596496,0.003610745,0.002822996
52,12.42806,0.2400483,1.416e-06,0.1443851,8.34e-07,0.007456239,0.01665148,0.03411429,0.009838653,0.004558744,0.009743236,0.004630827,0.002394747,0.003353246,0.002919412
53,12.66811,0.2642615,1.667e-06,0.1429151,7.5e-07,0.007431907,0.01735039,0.05239101,0.01607798,0.004851326,0.0102149,0.00497791,0.002682746,0.003072163,0.00229358
54,12.93237,0.2429924,1.417e-06,0.1432978,9.16e-07,0.007716156,0.01715439,0.03421487,0.0105064,0.004921993,0.0105529,0.005257409,0.002681413,0.004063495,0.002623246
55,13.17536,0.2428395,1.5e-06,0.1430341,1.084e-06,0.007461823,0.01719639,0.03426987,0.01147973,0.004778326,0.01077207,0.004939076,0.00255983,0.003582495,0.002763163
56,13.4182,0.2326388,1.417e-06,0.1444779,9.17e-07,0.00742099,0.01703573,0.0209678,0.01321907,0.00496391,0.01069607,0.004954743,0.00258483,0.003564078,0.00275133
57,13.65084,0.226047,1.083e-06,0.1426826,1e-06,0.007351657,0.005916742,0.02158089,0.01667273,0.006354075,0.01238015,0.004448744,0.00228708,0.003680579,0.002689663
58,13.87689,0.2291612,1.583e-06,0.1437959,8.33e-07,0.007474407,0.009909986,0.02070522,0.01750473,0.00495291,0.01219498,0.00486141,0.002915412,0.00261658,0.002227247
59,14.10605,0.2386653,1.667e-06,0.1447446,1e-06,0.009542904,0.02539205,0.01255198,0.01349773,0.006169575,0.0109049,0.005823075,0.002695496,0.003899912,0.003440412
60,14.34472,0.2654841,1.583e-06,0.1438621,7.5e-07,0.007226741,0.007379656,0.03509078,0.02691488,0.007074324,0.01714731,0.007131324,0.004140244,0.00472766,0.004786827
61,14.6102,0.2656401,1.583e-06,0.1463615,9.17e-07,0.01020907,0.0249543,0.03015804,0.01558106,0.006973824,0.01270548,0.005691326,0.002690413,0.004803493,0.005509076
62,14.87584,0.2359297,1.417e-06,0.1435726,1.25e-06,0.00748174,0.01043874,0.02078497,0.01805397,0.00525991,0.01403606,0.00712224,0.003311079,0.003224995,0.002640663
63,15.11177,0.2485664,1.5e-06,0.1451358,8.33e-07,0.009806653,0.02513788,0.02859163,0.0102659,0.004870244,0.01062715,0.005113493,0.002736746,0.003513829,0.002764746
64,15.36034,0.2520077,1.416e-06,0.1443686,9.17e-07,0.007673823,0.01661931,0.03542054,0.01577381,0.008733321,0.0102589,0.00483866,0.002643996,0.003357579,0.002316747
65,15.61234,0.2573011,1.083e-06,0.1467185,1e-06,0.00702274,0.01052074,0.03449879,0.02639671,0.005672742,0.01078365,0.006093075,0.002624746,0.004539577,0.002427747
66,15.86964,0.2318791,2.166e-06,0.145617,9.17e-07,0.008113072,0.01036365,0.02076747,0.01636914,0.004733827,0.009180654,0.004348494,0.002092747,0.004802994,0.005486909
67,16.10152,0.2449408,1.25e-06,0.1428442,8.34e-07,0.007736072,0.01668764,0.03430995,0.01048732,0.005616492,0.01089865,0.005740992,0.00259283,0.003855411,0.004169161
68,16.34646,0.2319233,1.083e-06,0.1425472,9.17e-07,0.007420073,0.01706306,0.03426545,0.009273487,0.003472328,0.008240989,0.003801328,0.002043997,0.002158164,0.001635165
69,16.57839,0.2511743,1.25e-06,0.1409185,1e-06,0.007648323,0.01694348,0.03541737,0.01452006,0.007476573,0.01222682,0.005829658,0.00256158,0.00495091,0.00267883
70,16.82956,0.2494789,1.417e-06,0.1424136,7.5e-07,0.007618573,0.01716864,0.03431554,0.01175057,0.005469242,0.01080099,0.007130574,0.002627246,0.005038743,0.005142993
71,17.07904,0.2420924,1.417e-06,0.1429412,9.17e-07,0.00765299,0.01720073,0.0342447,0.01055615,0.004869493,0.01052465,0.005025493,0.002609829,0.003710579,0.002754246
72,17.32113,0.2275685,1.667e-06,0.1440624,8.33e-07,0.00732099,0.006472825,0.02099855,0.01641539,0.006494908,0.01227657,0.004721993,0.002503163,0.003560579,0.002738663
73,17.5487,0.2284549,1.416e-06,0.1433631,9.16e-07,0.007447407,0.01723481,0.02102939,0.01012682,0.004891326,0.0105159,0.004909826,0.002698163,0.003476162,0.00275958
74,17.77716,0.2319726,1.5e-06,0.1441274,1.083e-06,0.007259657,0.007175323,0.01886347,0.01637056,0.006445825,0.01651848,0.005359243,0.003133412,0.003628495,0.003088163
75,18.00913,0.2573214,1.5e-06,0.1461717,9.16e-07,0.00726249,0.00789674,0.03478112,0.02650638,0.005784908,0.01086607,0.005725992,0.002569746,0.004656827,0.005096993
76,18.26645,0.2503196,1.583e-06,0.1433571,9.16e-07,0.00726674,0.007742073,0.03439787,0.02625563,0.005061243,0.00961857,0.007545907,0.002590246,0.004197578,0.00228408
77,18.51677,0.2165227,1.417e-06,0.1421742,8.34e-07,0.007559906,0.01720056,0.01044398,0.01006199,0.004926327,0.01050999,0.005102909,0.002681497,0.003328995,0.00253008
78,18.73329,0.2266016,1.834e-06,0.1442416,8.33e-07,0.007340573,0.006467075,0.02096197,0.01651764,0.006602324,0.0122244,0.004370661,0.002287163,0.003281662,0.002303914
79,18.95989,0.2465079,1.584e-06,0.1427204,7.5e-07,0.007722823,0.01699606,0.03446329,0.01035948,0.00543916,0.01092207,0.006469824,0.00257808,0.004117245,0.00471716
80,19.2064,0.2431628,1.75e-06,0.1436409,8.33e-07,0.00739299,0.01712223,0.03422562,0.01148882,0.004990243,0.01067482,0.00496141,0.002585579,0.003484246,0.002593413
81,19.44956,0.2658444,1.5e-06,0.1429828,9.17e-07,0.007179407,0.01046882,0.03432562,0.02658346,0.006207158,0.01404256,0.007048907,0.002491996,0.00780099,0.00671024
82,19.71541,0.2299584,1e-06,0.1421706,7.5e-07,0.007238073,0.007166907,0.01829506,0.01731356,0.006415241,0.01638248,0.005174826,0.003079246,0.003627578,0.003093079
83,19.94537,0.2633457,1.667e-06,0.1450994,8.33e-07,0.00728999,0.007892323,0.03409687,0.0271123,0.009417238,0.0145034,0.008833488,0.002888913,0.003934161,0.002275164
84,20.20871,0.2249439,1.166e-06,0.1426233,8.34e-07,0.007272656,0.006293908,0.02065605,0.01684806,0.006562991,0.01233065,0.004366828,0.002284746,0.003145663,0.00255708
85,20.43366,0.2281808,1.25e-06,0.1429437,1.083e-06,0.007448573,0.01721331,0.02111364,0.01017832,0.00485716,0.0105244,0.004987994,0.002658579,0.003492079,0.002760663
86,20.66184,0.2462017,1.833e-06,0.1432411,7.5e-07,0.007731073,0.01718514,0.03430762,0.01145457,0.005460742,0.01106648,0.006155325,0.002639913,0.003811328,0.003145746
87,20.90804,0.2438766,1.5e-06,0.1438741,1e-06,0.00745749,0.01709789,0.03425937,0.01071432,0.00482891,0.0109624,0.005860909,0.002737496,0.003642328,0.002438914
88,21.15192,0.2288883,1.417e-06,0.1419889,9.16e-07,0.007439907,0.01044957,0.02068489,0.01655573,0.00527391,0.009986319,0.006305658,0.002656413,0.004727077,0.00281758
89,21.3808,0.2427767,1.417e-06,0.1436031,1.083e-06,0.007775989,0.01714648,0.0341807,0.01056649,0.004770244,0.01070699,0.00494216,0.002619163,0.003567578,0.002895246
90,21.62358,0.2312196,1.75e-06,0.1439457,1.166e-06,0.007224657,0.00735549,0.02069956,0.01690539,0.006490408,0.01436715,0.005253909,0.003079246,0.003243579,0.00265158
91,21.8548,0.2561189,2.083e-06,0.1451926,7.5e-07,0.007294324,0.007874905,0.03420104,0.02680196,0.005806409,0.01099665,0.006294575,0.002565496,0.004803577,0.004284494
92,22.11092,0.253313,1.5e-06,0.1441476,9.17e-07,0.00724824,0.007914073,0.03453595,0.02576838,0.004717994,0.01235107,0.008052573,0.002638246,0.003268829,0.002667663
93,22.36423,0.2490696,1e-06,0.1429662,7.5e-07,0.007506739,0.01658598,0.03456828,0.009443987,0.005735909,0.01605081,0.007940406,0.002715246,0.003139246,0.002414997
94,22.6133,0.2405191,1.166e-06,0.1422746,8.33e-07,0.007366823,0.01682798,0.0342437,0.01034199,0.004876827,0.01045365,0.005021826,0.002617497,0.003496495,0.002995746
95,22.85382,0.2317906,1.75e-06,0.1435805,1e-06,0.008494739,0.009916903,0.02090422,0.01706798,0.005292326,0.01268615,0.005218409,0.00307783,0.003111995,0.00243683
96,23.08561,0.2529535,1.916e-06,0.1447573,7.5e-07,0.007377657,0.01651489,0.03570178,0.01617106,0.008628572,0.01044798,0.00482016,0.00268383,0.003185746,0.002661829
97,23.33857,0.2162127,1.167e-06,0.1420083,9.17e-07,0.00721349,0.01046724,0.01629248,0.01093257,0.004802993,0.0103639,0.005162576,0.00250883,0.003789828,0.002668413
98,23.55478,0.2225817,1.333e-06,0.142911,9.17e-07,0.007219073,0.01042674,0.02105214,0.01031015,0.006415158,0.01028999,0.005193826,0.002521247,0.003400245,0.002839913
99,23.77736,0.2494907,1e-06,0.1424591,9.17e-07,0.007421073,0.01683173,0.0348587,0.01420098,0.007142907,0.01197673,0.005787992,0.00255258,0.003833828,0.002423163
100,24.02685,0.2104914,1.417e-06,0.1416121,9.17e-07,0.00723674,0.009923819,0.01459373,0.009226404,0.003918495,0.009815903,0.005110743,0.00252783,0.003526995,0.002996329
101,24.23734,0.2200959,1.666e-06,0.1425277,9.17e-07,0.007265407,0.01045423,0.02063589,0.01100423,0.004770077,0.01017457,0.00491816,0.002518247,0.003403245,0.00242158
102,24.45744,0.2310766,1.5e-06,0.1435991,7.5e-07,0.007359406,0.01042474,0.02102272,0.01640373,0.005266326,0.009907653,0.006343325,0.00244258,0.005030493,0.003274246
103,24.68851,0.2504648,1.333e-06,0.1434011,8.34e-07,0.007751406,0.01730506,0.03551704,0.01111465,0.006747157,0.01224882,0.006197908,0.002664163,0.004688744,0.002826662
104,24.93898,0.2303801,1.333e-06,0.1433067,1.083e-06,0.007330407,0.005921992,0.02124839,0.01632506,0.006410075,0.0145184,0.00542566,0.003078079,0.003695745,0.003117162
105,25.16936,0.2323552,1.583e-06,0.145501,8.33e-07,0.009662403,0.0252858,0.01061199,0.01117399,0.00500441,0.01119957,0.005319159,0.00261708,0.003392745,0.002584663
106,25.40171,0.2233769,1.583e-06,0.1430306,8.33e-07,0.00750624,0.01708889,0.0208833,0.008287489,0.003505995,0.009107738,0.00490041,0.002114497,0.00452891,0.00242033
107,25.62509,0.2277417,1.833e-06,0.143497,9.16e-07,0.00736599,0.01049057,0.02091489,0.01659981,0.005381993,0.01015632,0.004877577,0.002454413,0.003429579,0.00257083
108,25.85283,0.2293462,1.5e-06,0.1432661,8.33e-07,0.007440157,0.01717864,0.02203572,0.01002024,0.00490466,0.01055607,0.00494216,0.00263708,0.003616245,0.00274683
109,26.08218,0.2424122,1.417e-06,0.1427792,9.17e-07,0.007670656,0.01718831,0.03418795,0.01045798,0.00488916,0.0105839,0.00520316,0.00264658,0.003891494,0.002911413
110,26.32459,0.2280993,1.75e-06,0.1431704,9.17e-07,0.007403656,0.01661381,0.02103314,0.01046724,0.00485466,0.0105709,0.00494516,0.002618247,0.003768328,0.00265108
111,26.55269,0.2426411,1.416e-06,0.1434946,8.34e-07,0.007716739,0.01713514,0.03432679,0.0106384,0.00493391,0.01056565,0.005005577,0.00260208,0.003480995,0.002738913
112,26.79533,0.2282715,1.416e-06,0.1429875,1e-06,0.00756649,0.0104224,0.02101522,0.01647656,0.006050409,0.01029374,0.004906077,0.002502247,0.003453745,0.002594746
113,27.0236,0.2290974,1.416e-06,0.1433858,8.34e-07,0.007462989,0.01714506,0.02096822,0.01063215,0.004926827,0.01080032,0.004862077,0.002642913,0.003527329,0.002741496
114,27.2527,0.243312,1.333e-06,0.1441812,1e-06,0.007676989,0.01722356,0.03423687,0.01052274,0.00487191,0.01060373,0.004849494,0.002620746,0.003523412,0.002998996
115,27.49601,0.2287126,1.5e-06,0.1432475,9.16e-07,0.00758299,0.01669306,0.02092164,0.01044557,0.00486616,0.01067757,0.005158243,0.00256058,0.003594911,0.002961996
116,27.72473,0.2472888,1.417e-06,0.1428228,8.33e-07,0.007747739,0.01757639,0.03435745,0.01076415,0.005437825,0.01098424,0.005734242,0.00257683,0.004783327,0.004501577
117,27.97201,0.245121,1.416e-06,0.1428639,8.34e-07,0.007509906,0.01722889,0.03429454,0.01048974,0.006124825,0.01133365,0.005674242,0.00270608,0.003748578,0.003144412
118,28.21714,0.2446308,1.333e-06,0.1428351,1.167e-06,0.007677323,0.01721198,0.0343472,0.01054357,0.005103326,0.01086407,0.006121242,0.002706579,0.003791329,0.003426662
119,28.46177,0.2476744,1.25e-06,0.1443275,7.5e-07,0.007632573,0.01709656,0.03428662,0.01162332,0.005183243,0.01113598,0.005706492,0.002646747,0.003794495,0.00423891
120,28.70944,0.2452854,1.75e-06,0.144313,7.5e-07,0.007660156,0.01669239,0.03433337,0.01054432,0.004982993,0.01113507,0.007153657,0.002787496,0.003231162,0.00244933
121,28.95473,0.221173,1.334e-06,0.1427674,8.33e-07,0.007238407,0.01045632,0.02069122,0.00989982,0.006281241,0.01016082,0.005038409,0.00254708,0.003475662,0.002614497
122,29.1759,0.2394436,1.333e-06,0.1428242,8.34e-07,0.007734072,0.01716789,0.03439662,0.009829153,0.004514077,0.00979032,0.00461716,0.002405164,0.003440328,0.002722413
123,29.41534,0.2330513,1.333e-06,0.1448623,7.5e-07,0.007317157,0.006172241,0.01736281,0.01896322,0.006515741,0.01644056,0.005438159,0.003126412,0.003616829,0.003233828
124,29.64839,0.2481302,1.333e-06,0.1456014,1e-06,0.009241238,0.02515813,0.02878788,0.009969069,0.00493766,0.01052074,0.004964326,0.002654663,0.003527079,0.002765663
125,29.89652,0.251065,1.333e-06,0.143179,7.5e-07,0.007682906,0.01714431,0.03561379,0.0142464,0.006768907,0.01273582,0.005366992,0.002637497,0.003256912,0.002430413
126,30.14759,0.2111715,1.833e-06,0.1430289,1e-06,0.007212823,0.009918903,0.01434315,0.008468489,0.003793745,0.009722653,0.006149741,0.002516164,0.003480245,0.002533913
127,30.35876,0.2420648,1.25e-06,0.1431398,7.5e-07,0.007758656,0.01674898,0.03428187,0.01046515,0.004897994,0.01066707,0.004915827,0.00263633,0.003565495,0.002985662
128,30.60083,0.2579088,1.5e-06,0.1443576,9.16e-07,0.007295657,0.01044423,0.0343417,0.02693646,0.005906992,0.0109079,0.005798158,0.002596247,0.004694577,0.00462691
129,30.85873,0.2321836,1.417e-06,0.1452657,8.33e-07,0.007420073,0.006364158,0.02096864,0.01667806,0.006742658,0.01433198,0.005233743,0.003138245,0.003366413,0.002671662
130,31.09092,0.2510107,1.75e-06,0.1467793,8.33e-07,0.009592904,0.02522896,0.02866463,0.01005199,0.00521741,0.0108984,0.006354325,0.002578747,0.003199745,0.002441747
131,31.34193,0.2546529,1.5e-06,0.1417593,8.33e-07,0.007217907,0.01013657,0.0341892,0.02620563,0.005879325,0.01400115,0.00730149,0.002410246,0.003232579,0.002317164
132,31.59658,0.2269943,1.333e-06,0.1429593,1.084e-06,0.007418073,0.01663523,0.02093431,0.009850736,0.004904243,0.01055082,0.005012743,0.00263833,0.003473745,0.00261433
133,31.82358,0.2435374,1.5e-06,0.1418452,7.5e-07,0.007429323,0.01690514,0.03448629,0.01046457,0.005403326,0.01101165,0.006262075,0.002578913,0.004004161,0.003144496
134,32.06711,0.2448381,1.75e-06,0.1427912,7.5e-07,0.007529906,0.01721564,0.03430412,0.01046349,0.005075826,0.01097965,0.007245656,0.002951413,0.003534245,0.002744413
135,32.31195,0.2298,2.083e-06,0.1450421,9.17e-07,0.007431323,0.01661164,0.02103097,0.01013082,0.00487366,0.01067649,0.005061326,0.002628997,0.003568411,0.002741247
136,32.54175,0.2281457,1.417e-06,0.1433621,1.083e-06,0.00732149,0.005680493,0.01740756,0.01636606,0.006402824,0.01656498,0.005243159,0.003082579,0.003621078,0.00309083
137,32.7699,0.2625032,1.583e-06,0.1453299,7.5e-07,0.007255074,0.007877656,0.03443062,0.0269593,0.009069071,0.01411815,0.006883324,0.00269633,0.005392076,0.002489413
138,33.0324,0.2549197,1.333e-06,0.1428906,7.5e-07,0.007280323,0.007455907,0.0341572,0.02674263,0.006343574,0.01459781,0.006899824,0.002648829,0.003241162,0.002659747
139,33.28732,0.2249934,1.333e-06,0.1422719,1e-06,0.007475823,0.01672539,0.02101114,0.01040232,0.004450494,0.009932736,0.004600994,0.002409163,0.003251829,0.002459247
140,33.51231,0.2433005,1.25e-06,0.1420989,9.16e-07,0.007330573,0.01702406,0.0343087,0.01052907,0.005363993,0.01095382,0.005904325,0.002608663,0.003883745,0.003292495
141,33.75561,0.2318858,1.5e-06,0.1437095,6.67e-07,0.007354073,0.005677992,0.01744348,0.01716564,0.006599491,0.01694481,0.005787826,0.003257995,0.003761162,0.004181661
142,33.9875,0.2684219,1.75e-06,0.1455433,8.33e-07,0.007267074,0.007917655,0.03460862,0.02794563,0.006604157,0.01682939,0.007111323,0.004124328,0.004748994,0.005718825
143,34.25592,0.2451236,1.25e-06,0.1450899,9.17e-07,0.00715024,0.007742073,0.01845048,0.01665964,0.01132157,0.01927381,0.007278907,0.004114827,0.004372828,0.003667161
144,34.50105,0.2575842,1.75e-06,0.1451369,8.33e-07,0.007233574,0.007858739,0.03420854,0.02701721,0.008940488,0.01424498,0.004937243,0.00239708,0.003083246,0.002523663
145,34.75863,0.2493682,1.833e-06,0.1420513,9.17e-07,0.009840736,0.0250573,0.02871571,0.009471653,0.005171493,0.01135549,0.006299241,0.002580746,0.004104828,0.00471691
