OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,convert_scale,sobel2,convert_scale2,add_weighted,gpu_frame_download,show_img
142,50.0192,0.3283223,1.5e-06,0.1852598,1.167e-06,0.02093763,0.02932537,0.0243598,0.01940922,0.008319403,0.01622739,0.006780656,0.003942327,0.005648825,0.008109238
143,50.34753,0.3281647,1.5e-06,0.1849826,1.083e-06,0.02098705,0.0293097,0.02538788,0.01943222,0.008295821,0.01611214,0.006837157,0.004092743,0.005714908,0.007009823
144,50.67569,0.383937,1.333e-06,0.1837007,9.16e-07,0.02901637,0.07290405,0.02840704,0.02208738,0.007287989,0.01659798,0.007028072,0.00412091,0.005623742,0.007160489
145,51.05963,0.3876266,1.334e-06,0.1864655,1.083e-06,0.02904096,0.07289797,0.02841846,0.02211005,0.007347072,0.01658039,0.006998739,0.00435241,0.005708324,0.007704322
146,51.44726,0.3877622,1.416e-06,0.1874765,1.25e-06,0.02862371,0.07294539,0.02848229,0.02195763,0.007382322,0.01665456,0.007039239,0.004151994,0.006042657,0.007003239
147,51.83502,0.3852287,1.417e-06,0.1847775,1e-06,0.02936095,0.07292564,0.02840412,0.02180888,0.007279405,0.01650431,0.006966406,0.004271493,0.005869575,0.007057989
148,52.22025,0.384438,1.417e-06,0.1836866,9.16e-07,0.02868171,0.07287897,0.02843054,0.02185097,0.007339488,0.01659089,0.007036823,0.004177827,0.005624574,0.008137238
149,52.60468,0.3846841,1.25e-06,0.184564,8.33e-07,0.02887812,0.07295397,0.02846112,0.02185063,0.007351072,0.01639914,0.007060989,0.004275244,0.005699824,0.007187823
150,52.98937,0.3275186,1.25e-06,0.184695,1.084e-06,0.02092788,0.02926679,0.0243168,0.01921905,0.00831132,0.01615064,0.006845823,0.003974993,0.005787992,0.008019987
151,53.31689,0.3529059,1.25e-06,0.1845001,9.17e-07,0.02128688,0.04867101,0.02839654,0.02186497,0.007375571,0.01644622,0.007001823,0.004287326,0.006081241,0.006991989
152,53.66979,0.3890183,1.417e-06,0.1882674,1.083e-06,0.02857962,0.07297939,0.02842912,0.02186905,0.007377322,0.01654164,0.007044155,0.004130827,0.005661658,0.008135654
153,54.05881,0.3533711,1.334e-06,0.1849255,1.167e-06,0.02132647,0.04867568,0.02845762,0.0219323,0.007335322,0.01650256,0.007048739,0.00429916,0.005862325,0.007002905
154,54.41218,0.3262702,1.25e-06,0.1842532,8.34e-07,0.02086963,0.02928446,0.02436288,0.01921905,0.008314904,0.01609247,0.007013156,0.003935327,0.005906407,0.007016573
155,54.73845,0.3280578,1.25e-06,0.1852589,1.167e-06,0.02148147,0.02933337,0.02426005,0.01924047,0.008296737,0.01607464,0.006823823,0.004137494,0.006143324,0.007005155
156,55.06651,0.3211946,1.167e-06,0.1857857,1.25e-06,0.02690162,0.01392031,0.02812221,0.01858305,0.007065156,0.01651997,0.007005156,0.004149243,0.005737908,0.007401822
157,55.3877,0.3282231,1.583e-06,0.1855973,1.25e-06,0.02130013,0.02933279,0.02428013,0.0192238,0.00838382,0.01618631,0.006884656,0.004101994,0.005934658,0.006994655
158,55.71593,0.3822326,1.25e-06,0.1838576,1e-06,0.02602513,0.0728848,0.02843587,0.02192688,0.007328406,0.01663781,0.007093573,0.004121327,0.006004241,0.007914654
159,56.09816,0.3591562,1.333e-06,0.1898036,1.416e-06,0.0214733,0.04872784,0.02839079,0.02193363,0.007319906,0.01637797,0.007079323,0.00425016,0.005654324,0.008142571
160,56.45732,0.3535435,1.416e-06,0.1841612,9.17e-07,0.02135822,0.04866409,0.02842529,0.02193138,0.007346739,0.01648073,0.006987655,0.004170161,0.005895824,0.008119904
161,56.81086,0.3817864,1.25e-06,0.1853941,1.166e-06,0.02479038,0.07295947,0.02840004,0.02197405,0.007397655,0.01645039,0.006986656,0.004292743,0.005697824,0.007440656
162,57.19265,0.3817067,1.25e-06,0.1843398,1.084e-06,0.02543996,0.07292797,0.02842979,0.02193072,0.007284655,0.01652714,0.007051073,0.00411516,0.005633908,0.008024237
163,57.57435,0.3846125,1.5e-06,0.1844471,1.166e-06,0.02860104,0.07291639,0.02840854,0.0219953,0.007358572,0.01659681,0.007065739,0.004247827,0.005956741,0.007015739
164,57.95897,0.3855789,1.5e-06,0.1841977,1.167e-06,0.02906504,0.07292189,0.02842254,0.02183555,0.007404738,0.01648097,0.007112489,0.004135327,0.005841324,0.008158654
165,58.34454,0.3867507,1.333e-06,0.1856065,9.17e-07,0.02855571,0.07288747,0.02902696,0.02184972,0.007312322,0.01641322,0.006985073,0.00432991,0.005662241,0.008119238
166,58.7313,0.3276682,1.333e-06,0.1849734,1.25e-06,0.02083363,0.0292967,0.02428446,0.01917372,0.008381321,0.01618498,0.006828739,0.003942994,0.005744075,0.008021571
167,59.05896,0.3290623,1.417e-06,0.1861655,1.225e-05,0.02090272,0.02926529,0.02426946,0.01918905,0.008314071,0.01616081,0.006853656,0.004107827,0.005673241,0.008147071
168,59.38803,0.3268613,1.333e-06,0.1844124,1.25e-06,0.02120963,0.02928695,0.02427688,0.01922522,0.008365237,0.01629931,0.006873573,0.003983994,0.005929324,0.006996239
169,59.71489,0.3507544,1.333e-06,0.1861261,1.333e-06,0.02132513,0.02924737,0.04073619,0.01922239,0.008013654,0.01952422,0.007875155,0.004765992,0.005781908,0.008133571
170,60.06564,0.3277324,1.5e-06,0.184536,9.16e-07,0.02117313,0.02928695,0.02433746,0.01921664,0.00836407,0.01615956,0.00684874,0.003992827,0.005654575,0.00816007
171,60.39337,0.3338447,1.167e-06,0.1862558,1.083e-06,0.02113697,0.02927879,0.0242903,0.0204258,0.008365154,0.01813972,0.007531905,0.004764076,0.005863074,0.007790821
172,60.72722,0.3282317,1.333e-06,0.185567,1e-06,0.02111547,0.02928429,0.02429671,0.0193738,0.008377987,0.01625873,0.006822823,0.003967244,0.006198907,0.006966406
173,61.05545,0.3288932,1.583e-06,0.1859066,9.16e-07,0.02140797,0.02932462,0.0242768,0.01942705,0.008276154,0.01623247,0.006814906,0.004129743,0.006086241,0.007008156
174,61.38434,0.3274689,1.416e-06,0.184796,1.083e-06,0.02133605,0.02929637,0.02428705,0.01922839,0.00833007,0.01606156,0.007106822,0.003952494,0.006071657,0.00699999
175,61.71181,0.3287826,1.416e-06,0.1861307,1.167e-06,0.02143655,0.02928412,0.0242913,0.01926289,0.008358904,0.01611489,0.006837323,0.004145994,0.005914241,0.007003072
176,62.04059,0.3275302,1.5e-06,0.1847375,1.084e-06,0.02090155,0.02929295,0.02429913,0.01923589,0.00834582,0.01623031,0.00681299,0.003955244,0.005725158,0.007991071
177,62.36813,0.3287732,1.167e-06,0.1862714,1e-06,0.02137638,0.0292937,0.0243403,0.01924614,0.008384654,0.01613056,0.006795573,0.00409816,0.005834491,0.006999656
178,62.6969,0.3278098,1.5e-06,0.1847978,1.167e-06,0.02099697,0.02930429,0.02435571,0.0192918,0.008336404,0.01627164,0.006831906,0.00395991,0.005679158,0.007981571
179,63.02471,0.329118,1.417e-06,0.185861,7.5e-07,0.02117247,0.02927129,0.02428488,0.01927347,0.008284237,0.01601714,0.007005323,0.004087744,0.005644657,0.008213654
180,63.35383,0.381832,1.834e-06,0.1838299,1e-06,0.02561971,0.07285239,0.02848812,0.02195288,0.007317822,0.01662856,0.007055073,0.00416341,0.005771658,0.008149654
181,63.73566,0.3860001,1.667e-06,0.185385,1e-06,0.02938304,0.07282747,0.02840546,0.02182163,0.007387072,0.01645506,0.006979405,0.004318994,0.006038324,0.006995906
182,64.12166,0.3276578,1.5e-06,0.184694,1.166e-06,0.0209773,0.02929529,0.02433838,0.01921289,0.008317571,0.01626356,0.006861573,0.003934744,0.005653741,0.008106071
183,64.44932,0.3286826,1.333e-06,0.1856131,1.083e-06,0.02092688,0.0292822,0.02429763,0.01922355,0.008328154,0.01617014,0.006857072,0.004127411,0.005712908,0.00814107
184,64.778,0.3835042,1.5e-06,0.1846645,1e-06,0.02646046,0.07295797,0.02841362,0.02204163,0.007353739,0.01665789,0.007039489,0.004129827,0.005691741,0.008090821
185,65.1615,0.3871302,1.167e-06,0.1861933,9.17e-07,0.02860421,0.07291447,0.02840004,0.02203588,0.007395739,0.01656314,0.006967489,0.00429691,0.005640658,0.008116321
186,65.54863,0.3837346,1.25e-06,0.1846571,1e-06,0.02609988,0.07297505,0.02839204,0.02258063,0.007483322,0.01656106,0.007030239,0.004121993,0.005664325,0.008166654
187,65.93237,0.3288681,1.334e-06,0.1865402,1.084e-06,0.02125747,0.02927204,0.02429696,0.01923664,0.008340487,0.01613639,0.006853156,0.004089827,0.005841908,0.007000572
188,66.26124,0.3279072,1.416e-06,0.1846617,1e-06,0.02107905,0.0292732,0.02434005,0.0193908,0.008337988,0.01623431,0.006847906,0.003985744,0.005646074,0.008107904
189,66.58914,0.3552439,1.166e-06,0.186332,1e-06,0.02168913,0.04858634,0.02838687,0.02207772,0.007303405,0.01654822,0.007009822,0.004231327,0.006044741,0.007032072
190,66.94439,0.3531966,1.417e-06,0.1848495,1.167e-06,0.02129313,0.04873693,0.02842387,0.02192105,0.007289822,0.01651014,0.006993656,0.00417066,0.006016074,0.006989156
191,67.29758,0.3551255,1.334e-06,0.1850355,1.083e-06,0.02178347,0.04871976,0.02846787,0.0219688,0.007384072,0.01647106,0.007112739,0.00430466,0.005749158,0.008125988
192,67.65271,0.3852538,1.334e-06,0.1864441,1.167e-06,0.02664446,0.07292905,0.02847579,0.0218928,0.007306156,0.01657064,0.007064405,0.004106327,0.005690575,0.008126987
193,68.03796,0.3848153,1.333e-06,0.1844052,1.083e-06,0.02884162,0.07288405,0.02839387,0.0219263,0.007394738,0.01648872,0.007017239,0.004306493,0.005820158,0.007334489
194,68.42278,0.3273443,1.416e-06,0.184858,1.166e-06,0.02097805,0.02936562,0.02434771,0.01926614,0.008296154,0.01605739,0.006990322,0.003942577,0.005825075,0.007414655
195,68.75012,0.3553921,1.334e-06,0.1858545,1.167e-06,0.02153155,0.04869842,0.02844246,0.0219408,0.007323489,0.01641756,0.006997155,0.004334327,0.005647908,0.008201487
196,69.10551,0.3576979,1.5e-06,0.1922209,1.167e-06,0.02239722,0.02925312,0.04071927,0.01929339,0.008009821,0.01956697,0.007861321,0.004709493,0.005634741,0.008029071
197,69.46321,0.3940633,1.416e-06,0.1932162,1e-06,0.02866254,0.07285122,0.02841329,0.02191847,0.007335239,0.01655039,0.007066405,0.00425866,0.005776991,0.008011488
198,69.85728,0.3553618,1.417e-06,0.1858927,1.167e-06,0.0224353,0.04868576,0.02847829,0.02183788,0.007319655,0.01657606,0.007048072,0.004153244,0.005628075,0.007304155
199,70.21264,0.3867546,1.25e-06,0.1861435,1e-06,0.02851804,0.07283339,0.02844087,0.02184272,0.007364572,0.01640131,0.007137156,0.004294243,0.005633408,0.008143071
200,70.59939,0.3278469,1.584e-06,0.184941,1.083e-06,0.02096797,0.0293382,0.02429155,0.01919305,0.00830032,0.01613014,0.006861906,0.003962577,0.005732325,0.008125237
201,70.92724,0.3831606,1.417e-06,0.1858772,1e-06,0.02545979,0.07295272,0.02839596,0.0218468,0.007402405,0.01646806,0.007031823,0.004274076,0.005735825,0.007713488
202,71.3104,0.3805697,1.5e-06,0.1842924,9.16e-07,0.02487629,0.07289647,0.02849046,0.02185563,0.007360406,0.01677656,0.007035323,0.00409366,0.005666658,0.007223405
203,71.69097,0.384972,1.417e-06,0.1850924,1.333e-06,0.02862971,0.07287214,0.02839579,0.02190155,0.007325322,0.01650881,0.007056656,0.004299243,0.005871074,0.007016573
204,72.07594,0.3851659,1.666e-06,0.184043,1.167e-06,0.02986979,0.07226497,0.02898246,0.02189122,0.007343738,0.01648872,0.007100822,0.004122494,0.00606599,0.006989823
205,72.46111,0.3271504,1.834e-06,0.184872,1e-06,0.02138513,0.02928379,0.02426971,0.01919755,0.008306071,0.01608206,0.006798907,0.004132243,0.005836408,0.006983739
206,72.78826,0.3269855,1.25e-06,0.1844455,1e-06,0.02110138,0.02938062,0.02429321,0.01927672,0.00837432,0.01619097,0.006794406,0.003982744,0.006141407,0.00700199
207,73.11524,0.3292487,1.833e-06,0.185794,1.333e-06,0.02116488,0.02929295,0.02433955,0.0193683,0.008296487,0.01610881,0.006788656,0.004113993,0.005826741,0.008151154
208,73.44449,0.3279219,1.416e-06,0.1844038,1e-06,0.02099005,0.02933787,0.02429771,0.01942505,0.008317488,0.01620539,0.006915073,0.003954244,0.006068824,0.008003987
209,73.77241,0.3286455,1.417e-06,0.1850348,1.167e-06,0.02143988,0.02929071,0.02436021,0.0192403,0.008284487,0.01604806,0.007047989,0.004087993,0.005730908,0.008077571
210,74.10106,0.3816091,1.166e-06,0.1851228,1.333e-06,0.02432488,0.07292372,0.02847087,0.0219488,0.007313322,0.01650889,0.007028739,0.004156661,0.005655491,0.008152404
211,74.48267,0.3277721,1.25e-06,0.1850332,9.17e-07,0.02100097,0.02926646,0.02430346,0.01928722,0.008313487,0.01609306,0.006809156,0.004124327,0.005865408,0.007673155
212,74.81044,0.3849457,1.667e-06,0.1847579,1.25e-06,0.02881412,0.07288772,0.02840887,0.0220848,0.007354322,0.01671047,0.007010072,0.004116661,0.005807491,0.006990406
213,75.19539,0.317513,1.417e-06,0.1849482,1.083e-06,0.02122405,0.02121605,0.02123922,0.01781314,0.007633489,0.01779755,0.007256489,0.00452491,0.005623824,0.008233571
214,75.5129,0.3275459,1.25e-06,0.183854,1.083e-06,0.02129547,0.02927187,0.02428255,0.01927947,0.008297737,0.01615864,0.007060655,0.003945077,0.006149491,0.007948654
215,75.84044,0.3309955,1.416e-06,0.1879595,7.5e-07,0.02182588,0.02931271,0.02428321,0.0191778,0.008320653,0.01605089,0.006796573,0.00414466,0.005797575,0.007323822
216,76.17144,0.3537443,1.166e-06,0.1855107,9.17e-07,0.02120463,0.04864209,0.02840446,0.02186622,0.007449905,0.01652756,0.007096739,0.004154161,0.005877241,0.007008489
217,76.52518,0.317251,1.25e-06,0.1872667,9.17e-07,0.02116547,0.02117813,0.02126122,0.01747481,0.007562322,0.01687647,0.00665424,0.003880077,0.005673908,0.008255487
218,76.84244,0.3859155,1.667e-06,0.1841646,1e-06,0.02951895,0.0728753,0.02841971,0.02197305,0.007380322,0.01658056,0.007048656,0.004152327,0.005639574,0.008159738
219,77.22835,0.3845323,1.25e-06,0.1845216,9.17e-07,0.02881187,0.07284155,0.02838996,0.0218868,0.007351739,0.01647589,0.007090489,0.004293243,0.005852741,0.007014239
220,77.61288,0.3842534,1.75e-06,0.1836295,9.17e-07,0.02856679,0.07295264,0.02843104,0.0218493,0.007333655,0.01647564,0.007014905,0.004152077,0.005693325,0.008151821
221,77.99714,0.3850142,1.583e-06,0.1839685,1.25e-06,0.02890845,0.07293822,0.02840754,0.02188605,0.007526655,0.01647689,0.007004739,0.004957159,0.005755824,0.007181239
222,78.38215,0.3282477,1.417e-06,0.1856716,1e-06,0.02082563,0.02928687,0.02427138,0.01918722,0.008245821,0.01621122,0.006823989,0.003921661,0.005650324,0.008149488
223,78.7104,0.3276126,1.416e-06,0.1850138,1.084e-06,0.02115822,0.02933637,0.0243028,0.01927439,0.008463653,0.01620389,0.006830489,0.004124827,0.005923908,0.006977739
224,79.03801,0.3183776,1.167e-06,0.1846895,9.16e-07,0.02642396,0.01393331,0.02814637,0.01620347,0.007042989,0.01664372,0.007027406,0.004165744,0.005968657,0.008130321
225,79.35639,0.3808175,1.333e-06,0.1792278,1.084e-06,0.02895695,0.0729583,0.02849421,0.0220748,0.007323322,0.01654522,0.007058072,0.00430141,0.005831658,0.008043321
226,79.73721,0.3848438,1.166e-06,0.1839066,1.334e-06,0.02860087,0.07291864,0.02842404,0.02190655,0.007405572,0.01660881,0.007053656,0.004143327,0.005734908,0.008138321
227,80.12205,0.3332007,1.5e-06,0.1854004,8.33e-07,0.02126313,0.02931887,0.02428505,0.02034539,0.008316987,0.01816747,0.007550072,0.004736576,0.005685074,0.008129404
228,80.45525,0.3851107,1.583e-06,0.183994,9.16e-07,0.02888304,0.07289022,0.02847704,0.0219513,0.007326655,0.01656681,0.007021572,0.004159244,0.005638491,0.008199904
229,80.84036,0.3224446,1.917e-06,0.1856451,1.083e-06,0.02740154,0.0139759,0.02815612,0.01862022,0.007019906,0.01637639,0.007093989,0.004261076,0.005870241,0.008021071
230,81.16281,0.3833448,1.417e-06,0.1845133,9.17e-07,0.02658388,0.0729158,0.02839921,0.02201038,0.007323489,0.01648831,0.00699749,0.004175326,0.005745408,0.008189904
231,81.54615,0.3337439,1.333e-06,0.1897027,1.166e-06,0.0213653,0.02931879,0.02428788,0.01941955,0.00839032,0.01613064,0.006921073,0.004128493,0.006270907,0.007805738
232,81.87989,0.3850876,1.25e-06,0.1846721,1.167e-06,0.02912362,0.07295939,0.02840829,0.02195897,0.007350739,0.01670239,0.007006073,0.004116993,0.005802491,0.006984073
233,82.26498,0.3918865,1.416e-06,0.1852827,1.083e-06,0.02849629,0.07293989,0.02848679,0.02312955,0.008095321,0.01950647,0.007983487,0.005111576,0.005833491,0.007018405
234,82.65687,0.3273785,1.25e-06,0.1844079,1.417e-06,0.02128022,0.0292947,0.02434605,0.01920555,0.008301403,0.01608773,0.007169155,0.003969827,0.005908824,0.007404489
235,82.98425,0.3845359,1.417e-06,0.1848029,9.17e-07,0.02783212,0.07291139,0.02841604,0.02202522,0.007338655,0.01651664,0.007012406,0.00432066,0.005924324,0.007433239
236,83.36878,0.3814907,1.334e-06,0.1852202,1.167e-06,0.02417079,0.07281655,0.02841771,0.02201813,0.007369905,0.01663272,0.007022156,0.004178744,0.005632241,0.008008988
237,83.75027,0.3331307,1.584e-06,0.1907346,9.17e-07,0.02130155,0.02926937,0.02433855,0.01919714,0.008378737,0.01613131,0.006814406,0.004110327,0.005864825,0.006987405
238,84.0834,0.3290337,1.333e-06,0.1858475,1.166e-06,0.02097913,0.0293037,0.02433813,0.01923097,0.008337737,0.01629581,0.006858406,0.003974161,0.005721074,0.008144571
239,84.41244,0.3294337,1.417e-06,0.1864214,1e-06,0.02095655,0.02930787,0.02432913,0.01921789,0.008332987,0.01599431,0.006975239,0.004089827,0.005647908,0.008158237
240,84.74187,0.3855017,1.75e-06,0.1853703,1e-06,0.02857612,0.07290464,0.02859971,0.0219163,0.007342489,0.01652072,0.007016489,0.004159077,0.006093741,0.006999322
241,85.12737,0.3624304,1.334e-06,0.1895114,1.166e-06,0.02584479,0.04867009,0.02839904,0.02190247,0.007403405,0.01641347,0.006971989,0.004278577,0.006012824,0.007019906
242,85.4898,0.3919828,1.167e-06,0.1845538,8.34e-07,0.02881837,0.07291497,0.02843821,0.02285022,0.008061237,0.01956097,0.008022987,0.005003909,0.005718491,0.008037655
243,85.88179,0.3514007,1.083e-06,0.1865883,1e-06,0.02138138,0.02922995,0.04073552,0.0193468,0.007969654,0.01961089,0.007930987,0.004734326,0.005754325,0.008116487
244,86.23319,0.3268358,1.417e-06,0.1845506,1.167e-06,0.02119772,0.02930995,0.02428805,0.01925105,0.008323487,0.01612781,0.006983656,0.00395191,0.005841408,0.007007573
245,86.56002,0.3297182,1.25e-06,0.1860652,9.16e-07,0.02125255,0.02926804,0.02425388,0.0192533,0.008330404,0.01604681,0.006782657,0.004133827,0.005670324,0.00865907
246,86.88974,0.3270908,1.417e-06,0.1846722,1.083e-06,0.02110238,0.0292917,0.02428246,0.0192743,0.008447154,0.01617706,0.006779656,0.003965494,0.006054991,0.007040906
247,87.21683,0.328832,1.5e-06,0.185966,1e-06,0.02101772,0.02926262,0.02426271,0.01927747,0.00828832,0.01616889,0.006787406,0.004113994,0.005670658,0.008013654
248,87.54566,0.3287222,1.5e-06,0.1855553,1.167e-06,0.02101513,0.0293277,0.02428538,0.01932455,0.008340904,0.01620514,0.006931656,0.003956327,0.005747075,0.008030321
249,87.87439,0.3288192,1.333e-06,0.1848159,9.17e-07,0.02203838,0.02928779,0.02426988,0.01918964,0.008346987,0.01605914,0.006981156,0.004106911,0.005636574,0.008084654
250,88.20321,0.3803645,1.667e-06,0.1840848,1.083e-06,0.02433046,0.07292205,0.02842712,0.02180463,0.007316905,0.01648731,0.007017155,0.004165077,0.005664908,0.008141321
251,88.58357,0.3283951,1.584e-06,0.1854143,1e-06,0.0210233,0.0293197,0.02428255,0.01920589,0.008403903,0.01609081,0.006830823,0.004127327,0.005652407,0.008041488
252,88.91197,0.3276376,1.25e-06,0.1850043,1.083e-06,0.02087822,0.02929712,0.02428321,0.01915997,0.008298153,0.01623531,0.006862656,0.003923827,0.005674658,0.008017821
253,89.2396,0.3284035,1.417e-06,0.1852743,1e-06,0.02097922,0.0292617,0.02425921,0.0192098,0.008383487,0.01619356,0.006846323,0.00410566,0.005684658,0.008203154
254,89.56801,0.3267729,1.833e-06,0.1843288,1.083e-06,0.0212718,0.02929387,0.0243093,0.01924539,0.008370321,0.01612139,0.007038989,0.003976494,0.005824741,0.006988906
255,89.89478,0.3290688,1.167e-06,0.1866478,9.17e-07,0.02125497,0.0293302,0.02430563,0.01921239,0.008323904,0.01606156,0.00684849,0.004133243,0.005946075,0.007002489
256,90.22385,0.3194808,1.25e-06,0.1839733,9.17e-07,0.02682379,0.01393706,0.02812737,0.01873055,0.007036822,0.01662106,0.006943739,0.004150077,0.005657908,0.007476988
257,90.54333,0.3859291,1.5e-06,0.185465,1.084e-06,0.02883379,0.07293772,0.02841971,0.0220723,0.007413488,0.01657748,0.006983655,0.004267994,0.005977907,0.006977406
258,90.92926,0.3845087,1.5e-06,0.1837545,9.17e-07,0.0285332,0.07294305,0.02839146,0.02190663,0.007350322,0.01656189,0.007038905,0.004136411,0.005762074,0.008127821
259,91.31377,0.3862791,1.667e-06,0.1845193,1.334e-06,0.02906912,0.07271805,0.02849037,0.02276938,0.007342572,0.01643272,0.007168655,0.00428041,0.006032491,0.007452988
260,91.70005,0.3364795,1.584e-06,0.1933245,9.17e-07,0.02105605,0.0292742,0.02427946,0.01923972,0.00832582,0.01621248,0.006904573,0.00400541,0.005699575,0.008155237
261,92.03653,0.3321902,1.334e-06,0.1896561,1e-06,0.02127247,0.02928096,0.02433505,0.01921422,0.008360487,0.01613831,0.006799656,0.004125994,0.005859574,0.007145072
262,92.36872,0.3849157,1.583e-06,0.1840727,9.17e-07,0.02853337,0.07296464,0.02842437,0.0221023,0.007331238,0.01657656,0.007003406,0.00411791,0.005653408,0.008133237
263,92.75363,0.3859959,1.333e-06,0.1861227,1e-06,0.02859554,0.0728998,0.02839429,0.02195163,0.007316822,0.01649456,0.007007156,0.004304076,0.005888741,0.007018239
264,93.13963,0.3275169,1.5e-06,0.1846554,9.17e-07,0.02094772,0.02926745,0.02429238,0.01929839,0.00831332,0.01609873,0.007017822,0.003953744,0.005641324,0.008028238
265,93.46714,0.3287162,1.416e-06,0.1853685,1.167e-06,0.02125305,0.02932845,0.02428155,0.01931639,0.008283571,0.01606406,0.00689549,0.00415066,0.005767574,0.008004321
266,93.79586,0.3184084,1.417e-06,0.1845378,1e-06,0.02709521,0.01392323,0.02814787,0.01596573,0.007023489,0.01657881,0.007022156,0.004152827,0.005773491,0.008185404
267,94.11427,0.3850002,1.583e-06,0.1847174,1.084e-06,0.02861229,0.07290997,0.02848037,0.02186905,0.007394988,0.01643831,0.006996823,0.00427991,0.005712158,0.007586321
268,94.49927,0.3850067,1.667e-06,0.1841842,1e-06,0.02871537,0.07288472,0.02840662,0.02188447,0.007360905,0.01657106,0.007048239,0.00413991,0.005666825,0.008141737
269,94.88428,0.3853477,1.417e-06,0.1855965,1.166e-06,0.02854987,0.0729343,0.02840221,0.0218648,0.007351822,0.01644281,0.007066823,0.004270243,0.005850824,0.007014823
270,95.26962,0.3274469,1.417e-06,0.1845291,9.17e-07,0.0208903,0.02928021,0.02428896,0.01918864,0.00832332,0.01617214,0.006820823,0.003999827,0.005873657,0.008077571
271,95.59707,0.328057,1.584e-06,0.185058,1e-06,0.02105088,0.02930904,0.02428921,0.01925955,0.008361821,0.01607947,0.006819906,0.00411341,0.005685825,0.008027321
272,95.92513,0.3825574,1.333e-06,0.1844665,1.25e-06,0.02407721,0.0729143,0.02842779,0.0218818,0.007432072,0.01654356,0.008423153,0.004144827,0.005693991,0.00854957
273,96.30769,0.3283732,1.25e-06,0.185793,1.083e-06,0.02138147,0.02924912,0.02428038,0.0192313,0.00830632,0.01614956,0.006840156,0.004112493,0.005977908,0.007049155
274,96.63606,0.3178342,1.417e-06,0.1841036,1e-06,0.02675771,0.01390865,0.02817746,0.01611831,0.007020823,0.01654014,0.007071072,0.00413166,0.005862158,0.008140154
275,96.95389,0.3540838,1.583e-06,0.1847607,1.166e-06,0.02149755,0.04859476,0.02840054,0.0219158,0.007306072,0.01642239,0.006978823,0.004330243,0.005756741,0.008117404
276,97.30798,0.3870904,1.25e-06,0.1840365,1.084e-06,0.0313017,0.0729653,0.02847504,0.02190755,0.007341989,0.01650664,0.007094656,0.004135077,0.005747074,0.007576488
277,97.69507,0.3841352,1.583e-06,0.1847926,1.167e-06,0.02795229,0.07295372,0.02841046,0.02191088,0.007294405,0.01658647,0.007044656,0.004250577,0.005938907,0.006997406
278,98.0792,0.3864685,1.334e-06,0.1845798,1.166e-06,0.02853204,0.07291705,0.02841596,0.02263138,0.007316488,0.01654497,0.007699071,0.004155577,0.005633491,0.008040154
279,98.46567,0.3605936,1.25e-06,0.2172937,8.33e-07,0.02212363,0.02928512,0.02428046,0.01928755,0.008294403,0.01603422,0.006968323,0.004120744,0.005915657,0.006987656
280,98.82626,0.3522337,1.25e-06,0.1839752,1.167e-06,0.02139255,0.04868726,0.02841537,0.02193463,0.007279155,0.01651064,0.006978573,0.00417216,0.005901658,0.006984072
281,99.1785,0.3536845,1.333e-06,0.1848366,9.17e-07,0.02158022,0.04868767,0.02845454,0.0219808,0.007380905,0.01644764,0.006969572,0.00432241,0.006006408,0.007015406
282,99.53218,0.327597,1.75e-06,0.1844236,1.333e-06,0.02101238,0.02930862,0.02431905,0.01927314,0.00838432,0.01626198,0.006898406,0.003949827,0.005748991,0.008013571
283,99.85978,0.3160413,1.417e-06,0.1847741,1.083e-06,0.02213355,0.02118005,0.02126563,0.01748456,0.007594738,0.01695931,0.00663774,0.003935077,0.005920241,0.00815382
284,100.1758,0.3265373,1.25e-06,0.184655,1.25e-06,0.02090213,0.02928845,0.0243033,0.01920747,0.00831582,0.01610248,0.007013989,0.003950744,0.005780991,0.007014406
285,100.5024,0.3291051,1.417e-06,0.1860247,1.167e-06,0.02118122,0.02930987,0.02434455,0.01916805,0.008315321,0.01608589,0.006830656,0.004131744,0.005620991,0.008089488
286,100.8315,0.3273726,1.167e-06,0.1843124,1.334e-06,0.02103205,0.02928479,0.02432421,0.0192088,0.008353654,0.01619289,0.006805073,0.003972327,0.005860825,0.008023071
287,101.1588,0.3280074,1.333e-06,0.1848623,1.166e-06,0.02120563,0.02930871,0.02428954,0.01919555,0.008268987,0.01622422,0.006826072,0.004090827,0.005674658,0.008058404
288,101.4868,0.3276022,1.5e-06,0.1853326,1.333e-06,0.02110338,0.02925021,0.0242523,0.01924314,0.008335737,0.01626956,0.006872406,0.00396266,0.005866491,0.007110906
289,101.8144,0.3283342,1.75e-06,0.185715,9.17e-07,0.02129647,0.02927354,0.0242833,0.01920155,0.008335653,0.01604898,0.007021572,0.004109577,0.006022491,0.007023405
290,102.1428,0.3261028,1.666e-06,0.1841144,1e-06,0.02107155,0.02930429,0.0242788,0.0192178,0.008320654,0.01612264,0.006817573,0.004002827,0.005806658,0.007042989
