OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,convert_color,gaussian_blur,sobel,convert_scale,sobel2,conver_scale2,add_weighted,show_img
39,0.5096752,0.0134264,9.17e-07,0.003848327,0.000948916,0.004702493,0.000649499,0.000812832,0.00061,0.000786915,0.000972582,9.3917e-05
40,0.5231016,0.01361415,1.5e-06,0.003493162,0.000802832,0.005497659,0.000664166,0.000804249,0.000606332,0.000791999,0.000856832,9.5417e-05
41,0.5367157,0.01342998,1.084e-06,0.004009577,0.000817916,0.00478216,0.000652166,0.000814832,0.000612582,0.000793332,0.000845666,0.000100666
42,0.5501457,0.0141459,1.084e-06,0.003752328,0.000734999,0.002891912,0.000631499,0.000811499,0.00223358,0.001135082,0.001851747,0.000102167
43,0.5642916,0.01279898,9.17e-07,0.005120409,0.000914999,0.002891162,0.000645583,0.000882582,0.000595082,0.000803833,0.000851248,9.3167e-05
44,0.5770906,0.01356456,1e-06,0.004170994,0.000706499,0.00476266,0.000657416,0.000804665,0.000601,0.000793165,0.000969749,9.7416e-05
45,0.5906552,0.01319256,1e-06,0.003885578,0.000716749,0.004763493,0.000661582,0.000810249,0.000601249,0.000798249,0.000852166,0.00010225
46,0.6038477,0.01394265,1.167e-06,0.003257412,0.000785332,0.003013496,0.000644582,0.00242383,0.000917499,0.001131832,0.001662164,0.000105333
47,0.6177904,0.0136319,1.166e-06,0.005939409,0.000931498,0.002887746,0.000630333,0.000877332,0.000625749,0.000792082,0.000844916,0.000101666
48,0.6314223,0.01320931,1.416e-06,0.003872328,0.000755166,0.004773077,0.000656165,0.000800666,0.000605332,0.000792583,0.000854332,9.825e-05
49,0.6446316,0.0125609,1e-06,0.003230829,0.000791915,0.004719827,0.000660499,0.000808416,0.000594082,0.000794916,0.000858749,0.000100666
50,0.6571925,0.01379931,9.16e-07,0.004352578,0.000698915,0.002916413,0.000635416,0.000810749,0.002545079,0.000788083,0.000948832,0.000102333
51,0.6709918,0.01344065,1e-06,0.003828911,0.000873332,0.004794244,0.000656832,0.000800999,0.000665999,0.000801082,0.000923916,9.4333e-05
52,0.6844325,0.01292757,1.084e-06,0.003451495,0.000801499,0.004855493,0.000662999,0.000799749,0.000607499,0.000793499,0.000857082,9.7167e-05
53,0.69736,0.01346506,1e-06,0.004237994,0.000643665,0.004772744,0.000646416,0.000813248,0.000609166,0.000784832,0.000853833,0.000102166
54,0.7108251,0.01327482,8.34e-07,0.003870578,0.000820248,0.002879413,0.000646416,0.000799665,0.002499497,0.000800332,0.000857499,0.000100333
55,0.7240999,0.01358498,9.17e-07,0.003366162,0.002716579,0.003562162,0.000636249,0.000814166,0.000614749,0.000799582,0.000960582,0.000113833
56,0.7376849,0.01362031,1.167e-06,0.003966328,0.000788665,0.004876743,0.000646333,0.000816165,0.000608583,0.000936082,0.000862582,0.000117666
57,0.7513052,0.01331607,1.084e-06,0.003795994,0.000762749,0.003028413,0.000630165,0.000809999,0.000604499,0.000782499,0.002787496,0.000113167
58,0.7646213,0.01096323,1.083e-06,0.003236079,0.000897415,0.002914163,0.000638332,0.000942666,0.000608332,0.000783082,0.000852082,9e-05
59,0.7755845,0.01190065,1.166e-06,0.003274329,0.000761416,0.002963496,0.000631165,0.000816249,0.000605333,0.001315831,0.001420748,0.000110917
60,0.7874851,0.01447565,8.33e-07,0.005686326,0.001948997,0.002866579,0.000640249,0.000813582,0.000712749,0.000859999,0.000854166,9.2166e-05
61,0.8019608,0.01290998,1.083e-06,0.003292996,0.002828246,0.002857746,0.000732665,0.000809749,0.000590833,0.000832832,0.000858415,0.000105417
62,0.8148708,0.01345157,9.17e-07,0.004090494,0.000813666,0.004728743,0.000658416,0.000811582,0.000606999,0.000787582,0.000853833,9.9333e-05
63,0.8283223,0.0134194,1e-06,0.003924745,0.000792665,0.003010913,0.000634832,0.000808666,0.000591666,0.002691579,0.000859582,0.00010375
64,0.8417417,0.01383981,1.083e-06,0.003334162,0.000779833,0.005727658,0.000710332,0.000821999,0.000606999,0.000783333,0.000972082,0.000102333
65,0.8555815,0.0138579,1e-06,0.004188661,0.000814082,0.004869243,0.000668082,0.000900749,0.000610333,0.000793498,0.000893833,0.000118416
66,0.8694394,0.01400631,1.25e-06,0.003708328,0.000771082,0.003023996,0.000641333,0.000810332,0.000591332,0.000924916,0.003406245,0.0001275
67,0.8834458,0.01090515,1.083e-06,0.003293496,0.000805415,0.003019579,0.000637499,0.000814249,0.000605333,0.000794999,0.000843915,8.9583e-05
68,0.8943509,0.01478598,1.084e-06,0.004093744,0.000724499,0.005091159,0.001051082,0.001443748,0.000627499,0.000799666,0.000853499,9.9999e-05
69,0.9091369,0.01362106,1e-06,0.003765578,0.000808832,0.005147909,0.000639999,0.000815249,0.000604749,0.000792333,0.000937748,0.000107667
70,0.922758,0.01279323,1.083e-06,0.003379746,0.002710163,0.002843829,0.000643416,0.000809499,0.000590582,0.000798999,0.000922999,9.2916e-05
71,0.9355512,0.01372498,9.17e-07,0.004142994,0.000850999,0.002995579,0.000634583,0.002725412,0.000640916,0.000783916,0.000852499,9.7166e-05
72,0.9492762,0.01488881,1.083e-06,0.003770911,0.000812499,0.004929576,0.000969249,0.001145915,0.001499998,0.000802332,0.000855666,0.000101583
73,0.964165,0.01343881,1e-06,0.004926159,0.001651998,0.002890329,0.000639249,0.000809083,0.000594332,0.000839082,0.000980915,0.000106667
74,0.9776038,0.01356081,1.166e-06,0.004059578,0.000859665,0.004713494,0.000655415,0.000811166,0.000709749,0.000796832,0.000851916,0.000101833
75,0.9911646,0.01324715,1.166e-06,0.003893745,0.000734249,0.002897079,0.000641082,0.000803583,0.002522996,0.000801082,0.000853666,9.85e-05
76,1.004412,0.01460981,8.33e-07,0.003250746,0.002610163,0.003922661,0.001018498,0.001431748,0.000625833,0.000794915,0.000855666,9.875e-05
77,1.019022,0.01405706,1.083e-06,0.004017661,0.002697997,0.003483661,0.000652416,0.000811166,0.000611165,0.000782749,0.000892416,0.00010675
78,1.033079,0.01335982,1.084e-06,0.003943577,0.000805999,0.004731577,0.000655749,0.000809416,0.000593165,0.000799166,0.000926249,9.3833e-05
79,1.046438,0.01336657,1.25e-06,0.003380246,0.000813748,0.004730244,0.000671415,0.001287915,0.000610833,0.000800499,0.000973082,9.7333e-05
80,1.059805,0.01564714,1.083e-06,0.004108828,0.000825665,0.004831743,0.000975082,0.001148249,0.000898998,0.001199582,0.001530248,0.000127666
81,1.075452,0.01455848,1.167e-06,0.005602409,0.002248913,0.002845413,0.000635332,0.000821916,0.000613749,0.000829249,0.000856999,0.000103333
82,1.090011,0.01280123,1.083e-06,0.005316076,0.000687249,0.002920079,0.000644916,0.000815332,0.000598499,0.000869499,0.000854082,9.4417e-05
83,1.102812,0.01553439,1.083e-06,0.004609827,0.000688499,0.006294741,0.000667999,0.000914832,0.000602416,0.000799082,0.000857249,9.8667e-05
84,1.118346,0.01686998,1.084e-06,0.007268323,0.001971664,0.003808328,0.000642582,0.000814166,0.000614582,0.000792249,0.000854665,0.000102334
85,1.135216,0.01242207,1.084e-06,0.00469866,0.000859999,0.002870412,0.000648166,0.000847082,0.000619999,0.000910249,0.000861832,0.000104583
86,1.147638,0.01515673,1.167e-06,0.007287573,0.000959082,0.002935579,0.000821999,0.000811666,0.000598749,0.000794249,0.000854332,9.2333e-05
87,1.162795,0.01466748,1e-06,0.003854828,0.000784166,0.006083658,0.000659332,0.000846916,0.000623999,0.000788332,0.000930665,9.4583e-05
88,1.177463,0.01407673,1.083e-06,0.003334662,0.000798499,0.006036075,0.000667916,0.000816749,0.000602499,0.000796999,0.000927832,9.4416e-05
89,1.191539,0.0149169,1.25e-06,0.004127744,0.000820082,0.002893579,0.000779666,0.000803916,0.000608665,0.003907912,0.000861915,0.000112167
90,1.206456,0.01492023,8.34e-07,0.004016744,0.000810666,0.002949912,0.003940495,0.000819749,0.000631749,0.000783832,0.000856165,0.000110083
91,1.221376,0.01396606,1e-06,0.003254745,0.000733583,0.002906662,0.000642666,0.000877915,0.000669583,0.000794249,0.003981911,0.00010375
92,1.235342,0.01568198,8.33e-07,0.004271244,0.000731833,0.002907746,0.004430993,0.000819666,0.000643416,0.000785165,0.000979082,0.000112
93,1.251024,0.01460381,1.166e-06,0.003873245,0.000816165,0.002895746,0.000630916,0.000811916,0.000611749,0.000790749,0.004068244,0.000103917
94,1.265628,0.01373273,8.34e-07,0.003256912,0.000809082,0.00441566,0.000980666,0.001233331,0.001280999,0.000791498,0.000861666,0.000102083
95,1.279361,0.01371798,1e-06,0.004087744,0.000812999,0.004947243,0.000654832,0.000812916,0.000610082,0.000828332,0.000865416,9.7416e-05
96,1.293079,0.01320815,1e-06,0.003878411,0.000784832,0.004719827,0.000648332,0.000814249,0.000622416,0.000786249,0.000853665,9.9167e-05
97,1.306287,0.01270215,1.333e-06,0.003438662,0.000649165,0.002901663,0.000646749,0.002687413,0.000626666,0.000797999,0.000853832,9.8666e-05
98,1.318989,0.0144969,1.25e-06,0.004005578,0.000633999,0.004675493,0.000975582,0.001234165,0.001208332,0.000800665,0.000860249,0.000101583
99,1.333486,0.01346073,1e-06,0.003832161,0.000787999,0.004852576,0.000756833,0.000804832,0.000640832,0.000797333,0.000865748,0.000121417
100,1.346947,0.01295823,1.416e-06,0.003229162,0.000710666,0.003053246,0.000638499,0.000810082,0.002679663,0.000873499,0.000847498,0.0001145
101,1.359905,0.01172565,1.417e-06,0.003969661,0.000810082,0.003022329,0.000773832,0.000809749,0.000599916,0.000797166,0.000851915,8.9583e-05
102,1.371631,0.01207082,1.333e-06,0.003242079,0.000914332,0.004120827,0.000640166,0.000815832,0.000608833,0.000791415,0.000846332,8.9667e-05
103,1.383702,0.0129334,1.25e-06,0.005160576,0.000864332,0.003117912,0.000646749,0.000812249,0.000590999,0.000793249,0.000855666,9.0416e-05
104,1.396635,0.01387406,1.083e-06,0.004006828,0.003227745,0.002796663,0.000643332,0.000810666,0.000607499,0.000784666,0.000889832,0.00010575
105,1.410509,0.01362456,9.16e-07,0.003888495,0.000815249,0.004984243,0.000715915,0.000875666,0.000603999,0.000793582,0.000851832,9.4667e-05
106,1.424134,0.01286831,1e-06,0.003465162,0.000815332,0.002885662,0.000639999,0.002666913,0.000641166,0.000793832,0.000856499,0.00010275
107,1.437002,0.01351681,1.083e-06,0.004194161,0.000698999,0.002923829,0.000643416,0.000807582,0.000595749,0.000796416,0.002740246,0.000115333
108,1.450519,0.01141173,1.167e-06,0.003755911,0.000706666,0.002905663,0.000644415,0.000812083,0.000592915,0.000795083,0.001108498,8.9333e-05
109,1.46193,0.01280907,1.084e-06,0.003440662,0.000905498,0.004636827,0.000641333,0.000813748,0.0006105,0.000798165,0.000849749,0.0001115
110,1.47474,0.01359548,1.084e-06,0.00428691,0.000731083,0.002897912,0.000630416,0.000810332,0.00248183,0.000802249,0.000853082,0.000100583
111,1.488335,0.01544064,1e-06,0.003852995,0.000799582,0.005500742,0.000936749,0.001243581,0.001243332,0.000801166,0.000961665,9.9833e-05
112,1.503776,0.01377931,1.083e-06,0.005467743,0.001490831,0.002967079,0.000648082,0.000802333,0.000598665,0.000839416,0.000858415,0.000105667
113,1.517555,0.01361131,1.416e-06,0.004067578,0.002813913,0.002855662,0.000645916,0.000807582,0.000600916,0.000795665,0.000928333,9.4333e-05
114,1.531166,0.01335531,1.083e-06,0.003885911,0.000814166,0.003005412,0.00247533,0.000818499,0.000620332,0.000782916,0.000853499,9.8166e-05
115,1.544522,0.01493798,1.25e-06,0.003365912,0.000612749,0.005739076,0.000929915,0.001238748,0.001284332,0.000810999,0.000854748,0.00010025
116,1.55946,0.01509748,9.16e-07,0.005939825,0.00259633,0.002649413,0.000632166,0.000815498,0.000664833,0.000835749,0.000855832,0.000106916
117,1.574557,0.01341765,1.083e-06,0.005758325,0.000922499,0.002883663,0.000629249,0.000814749,0.000680582,0.000782582,0.000853416,9.15e-05
118,1.587975,0.01285781,1.083e-06,0.003487162,0.000784165,0.004726827,0.000710082,0.000811999,0.000594999,0.000793916,0.000851249,9.6333e-05
119,1.600832,0.01404556,1.167e-06,0.004014327,0.000751583,0.005454242,0.000649582,0.000813749,0.000605166,0.000796249,0.000844499,0.000115
120,1.614878,0.01311348,1.167e-06,0.003761494,0.000697249,0.002965413,0.000628582,0.000810916,0.002508913,0.000787415,0.000855333,9.6999e-05
121,1.627992,0.01389465,1.166e-06,0.003342412,0.002808246,0.003013996,0.000770416,0.000963998,0.000709833,0.001148331,0.001019999,0.00011625
122,1.641886,0.01493873,1.25e-06,0.00474441,0.000882082,0.005411492,0.000691666,0.000791332,0.000642416,0.000797915,0.000855166,0.000121
123,1.656825,0.01332431,1e-06,0.003944411,0.000785332,0.002879996,0.000632249,0.000811416,0.000684082,0.002606663,0.000864166,0.000115
124,1.670149,0.01100524,1.167e-06,0.003340412,0.000871665,0.002875663,0.000628166,0.000949832,0.000607582,0.000790666,0.000851332,8.875e-05
125,1.681154,0.01186357,1e-06,0.003229162,0.000748083,0.002968246,0.000640999,0.000811832,0.000593249,0.001248082,0.001524414,9.85e-05
126,1.693018,0.01370173,1e-06,0.005949408,0.000889332,0.00287508,0.000696249,0.000811832,0.000604082,0.000924333,0.000845332,0.000105083
127,1.70672,0.01298065,1.167e-06,0.005227159,0.000935749,0.002859996,0.000640832,0.000927082,0.000644333,0.000784832,0.000854749,0.000104749
128,1.7197,0.01379698,1.083e-06,0.004378994,0.000798582,0.004727827,0.000656999,0.000811832,0.000604249,0.000868166,0.000855248,9.4e-05
129,1.733497,0.01334207,1.417e-06,0.003842411,0.000813333,0.002865662,0.000636999,0.000948332,0.000606833,0.000783082,0.002729663,0.000114333
130,1.746839,0.01372973,1.333e-06,0.003321495,0.000803416,0.002875913,0.000642915,0.000800083,0.002045497,0.001154331,0.001980914,0.000103833
131,1.760569,0.0128219,1.667e-06,0.003366829,0.000715665,0.004925577,0.000659415,0.000813833,0.000589582,0.000795999,0.000856582,9.675e-05
132,1.773391,0.01326856,1.083e-06,0.003947328,0.000737915,0.004778494,0.000645665,0.000814249,0.000606749,0.000782749,0.000854166,0.000100166
133,1.78666,0.01316173,1.417e-06,0.003710161,0.000723333,0.003013495,0.000649083,0.002681246,0.000640749,0.000794666,0.000851582,9.6e-05
134,1.799821,0.0143239,1e-06,0.004026578,0.000757999,0.00468766,0.001033249,0.001377248,0.000623499,0.000860915,0.000858082,9.7667e-05
135,1.814145,0.01322581,1.166e-06,0.003765412,0.000687415,0.00488991,0.000665582,0.000810249,0.000591916,0.000798749,0.000895582,0.000119833
136,1.827371,0.01268323,1.083e-06,0.003256246,0.000753582,0.003029496,0.000632165,0.000814666,0.000599499,0.000793082,0.002690913,0.0001125
137,1.840054,0.0115224,1e-06,0.003989995,0.000813915,0.00292583,0.000648082,0.000800499,0.000608916,0.000790749,0.000851998,9.1417e-05
138,1.851577,0.0116029,1.583e-06,0.003267495,0.000701999,0.002977496,0.000646583,0.000811998,0.000601583,0.001052998,0.001441998,9.9167e-05
139,1.86318,0.01377548,1e-06,0.006149241,0.000860416,0.002893662,0.000638166,0.000813582,0.000675083,0.000798749,0.000851998,9.3584e-05
140,1.876955,0.01352981,1.083e-06,0.004011578,0.002810996,0.002864163,0.000633332,0.000816332,0.000599499,0.000794583,0.000883915,0.000114333
141,1.890485,0.0134239,1.083e-06,0.004128828,0.000692582,0.004717493,0.000665916,0.000809999,0.000595416,0.000868082,0.000852165,9.2334e-05
142,1.903909,0.01271473,1.25e-06,0.003385828,0.000721333,0.002906246,0.000642332,0.000803332,0.002488247,0.000804415,0.000845666,0.000116083
143,1.916624,0.01329757,1e-06,0.004027995,0.000682582,0.002908329,0.000643333,0.000799915,0.000604749,0.000792249,0.002722163,0.00011525
144,1.929921,0.01334256,1e-06,0.003835495,0.000698165,0.002920079,0.000646583,0.000809332,0.000595333,0.000795415,0.002939079,0.000102083
145,1.943264,0.01310865,9.16e-07,0.003778078,0.002566247,0.002883162,0.000645333,0.000812249,0.000592582,0.000805999,0.000930499,9.3583e-05
146,1.956372,0.01433806,1.167e-06,0.004209077,0.000719916,0.002902579,0.000646249,0.003337829,0.000772165,0.000797249,0.000853416,9.8416e-05
147,1.97071,0.01506615,1e-06,0.003838828,0.000736916,0.005531742,0.000958415,0.001563248,0.000628166,0.000785582,0.000861082,0.000161167
148,1.985777,0.01334531,1.167e-06,0.00497416,0.001625831,0.002899496,0.000633665,0.000812999,0.000609333,0.000821749,0.000862498,0.000104417
149,1.999122,0.01344523,1.25e-06,0.004077328,0.000773249,0.004772076,0.000646999,0.000818999,0.000607333,0.000795499,0.000853665,9.8833e-05
150,2.012567,0.01332332,1.083e-06,0.004019828,0.000695582,0.00291408,0.000647249,0.002655996,0.000640582,0.000796833,0.000853915,9.8167e-05
151,2.02589,0.01464215,1.083e-06,0.003398078,0.000809166,0.005237326,0.000963415,0.001216165,0.001248915,0.000812999,0.000855249,9.975e-05
152,2.040533,0.0144969,9.16e-07,0.004029578,0.003956995,0.002648829,0.000645333,0.000812665,0.000600166,0.000797832,0.000859166,0.000145416
153,2.055029,0.0137844,1e-06,0.004010328,0.003033412,0.002856163,0.000641499,0.000816832,0.000612166,0.000785832,0.000926499,0.000100667
154,2.068814,0.01319898,1.25e-06,0.003479662,0.000785082,0.00506116,0.000647082,0.000814582,0.000613666,0.000854832,0.000843916,9.775e-05
155,2.082013,0.01606664,1.083e-06,0.004114828,0.000698999,0.006010408,0.000969582,0.001243498,0.001159415,0.000798499,0.000967916,0.000102416
156,2.098079,0.01464281,1.084e-06,0.006405741,0.001378998,0.002990745,0.000637416,0.000815416,0.000616332,0.000830749,0.000849749,0.000116583
157,2.112722,0.0132409,1e-06,0.005679409,0.000772332,0.002918496,0.000648249,0.000811583,0.000666082,0.000798249,0.000852665,9.2833e-05
158,2.125963,0.01385481,1e-06,0.00426466,0.000692833,0.005105659,0.000641749,0.000811832,0.000603083,0.000792415,0.000843583,9.7999e-05
159,2.139818,0.01349981,1e-06,0.003798745,0.002832912,0.00290833,0.000632415,0.000815749,0.000611249,0.000783083,0.001021998,9.4333e-05
160,2.153318,0.01436173,1e-06,0.003376662,0.000737332,0.005078826,0.000972499,0.001731581,0.000614749,0.000795082,0.000954416,9.9583e-05
161,2.16768,0.01384206,1.166e-06,0.006330408,0.000707666,0.002919329,0.000727666,0.000812082,0.000597832,0.000794166,0.000860415,9.1334e-05
162,2.181522,0.01355706,1.083e-06,0.003941911,0.002867079,0.002890413,0.000640916,0.000812415,0.000606249,0.000793749,0.000884499,0.00011875
163,2.195079,0.01303248,3.05e-05,0.005415492,0.000809499,0.002915079,0.000632166,0.000817166,0.000603915,0.000859749,0.000855499,9.3416e-05
164,2.208111,0.01365531,1.083e-06,0.004035078,0.000699416,0.002897496,0.002852329,0.000803165,0.000624166,0.000792332,0.000852166,9.8083e-05
165,2.221766,0.0143984,1.084e-06,0.003788828,0.004086911,0.002652663,0.000646665,0.000809999,0.000597333,0.000796832,0.000925165,9.2917e-05
166,2.236165,0.01338581,1.083e-06,0.003339496,0.000744415,0.005178743,0.000654582,0.000813916,0.000707999,0.000786915,0.000859583,0.000299082
167,2.249551,0.01381756,1.167e-06,0.003953161,0.000872082,0.002916079,0.00064525,0.000802332,0.002761413,0.000897165,0.000859415,0.0001095
168,2.263368,0.0113554,1.083e-06,0.003860662,0.000727582,0.002900329,0.000636916,0.000810749,0.000610082,0.000782666,0.000934915,9.0417e-05
169,2.274724,0.01308415,1.25e-06,0.003254912,0.000895833,0.002906495,0.000651166,0.000812082,0.002061748,0.001137331,0.001218915,0.000144417
170,2.287808,0.01350723,1.333e-06,0.004146161,0.000711499,0.00483816,0.000656999,0.000813582,0.000593749,0.000797083,0.000852332,9.6333e-05
171,2.301315,0.0133134,1.083e-06,0.003873495,0.000724749,0.004884243,0.000667249,0.000801499,0.000602416,0.000796748,0.000859999,0.000101917
172,2.314628,0.01394531,1.083e-06,0.003785912,0.000761249,0.002970996,0.003251662,0.000805332,0.000621416,0.000796248,0.000855333,9.6083e-05
173,2.328574,0.01457923,9.17e-07,0.004094328,0.000739915,0.00475741,0.000938582,0.001663248,0.000629749,0.000800166,0.000844082,0.000110833
174,2.343153,0.01329565,1.083e-06,0.003756578,0.000752249,0.004970826,0.000649333,0.000814915,0.000617249,0.000783416,0.000852915,9.7084e-05
175,2.356449,0.01270823,1.083e-06,0.003419329,0.000720332,0.00473791,0.000650499,0.000813082,0.000616999,0.000786833,0.000860415,0.00010175
176,2.369157,0.01344373,1.083e-06,0.004124077,0.000693083,0.002918912,0.000645666,0.000809166,0.002486413,0.000804832,0.000858415,0.000102084
177,2.382601,0.01474031,8.33e-07,0.003795578,0.000705082,0.005496326,0.001032248,0.001342582,0.000625166,0.000784249,0.000856248,0.000102
178,2.397341,0.01317698,1.083e-06,0.00477166,0.001607498,0.002939413,0.000646582,0.000813332,0.000596333,0.000830249,0.000866748,0.000104084
179,2.410518,0.01341507,1.25e-06,0.004093411,0.000789582,0.004720577,0.000651999,0.000814082,0.000588666,0.000797249,0.000855666,0.000102583
180,2.423933,0.01329173,1.083e-06,0.003887662,0.000743082,0.002902496,0.000693666,0.002674912,0.0006385,0.000793748,0.000857499,9.9083e-05
181,2.437225,0.01469106,1.333e-06,0.003237245,0.000713499,0.005694492,0.000938582,0.001739831,0.00060675,0.000804165,0.000855332,9.9833e-05
