OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,convert_color,gaussian_blur,sobel,convert_scale,sobel2,conver_scale2,add_weighted,show_img
19,0.7715583,0.03385654,1.334e-06,0.0128539,0.002041831,0.008060322,0.001861247,0.002321664,0.00183083,0.002240247,0.00242708,0.000218083
20,0.8054148,0.0348492,1.166e-06,0.0133064,0.002555497,0.007935905,0.002000664,0.002231414,0.001813497,0.00232583,0.002456413,0.000222417
21,0.840264,0.0378562,1.25e-06,0.01518556,0.002673579,0.009092821,0.001955747,0.00223458,0.001806331,0.00226733,0.00241833,0.000220666
22,0.8781202,0.04120878,0.0001045,0.01757497,0.003343495,0.008824571,0.001861914,0.002236164,0.00224583,0.00236433,0.002434246,0.00021875
23,0.919329,0.0342352,1.083e-06,0.01276748,0.002479663,0.008110989,0.001918164,0.002240497,0.001804414,0.00227483,0.002418496,0.000219584
24,0.9535642,0.03408762,1.084e-06,0.0127144,0.002431497,0.007895906,0.00208308,0.002234497,0.001815497,0.002233747,0.002417913,0.00026
25,0.9876518,0.03759853,1.084e-06,0.01482656,0.002704163,0.00921932,0.001854748,0.00223358,0.001797247,0.002290747,0.002454163,0.000216917
26,1.02525,0.04472177,1.084e-06,0.02062972,0.003186328,0.008756738,0.002156997,0.002954079,0.002007331,0.002353747,0.00239083,0.000284916
27,1.069972,0.03474053,1.166e-06,0.01318465,0.002580747,0.008008905,0.001853581,0.002268247,0.001805664,0.00238008,0.002426997,0.000230499
28,1.104713,0.03439837,1.167e-06,0.01269673,0.002652997,0.008125488,0.001868831,0.00223308,0.001847081,0.002328413,0.002428497,0.000216083
29,1.139111,0.059987,2.25e-06,0.0319802,0.003454746,0.0137014,0.001935164,0.00222283,0.001812831,0.00223433,0.00242583,0.000217416
30,1.199098,0.03902986,1.666e-06,0.01392881,0.002467997,0.008175571,0.001858831,0.002289414,0.004918743,0.002611413,0.002545913,0.000231499
31,1.238128,0.03562503,1.084e-06,0.01410106,0.002465497,0.008160488,0.001867331,0.00225783,0.001809831,0.00223408,0.002513413,0.000214417
32,1.273753,0.03585353,1.084e-06,0.01414648,0.00254533,0.008184571,0.001861914,0.002239581,0.001841497,0.002244914,0.002568663,0.000219499
33,1.309606,0.03957786,1.084e-06,0.01637306,0.003125662,0.009107654,0.001921831,0.002328413,0.001839664,0.002240914,0.00242033,0.000219249
34,1.349184,0.04149586,1.25e-06,0.01860789,0.003552911,0.008315655,0.001943581,0.002241747,0.001832664,0.002361163,0.002421497,0.000217499
35,1.39068,0.03465887,1.333e-06,0.01295548,0.002417413,0.008104739,0.001895914,0.00224283,0.001831748,0.002559746,0.002417747,0.000231916
36,1.425339,0.03410578,1.333e-06,0.0129369,0.002123247,0.008077572,0.00198833,0.00226333,0.001833915,0.00224458,0.002419746,0.000216833
37,1.459445,0.03700528,1e-06,0.01441931,0.002772496,0.008982988,0.001826331,0.002284913,0.001844164,0.002232664,0.002423413,0.000218
38,1.49645,0.04088261,1.25e-06,0.01746748,0.003045162,0.009015071,0.00226908,0.002235913,0.001841414,0.002325997,0.002460747,0.000220499
39,1.537333,0.03726653,1e-06,0.01300323,0.002542329,0.01044965,0.002101748,0.00223458,0.002052413,0.002235247,0.00242583,0.0002205
40,1.574599,0.03861411,1.167e-06,0.01412115,0.002597497,0.008560321,0.001846914,0.002376997,0.004071411,0.002385163,0.002422663,0.000230833
41,1.613213,0.03579828,1.25e-06,0.0108504,0.002274414,0.01146282,0.001935497,0.00241383,0.001885164,0.002330997,0.002425746,0.000218167
42,1.649012,0.05594734,2.75e-06,0.0255463,0.003571328,0.0128309,0.002168164,0.002440497,0.001989747,0.00215533,0.00499641,0.000245916
43,1.704959,0.03473862,1.083e-06,0.01083107,0.002524913,0.01021848,0.001990831,0.00229683,0.001862747,0.002371914,0.002420913,0.000219833
44,1.739698,0.0483881,1.917e-06,0.02398047,0.003289746,0.01012023,0.001904414,0.002233497,0.001845998,0.002233413,0.00246508,0.000313333
45,1.788086,0.03735003,1.167e-06,0.01420106,0.00279833,0.009235903,0.001834498,0.00242508,0.001862831,0.00234033,0.00243108,0.000219749
46,1.825436,0.04090536,1.167e-06,0.01848622,0.003327912,0.008218405,0.001908664,0.00223858,0.001855581,0.002234413,0.002418414,0.000215999
47,1.866341,0.04101936,1.083e-06,0.01747164,0.002962663,0.009503653,0.001918414,0.002236414,0.001918247,0.00235758,0.002429497,0.000220166
48,1.90736,0.03515345,1.333e-06,0.01369031,0.002143413,0.008099989,0.001913914,0.002231747,0.00186808,0.002564163,0.00242033,0.000220167
49,1.942514,0.03450354,1.25e-06,0.01291498,0.002490997,0.008099238,0.001996414,0.002261997,0.001868747,0.002232497,0.00241858,0.000218833
50,1.977017,0.0349197,1.083e-06,0.01337448,0.002467997,0.008054488,0.001917414,0.002323497,0.001896414,0.002237997,0.002417497,0.000228833
51,2.011937,0.03930736,1.167e-06,0.01609223,0.003269163,0.00892132,0.001907664,0.002230664,0.001929997,0.002313664,0.002421413,0.000220083
52,2.051244,0.04097253,1.417e-06,0.01807039,0.002976079,0.008841988,0.001916831,0.002381496,0.001871581,0.00226458,0.002430747,0.000217416
53,2.092217,0.03484204,1.417e-06,0.01289548,0.00230308,0.008337155,0.00190983,0.002546664,0.00186258,0.00223608,0.002530247,0.0002195
54,2.127059,0.03428912,1.333e-06,0.01278473,0.002427247,0.008158488,0.001915748,0.002259496,0.001869664,0.002239747,0.002418247,0.000214416
55,2.161348,0.04076944,1.167e-06,0.01748839,0.003583495,0.008569155,0.001911997,0.002367913,0.001867748,0.00233958,0.002421746,0.00021825
56,2.202118,0.04105486,1.333e-06,0.01867414,0.003108246,0.008275988,0.001909581,0.00226758,0.001870331,0.002238247,0.002479246,0.000230167
57,2.243172,0.03489095,1.083e-06,0.01332706,0.002178664,0.008316655,0.001900414,0.002295247,0.001953247,0.002236997,0.00244958,0.000232
58,2.278063,0.03436354,1.667e-06,0.01271782,0.002546413,0.008100405,0.001906414,0.00225808,0.001857081,0.002234413,0.002521413,0.000219834
59,2.312427,0.04117244,1.167e-06,0.01904764,0.003166829,0.007995405,0.001910997,0.00229233,0.001855581,0.002253997,0.002428247,0.000220249
60,2.353599,0.03503453,1.416e-06,0.01339248,0.002475414,0.008278738,0.001899581,0.002239413,0.001836914,0.002271497,0.002419913,0.000219167
61,2.388634,0.04001436,1.333e-06,0.01704039,0.003047246,0.008887904,0.001916414,0.002289913,0.001857831,0.002322663,0.002430914,0.000219749
62,2.428648,0.04025978,1.333e-06,0.01673298,0.002841246,0.009318653,0.002352497,0.002233747,0.001864247,0.00223583,0.002418997,0.000260249
63,2.468908,0.03445703,1.416e-06,0.0127884,0.00256183,0.008043072,0.001907664,0.002265913,0.001845998,0.002337247,0.002484496,0.000221
64,2.503365,0.03461745,1.25e-06,0.01275498,0.002430414,0.008437821,0.001901497,0.002231664,0.001855247,0.002265664,0.002519746,0.000219167
65,2.537983,0.03506862,1.666e-06,0.01345123,0.002370164,0.008264738,0.001902664,0.00223608,0.001847831,0.002232497,0.002542496,0.00021925
66,2.573051,0.04066019,1.334e-06,0.01838297,0.003171745,0.008229905,0.001916831,0.00224258,0.001837748,0.002239496,0.00241983,0.00021775
67,2.613711,0.04108311,1.083e-06,0.01840356,0.003722662,0.007902322,0.001906331,0.002234247,0.00184708,0.002416914,0.002428163,0.000220749
68,2.654794,0.03441503,1.5e-06,0.0128664,0.002244414,0.008045738,0.001900831,0.00230458,0.001835914,0.00256008,0.002426413,0.000229167
69,2.689209,0.03404862,1.083e-06,0.01282656,0.002134081,0.008126238,0.001987581,0.002266497,0.00182883,0.002240914,0.002418746,0.000218083
70,2.723258,0.03466979,1.5e-06,0.01337806,0.002236497,0.008069739,0.001908331,0.002331496,0.001834498,0.002270913,0.002419247,0.0002195
71,2.757928,0.03919611,1.167e-06,0.01590706,0.003268579,0.009007487,0.001905164,0.00223283,0.001840831,0.00238558,0.00242858,0.000218833
72,2.797124,0.04098703,1.083e-06,0.01785881,0.003485079,0.008604155,0.001894747,0.00223783,0.001840247,0.002378747,0.00245233,0.000234
73,2.838111,0.0352307,1.25e-06,0.01363698,0.002292163,0.008404155,0.001910581,0.002233746,0.001836248,0.00223633,0.002461663,0.000217583
74,2.873342,0.03427678,1.333e-06,0.01280098,0.002404247,0.008086655,0.001987831,0.002233997,0.001877414,0.002235663,0.002431913,0.00021675
75,2.907618,0.04096228,1.167e-06,0.01752564,0.003377245,0.008612905,0.001901497,0.002454163,0.002117497,0.002332913,0.00242108,0.000218167
76,2.948581,0.03395529,1.084e-06,0.01276931,0.002105414,0.008190738,0.001905414,0.002233081,0.001869414,0.002234746,0.00242758,0.0002185
77,2.982536,0.03523237,1.333e-06,0.0135904,0.002602329,0.008058989,0.001985914,0.002243413,0.001836664,0.002272081,0.00242208,0.000219166
78,3.017768,0.03848728,1.417e-06,0.01557473,0.002639246,0.00938457,0.001911581,0.002249247,0.001844747,0.002231747,0.00242258,0.000227416
79,3.056256,0.0450276,1.25e-06,0.02074647,0.003227162,0.009257071,0.002215913,0.002450163,0.002039664,0.002490413,0.00237908,0.000220417
80,3.101283,0.03447045,1.167e-06,0.0128659,0.002327246,0.007918072,0.001981998,0.002236497,0.001841664,0.002328246,0.00274933,0.000220333
81,3.135754,0.03442095,1.167e-06,0.01282915,0.002301164,0.008321155,0.00189033,0.002267747,0.001835831,0.002237997,0.002515913,0.0002205
82,3.170175,0.03568278,1.084e-06,0.0137939,0.002334913,0.008544822,0.00199133,0.002181747,0.001857914,0.00224008,0.002517747,0.00021925
83,3.205857,0.0354962,1.25e-06,0.01330557,0.002576913,0.008207822,0.001903414,0.002236497,0.00193058,0.002234247,0.002878079,0.000221833
84,3.241354,0.03430312,1.167e-06,0.01280548,0.002318414,0.008210905,0.00189833,0.002232997,0.001862831,0.002235163,0.002519247,0.000218583
85,3.275657,0.03511845,1.166e-06,0.01332223,0.002611496,0.008074155,0.001985581,0.00223308,0.001837248,0.002411746,0.002420163,0.000221583
86,3.310775,0.03652761,1.25e-06,0.01330398,0.00241883,0.009794653,0.001917914,0.002378496,0.001833414,0.002239664,0.002418747,0.000220666
87,3.347303,0.04043919,1.334e-06,0.01660789,0.003816911,0.008970904,0.001908498,0.00223283,0.001929081,0.00227208,0.00248008,0.000219583
88,3.387742,0.03438462,1.167e-06,0.01285832,0.00228908,0.008295655,0.001907414,0.00228808,0.001835164,0.002260664,0.00243083,0.000218249
89,3.422127,0.03421904,1.25e-06,0.01277665,0.002104663,0.008128739,0.001984247,0.002501413,0.001842164,0.002234164,0.002425663,0.000220083
90,3.456346,0.04156244,1.334e-06,0.01893897,0.003417495,0.008066572,0.001992581,0.00228383,0.001887247,0.002334414,0.002420246,0.00021975
91,3.497908,0.04480969,1.25e-06,0.02095272,0.003183162,0.008904321,0.002095497,0.002457496,0.002029997,0.002409414,0.002489496,0.000286333
92,3.542718,0.03435262,1.333e-06,0.01271556,0.002259331,0.008428988,0.001907497,0.002234997,0.001919414,0.002242747,0.002423246,0.0002195
93,3.57707,0.03501712,1.167e-06,0.01313831,0.002661829,0.008338905,0.001903164,0.002241664,0.00182983,0.002263664,0.002416496,0.000222083
94,3.612088,0.04103528,1.084e-06,0.01847497,0.003752161,0.007768739,0.001904914,0.002287664,0.001929914,0.002235496,0.00244783,0.0002325
95,3.653123,0.03442787,1.083e-06,0.01279615,0.002227664,0.008231905,0.001891997,0.00223658,0.002116914,0.00228008,0.002425247,0.000220249
96,3.687551,0.0338567,1.5e-06,0.0129359,0.001825497,0.008028906,0.001894664,0.002234163,0.001867081,0.002236247,0.002613663,0.000219083
97,3.721407,0.03490403,1.25e-06,0.01339848,0.002444413,0.007905656,0.001982664,0.002304246,0.001927164,0.002235914,0.00248458,0.000219666
98,3.756311,0.03837628,1.167e-06,0.01551081,0.002535663,0.00935482,0.001901331,0.002231997,0.001838831,0.002234913,0.002544663,0.000222083
99,3.794688,0.03652012,1.334e-06,0.01423681,0.00256058,0.008808487,0.001790831,0.002234247,0.001835081,0.00234833,0.002472246,0.000232167
100,3.831208,0.03930269,1.417e-06,0.01653123,0.002696579,0.009199321,0.001901747,0.002254413,0.001832664,0.002244831,0.002419496,0.000221
101,3.870511,0.04106661,1.333e-06,0.01894089,0.003221746,0.007896322,0.001931414,0.00223333,0.001923414,0.002238997,0.002457746,0.000221417
102,3.911577,0.0343447,1.084e-06,0.01267531,0.002376497,0.008114405,0.001886248,0.002239413,0.00216808,0.002234997,0.002427747,0.000220916
103,3.945922,0.03478187,1.167e-06,0.01314498,0.002564413,0.008195239,0.001895414,0.002232663,0.001866248,0.002234163,0.002417913,0.000229667
104,3.980704,0.0439321,1.5e-06,0.02006381,0.003054329,0.008970571,0.00218483,0.002460747,0.00202908,0.00247758,0.002401413,0.00028825
105,4.024636,0.03698012,1.167e-06,0.01323606,0.002228746,0.01033715,0.001904914,0.00230133,0.001836497,0.00223083,0.002662746,0.000240667
106,4.061616,0.0446701,1.417e-06,0.02116847,0.002764496,0.009008654,0.002103414,0.002586746,0.002128164,0.002116414,0.002562829,0.0002295
107,4.106286,0.03519928,1e-06,0.0133044,0.002252914,0.008217905,0.001905914,0.002234497,0.00184658,0.002234747,0.002972829,0.0002285
108,4.141485,0.03406512,1.166e-06,0.01292223,0.002258247,0.008009905,0.001898164,0.002235414,0.001856414,0.002233163,0.002421164,0.000229249
109,4.17555,0.0344297,1.5e-06,0.01302132,0.002422247,0.008012405,0.001891331,0.002260747,0.001941997,0.002235997,0.002422997,0.000219166
110,4.20998,0.03582695,1.167e-06,0.01355065,0.002715913,0.008461238,0.002097914,0.00212058,0.001854831,0.002327247,0.00246658,0.000230833
111,4.245807,0.03482428,1.416e-06,0.01277765,0.002585163,0.008065656,0.00199183,0.00223383,0.001829914,0.00268958,0.002428747,0.000220499
112,4.280631,0.03403354,1.167e-06,0.01277848,0.002301414,0.007931238,0.001876915,0.002266163,0.001837414,0.002323247,0.002482496,0.000235
113,4.314665,0.03429629,1.5e-06,0.01321131,0.002013081,0.007995155,0.001899581,0.00229283,0.001929164,0.00230683,0.00242658,0.000220249
114,4.348961,0.03627662,1.083e-06,0.01367698,0.002684746,0.009010904,0.001784664,0.002236247,0.001994747,0.002235414,0.00242083,0.000231
115,4.385238,0.04169744,0.00010225,0.01929339,0.003027245,0.008278989,0.002000914,0.002243747,0.001837497,0.00227358,0.00242033,0.0002195
116,4.426935,0.0346742,1.333e-06,0.0128099,0.002642746,0.007932073,0.002210746,0.002235414,0.001844914,0.002327163,0.00245333,0.000216583
117,4.461609,0.0350232,1.083e-06,0.01353565,0.002424913,0.008175072,0.001894247,0.002239247,0.001871081,0.00224308,0.00242083,0.000218
118,4.496633,0.03426928,1e-06,0.01272057,0.00239758,0.008202655,0.001901414,0.00229333,0.001871331,0.002241913,0.00242383,0.000215666
119,4.530902,0.04016586,1.25e-06,0.01722431,0.003375995,0.008472905,0.001903664,0.00246183,0.001847664,0.002241163,0.002418247,0.000218833
120,4.571068,0.04188061,1.084e-06,0.01881797,0.003330579,0.008774738,0.001890747,0.00226383,0.001836331,0.002233747,0.002517746,0.000213833
121,4.612948,0.03478087,1.167e-06,0.01311256,0.002416663,0.008055322,0.001903831,0.002231497,0.00217383,0.00223633,0.00243258,0.000217083
122,4.647729,0.03455779,1.167e-06,0.01340657,0.002243496,0.007903156,0.001919581,0.002232413,0.001944331,0.002241913,0.002448414,0.000216749
123,4.682287,0.0346467,1.084e-06,0.01317381,0.002412414,0.008075988,0.001905914,0.00225983,0.001842915,0.002339996,0.002415247,0.0002195
124,4.716934,0.03987153,1.167e-06,0.01714181,0.002850496,0.008876654,0.001968664,0.002305913,0.001843414,0.002232914,0.002418247,0.000232249
125,4.756805,0.04268819,1.166e-06,0.01979497,0.004021744,0.007832656,0.001894914,0.002266746,0.001846081,0.002338164,0.002470829,0.000220917
126,4.799494,0.0343952,1.333e-06,0.01296582,0.002254413,0.008005739,0.001889247,0.00255808,0.001841081,0.00223208,0.00241983,0.000227583
127,4.833889,0.03528912,1.417e-06,0.0135829,0.00244733,0.007978905,0.001902748,0.002317247,0.00191533,0.002499163,0.002422497,0.000221583
128,4.869178,0.03436562,1.084e-06,0.01280623,0.002354746,0.007953323,0.00192058,0.002322497,0.001852747,0.002233331,0.002701079,0.00022
129,4.903543,0.04373544,1.084e-06,0.02012522,0.00292858,0.00887907,0.002130664,0.002446413,0.002152331,0.002442246,0.00240158,0.00022825
130,4.947279,0.03474295,1.25e-06,0.01340965,0.002346914,0.007997072,0.00199483,0.002250331,0.00185758,0.002232914,0.00241908,0.000233333
131,4.982022,0.04389152,1.167e-06,0.02023722,0.002752246,0.009247737,0.002078414,0.002442163,0.002103163,0.002503914,0.002307163,0.000218333
132,5.025913,0.03440587,1.417e-06,0.01288932,0.002438414,0.008100572,0.00190058,0.002231164,0.00186658,0.002242997,0.00251483,0.00022
133,5.060319,0.03421987,1.5e-06,0.01308323,0.002020997,0.008065572,0.00190983,0.002233081,0.00183233,0.002420247,0.00243308,0.00022
134,5.094539,0.03981219,1.083e-06,0.01730456,0.002952663,0.008506988,0.001981914,0.002330163,0.001830581,0.00223833,0.002443997,0.000221916
135,5.134351,0.04101411,1.167e-06,0.01756531,0.003407246,0.009062154,0.001904414,0.002260413,0.001836498,0.002242496,0.002416247,0.000318166
136,5.175365,0.03438078,1.167e-06,0.01289348,0.002186163,0.007962822,0.001990498,0.002233413,0.002168664,0.002232663,0.00249308,0.000218833
137,5.209746,0.03499537,1.083e-06,0.01366348,0.00240733,0.007941072,0.001900247,0.00232083,0.001851748,0.00223308,0.002457913,0.000218583
138,5.244742,0.03433503,1.167e-06,0.01282106,0.002475247,0.007978822,0.001920414,0.002290246,0.001940914,0.002231581,0.002456329,0.00021925
139,5.279077,0.03899028,1.083e-06,0.01607423,0.002960496,0.00893282,0.002041664,0.002233497,0.001840331,0.002234997,0.00241708,0.000254083
140,5.318067,0.04168461,1.167e-06,0.01885747,0.003131412,0.008717072,0.00189983,0.00226808,0.001836914,0.00233358,0.002418747,0.000220333
141,5.359751,0.03443037,1.25e-06,0.0130929,0.002119081,0.008024238,0.001903831,0.002557247,0.001843247,0.002235163,0.002419914,0.000233499
142,5.394182,0.0352372,1.167e-06,0.01362515,0.002397747,0.007943156,0.001996247,0.002231247,0.00183658,0.002562913,0.002422497,0.0002205
143,5.429419,0.03483695,1.417e-06,0.01322723,0.002527664,0.007984988,0.001989748,0.002241496,0.001828915,0.002394746,0.00242058,0.000220166
144,5.464256,0.04446744,1e-06,0.02053464,0.003043079,0.009048321,0.002095747,0.00256133,0.00205308,0.00259383,0.002320747,0.000215666
145,5.508723,0.03518178,1.167e-06,0.01352123,0.002545913,0.008015322,0.001980664,0.002240997,0.001841164,0.002311413,0.002493247,0.000230666
146,5.543905,0.04368394,1.084e-06,0.02020697,0.002817996,0.008956071,0.00207008,0.00244783,0.002124247,0.002441747,0.002397247,0.000220666
147,5.587589,0.0356182,1.167e-06,0.01411573,0.002505247,0.008035488,0.001899664,0.00234308,0.001837748,0.00223583,0.002420663,0.000223583
148,5.623207,0.03464187,1.416e-06,0.01282582,0.002424079,0.008068739,0.001894497,0.00255933,0.001834581,0.00223883,0.002564663,0.000229917
149,5.657849,0.03452012,1.084e-06,0.01278357,0.002555413,0.008030072,0.001929081,0.002233663,0.001833081,0.002233164,0.002419663,0.000501333
150,5.692369,0.04205077,1.083e-06,0.01974106,0.003395912,0.007892572,0.001901997,0.002234247,0.001828081,0.00234608,0.002487247,0.000222499
151,5.73442,0.0447281,1.083e-06,0.02101664,0.003063579,0.008898404,0.002089164,0.002448247,0.002072497,0.002457746,0.002392997,0.00028775
152,5.779148,0.03570245,1.666e-06,0.01334548,0.003214246,0.008018905,0.001938331,0.00224358,0.001870414,0.00240658,0.00244558,0.000217666
153,5.814851,0.0345042,1.333e-06,0.01306265,0.002048414,0.008502488,0.00189983,0.002233997,0.001868914,0.002240164,0.00242658,0.000219833
154,5.849355,0.04440044,1.166e-06,0.02079581,0.002847996,0.008959154,0.002092497,0.002709913,0.00202583,0.002392497,0.002356913,0.000218666
155,5.893755,0.0349662,1e-06,0.01337898,0.002624913,0.008012072,0.001987247,0.00223258,0.001846498,0.002233997,0.002419913,0.000228999
156,5.928722,0.04367936,1.083e-06,0.02028889,0.002856496,0.008813237,0.002135581,0.002445996,0.002112164,0.002509246,0.002296664,0.000219999
157,5.972401,0.0360207,1.417e-06,0.01398381,0.003003496,0.008070238,0.001897414,0.002237164,0.001950497,0.002237414,0.002418496,0.00022075
158,6.008422,0.0346527,1.25e-06,0.01278507,0.002426829,0.008088489,0.001906081,0.002231163,0.00223383,0.002235247,0.002512497,0.000232249
159,6.043074,0.03422328,1.417e-06,0.01276098,0.002391163,0.008202072,0.001893747,0.002264997,0.001831581,0.002241414,0.002417663,0.000218249
160,6.077298,0.04160286,1.25e-06,0.01884356,0.003446412,0.008173155,0.002033497,0.002237164,0.001841914,0.002389663,0.002418247,0.000217999
161,6.1189,0.04496552,1.334e-06,0.02019689,0.004001244,0.008874238,0.002199913,0.002455747,0.00202658,0.00255908,0.002350914,0.000299582
162,6.163866,0.03449228,1.083e-06,0.0126894,0.00245108,0.008123489,0.00189458,0.002233414,0.00216033,0.002297914,0.002419913,0.000221083
163,6.198358,0.03471887,1.167e-06,0.01312315,0.00239683,0.008073489,0.002005914,0.002369913,0.001834247,0.002263664,0.002431663,0.000218833
164,6.233077,0.04091453,1.083e-06,0.01858264,0.003563662,0.007778322,0.001898331,0.002229997,0.001974247,0.002234913,0.002420997,0.000230333
165,6.273992,0.04196711,1.167e-06,0.01875214,0.003534412,0.008701488,0.001892414,0.00223583,0.001870247,0.00223183,0.00251283,0.00023475
166,6.315959,0.03414879,1.667e-06,0.01283932,0.002040164,0.007937156,0.001988247,0.00223258,0.001838164,0.002564997,0.002474246,0.00023225
167,6.350108,0.0349247,1e-06,0.01342148,0.002434914,0.008098155,0.001925497,0.002325164,0.00184158,0.002232914,0.00242708,0.000216916
168,6.385032,0.04031303,1.417e-06,0.01729198,0.00292358,0.009105987,0.001967164,0.002309413,0.001836331,0.002239413,0.002419414,0.000218333
169,6.425345,0.04130536,1.333e-06,0.01914047,0.003353912,0.007846488,0.002003831,0.00223758,0.001840414,0.00224158,0.002419664,0.000220083
170,6.466651,0.0343092,1.167e-06,0.01282115,0.00228658,0.007930073,0.00221958,0.002242913,0.001831664,0.002333997,0.002421747,0.000220333
171,6.50096,0.03432762,1.583e-06,0.01284615,0.002369913,0.008066072,0.001896164,0.002233581,0.00187358,0.002299997,0.002520747,0.000219833
172,6.535287,0.03487403,1.084e-06,0.0133069,0.002550996,0.008126572,0.001901747,0.002233414,0.001873997,0.002231914,0.00242633,0.000221083
173,6.570161,0.03953311,1.25e-06,0.01608106,0.002858746,0.00943807,0.002032664,0.00232483,0.001840497,0.002232497,0.00250508,0.000218417
174,6.609695,0.04469277,1.083e-06,0.02017722,0.004042911,0.008680571,0.002092247,0.002460163,0.002139247,0.002410163,0.002401164,0.000287999
175,6.654387,0.03570387,1.333e-06,0.0133764,0.002575913,0.008254405,0.001913997,0.002583414,0.001873497,0.00238408,0.002524413,0.000216416
176,6.690091,0.03464995,1.25e-06,0.01354298,0.002033664,0.008196571,0.001900248,0.002237913,0.001825914,0.002270914,0.002420663,0.000219833
177,6.724741,0.03513903,1.083e-06,0.01362431,0.002414164,0.008085238,0.002032331,0.002238497,0.001833414,0.002242413,0.002446913,0.000220667
178,6.75988,0.03944669,1.083e-06,0.01642323,0.00265933,0.009397903,0.001895248,0.00223208,0.001861164,0.002233164,0.002525996,0.0002175
179,6.799327,0.04460419,1.083e-06,0.02034931,0.003342662,0.009055154,0.002100747,0.002448663,0.002180913,0.00250008,0.002307414,0.000318166
180,6.843931,0.03506778,1.167e-06,0.0132729,0.002314163,0.008505072,0.001894997,0.002229997,0.001873247,0.002236164,0.002509913,0.000230166
181,6.878999,0.03475287,1.25e-06,0.01313448,0.002416913,0.008012322,0.001898664,0.002233997,0.001846331,0.002568996,0.002420247,0.000219666
182,6.913752,0.03456612,1.167e-06,0.01334798,0.00216408,0.008024072,0.001897164,0.00234508,0.001840248,0.00230483,0.002420996,0.0002205
183,6.948318,0.03773511,1.083e-06,0.01482681,0.002735412,0.009156988,0.00190583,0.002240247,0.001928247,0.00230558,0.002417747,0.000217166
