OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,gpu_frame_download,convert_scale,sobel2,gpu_frame_download2,convert_scale2,add_weighted,show_img
129,72.01167,0.5758174,1.417e-06,0.1872205,1.083e-06,0.0289462,0.0728018,0.03098212,0.02379171,0.02577104,0.06294382,0.02829487,0.02549738,0.0641884,0.01454831,0.01082882
130,72.58749,0.5726116,1.333e-06,0.1875105,9.16e-07,0.02864229,0.07291038,0.03099687,0.02385996,0.02624121,0.06290849,0.02875954,0.02593463,0.06264832,0.01402998,0.008167154
131,73.1601,0.5788975,1.333e-06,0.1898982,1.25e-06,0.02853437,0.07290355,0.03088029,0.0238253,0.02575154,0.06295057,0.02851696,0.02560521,0.06407723,0.01541931,0.0105324
132,73.739,0.521894,1.25e-06,0.1903128,1.25e-06,0.02092547,0.02932429,0.02670996,0.02147372,0.02736946,0.06331448,0.02844112,0.02580263,0.0627114,0.01496381,0.0105424
133,74.26089,0.5882884,1.75e-06,0.1893655,1.083e-06,0.02880345,0.07292197,0.03090653,0.02396288,0.02693429,0.06312807,0.04216252,0.02535096,0.06369157,0.01411056,0.006947322
134,74.84918,0.522288,1.166e-06,0.1851257,1.083e-06,0.02694171,0.01393873,0.03113428,0.01840722,0.02590179,0.06266957,0.04783051,0.02682179,0.0623854,0.01393398,0.007195072
135,75.37147,0.5173663,1.584e-06,0.185554,1e-06,0.02106947,0.02927695,0.02678688,0.0214463,0.02646554,0.0631104,0.0287007,0.02653854,0.0634054,0.01503564,0.009973818
136,75.88883,0.5734035,1.334e-06,0.1855901,8.33e-07,0.02420579,0.07285889,0.03710427,0.02374846,0.02554454,0.06254657,0.02825087,0.02537521,0.06327457,0.01452139,0.01038065
137,76.46224,0.5920781,1.334e-06,0.1870629,1e-06,0.02859295,0.07292939,0.03713869,0.0238733,0.02647637,0.06320398,0.04233793,0.02647446,0.06258315,0.01408131,0.007321322
138,77.05432,0.5298972,1.25e-06,0.1877355,1.084e-06,0.02642787,0.01398756,0.03104337,0.01834672,0.02612479,0.06316199,0.04773267,0.02626504,0.06291307,0.01558539,0.0105709
139,77.58421,0.5486031,1.334e-06,0.1900393,9.17e-07,0.02185788,0.04860451,0.03091912,0.02393196,0.02653029,0.06294082,0.02851446,0.02634188,0.0632139,0.01512489,0.0105819
140,78.13282,0.5161924,1.083e-06,0.1905725,1e-06,0.02100572,0.02932754,0.02681062,0.02145222,0.02652346,0.06312865,0.02461646,0.02621496,0.0651949,0.01436364,0.006979656
141,78.64901,0.5290764,1.333e-06,0.1910588,8.34e-07,0.02610896,0.01395789,0.03096712,0.01844597,0.02672954,0.06357957,0.04714984,0.02622504,0.06289715,0.01408273,0.007871654
142,79.17808,0.5671874,1.417e-06,0.1859345,1.083e-06,0.02305813,0.07289872,0.03115545,0.0237813,0.02604271,0.06302657,0.02856879,0.02660012,0.06309223,0.01404781,0.008978486
143,79.74527,0.5836139,1.5e-06,0.1870958,1e-06,0.02851595,0.0728903,0.03090637,0.02388855,0.02581171,0.06295373,0.04210568,0.02567554,0.0626969,0.01408948,0.006981405
144,80.32889,0.5220578,1.75e-06,0.1837765,1.084e-06,0.02721179,0.01395881,0.03105812,0.01855447,0.02601421,0.06320898,0.04731993,0.02681296,0.06283498,0.01408648,0.007217822
145,80.85094,0.5175063,1.5e-06,0.1848224,1.167e-06,0.0213318,0.02931312,0.02677563,0.02147647,0.02673838,0.06319515,0.02855687,0.02593763,0.06415823,0.01533456,0.009863401
146,81.36845,0.5168014,1.5e-06,0.1860886,1.166e-06,0.02105713,0.02933212,0.02685296,0.02151613,0.02619588,0.0632984,0.02846504,0.02655137,0.06580573,0.01453706,0.007098322
147,81.88525,0.5174099,1.333e-06,0.1865546,1.166e-06,0.0209473,0.02928404,0.02686163,0.02144988,0.02611863,0.06312932,0.02865054,0.02656413,0.06483156,0.01498989,0.008025904
148,82.40266,0.5110221,1.417e-06,0.1849047,1.083e-06,0.0211213,0.02935129,0.02688854,0.02147738,0.02687521,0.06316265,0.02457288,0.02559054,0.06517973,0.01472981,0.007165572
149,82.91368,0.512548,1.167e-06,0.1871887,9.17e-07,0.02104613,0.02927879,0.02690579,0.02149997,0.02665788,0.06316723,0.02505113,0.02536688,0.0653519,0.01406965,0.006961906
150,83.42623,0.5406292,1.25e-06,0.1853142,1e-06,0.0214033,0.04860184,0.03099862,0.02404113,0.02592513,0.06384565,0.02482454,0.02576804,0.06406423,0.01534406,0.01049623
151,83.96686,0.571365,1.417e-06,0.1860013,1.417e-06,0.02620779,0.0728798,0.0314732,0.0239558,0.02619029,0.06294965,0.02847562,0.02531263,0.06372807,0.0141319,0.01005615
152,84.53823,0.5142288,1.334e-06,0.1831637,1e-06,0.02895687,0.01396523,0.0306217,0.02122463,0.02559013,0.06376607,0.03679227,0.02616488,0.06229132,0.01416948,0.007520155
153,85.05245,0.5763322,1.083e-06,0.1860137,1.167e-06,0.02852404,0.0729528,0.03092645,0.02385138,0.02623562,0.06297323,0.02896504,0.02611896,0.06403282,0.01503148,0.0107044
154,85.62879,0.51654,1.416e-06,0.1843465,9.16e-07,0.02093105,0.02929604,0.02680063,0.02151763,0.02677188,0.06315723,0.0287662,0.02594888,0.06624156,0.01503781,0.007722238
155,86.14533,0.5182312,1.667e-06,0.1847162,1.084e-06,0.02094372,0.02930054,0.02783879,0.02148355,0.02683971,0.06310707,0.02845562,0.02660087,0.06304132,0.01531023,0.01059082
156,86.66356,0.5781698,1.583e-06,0.1841935,1.166e-06,0.02858446,0.07285889,0.0309212,0.0239808,0.02656162,0.06289682,0.03058179,0.02669046,0.06811214,0.01525448,0.007530904
157,87.24173,0.5076695,1.25e-06,0.183443,1e-06,0.02097372,0.02926712,0.02681829,0.02148097,0.02649071,0.06266965,0.02451013,0.02546171,0.06562798,0.01396856,0.006955406
158,87.7494,0.512899,1.416e-06,0.185199,1.25e-06,0.02136122,0.0293262,0.02689904,0.0216968,0.02702754,0.06307757,0.02462963,0.02665087,0.06577023,0.01426498,0.006993322
159,88.2623,0.5406166,1.084e-06,0.18701,1.167e-06,0.02173472,0.04873326,0.03098353,0.02403755,0.02600321,0.06310132,0.02456546,0.02644146,0.06354748,0.01499589,0.009460402
160,88.80291,0.5699644,1.416e-06,0.1859198,1e-06,0.02898812,0.07288347,0.03098037,0.02380263,0.02589663,0.06296548,0.02832412,0.02545188,0.06368057,0.01409998,0.006968989
161,89.37288,0.5460656,1.166e-06,0.1866345,1.167e-06,0.02130455,0.04859492,0.03097937,0.02460521,0.02602471,0.06393223,0.02836262,0.02672229,0.0630699,0.01522506,0.0106079
162,89.91894,0.5181512,1.417e-06,0.1872991,1.167e-06,0.02094872,0.02928204,0.02677538,0.02153122,0.02664696,0.06350473,0.02834646,0.02681396,0.06562281,0.01439081,0.006986405
163,90.43709,0.5157969,1.333e-06,0.185442,1e-06,0.02081563,0.02924837,0.02680363,0.0214583,0.02640279,0.06264465,0.02845904,0.02561438,0.06359307,0.01522723,0.0100854
164,90.95289,0.5728483,1.25e-06,0.1876349,1e-06,0.02541871,0.07289814,0.03095887,0.02387805,0.02614713,0.0629729,0.02863787,0.02652971,0.06301882,0.01407473,0.01067623
165,91.52574,0.5744711,1.334e-06,0.1884841,1.166e-06,0.02851037,0.07291555,0.03096362,0.02398305,0.02666779,0.06318257,0.02851079,0.02630879,0.06301073,0.01404006,0.007891155
166,92.10021,0.5747717,1.25e-06,0.185739,1e-06,0.0288202,0.07289147,0.03096187,0.02388546,0.02659054,0.06299415,0.02847129,0.02628204,0.0627029,0.01450731,0.01092315
167,92.67498,0.5702999,1.333e-06,0.185151,1.417e-06,0.02859746,0.07286097,0.03100162,0.02390746,0.02648546,0.06260215,0.02859046,0.02598921,0.06260707,0.01396439,0.008539987
168,93.24528,0.5771808,1.417e-06,0.1874496,9.17e-07,0.02884979,0.07291789,0.03096953,0.02390388,0.02629154,0.06392223,0.02837537,0.02635221,0.0627474,0.01455514,0.0108439
169,93.82246,0.570589,1.417e-06,0.1849634,1.334e-06,0.0289772,0.07287564,0.03099678,0.02387005,0.02542929,0.06350582,0.02842787,0.02638396,0.0626224,0.01395473,0.008579153
170,94.39305,0.5718174,1.25e-06,0.1881881,1e-06,0.02419063,0.07287822,0.03100645,0.02382663,0.02637046,0.0629844,0.02855321,0.02683396,0.06275474,0.01404289,0.01018548
171,94.96487,0.5181559,1.25e-06,0.18861,1.417e-06,0.0210748,0.02934254,0.02691504,0.02164147,0.02741887,0.06316907,0.02565879,0.02620254,0.0641569,0.01489881,0.009064485
172,95.48303,0.5135508,1.417e-06,0.1884499,1e-06,0.02091997,0.02932962,0.02679821,0.02147963,0.02682112,0.0632429,0.02429613,0.02548496,0.06557006,0.0140579,0.007097989
173,95.99658,0.5153231,1.167e-06,0.1874305,1.5e-06,0.02095805,0.02933712,0.02672904,0.02151147,0.02606329,0.06317348,0.02706646,0.02598146,0.06477123,0.01478264,0.007515738
174,96.5119,0.5151034,1.333e-06,0.1883106,1.083e-06,0.02097138,0.0292992,0.02681204,0.02152488,0.02719554,0.0631749,0.02468638,0.02611729,0.0659519,0.01396098,0.007095822
175,97.027,0.5153398,1.25e-06,0.187995,1e-06,0.02096755,0.02931262,0.02681754,0.0214613,0.02636263,0.06420132,0.02460304,0.02626679,0.06556615,0.01481939,0.00696424
176,97.54234,0.5152279,1.416e-06,0.1880136,1.333e-06,0.02142738,0.02928454,0.02688521,0.0215093,0.02688762,0.06304332,0.02470688,0.02551321,0.06686789,0.01408656,0.006999572
177,98.05757,0.5481145,1.666e-06,0.1908116,1.166e-06,0.02122838,0.04870959,0.0309517,0.02381863,0.02646988,0.06302773,0.02853337,0.02624838,0.06281824,0.01556523,0.009928901
178,98.60568,0.5147572,1.25e-06,0.1881548,1.167e-06,0.02097405,0.0293077,0.02686962,0.02154263,0.02682287,0.06315848,0.02444321,0.02608321,0.06613673,0.01412273,0.007138739
179,99.12044,0.5160469,1.167e-06,0.190086,1e-06,0.02100305,0.02933137,0.02692012,0.0216038,0.02648237,0.0632144,0.02453055,0.02621837,0.06550898,0.01421414,0.006931489
180,99.63649,0.5167043,1.333e-06,0.1901941,1.25e-06,0.0215723,0.02931404,0.02686538,0.02159463,0.02678054,0.06335715,0.02453904,0.02616413,0.06526573,0.01407823,0.006976406
181,100.1532,0.5224417,1.083e-06,0.1897358,1.333e-06,0.02107755,0.02931712,0.02703312,0.02150822,0.02695588,0.06312057,0.02857396,0.02667463,0.06306673,0.01552081,0.009854901
182,100.6756,0.5173112,1.166e-06,0.1864099,1e-06,0.02100497,0.02931087,0.02683304,0.02152963,0.02669929,0.06316848,0.0283707,0.02565229,0.06681515,0.01451706,0.006997655
183,101.1929,0.5216543,1.584e-06,0.1903106,1e-06,0.02111638,0.02930912,0.02677662,0.02156655,0.02670704,0.06314307,0.02844196,0.02639513,0.0627319,0.01472814,0.01042523
184,101.7146,0.5727353,1.25e-06,0.1869892,1e-06,0.02885904,0.07282838,0.03095279,0.0238698,0.02619221,0.0626619,0.02831445,0.02655221,0.06268448,0.01399531,0.008833237
185,102.2873,0.522495,1.25e-06,0.1904405,1.25e-06,0.02092722,0.02932245,0.02679012,0.02159763,0.02684512,0.06317765,0.02839445,0.02656779,0.06281773,0.01513539,0.01047648
186,102.8098,0.5876459,1.417e-06,0.190135,1.083e-06,0.02883437,0.07289072,0.03101137,0.02385155,0.02604562,0.06299907,0.04203093,0.02572004,0.0627029,0.01403931,0.007382488
187,103.3975,0.5462444,1.5e-06,0.1896556,1e-06,0.0212768,0.04859242,0.03093245,0.02383955,0.02624654,0.06251199,0.02871204,0.02646796,0.06267207,0.01475948,0.01057498
188,103.9437,0.5185699,1.167e-06,0.188485,1.167e-06,0.02109847,0.02931845,0.02683662,0.02161638,0.02598729,0.06316273,0.02843245,0.02657038,0.06505223,0.01494806,0.007059489
189,104.4623,0.5192709,1.5e-06,0.1861518,9.17e-07,0.02124313,0.02943795,0.02693112,0.02152888,0.02693354,0.06302898,0.02848379,0.02666996,0.06304915,0.01538456,0.01042565
190,104.9816,0.5715557,1.667e-06,0.187105,1.167e-06,0.02510321,0.07293022,0.03099254,0.02385238,0.02671387,0.06290265,0.02838596,0.02573171,0.06355515,0.01402981,0.01025032
191,105.5531,0.5138594,1.833e-06,0.1865047,1e-06,0.02096305,0.02924762,0.02775704,0.02166413,0.02592446,0.06360773,0.02477146,0.02555921,0.06643773,0.01426131,0.007158072
192,106.067,0.5737959,1.167e-06,0.1878186,1.083e-06,0.0289077,0.07291039,0.03151762,0.02388363,0.02608179,0.06298715,0.02854871,0.02611104,0.06267382,0.01402698,0.008326237
193,106.6408,0.5781881,1.583e-06,0.1877195,1e-06,0.02850545,0.07293347,0.03094737,0.02391905,0.02646762,0.06290715,0.0285407,0.02677404,0.06330115,0.01538514,0.0107849
194,107.219,0.5696425,1.334e-06,0.1863929,1e-06,0.02223488,0.07288914,0.03177403,0.02384521,0.02583579,0.06295765,0.02837287,0.02581421,0.06416073,0.01560414,0.009758652
195,107.7886,0.5262061,1.334e-06,0.1876772,1e-06,0.02697604,0.01397881,0.03112753,0.01865497,0.02618154,0.06312298,0.04742434,0.02689329,0.0627464,0.01404639,0.007374238
196,108.3148,0.5404547,1.5e-06,0.1839985,1.167e-06,0.02157472,0.04867767,0.03094595,0.02388038,0.02565779,0.06337148,0.02849621,0.02629071,0.06270482,0.01531847,0.009535402
197,108.8553,0.5762016,1.416e-06,0.1858175,9.17e-07,0.02863162,0.07290847,0.03096103,0.0239353,0.02573979,0.06427273,0.02841162,0.02676287,0.06297398,0.01538623,0.01039807
198,109.4315,0.5177554,1.25e-06,0.1864267,1.167e-06,0.02108213,0.02930412,0.02689079,0.02155555,0.02682862,0.06306732,0.02872871,0.02673904,0.0656774,0.01451181,0.006940822
199,109.9492,0.5108596,1.5e-06,0.1870718,1.166e-06,0.02097247,0.02929795,0.02683021,0.0215593,0.02644721,0.06267823,0.02454946,0.02583371,0.06469398,0.01397465,0.006947989
200,110.4601,0.5128969,1.167e-06,0.1867578,1.25e-06,0.02107305,0.02934629,0.02691513,0.02153355,0.02594704,0.06309207,0.02473554,0.02653654,0.06569506,0.01426506,0.006997405
201,110.973,0.5195243,1.417e-06,0.1874048,1.167e-06,0.02102472,0.02928845,0.02691212,0.0215313,0.02680087,0.06339648,0.02869587,0.02558463,0.0639054,0.01557206,0.009404985
202,111.4925,0.5175934,1.25e-06,0.1858764,1e-06,0.0213508,0.02926154,0.02705296,0.02204255,0.02659712,0.0630764,0.02833587,0.02667579,0.06601465,0.01431973,0.006987322
203,112.0101,0.5277636,1.333e-06,0.1876397,1.083e-06,0.02089472,0.0292762,0.02675537,0.02154588,0.02600788,0.06310448,0.0424246,0.02624213,0.06263549,0.01407748,0.007157239
204,112.5379,0.5198495,1.334e-06,0.1870965,1.083e-06,0.02129363,0.02935395,0.02682371,0.02155605,0.02667746,0.06310198,0.02840779,0.02675187,0.0630514,0.01515339,0.01057932
205,113.0577,0.5274756,1.417e-06,0.1873884,1.084e-06,0.02122605,0.02932895,0.02682904,0.0215458,0.02598979,0.06322082,0.04185027,0.02602279,0.06266565,0.0140839,0.007321655
206,113.5852,0.5133406,1.333e-06,0.1871844,1.167e-06,0.02095422,0.02927237,0.02682704,0.02150738,0.02599979,0.06399882,0.02470663,0.02610462,0.0651354,0.01464723,0.007000239
207,114.0985,0.573246,1.417e-06,0.1866044,1e-06,0.02867579,0.07290022,0.03094503,0.02390555,0.02644588,0.06297598,0.02862729,0.02654612,0.06305365,0.01408498,0.008478736
208,114.6718,0.5712387,1.5e-06,0.1857751,1.083e-06,0.02673529,0.07290413,0.03098262,0.02389496,0.02628496,0.06296448,0.02871637,0.02636946,0.06272049,0.01406814,0.009820068
209,115.243,0.5363287,1.333e-06,0.183454,1.167e-06,0.02099472,0.04870809,0.0310277,0.02414713,0.02632571,0.06271849,0.02448979,0.02623021,0.06259732,0.01523856,0.01039448
210,115.7793,0.5754979,1.5e-06,0.1868057,1.084e-06,0.02870504,0.07287505,0.03102029,0.0238593,0.02591179,0.06293957,0.02873304,0.02655454,0.06309515,0.01403556,0.01096032
211,116.3548,0.5256756,1.417e-06,0.1865138,1e-06,0.02797296,0.01401948,0.0307462,0.02266405,0.02613038,0.06296115,0.03953269,0.02683946,0.06277548,0.01452956,0.01098798
212,116.8805,0.5086875,1.25e-06,0.1831791,8.33e-07,0.02111713,0.02925237,0.02704896,0.02162947,0.02674704,0.06282007,0.02502913,0.02590171,0.06502923,0.01396631,0.006964906
213,117.3892,0.5489711,1.5e-06,0.1862875,1.167e-06,0.02750804,0.04875692,0.03087612,0.02405955,0.02567154,0.06393765,0.02841279,0.02543129,0.06367382,0.0140659,0.0102874
214,117.9382,0.5691539,1.5e-06,0.1848044,1e-06,0.02714687,0.07288847,0.03095595,0.0239743,0.02620604,0.06297823,0.02886704,0.02705921,0.06304482,0.0141734,0.007052655
215,118.5073,0.5127729,1.167e-06,0.1865312,1e-06,0.02094305,0.0292972,0.02685021,0.02160755,0.02609521,0.06362723,0.02468813,0.02639904,0.06541806,0.01421031,0.007103488
216,119.0201,0.5752821,1.5e-06,0.1860539,1.084e-06,0.02881562,0.07285572,0.0309482,0.02392188,0.02634088,0.06299215,0.0285027,0.02639071,0.06300282,0.01483548,0.01061948
217,119.5954,0.5150839,1.333e-06,0.1880781,1.416e-06,0.02104147,0.0293242,0.02683921,0.02154113,0.02631121,0.06304457,0.02455979,0.02632971,0.06263349,0.01518339,0.01019482
218,120.1105,0.5241675,1.75e-06,0.185846,1e-06,0.02660638,0.01394356,0.03114012,0.0184963,0.02629529,0.06321407,0.04753984,0.02703696,0.06276757,0.01406839,0.007210322
219,120.6346,0.5253816,1.584e-06,0.1861534,9.16e-07,0.02770679,0.0139759,0.03081253,0.0227208,0.02699804,0.0631329,0.03944902,0.02656763,0.06264757,0.01426614,0.0109484
220,121.16,0.5087971,1.167e-06,0.1839278,1.083e-06,0.02093405,0.02930229,0.02686571,0.02158722,0.02695787,0.06274898,0.02454563,0.02535579,0.06560806,0.01398998,0.006971489
221,121.6688,0.5805875,1.25e-06,0.1909604,1.167e-06,0.02865137,0.07288922,0.03101229,0.02407638,0.02582921,0.06392857,0.02861287,0.02627454,0.06271132,0.01509164,0.01054723
222,122.2494,0.5457726,1.167e-06,0.187353,1e-06,0.02152072,0.04854601,0.0310297,0.02391938,0.02626746,0.06296998,0.02879762,0.02652462,0.06296582,0.01525614,0.01061998
223,122.7952,0.5775279,1.333e-06,0.1868362,1.166e-06,0.02853012,0.07284705,0.03091445,0.02404646,0.02691054,0.06314723,0.02871445,0.02677837,0.06317415,0.01495056,0.01067582
224,123.3727,0.5675148,1.667e-06,0.1836332,1.167e-06,0.02880312,0.07287422,0.0309062,0.02391588,0.02626604,0.06262165,0.02868129,0.02557188,0.06327765,0.01403506,0.006925739
225,123.9402,0.5600297,1.166e-06,0.187031,9.16e-07,0.02722946,0.04872017,0.03093678,0.02400438,0.02653846,0.06297707,0.04221543,0.02555004,0.0626894,0.01403498,0.008100404
226,124.5002,0.5161423,1.167e-06,0.1873371,1.083e-06,0.02117855,0.02932712,0.02682246,0.02156622,0.02610879,0.06297432,0.02852987,0.02563913,0.06513656,0.01452489,0.006994989
227,125.0164,0.5482101,1.5e-06,0.1875651,1e-06,0.0215773,0.04872009,0.0321812,0.02430421,0.02632454,0.06308673,0.02866671,0.02697154,0.06294773,0.01520914,0.01065332
228,125.5646,0.5197729,1.833e-06,0.1870185,1.167e-06,0.02109805,0.0293297,0.02686421,0.02217072,0.02724596,0.0631634,0.0290592,0.02645729,0.06570581,0.01450314,0.007153905
229,126.0844,0.5128947,1.666e-06,0.1868945,1.333e-06,0.02103122,0.02929187,0.02683412,0.02165722,0.02616612,0.06307898,0.02455213,0.02658646,0.06522748,0.01458589,0.006985656
230,126.5973,0.5143421,1.667e-06,0.1886579,1.083e-06,0.02100472,0.02932604,0.02689962,0.02157555,0.02668212,0.06319248,0.02464021,0.02591988,0.06536465,0.01396398,0.007112239
231,127.1116,0.5771465,1.5e-06,0.1866325,1e-06,0.02872479,0.0729293,0.03103978,0.0239008,0.02640687,0.06297615,0.02890912,0.02659679,0.06310898,0.01530514,0.01061373
232,127.6888,0.5170269,1.416e-06,0.1858562,1e-06,0.02127463,0.02930979,0.02697462,0.02164905,0.02649212,0.06331982,0.02856587,0.02618888,0.0651774,0.01499398,0.007222155
233,128.2058,0.5184334,1.584e-06,0.1858073,1e-06,0.02121363,0.02929029,0.02744654,0.02160672,0.02590221,0.0633819,0.02862529,0.02601346,0.06309357,0.01542681,0.01062315
234,128.7242,0.5121632,1.416e-06,0.1870205,9.16e-07,0.02091755,0.02926745,0.02683162,0.02161405,0.02690262,0.06309482,0.02455963,0.02549446,0.06541998,0.01406156,0.006976572
235,129.2364,0.5857457,1.333e-06,0.1885479,1.083e-06,0.02827395,0.07285013,0.03094937,0.02407888,0.02618121,0.06312123,0.04214677,0.02560654,0.06275932,0.01408764,0.007140406
236,129.8221,0.5181652,1.417e-06,0.1875084,1.083e-06,0.02100847,0.02929945,0.02685837,0.02158038,0.02669829,0.06320932,0.02861404,0.02625971,0.06556806,0.01450431,0.007053906
237,130.3403,0.5753563,1.583e-06,0.1880174,1.084e-06,0.02858254,0.07291005,0.03095678,0.02392546,0.02575104,0.06396323,0.0284632,0.02593496,0.06290582,0.01408573,0.009857401
238,130.9156,0.5185831,1.333e-06,0.1866464,1.083e-06,0.02109363,0.02933029,0.02689904,0.02165472,0.02607496,0.06415332,0.02862337,0.02675037,0.06514123,0.01509439,0.007118989
239,131.4342,0.519703,1.333e-06,0.1874916,1e-06,0.02109022,0.02930279,0.02690612,0.02153313,0.02702621,0.06314098,0.02879412,0.02647088,0.0627609,0.01529673,0.009886984
240,131.9539,0.5909472,1.416e-06,0.1914943,1e-06,0.02938237,0.07291797,0.03099937,0.02403979,0.02624904,0.06316957,0.0426231,0.02594112,0.06274399,0.01402548,0.007358738
241,132.5449,0.5224898,1.583e-06,0.1911815,9.16e-07,0.02090247,0.0292577,0.02683962,0.02158813,0.02722079,0.06323515,0.02857704,0.02640679,0.06278532,0.01527564,0.009217068
242,133.0674,0.5571896,1.166e-06,0.1916676,1.166e-06,0.02797479,0.04872259,0.03104145,0.02409446,0.02601571,0.06337057,0.02841579,0.02625146,0.0631084,0.01528181,0.01124265
243,133.6246,0.5695541,1.417e-06,0.1910984,1.417e-06,0.02361213,0.07295855,0.03101428,0.02463205,0.02598679,0.06324898,0.02461196,0.02564196,0.06489465,0.01491823,0.006933323
244,134.1941,0.5902348,1.25e-06,0.1915974,1.417e-06,0.02854112,0.07293772,0.03099787,0.02393855,0.02677296,0.06293357,0.0421836,0.02642796,0.06281732,0.01398714,0.007096906
245,134.7843,0.5495818,1.333e-06,0.1871701,1.084e-06,0.02727612,0.04872092,0.03099628,0.02404463,0.02665246,0.06317323,0.02855329,0.02642113,0.06277465,0.0140874,0.009709151
246,135.3339,0.5115199,1.417e-06,0.1867632,1.25e-06,0.02088613,0.0292847,0.02687288,0.02158547,0.02607337,0.06330832,0.02467604,0.02581196,0.06519773,0.01409731,0.006960156
247,135.8454,0.5223879,1.25e-06,0.1902243,9.17e-07,0.02103397,0.02990637,0.02684446,0.02153888,0.02655521,0.06305882,0.02842096,0.02647271,0.06279773,0.01516389,0.01036848
248,136.3678,0.5797829,1.5e-06,0.1900976,9.17e-07,0.02858137,0.0728758,0.03095112,0.02394488,0.02635213,0.06304948,0.02868146,0.02647054,0.06275598,0.01503631,0.01098382
249,136.9476,0.5788458,1.584e-06,0.1898859,1.083e-06,0.02864429,0.07286372,0.03103054,0.02397429,0.02602463,0.06300398,0.02838987,0.02639254,0.06269299,0.01526173,0.01067873
250,137.5265,0.5493834,1.167e-06,0.1913024,1.25e-06,0.02143113,0.04870484,0.03106328,0.02404063,0.02601896,0.06310373,0.02870287,0.02636954,0.0628479,0.01552564,0.01026998
251,138.0758,0.5225234,1.584e-06,0.1898684,1.167e-06,0.02100413,0.02929362,0.02728612,0.02151297,0.02696787,0.06306057,0.02866204,0.02666879,0.06362765,0.01498131,0.009587152
252,138.5984,0.5193666,1.417e-06,0.188238,1.25e-06,0.02112663,0.02930945,0.02687004,0.02164422,0.02611171,0.0631939,0.02840421,0.02602754,0.0627859,0.01518973,0.01046265
253,139.1177,0.513793,1.333e-06,0.1869761,9.16e-07,0.02119638,0.02926512,0.02696437,0.02165122,0.02611654,0.06381782,0.02503254,0.02611688,0.06557381,0.01408289,0.006997072
254,139.6315,0.5147553,1.833e-06,0.1876727,1.083e-06,0.02102338,0.0292947,0.02689646,0.02162538,0.02671129,0.06321965,0.02471088,0.02633287,0.06558848,0.01458881,0.007087739
255,140.1463,0.5877498,1.5e-06,0.1905694,1.167e-06,0.02856737,0.07294264,0.03095778,0.0240128,0.02613521,0.06299748,0.04205893,0.02572388,0.06276523,0.01402748,0.006988906
256,140.734,0.5079664,1.167e-06,0.1838707,9.17e-07,0.02112813,0.0292897,0.02687021,0.02155472,0.02586354,0.0627564,0.02473071,0.02569871,0.06516948,0.01410206,0.006929906
257,141.242,0.5195284,1.25e-06,0.18798,1.084e-06,0.0212528,0.02929937,0.02684987,0.02164055,0.02666012,0.06317573,0.02853854,0.02564388,0.06725506,0.01421964,0.007010572
258,141.7615,0.5219974,1.334e-06,0.1916689,9.16e-07,0.0211668,0.02932962,0.02688062,0.02154422,0.02602396,0.06316957,0.02851037,0.02647738,0.06544531,0.01478164,0.006996822
259,142.2835,0.5167724,1.25e-06,0.1851584,1.417e-06,0.02093047,0.02933729,0.02690821,0.02161755,0.02668238,0.06273707,0.02857437,0.02565663,0.06374573,0.01526848,0.01015323
260,142.8003,0.5204889,1.416e-06,0.187912,1.166e-06,0.02099522,0.02929845,0.02689329,0.02160405,0.02675529,0.06314448,0.02862429,0.02638896,0.06313265,0.01519289,0.01054482
261,143.3208,0.5210881,1.75e-06,0.1889619,1.083e-06,0.0211473,0.02935879,0.02694829,0.02160063,0.02666412,0.06305682,0.02852904,0.02646012,0.06277898,0.01498106,0.01059823
262,143.8419,0.5151204,1.667e-06,0.1880395,1.083e-06,0.02106555,0.02928604,0.02695221,0.02170705,0.02657171,0.06336715,0.02466021,0.02611304,0.06537173,0.01499248,0.006991073
263,144.357,0.5113929,1.5e-06,0.185413,1.084e-06,0.02110355,0.02925062,0.02705412,0.02161555,0.02688638,0.06282165,0.02448071,0.02594979,0.06588865,0.01399181,0.006934489
264,144.8684,0.5144292,1.667e-06,0.1880235,1.167e-06,0.02085222,0.02933287,0.02682621,0.02161688,0.02646654,0.06323348,0.02469596,0.02614413,0.06557506,0.01471906,0.006940489
265,145.3828,0.509995,1.666e-06,0.1848408,1e-06,0.02109072,0.02925045,0.02695663,0.02164363,0.02665971,0.06280315,0.02455504,0.02543446,0.06584165,0.0139849,0.006931239
266,145.8928,0.5192297,1.25e-06,0.1881255,1e-06,0.0211073,0.02932404,0.02685346,0.02152997,0.02608554,0.06325915,0.02866879,0.02642863,0.06283373,0.01444273,0.01056865
267,146.412,0.5199846,1.333e-06,0.1882889,1.083e-06,0.02105638,0.02926862,0.02688012,0.0217263,0.02674471,0.06320373,0.02858387,0.02670637,0.06590623,0.01458273,0.007034239
268,146.932,0.5743976,1.334e-06,0.184872,9.17e-07,0.0286582,0.07288989,0.03101862,0.02389404,0.02575429,0.06299723,0.02848554,0.02677929,0.06313315,0.01526223,0.01065082
