OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,convert_scale,sobel2,convert_scale2,add_weighted,gpu_frame_download,show_img
51,0.6629473,0.01701781,1.416e-06,0.001917664,6.66e-07,0.000405583,0.000661666,0.003159661,0.007712904,0.000697832,0.001055499,0.000683832,0.000373499,0.000211583,0.000136
52,0.6799651,0.01660647,1.083e-06,0.002778746,9.17e-07,0.000445082,0.000657916,0.001197248,0.00830032,0.000727832,0.001060165,0.000686082,0.000392333,0.000226583,0.000132166
53,0.6965715,0.01816939,1.25e-06,0.002452996,7.5e-07,0.000410416,0.000661416,0.001191415,0.001066748,0.000696249,0.01021648,0.000730915,0.000373333,0.000232083,0.000135333
54,0.7147409,0.01586364,1.667e-06,0.00202983,7.5e-07,0.000453916,0.000668665,0.001194832,0.001075998,0.002751995,0.006278407,0.000695832,0.000365999,0.0002095,0.00013625
55,0.7306046,0.0181278,1.083e-06,0.002745829,7.5e-07,0.000406082,0.000666999,0.001184665,0.001058998,0.000689249,0.001059832,0.009556401,0.000400833,0.000225666,0.000131416
56,0.7487324,0.01654922,1.5e-06,0.002452913,9.17e-07,0.000465582,0.000668083,0.001268748,0.001071748,0.000698165,0.003208078,0.005981824,0.000368999,0.000221083,0.000141584
57,0.7652816,0.0172523,1e-06,0.001974496,5.84e-07,0.000418666,0.000680832,0.001195915,0.001068248,0.000696332,0.001064748,0.000702749,0.002386746,0.006926739,0.00013525
58,0.7825339,0.01430331,1.417e-06,0.002764662,7.5e-07,0.000462416,0.000664832,0.001285915,0.001066665,0.000696999,0.001087164,0.000693833,0.000372499,0.005062075,0.000144083
59,0.7968372,0.009087569,9.17e-07,0.002489246,9.16e-07,0.000414,0.000741665,0.001200165,0.001068498,0.000697582,0.001062249,0.000695499,0.000372666,0.000214999,0.000129167
60,0.8059248,0.01540339,1.25e-06,0.00420291,1.416e-06,0.000418583,0.005377325,0.001198498,0.001063665,0.000691082,0.001051415,0.000689999,0.000368666,0.000207499,0.000131083
61,0.8213282,0.01691722,1.083e-06,0.002764746,9.16e-07,0.002599829,0.006135407,0.001193748,0.001077248,0.000697916,0.001049832,0.000684748,0.000367083,0.0002105,0.000134166
62,0.8382454,0.0209408,1.083e-06,0.002610163,9.16e-07,0.000446166,0.002807496,0.00778632,0.001073915,0.003721161,0.001063665,0.000697915,0.000371917,0.000224999,0.000135083
63,0.8591862,0.01469356,1.167e-06,0.004041994,9.16e-07,0.000541916,0.004620826,0.001217165,0.001079914,0.000701833,0.001062415,0.000696498,0.000375416,0.000220167,0.000133333
64,0.8738797,0.02068688,1.166e-06,0.002745829,1e-06,0.000445833,0.000889832,0.01122448,0.001418081,0.000869832,0.001383748,0.000862582,0.000474749,0.000235,0.00013475
65,0.8945666,0.02130288,8.34e-07,0.004624325,1.167e-06,0.000447249,0.006147907,0.001581414,0.001391748,0.000866582,0.001374164,0.004016077,0.000483166,0.000234166,0.000134083
66,0.9158695,0.01897413,1.25e-06,0.00407416,7.5e-07,0.000485665,0.007378488,0.001584831,0.001427998,0.000910498,0.001400915,0.000874582,0.000474499,0.000229166,0.000131333
67,0.9348436,0.01880939,1.25e-06,0.004946075,1.084e-06,0.000513332,0.00640149,0.001581164,0.001404581,0.000878999,0.001372831,0.000866665,0.000474499,0.000226333,0.000141083
68,0.953653,0.01984138,1.25e-06,0.004625659,9.17e-07,0.000442165,0.007639155,0.001610747,0.001507998,0.000885582,0.001395247,0.000874249,0.000482166,0.000233333,0.000142916
69,0.9734944,0.01769139,1.166e-06,0.004083577,1.083e-06,0.000477166,0.00612374,0.001594331,0.001397414,0.000880249,0.001394248,0.000886998,0.000480833,0.0002385,0.000132083
70,0.9911858,0.02051413,1e-06,0.004915742,8.33e-07,0.000449583,0.007962237,0.001577748,0.001397914,0.000872832,0.001372164,0.000872832,0.000478166,0.000479583,0.000133499
71,1.0117,0.01545147,1.5e-06,0.004595659,1.25e-06,0.000615666,0.004597492,0.001196165,0.001069831,0.000690583,0.001254998,0.000701082,0.000371582,0.00022475,0.000130917
72,1.027151,0.01747547,1.75e-06,0.001901914,5.83e-07,0.000433583,0.002814745,0.007959404,0.001137914,0.000739583,0.001059165,0.000694915,0.000371749,0.000226833,0.000133334
73,1.044627,0.01645264,1.416e-06,0.002760662,1e-06,0.000431916,0.000664166,0.008362653,0.001089832,0.000689915,0.001050415,0.000687416,0.000366332,0.000213333,0.000133583
74,1.06108,0.0177133,1.334e-06,0.002441662,8.34e-07,0.000429499,0.000775915,0.001182165,0.003104245,0.007299571,0.001071249,0.000686332,0.000367583,0.000218749,0.000134167
75,1.078793,0.01561714,1.083e-06,0.001962997,5.83e-07,0.000388583,0.000680916,0.001195331,0.002897495,0.006004907,0.001066498,0.000687083,0.000377666,0.000220833,0.000133166
76,1.09441,0.01837172,1e-06,0.002743746,1.083e-06,0.000423249,0.000662416,0.001191331,0.001082582,0.000697499,0.009911984,0.000904748,0.000377916,0.000240416,0.00013375
77,1.112782,0.01640772,1.417e-06,0.002454246,7.5e-07,0.000449332,0.000668916,0.001193914,0.001068165,0.000701583,0.008363403,0.000768832,0.000377082,0.000224667,0.000135416
78,1.129189,0.01438656,1.166e-06,0.00196808,7.5e-07,0.000423916,0.000661749,0.001193082,0.001198998,0.000698999,0.001062831,0.000703166,0.006097656,0.000242333,0.000133834
79,1.143576,0.009518817,1e-06,0.002711078,6.67e-07,0.000410083,0.000649582,0.001183498,0.001191082,0.000686082,0.001047248,0.000685832,0.0003675,0.000465749,0.000119416
80,1.153095,0.01129382,1.166e-06,0.004548076,1.167e-06,0.000517583,0.000719665,0.001201331,0.001059415,0.000800582,0.001052749,0.000683999,0.000367332,0.000209,0.00013175
81,1.164389,0.01747606,1.833e-06,0.001915664,5.83e-07,0.000430166,0.000669915,0.001193248,0.001062665,0.002976662,0.007728238,0.000708915,0.000374833,0.000278999,0.000134334
82,1.181865,0.01696906,1e-06,0.002911162,7.5e-07,0.000442999,0.000662583,0.001199498,0.001071081,0.000703916,0.008502736,0.000735915,0.000374083,0.000227166,0.000136167
83,1.198834,0.01811239,1.25e-06,0.00249358,7.5e-07,0.000597665,0.000664582,0.001219665,0.001067415,0.000696416,0.003181328,0.007343488,0.000369249,0.000226917,0.000250082
84,1.216946,0.01594247,1.084e-06,0.001922246,5.84e-07,0.000417416,0.000644499,0.001185914,0.001156332,0.000699249,0.003094745,0.006073157,0.000371666,0.000243249,0.000132333
85,1.232889,0.01552764,1.416e-06,0.002792579,8.33e-07,0.000430833,0.000733166,0.001225248,0.001075081,0.000696082,0.001063082,0.000697082,0.0003725,0.006301323,0.000138416
86,1.248416,0.009096235,1.167e-06,0.002503329,6.66e-07,0.00044,0.000682999,0.001196664,0.001072165,0.000697582,0.001063415,0.000703083,0.000387249,0.000218083,0.000129833
87,1.257512,0.009333318,1.25e-06,0.001977664,7.5e-07,0.000940998,0.000684582,0.001271748,0.001075999,0.000695748,0.001271415,0.000697249,0.000371833,0.000214916,0.000129166
88,1.266846,0.01631247,1.25e-06,0.002426663,6.66e-07,0.000401416,0.000662999,0.001152915,0.000889665,0.008519153,0.001007665,0.000595582,0.00030925,0.000213083,0.000132166
89,1.283158,0.01602522,1.5e-06,0.002438496,8.33e-07,0.000428916,0.000545166,0.000970748,0.000889165,0.000591833,0.000873332,0.008613402,0.000316417,0.000220999,0.000134417
90,1.299183,0.007537238,1.334e-06,0.00188933,5.83e-07,0.000455083,0.000536666,0.000971748,0.000939248,0.000617083,0.000883415,0.000600082,0.00031275,0.000214499,0.000115417
91,1.306721,0.01281556,1.25e-06,0.002012496,1.417e-06,0.001544414,0.000733832,0.001258248,0.001066582,0.000687165,0.001049665,0.000705249,0.003403995,0.000220583,0.000130666
92,1.319536,0.01765155,1.333e-06,0.006503907,1.083e-06,0.000522999,0.005101658,0.001214832,0.001113915,0.000706665,0.001064165,0.000696166,0.000372082,0.000215583,0.000137167
93,1.337188,0.01780489,1.166e-06,0.005400575,1e-06,0.000504249,0.006453406,0.001209582,0.001077581,0.000694082,0.001048249,0.000695082,0.000367749,0.000214833,0.000137333
94,1.354993,0.01306323,1.084e-06,0.00619474,9.16e-07,0.000533,0.000945748,0.001186081,0.001061915,0.000688583,0.001052498,0.000685415,0.000369166,0.000208917,0.000135166
95,1.368056,0.01971597,1.25e-06,0.002305246,6.66e-07,0.000409833,0.000662166,0.001357414,0.004574576,0.007927487,0.001075415,0.000687166,0.000365166,0.000213166,0.000136416
96,1.387772,0.01784905,1.5e-06,0.00190208,7.5e-07,0.000466082,0.004001827,0.007068572,0.001171998,0.000740332,0.001063082,0.000693499,0.000380749,0.000223916,0.000134667
97,1.405621,0.02009722,1.167e-06,0.002760412,8.34e-07,0.003917993,0.007921904,0.001253248,0.001078832,0.000693998,0.001051332,0.000700499,0.000369249,0.000212333,0.000135417
98,1.425718,0.01639189,1.167e-06,0.00609249,9.16e-07,0.000497249,0.00439266,0.001195748,0.001066082,0.000689832,0.001051998,0.000692916,0.000367916,0.000207416,0.0001355
99,1.44211,0.02115055,1.166e-06,0.005471241,1.167e-06,0.000554833,0.006496239,0.001191998,0.001063582,0.000687915,0.001177498,0.000697999,0.000367833,0.003304494,0.000134584
100,1.463261,0.01003323,1.25e-06,0.002010247,6.67e-07,0.000918915,0.001565081,0.001209831,0.001067998,0.000700916,0.001141248,0.000698832,0.000371416,0.000216,0.000130833
101,1.473294,0.01948264,1.75e-06,0.002282579,5.84e-07,0.000382416,0.003963743,0.008562486,0.001089582,0.000699082,0.001070165,0.000695166,0.000371582,0.000226083,0.000137417
102,1.492776,0.01641656,1.333e-06,0.005386325,1e-06,0.000570999,0.005026409,0.001197414,0.001064582,0.000697915,0.001071082,0.000689916,0.000366916,0.000205833,0.000136833
103,1.509193,0.01779205,1.25e-06,0.002798412,8.33e-07,0.002690996,0.006857739,0.001194331,0.001075832,0.000690498,0.001057165,0.000710666,0.000367749,0.000211083,0.0001355
104,1.526985,0.01621656,1.083e-06,0.002597079,7.5e-07,0.000472416,0.000671999,0.00813407,0.001157248,0.000699416,0.001051248,0.000684915,0.000366,0.000245083,0.00013525
105,1.543202,0.01697589,1.5e-06,0.00190483,5.83e-07,0.000431999,0.000666583,0.001194331,0.002980245,0.007206155,0.001081832,0.000772082,0.000375499,0.000225916,0.000134334
106,1.560178,0.01645447,1.083e-06,0.002763912,6.67e-07,0.000402166,0.000666999,0.001203664,0.001069415,0.007797071,0.001114831,0.000702916,0.000373416,0.000222916,0.000135417
107,1.576632,0.01774706,1.083e-06,0.002466913,6.67e-07,0.000424166,0.000738665,0.001202165,0.001088998,0.000696916,0.003249578,0.007158988,0.000366916,0.000217416,0.000134584
108,1.594379,0.01680006,1.25e-06,0.001905997,5.83e-07,0.000397499,0.000664832,0.001916997,0.001400998,0.002871995,0.006147657,0.000740582,0.000369083,0.000214833,0.00016775
109,1.611179,0.0179508,1e-06,0.002783496,8.33e-07,0.000438999,0.000684416,0.001196415,0.001066498,0.000695082,0.001062998,0.009248735,0.000394166,0.000241167,0.000136999
110,1.62913,0.01621597,1.334e-06,0.002470412,9.17e-07,0.000405749,0.000662583,0.001197998,0.001067831,0.000694916,0.001063582,0.00789407,0.000379333,0.000237916,0.000139333
111,1.645346,0.008469403,1.084e-06,0.001915163,7.5e-07,0.000426166,0.000663416,0.001200415,0.001073248,0.000712915,0.001066832,0.000698749,0.000373833,0.000221333,0.000115499
112,1.653815,0.02771454,1.25e-06,0.001975663,1.167e-06,0.000589749,0.001331748,0.006912988,0.008156237,0.005911907,0.001101415,0.000879332,0.000474333,0.000244333,0.000134416
113,1.68153,0.02116047,1.167e-06,0.002570579,7.5e-07,0.000460916,0.000932165,0.001580747,0.003454161,0.008891236,0.001514664,0.000880415,0.000481749,0.000249833,0.000142084
114,1.70269,0.01987272,1.417e-06,0.005167992,9.16e-07,0.0005025,0.007149155,0.001639664,0.001407414,0.000879415,0.001383081,0.000877665,0.000481083,0.000237166,0.00014525
115,1.722563,0.01871122,1.084e-06,0.004507409,7.5e-07,0.000466499,0.006670656,0.001588414,0.001388165,0.000880081,0.001373748,0.000993165,0.000475333,0.000230666,0.00013525
116,1.741274,0.009347568,1.584e-06,0.002151413,8.33e-07,0.001062498,0.000731833,0.001193748,0.001062998,0.000688332,0.001052832,0.000683082,0.000381916,0.000207833,0.000128666
117,1.750622,0.01693106,1.167e-06,0.001963413,5.83e-07,0.00037925,0.000683499,0.001188998,0.009499234,0.000749832,0.001060165,0.000686749,0.000367583,0.000210666,0.000139917
118,1.767553,0.01677931,1.167e-06,0.002811912,1.083e-06,0.000434749,0.000663833,0.001194081,0.001068332,0.00801057,0.001156415,0.000702165,0.000371333,0.0002195,0.000144166
119,1.784332,0.01746747,1.584e-06,0.002454246,8.33e-07,0.000419333,0.000660832,0.001191498,0.001071998,0.000700249,0.001062332,0.009162652,0.000376999,0.000219,0.000145916
120,1.8018,0.01696931,1e-06,0.00202208,8.34e-07,0.000401582,0.000668332,0.001185915,0.001061498,0.000684916,0.001059582,0.000693332,0.003254661,0.005799824,0.00013575
121,1.818769,0.01153832,1.333e-06,0.002729163,5.83e-07,0.000388833,0.000662832,0.001190248,0.001139081,0.000696833,0.001059665,0.000707832,0.000369416,0.002424913,0.000167583
122,1.830307,0.008994402,1.167e-06,0.002455746,8.33e-07,0.00038375,0.000668332,0.001195331,0.001118499,0.000695082,0.001077081,0.000692666,0.000371249,0.00021325,0.000121416
123,1.839302,0.01413398,1.25e-06,0.004224493,8.33e-07,0.000517916,0.003759827,0.001367081,0.001074915,0.000700249,0.001060248,0.000696916,0.000372582,0.000225333,0.000132334
124,1.853436,0.01795647,1e-06,0.002774912,1e-06,0.000497999,0.000665832,0.001189499,0.009677317,0.000695999,0.001055582,0.000683665,0.000369,0.000209333,0.000135333
125,1.871392,0.01615722,1.166e-06,0.002444746,9.17e-07,0.000450583,0.000668915,0.003363578,0.00603849,0.000699582,0.001079082,0.000689166,0.000368582,0.000221417,0.000130999
126,1.887549,0.01738489,1.416e-06,0.001906914,5.83e-07,0.000424916,0.000647916,0.001260331,0.003297828,0.007355071,0.001067249,0.000695498,0.000367833,0.0002145,0.000144833
127,1.904934,0.0199913,9.17e-07,0.002869495,7.5e-07,0.0004365,0.000657665,0.001194832,0.001068831,0.008403403,0.001080415,0.000694832,0.003210828,0.00023725,0.000135583
128,1.924926,0.01811422,1.167e-06,0.002580329,7.5e-07,0.000440499,0.000666749,0.003557077,0.007656821,0.000714916,0.001058331,0.000726333,0.000367666,0.000211916,0.000131666
129,1.94304,0.01590931,1.083e-06,0.001920581,7.5e-07,0.000387749,0.000668749,0.003513494,0.006248657,0.000700332,0.001050165,0.000693415,0.00036875,0.000222333,0.00013325
130,1.958949,0.01872639,8.33e-07,0.002710662,9.17e-07,0.000430749,0.000666832,0.001268415,0.004221493,0.006870322,0.001125665,0.000697166,0.000369249,0.000223916,0.000140167
131,1.977675,0.01682806,1.25e-06,0.002475663,9.17e-07,0.000435999,0.000666749,0.003595994,0.006330906,0.000695249,0.001053165,0.000684999,0.000520499,0.000231417,0.000135249
132,1.994504,0.01668822,1.333e-06,0.00202333,5.83e-07,0.000414416,0.000664916,0.001205331,0.009156236,0.000750248,0.001065999,0.000688998,0.000366,0.000215749,0.000135084
133,2.011192,0.01359815,1.167e-06,0.001902664,7.5e-07,0.000429666,0.000663499,0.001182831,0.002793079,0.000856832,0.001149081,0.00388741,0.0003705,0.000213999,0.000146667
134,2.02479,0.008917735,1.083e-06,0.002472413,1e-06,0.000428249,0.000665499,0.001187081,0.001053415,0.000687916,0.001050248,0.000684666,0.000365082,0.0002005,0.000120583
135,2.033708,0.01129165,1.334e-06,0.001896163,5e-07,0.000464833,0.000667249,0.001182998,0.001056832,0.000700415,0.001052665,0.000688582,0.003217162,0.000236166,0.00012675
136,2.044999,0.0099709,1.166e-06,0.001953081,7.5e-07,0.000902165,0.001540247,0.001195498,0.001065332,0.000690082,0.001051332,0.000847915,0.000372916,0.000221583,0.000128833
137,2.05497,0.01818005,1.166e-06,0.002278997,7.5e-07,0.000433582,0.000665916,0.001191748,0.01028473,0.000731582,0.001133332,0.000729582,0.000372999,0.000221583,0.000134083
138,2.07315,0.01629247,1.166e-06,0.001902414,5.83e-07,0.000417249,0.000665583,0.003550744,0.00633099,0.000694165,0.001281081,0.000725249,0.000366833,0.00022175,0.000134666
139,2.089443,0.01918364,1.083e-06,0.002719996,8.33e-07,0.000405999,0.000662166,0.001184748,0.001062415,0.01065198,0.001084081,0.000693332,0.00036825,0.000211916,0.000136833
140,2.108626,0.01670072,1.167e-06,0.002632162,7.5e-07,0.000446749,0.000696666,0.003409661,0.006364323,0.000695415,0.001054832,0.000685416,0.000367249,0.000211666,0.000134667
141,2.125327,0.01766322,1.25e-06,0.001913497,5.84e-07,0.000403916,0.000660415,0.001211998,0.003341495,0.007509988,0.001108914,0.000765249,0.000376416,0.000223666,0.000145834
142,2.14299,0.01821205,1.166e-06,0.002753329,1e-06,0.000430499,0.000664999,0.001191832,0.009046818,0.000722832,0.001898414,0.000755832,0.000376833,0.000225833,0.000142666
143,2.161202,0.01767547,1.166e-06,0.002473746,8.34e-07,0.000442666,0.000665748,0.003388078,0.007548155,0.000700499,0.001058748,0.000683749,0.000367666,0.000212583,0.000131833
144,2.178878,0.01541489,1.25e-06,0.00203433,6.66e-07,0.000458333,0.000684999,0.002965245,0.006125073,0.000693999,0.001054665,0.000683999,0.000366833,0.000215083,0.000130416
145,2.194293,0.01808514,1.167e-06,0.002773412,1.084e-06,0.000454166,0.000684248,0.001213082,0.001079415,0.000696665,0.009479401,0.000722666,0.000367249,0.00046975,0.000142833
