OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,gpu_frame_download,convert_scale,sobel2,gpu_frame_download2,convert_scale2,add_weighted,show_img
88,5.95576,0.04037869,1.25e-06,0.0138734,9.16e-07,0.001172082,0.001929997,0.004751327,0.003939911,0.001442248,0.00237308,0.004045995,0.001457247,0.002523747,0.002633413,0.000234083
89,5.996139,0.04908302,1e-06,0.01323556,1e-06,0.001045332,0.003471662,0.006603741,0.005403325,0.001679665,0.002355496,0.006110825,0.001928081,0.003489328,0.003481412,0.000276583
90,6.045222,0.06287041,1.333e-06,0.01722464,8.33e-07,0.001175165,0.004693327,0.009474487,0.008565988,0.001953747,0.002920913,0.006042658,0.00201808,0.003622745,0.004884993,0.0002915
91,6.108092,0.061823,1.334e-06,0.01600231,9.16e-07,0.001103499,0.005137076,0.00937382,0.008100239,0.00212733,0.002649246,0.007971572,0.002186747,0.003438912,0.003456495,0.0002735
92,6.169915,0.0499666,1.167e-06,0.01612631,5.83e-07,0.001221082,0.003158662,0.006980823,0.005948992,0.001757748,0.002359913,0.005776575,0.001632248,0.002343247,0.00241408,0.000245166
93,6.219882,0.0443716,1.083e-06,0.0138694,8.33e-07,0.001152165,0.003412996,0.00659424,0.004198661,0.001592248,0.002438997,0.004589493,0.001403498,0.002349663,0.002544414,0.000223916
94,6.264253,0.03963219,1.167e-06,0.01291656,7.5e-07,0.001073998,0.001930248,0.00447941,0.00456191,0.001509082,0.002364663,0.004229744,0.001386665,0.002460163,0.002430246,0.000287583
95,6.303886,0.04865327,1.083e-06,0.01368981,8.34e-07,0.001269831,0.004286244,0.007104407,0.005772492,0.001756914,0.00248008,0.005897325,0.001398414,0.00234483,0.002423164,0.000227833
96,6.352539,0.03921036,1.083e-06,0.01318173,8.33e-07,0.001075082,0.001932331,0.004497493,0.003749662,0.001439831,0.002366163,0.004548244,0.001410331,0.002345997,0.002414997,0.000246583
97,6.391749,0.04819452,1.083e-06,0.01431956,1.167e-06,0.001278832,0.003495578,0.006562907,0.005819826,0.001994414,0.002359746,0.005532159,0.001636248,0.002350497,0.002615913,0.000226583
98,6.439944,0.04343069,1e-06,0.01388565,9.16e-07,0.001080582,0.003142662,0.006887074,0.004186828,0.001449581,0.002351997,0.004034661,0.001414414,0.00234458,0.002423997,0.00022675
99,6.483374,0.04102553,1.25e-06,0.01322807,9.17e-07,0.001528331,0.001919747,0.004497577,0.003917161,0.001441415,0.002351997,0.004424327,0.001455914,0.002553497,0.003434995,0.000270333
100,6.5244,0.03898136,1.166e-06,0.0129979,9.16e-07,0.001051832,0.001939498,0.004531243,0.003924161,0.001437415,0.002374913,0.004050828,0.001400415,0.002503913,0.002535746,0.000231417
101,6.563381,0.03993986,1.417e-06,0.01369965,6.67e-07,0.001160998,0.001920497,0.004587244,0.003936911,0.001445581,0.00235833,0.004103911,0.001468832,0.00244933,0.002573829,0.000232667
102,6.603321,0.0493031,1.083e-06,0.01418323,7.5e-07,0.001061249,0.003173329,0.006580907,0.005643409,0.001669747,0.002350414,0.005988241,0.001869748,0.003143745,0.003375329,0.000261916
103,6.652624,0.04611369,1.25e-06,0.01606556,8.33e-07,0.001205165,0.003165579,0.006567741,0.004227827,0.001575831,0.00237133,0.004394827,0.001336749,0.002463996,0.00248083,0.000256166
104,6.698738,0.04047369,1.084e-06,0.01325198,6.67e-07,0.001048665,0.001915081,0.00446666,0.003919078,0.001595914,0.00234758,0.004648661,0.001482747,0.00258358,0.002977413,0.000234583
105,6.739212,0.05228809,1.25e-06,0.01465215,8.33e-07,0.001287582,0.003122079,0.007123323,0.005391992,0.001670415,0.002610913,0.006435574,0.001742748,0.003370995,0.00460416,0.000274083
106,6.7915,0.04087719,1.75e-06,0.01484356,7.5e-07,0.001207415,0.001920664,0.004595077,0.004023078,0.001425998,0.00236783,0.003968244,0.001416498,0.00234658,0.00253283,0.000226916
107,6.832377,0.04859543,1e-06,0.01433898,9.17e-07,0.001155665,0.003937994,0.006897574,0.005413409,0.001680081,0.002376663,0.006081908,0.001715415,0.002353163,0.002415997,0.000226666
108,6.880972,0.0440176,1e-06,0.01402173,8.33e-07,0.001098582,0.003100162,0.007123574,0.00421541,0.001440832,0.002371496,0.004097245,0.001384414,0.002521664,0.002416829,0.000223833
109,6.92499,0.03990694,1.25e-06,0.01323348,8.33e-07,0.001379165,0.002037414,0.00448966,0.004107744,0.001460498,0.002351497,0.004115911,0.001480914,0.002438997,0.00257733,0.000232249
110,6.964897,0.03571378,1.5e-06,0.01299365,9.17e-07,0.001059582,0.001440414,0.003623329,0.003088329,0.001350331,0.002349997,0.003364828,0.001326165,0.002443747,0.002442163,0.000228833
111,7.000611,0.03931861,1.333e-06,0.0132424,8.33e-07,0.001313915,0.001916248,0.004492577,0.003897661,0.001505414,0.002421997,0.004003494,0.001396582,0.00236058,0.002536496,0.000229083
112,7.039929,0.03763786,1.833e-06,0.01365832,7.5e-07,0.001146331,0.001319998,0.003913662,0.003363745,0.001702998,0.002372163,0.003563328,0.001539331,0.00240058,0.002431164,0.000223666
113,7.077567,0.03780661,1.416e-06,0.01164257,6.67e-07,0.001055499,0.001917497,0.004574493,0.003870495,0.001706748,0.002350246,0.004008411,0.001683998,0.002339247,0.002429996,0.000225333
114,7.115374,0.03693828,1.833e-06,0.01083399,7.5e-07,0.001074165,0.001926831,0.004726577,0.004028661,0.001440914,0.002366247,0.004116744,0.001413832,0.002345163,0.002436913,0.000225667
115,7.152312,0.03990661,1.5083e-05,0.01396806,7.5e-07,0.001185831,0.001917081,0.004637993,0.003937495,0.001444581,0.002358913,0.004038328,0.001392165,0.002369413,0.002415747,0.000225166
116,7.192219,0.03874353,1.417e-06,0.01282315,8.34e-07,0.001047832,0.00194408,0.00461916,0.003956245,0.001451998,0.00244883,0.003977078,0.001406831,0.002416496,0.002422164,0.000227416
117,7.230962,0.04036511,1.167e-06,0.01437106,9.17e-07,0.001099748,0.001875414,0.004675827,0.004083744,0.001456915,0.002352413,0.004036578,0.001415831,0.002342247,0.00241433,0.000238916
118,7.271327,0.03968853,1.084e-06,0.01393898,9.17e-07,0.001140082,0.00191858,0.004631994,0.003760911,0.001435498,0.00237883,0.004066161,0.001420581,0.002344914,0.002423246,0.00022675
119,7.311016,0.04019753,1.333e-06,0.01336515,6.67e-07,0.001379664,0.001912998,0.004624077,0.003959077,0.001492915,0.002360497,0.004053911,0.001486831,0.002603996,0.002719496,0.000236917
120,7.351213,0.03901428,1.084e-06,0.0129604,7.5e-07,0.001059249,0.001945247,0.004633327,0.003994327,0.001472665,0.002352413,0.004079411,0.001395832,0.00234558,0.002547663,0.000226333
121,7.390228,0.04060653,1.167e-06,0.01346223,1e-06,0.001220832,0.00188008,0.00483991,0.004458411,0.001626581,0.002441913,0.003982578,0.001593664,0.002365163,0.00250708,0.000225917
122,7.430834,0.03704503,1.083e-06,0.0107064,8.33e-07,0.001074832,0.001904747,0.00465641,0.003954995,0.001710831,0.002360247,0.004095327,0.001568748,0.002335913,0.00244783,0.000226833
123,7.467879,0.03766028,1.167e-06,0.0107749,8.34e-07,0.001056332,0.00194158,0.004626494,0.004032911,0.001678331,0.002369163,0.004604327,0.001443748,0.002367247,0.002520246,0.000243
124,7.505539,0.05411876,1e-06,0.01344306,1e-06,0.001071332,0.003150329,0.008380988,0.005678492,0.001853748,0.003496578,0.006473324,0.002016664,0.003606078,0.004713577,0.000232583
125,7.559658,0.05281818,1.333e-06,0.01729523,8.33e-07,0.001230915,0.008460405,0.00965857,0.003293162,0.001294331,0.00236233,0.00285808,0.001235748,0.00236308,0.00253458,0.000229583
126,7.612476,0.03412979,1.333e-06,0.01312398,7.5e-07,0.001162748,0.000968582,0.002792413,0.002643246,0.001387999,0.00235758,0.003296578,0.001321332,0.00241833,0.002427496,0.000227417
127,7.646606,0.03686862,1.167e-06,0.01403673,9.17e-07,0.001211248,0.001423748,0.003592245,0.003075079,0.001426915,0.00235583,0.003362912,0.001374164,0.00234733,0.002431914,0.000228416
128,7.683475,0.03959753,1e-06,0.01383481,8.33e-07,0.001186332,0.001945581,0.004533243,0.003959578,0.001452831,0.002352414,0.003914244,0.001417165,0.002336163,0.00242033,0.000243
129,7.723072,0.04024194,1.666e-06,0.0135554,8.33e-07,0.001273165,0.001872831,0.004597243,0.004169995,0.001759664,0.00236108,0.003988994,0.001671831,0.002336247,0.002413497,0.000239499
130,7.763314,0.03735253,1.333e-06,0.01078282,8.34e-07,0.001073665,0.00190233,0.00478491,0.004108828,0.001679498,0.002380246,0.003977578,0.001666831,0.00235508,0.002412747,0.000225833
131,7.800667,0.03937503,2e-06,0.01076257,9.17e-07,0.001059165,0.001925164,0.004661993,0.004136161,0.001655498,0.00237208,0.004288327,0.001597581,0.002780246,0.002897163,0.001236165
132,7.840042,0.04549194,1.083e-06,0.01279582,6.66e-07,0.001302332,0.002992079,0.006610074,0.005457492,0.001662331,0.00236933,0.005557409,0.001629915,0.002352663,0.002533246,0.0002275
133,7.885534,0.04280561,1e-06,0.01381673,1.083e-06,0.001163249,0.003318745,0.007248157,0.002487746,0.001298248,0.002372414,0.003171745,0.001291415,0.002649663,0.003750161,0.00023525
134,7.928339,0.03588937,1.416e-06,0.01360423,1e-06,0.001073332,0.000966582,0.002837996,0.002487746,0.001383165,0.00235258,0.004658744,0.001402664,0.00234983,0.00254258,0.0002275
135,7.964229,0.04007494,1.083e-06,0.0137859,8.33e-07,0.001050915,0.00209558,0.004493994,0.004075744,0.001591332,0.00235608,0.00411291,0.001404248,0.002444747,0.002434663,0.000226917
136,8.004304,0.04886718,1.584e-06,0.01278582,7.5e-07,0.001035915,0.003355996,0.006594157,0.005583159,0.001668831,0.002374747,0.006125074,0.001875748,0.003127662,0.004075494,0.00026225
