OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,convert_scale,sobel2,convert_scale2,add_weighted,gpu_frame_download,show_img
137,3.620477,0.02534796,1.25e-06,0.007173572,8.33e-07,0.002968328,0.00443866,0.002471996,0.002285246,0.001177582,0.002173329,0.001152748,0.000662833,0.000516749,0.000324833
138,3.645825,0.03635769,1e-06,0.006114657,7.5e-07,0.001915163,0.003411328,0.01148548,0.002949162,0.001469164,0.002901496,0.004353159,0.000864082,0.000566583,0.000325666
139,3.682183,0.02587413,1.167e-06,0.009559318,8.33e-07,0.001323498,0.001377914,0.00240833,0.00228158,0.004020993,0.00219908,0.001170498,0.000669082,0.000518916,0.000342916
140,3.708057,0.02298463,1.166e-06,0.009637651,1e-06,0.001178915,0.001414498,0.002407246,0.002285913,0.001196331,0.002204997,0.001180081,0.000668582,0.000483583,0.000324666
141,3.731041,0.02560663,1.083e-06,0.009470401,8.34e-07,0.001173581,0.001403831,0.002429496,0.00227108,0.004011743,0.002193413,0.001175248,0.000666416,0.000483583,0.000325916
142,3.756648,0.0232438,1.25e-06,0.009635984,8.33e-07,0.001421332,0.001387997,0.00240583,0.002309746,0.001187998,0.002186996,0.001181582,0.000683249,0.000514249,0.000326749
143,3.779892,0.02354446,1.083e-06,0.01009882,9.17e-07,0.001195248,0.001365998,0.002411996,0.002390329,0.001205415,0.00218433,0.001181331,0.000670582,0.000513749,0.000324667
144,3.803436,0.02323355,9.16e-07,0.009705984,7.5e-07,0.001234165,0.001395498,0.002419746,0.002258163,0.001354748,0.002191163,0.001172998,0.000669499,0.000509332,0.000320583
145,3.82667,0.02266163,1.083e-06,0.009372485,1e-06,0.001183748,0.001371998,0.002408413,0.002252496,0.001170665,0.002238163,0.001174664,0.000656416,0.000508749,0.00032175
146,3.849331,0.03551428,1.084e-06,0.009501817,1.167e-06,0.001266665,0.00794782,0.006207157,0.002975911,0.001519748,0.002867495,0.001467998,0.000874249,0.000554915,0.00032825
147,3.884846,0.02617479,1.333e-06,0.008824153,1.166e-06,0.001643998,0.00190508,0.003292495,0.002929828,0.001465248,0.002858579,0.001468414,0.000892998,0.000566916,0.000324583
148,3.911021,0.02361071,1.417e-06,0.01034982,9.17e-07,0.001191414,0.001351332,0.002407162,0.002265663,0.001173998,0.002174163,0.001154749,0.000697165,0.000501916,0.000340999
149,3.934631,0.02530529,1.083e-06,0.009412235,1.417e-06,0.00168558,0.001394248,0.002408163,0.002857495,0.001464914,0.002849496,0.001459581,0.000888915,0.000538082,0.000344083
150,3.959937,0.02646487,1e-06,0.009247485,8.33e-07,0.001429081,0.001907664,0.003277828,0.002953828,0.001478248,0.002888412,0.001483414,0.000877499,0.000595499,0.000324083
151,3.986401,0.01936197,1e-06,0.009872067,8.34e-07,0.001202164,0.000835499,0.001435081,0.001505831,0.000887832,0.001428081,0.000873248,0.000464083,0.000532499,0.00032375
152,4.005763,0.01954355,1.583e-06,0.009674318,7.5e-07,0.001222831,0.000835999,0.001434497,0.001525164,0.000887166,0.001445997,0.001126249,0.000569582,0.000475166,0.000344249
153,4.025307,0.02552596,1.25e-06,0.007214072,7.5e-07,0.00439766,0.004742408,0.001957331,0.001927663,0.001077498,0.001819414,0.001024582,0.000565499,0.000469999,0.000327833
154,4.050833,0.02210696,1.333e-06,0.009294402,1.333e-06,0.001547581,0.001915913,0.002003164,0.00191208,0.001039082,0.00181958,0.001033165,0.000571999,0.000642582,0.00032475
155,4.07294,0.02786679,1.417e-06,0.00614574,9.16e-07,0.004315327,0.006440739,0.002459246,0.002321497,0.001185748,0.002322412,0.001176582,0.000668332,0.000502749,0.000326083
156,4.100807,0.02294705,1.333e-06,0.009497818,1e-06,0.001181915,0.001417248,0.002499996,0.002293663,0.001187581,0.002200246,0.001186665,0.000669749,0.000486916,0.000322916
157,4.123754,0.02299021,9.17e-07,0.009554484,1e-06,0.001229165,0.001377081,0.002417413,0.002329996,0.001196414,0.002196997,0.001184331,0.000668083,0.000489249,0.000345082
158,4.146744,0.02783262,1.333e-06,0.009461652,1.083e-06,0.001304665,0.006188073,0.002469913,0.002283579,0.001253415,0.002189413,0.001176998,0.000669832,0.000505833,0.000326833
159,4.174577,0.02317529,1.416e-06,0.009577068,9.17e-07,0.001278664,0.001382165,0.002487746,0.002372496,0.001211248,0.002191413,0.001172165,0.000666999,0.000495249,0.000337749
160,4.197752,0.02320655,1.333e-06,0.009666818,9.17e-07,0.001188914,0.001352331,0.002584413,0.002272246,0.001236915,0.002206246,0.001174415,0.000679749,0.000517582,0.000324667
161,4.220958,0.02302571,1e-06,0.009493651,6.67e-07,0.001288997,0.001399081,0.002410747,0.002312746,0.001193998,0.00221258,0.001203081,0.000670249,0.000511582,0.000327333
162,4.243984,0.02315546,1.166e-06,0.009648318,1e-06,0.001261831,0.001396748,0.002411996,0.002357913,0.001187248,0.002195996,0.001186915,0.000667999,0.000496416,0.000341916
163,4.26714,0.02624412,1.084e-06,0.01012465,1.083e-06,0.001237248,0.001320498,0.00240483,0.002282579,0.004023994,0.002196413,0.001168915,0.000667415,0.000488416,0.000326999
164,4.293384,0.02751537,1.166e-06,0.009447235,1.083e-06,0.001452665,0.005725907,0.002468746,0.002298163,0.001239165,0.002198079,0.001170165,0.000668082,0.000499333,0.000345583
165,4.320899,0.02384788,1.083e-06,0.009374318,1e-06,0.001218998,0.001337082,0.003270161,0.002314163,0.001435998,0.002194913,0.001172664,0.000669083,0.000536749,0.000321666
166,4.344747,0.02928628,1.25e-06,0.009216568,1e-06,0.001308498,0.006529156,0.002431163,0.002277079,0.001426248,0.002872662,0.001460748,0.000862998,0.000572083,0.000326832
167,4.374033,0.02908779,1e-06,0.009301068,1e-06,0.001228165,0.00189958,0.003274912,0.002919162,0.001468081,0.002877995,0.004365076,0.000862999,0.000541249,0.000347499
168,4.403121,0.02643846,1.25e-06,0.01032915,9.17e-07,0.001209248,0.001318831,0.002490162,0.002248497,0.003985327,0.002195996,0.001173915,0.000669915,0.000488916,0.000326333
169,4.429559,0.02580771,1.25e-06,0.009695734,9.16e-07,0.001149832,0.001395331,0.002425496,0.00224158,0.004016243,0.002191663,0.001171248,0.000670083,0.000510415,0.000337917
170,4.455367,0.02310871,1e-06,0.009687317,9.17e-07,0.001306248,0.001346831,0.002405996,0.002322079,0.001194499,0.002184829,0.001176915,0.000666582,0.000491416,0.000324083
171,4.478476,0.02544479,1e-06,0.009303151,8.34e-07,0.001174914,0.001400331,0.002421996,0.002257163,0.004009244,0.002195496,0.001176332,0.000673832,0.000486999,0.0003435
172,4.503921,0.02280646,1.333e-06,0.009491568,9.16e-07,0.001186415,0.001382415,0.002405162,0.002293247,0.001190248,0.002180496,0.001181248,0.000667999,0.000485749,0.000339666
173,4.526727,0.02578737,1.083e-06,0.009512818,8.33e-07,0.001276665,0.001425247,0.00242033,0.00224933,0.004031743,0.00219708,0.001169664,0.000666583,0.000512249,0.000323749
174,4.552515,0.02766662,1.084e-06,0.00980565,1.25e-06,0.001340082,0.00573299,0.00244008,0.002263746,0.001189581,0.002213497,0.001181331,0.000668166,0.000504082,0.000325083
175,4.580181,0.02402313,1.083e-06,0.009591068,9.17e-07,0.001165998,0.001424248,0.002464329,0.00228283,0.001188081,0.003160661,0.001237832,0.000671999,0.000486082,0.000348
176,4.604204,0.02307455,1.167e-06,0.009466568,7.5e-07,0.001258581,0.001427664,0.002584079,0.002276663,0.001194748,0.002193663,0.001191999,0.000672248,0.000481333,0.000325083
177,4.627279,0.02302538,1.333e-06,0.009487651,9.17e-07,0.001201998,0.001344498,0.002560162,0.002280913,0.001184248,0.002193997,0.001179914,0.000753999,0.000495583,0.000340166
178,4.650304,0.02375513,1.25e-06,0.01036182,1e-06,0.001215582,0.001329664,0.002404913,0.002337329,0.001189915,0.002185497,0.001229998,0.000676249,0.000494832,0.000327083
179,4.674059,0.02540954,1.25e-06,0.009249151,1.334e-06,0.001153248,0.001421081,0.002412996,0.002262579,0.004007411,0.002193329,0.001184748,0.000673166,0.000508749,0.0003405
180,4.699469,0.03097962,1.25e-06,0.007101821,1.084e-06,0.003503911,0.007033905,0.002425163,0.003161828,0.001528247,0.003004162,0.001476498,0.000859915,0.000540499,0.000341333
181,4.730448,0.0296042,1.25e-06,0.009154986,1.166e-06,0.001912247,0.00186333,0.003300328,0.002941162,0.001498831,0.002875745,0.00434416,0.000872915,0.000514666,0.000323416
182,4.760053,0.02276046,1.167e-06,0.009301068,1e-06,0.001193332,0.001376164,0.00240958,0.002255829,0.001351331,0.002191997,0.001172914,0.000669666,0.000513083,0.000323332
183,4.782813,0.02336963,1.166e-06,0.01008457,1.417e-06,0.001163082,0.001389997,0.00240658,0.002256663,0.001173914,0.00223733,0.001176082,0.000667998,0.000475833,0.000334999
184,4.806183,0.02388046,1.333e-06,0.0124034,9.17e-07,0.001163082,0.001143664,0.001932164,0.001885663,0.001029165,0.001933247,0.001027832,0.000568332,0.000457583,0.000334083
185,4.830063,0.02984395,1.25e-06,0.00615749,8.34e-07,0.004385243,0.005633824,0.002484329,0.00228808,0.003996243,0.002197747,0.001185998,0.000667748,0.000503916,0.00034125
186,4.859907,0.02570962,1e-06,0.009499985,8.33e-07,0.001157332,0.001428247,0.002416413,0.002265996,0.004032661,0.002201079,0.001181832,0.000667832,0.000528916,0.000327499
187,4.885617,0.02296546,1.25e-06,0.009570568,1e-06,0.001203248,0.001347415,0.002404912,0.00235283,0.001203831,0.002193747,0.001172914,0.000669249,0.00051925,0.000325249
188,4.908582,0.02364546,1.167e-06,0.01028632,9.16e-07,0.001192832,0.001342081,0.002403079,0.002341996,0.001196248,0.002211913,0.001177499,0.000670082,0.000493416,0.000327916
189,4.932228,0.02540946,1.083e-06,0.006114324,8.33e-07,0.004625743,0.005451241,0.001937413,0.001961414,0.001046748,0.001844497,0.001043998,0.000567666,0.000472749,0.00034175
190,4.957637,0.02606012,1e-06,0.009592818,8.33e-07,0.001402081,0.001389998,0.002406329,0.002267497,0.004085076,0.002233247,0.001172165,0.000667915,0.000513499,0.000327666
191,4.983697,0.02569129,1.167e-06,0.009544901,1.083e-06,0.001175248,0.001403831,0.002404997,0.002259163,0.00402041,0.002197579,0.001170915,0.000671416,0.000499999,0.000340583
192,5.009389,0.02286338,1e-06,0.009263401,1e-06,0.001341998,0.001391915,0.002409746,0.002298913,0.001189998,0.002285829,0.001189832,0.000670832,0.000494666,0.000324249
193,5.032252,0.02618937,1.25e-06,0.0100679,1e-06,0.001183915,0.001356165,0.002407496,0.002263913,0.004030993,0.00219208,0.001184831,0.000667916,0.000493999,0.000337916
194,5.058441,0.02310771,1e-06,0.009662318,8.33e-07,0.001256082,0.001394497,0.002408163,0.002323163,0.001209415,0.002193329,0.001174665,0.000669832,0.000488333,0.000326083
195,5.081549,0.02075022,1.583e-06,0.009215652,9.17e-07,0.001222498,0.001124748,0.001928663,0.001913081,0.001089914,0.001847247,0.001021915,0.000565916,0.000476249,0.000341833
196,5.102299,0.03041295,1e-06,0.007091821,8.34e-07,0.005947407,0.006470906,0.002469662,0.00233608,0.001201081,0.00220158,0.001168165,0.000670415,0.000524833,0.000329166
197,5.132712,0.02914687,1.167e-06,0.00612024,9.16e-07,0.005240408,0.005513491,0.002437996,0.00232033,0.001257165,0.003065661,0.001460748,0.000860665,0.000543499,0.000324583
198,5.161859,0.03415928,1e-06,0.009931901,1e-06,0.001599497,0.00239583,0.003930743,0.003003829,0.001467997,0.004249577,0.005829407,0.000865582,0.000552666,0.000330249
199,5.196018,0.02426146,1.5e-06,0.009222818,1.083e-06,0.001166082,0.001418164,0.002414663,0.002318079,0.001199415,0.002190996,0.001174165,0.000991165,0.001824914,0.000338416
200,5.22028,0.03150345,1.5e-06,0.00614949,9.16e-07,0.004314827,0.008058737,0.002467579,0.002771162,0.001473664,0.003048079,0.001479414,0.000863165,0.000548416,0.000326499
201,5.251783,0.02676979,1e-06,0.009766651,1.083e-06,0.001187248,0.001862747,0.003278912,0.002954995,0.001608497,0.002888662,0.001463665,0.000874331,0.000558166,0.000323833
202,5.278553,0.02313305,1.417e-06,0.009688651,8.33e-07,0.001252248,0.001392914,0.00240883,0.002329246,0.001190998,0.002185413,0.001183498,0.000665666,0.000494499,0.000338833
203,5.301686,0.02281513,1.084e-06,0.009456401,1e-06,0.001162915,0.001350081,0.002448746,0.002321996,0.001198831,0.00219908,0.001175998,0.000677749,0.000493333,0.000327916
204,5.324501,0.02578729,1e-06,0.009629568,8.33e-07,0.001230082,0.001389914,0.00242633,0.002248913,0.003986243,0.002203497,0.001175664,0.000678999,0.000493833,0.000322416
205,5.350289,0.02288071,1.416e-06,0.009369068,1e-06,0.001335748,0.001361415,0.002404912,0.002332997,0.001202831,0.002194413,0.001169082,0.000667332,0.000502749,0.000337749
206,5.373169,0.02304505,1.25e-06,0.009447318,1.25e-06,0.001249748,0.001426664,0.00242058,0.002248079,0.001368332,0.002217246,0.001170081,0.000668749,0.000499833,0.000325916
207,5.396214,0.02068755,1.167e-06,0.009217735,1.166e-06,0.001280415,0.001098331,0.001959914,0.001859414,0.001025081,0.001813997,0.001024332,0.000581416,0.000487082,0.0003375
208,5.416902,0.02280338,1e-06,0.0101899,9.17e-07,0.001228331,0.001131082,0.001925997,0.002322163,0.001176748,0.002202413,0.001154164,0.000664249,0.000482083,0.000324333
209,5.439705,0.02302005,1e-06,0.009580401,1.083e-06,0.001185165,0.001398498,0.002480996,0.002275996,0.001208998,0.00220108,0.001173498,0.000668582,0.000518833,0.000325916
210,5.462725,0.02304663,1.416e-06,0.009637651,7.5e-07,0.001155582,0.001415831,0.002417162,0.002331997,0.001194164,0.002208163,0.001179248,0.000670916,0.000505249,0.0003285
211,5.485772,0.02311146,1.25e-06,0.009490568,8.33e-07,0.001380581,0.001390998,0.002468662,0.002281747,0.001197914,0.002232997,0.001170581,0.000669416,0.000503416,0.000322499
212,5.508883,0.02323921,1.167e-06,0.009623568,8.33e-07,0.001307498,0.001372081,0.002468996,0.002275329,0.001315832,0.002204163,0.001173248,0.000666915,0.000505916,0.000323666
213,5.532123,0.02369363,1.333e-06,0.01018573,9.16e-07,0.001161998,0.001346332,0.002572245,0.002257497,0.001294164,0.002193163,0.001177165,0.000665749,0.000513249,0.000324083
214,5.555816,0.02755671,1e-06,0.009706067,8.34e-07,0.001352581,0.005712491,0.002427579,0.002259413,0.001209915,0.002203829,0.001192082,0.000672582,0.000497999,0.000320333
215,5.583373,0.02222813,1.25e-06,0.008821235,1.167e-06,0.001163415,0.001382581,0.002463079,0.00226658,0.001185665,0.002273913,0.001179164,0.000666916,0.000485499,0.000337666
216,5.605601,0.02474338,1.25e-06,0.009448235,1e-06,0.001280247,0.003165162,0.002476663,0.002262163,0.001191081,0.00220233,0.001221164,0.000674166,0.000495082,0.000324833
217,5.630344,0.02246913,1.084e-06,0.008989152,1.083e-06,0.001154165,0.001421248,0.002411996,0.002303413,0.001185664,0.002193413,0.001303332,0.000682499,0.000500665,0.000321417
218,5.652814,0.02445871,1.083e-06,0.01107015,9.16e-07,0.001203498,0.001351998,0.002407663,0.002332579,0.001199998,0.002199997,0.001180915,0.000671498,0.000517583,0.000320833
219,5.677272,0.02539413,1.083e-06,0.009239902,1.083e-06,0.001153248,0.001422165,0.002417996,0.002256413,0.004007327,0.002213496,0.001176248,0.000669999,0.000494916,0.000340249
220,5.702666,0.0314607,1e-06,0.00613849,1e-06,0.004451992,0.007604655,0.002429412,0.003196745,0.001551414,0.002883162,0.001462165,0.000862998,0.000540833,0.000336832
221,5.734127,0.02979579,1.084e-06,0.009189401,1e-06,0.001340165,0.001931913,0.003313995,0.002946495,0.001477165,0.002854245,0.004340743,0.001500997,0.000551749,0.000346833
222,5.763923,0.02278855,1.75e-06,0.009357235,1.166e-06,0.001167998,0.001400498,0.00240558,0.002273829,0.001327081,0.00218158,0.001174748,0.000653916,0.000518082,0.000325083
223,5.786711,0.02571396,1.417e-06,0.009605317,1.334e-06,0.001458997,0.001719831,0.002421079,0.002762162,0.001662831,0.002876079,0.001463081,0.000861498,0.000555583,0.000324749
224,5.812425,0.03258686,1.333e-06,0.009086152,8.34e-07,0.001715997,0.005035158,0.006153907,0.002956745,0.001544164,0.002861412,0.001478998,0.000861248,0.000548083,0.000342833
225,5.845012,0.02223946,1.084e-06,0.008830985,8.34e-07,0.001294248,0.001423997,0.002419246,0.002274997,0.001172831,0.002169996,0.001152832,0.000662749,0.000489499,0.000346166
226,5.867252,0.02300405,1.167e-06,0.009589151,9.16e-07,0.001298998,0.001422498,0.002416079,0.002270997,0.001187081,0.00217508,0.001158915,0.000661749,0.000498249,0.000323166
227,5.890256,0.02307655,1.167e-06,0.009593151,1.167e-06,0.001341247,0.001354582,0.002419162,0.002286163,0.001186332,0.002215579,0.001180499,0.000668748,0.000502416,0.000326333
228,5.913332,0.02394854,1.167e-06,0.01055357,7.5e-07,0.001298664,0.001319332,0.002410079,0.002292663,0.001201081,0.00218733,0.001175998,0.000663249,0.000503916,0.000340749
229,5.937281,0.02297871,1.083e-06,0.009212652,1.166e-06,0.001330582,0.00145508,0.00249133,0.002431329,0.001191082,0.002197663,0.001181748,0.000670332,0.000492416,0.000322249
230,5.96026,0.03040653,1.167e-06,0.007106238,1e-06,0.003724661,0.006826655,0.002415163,0.002775745,0.001470915,0.002863745,0.001462164,0.000864332,0.000569583,0.000325166
231,5.990666,0.04083168,1.167e-06,0.009362985,9.16e-07,0.009865318,0.001864663,0.00615124,0.002979579,0.001483164,0.004553409,0.002201663,0.001330248,0.000711249,0.000326083
232,6.031498,0.03791994,1.084e-06,0.008968902,1.083e-06,0.001204998,0.008025654,0.00824782,0.003887243,0.001489748,0.002881245,0.001472331,0.000860082,0.000553916,0.000325833
233,6.069418,0.03130928,1.166e-06,0.009487485,1e-06,0.001352165,0.006483739,0.003326495,0.003021161,0.001492831,0.002882329,0.001502331,0.000863248,0.000548666,0.000346666
234,6.100727,0.02333179,1e-06,0.009719151,1e-06,0.001323247,0.001401998,0.002455163,0.002285913,0.001193248,0.002271496,0.001175998,0.000669082,0.000510416,0.000324083
235,6.124059,0.02237346,1e-06,0.008910569,8.33e-07,0.001172915,0.001425831,0.002497329,0.002289413,0.001194332,0.002196746,0.001174748,0.000670416,0.000518499,0.000320833
236,6.146432,0.02331263,1e-06,0.009524152,1.083e-06,0.001452248,0.001415331,0.002429412,0.002315497,0.001191748,0.002209329,0.001189498,0.000679249,0.000580249,0.000323833
237,6.169745,0.02047297,1e-06,0.008988069,1.584e-06,0.001219831,0.001080665,0.001928913,0.001890331,0.001034915,0.001904496,0.001028082,0.000566749,0.000502916,0.000325416
238,6.190218,0.02347804,1.333e-06,0.01040707,1.083e-06,0.001184165,0.001115915,0.002270996,0.00227408,0.001180831,0.002178496,0.001325832,0.000671499,0.000519665,0.000347083
239,6.213696,0.02619729,1e-06,0.009437651,9.17e-07,0.001605581,0.001467831,0.002413413,0.002275246,0.001176998,0.002180663,0.001194165,0.000703249,0.003414744,0.000325833
240,6.239893,0.02410396,1.25e-06,0.0103409,1e-06,0.001222331,0.001390415,0.002406829,0.00227208,0.001426664,0.002266163,0.001181498,0.000737582,0.000533583,0.000323666
241,6.263997,0.02610346,1e-06,0.009935484,1e-06,0.001218998,0.001392247,0.00240358,0.002237329,0.001180665,0.00220408,0.004034493,0.000670416,0.000479249,0.000344916
242,6.290101,0.02723079,8.33e-07,0.009682484,8.34e-07,0.001269498,0.001395581,0.002427912,0.002227747,0.001175164,0.005803991,0.001501164,0.000864416,0.000557082,0.000324083
243,6.317331,0.02669887,1.5e-06,0.009509401,1.167e-06,0.001325914,0.001876581,0.003267411,0.003138745,0.001497664,0.002871745,0.001460915,0.000858915,0.000548332,0.000340583
244,6.34403,0.02738046,1.25e-06,0.009723985,1.166e-06,0.001275832,0.00572749,0.002420996,0.002249747,0.001171664,0.002169247,0.001153748,0.000664166,0.000481415,0.00033975
245,6.371411,0.02282896,1.167e-06,0.009394652,7.5e-07,0.001259914,0.001403581,0.00241833,0.002275496,0.001204748,0.002201496,0.001163915,0.000669416,0.000502832,0.000332666
246,6.39424,0.02327321,1.167e-06,0.0100844,9.17e-07,0.001137914,0.001394915,0.002417746,0.002236163,0.001174581,0.002177247,0.001159414,0.000663833,0.000501832,0.000323083
247,6.417513,0.0228623,1.25e-06,0.009590901,8.33e-07,0.001198248,0.001343081,0.00241383,0.002263579,0.001196165,0.00218233,0.001173248,0.000670166,0.000503666,0.000324999
248,6.440375,0.02376338,1.166e-06,0.01040565,7.5e-07,0.001234665,0.001310831,0.002475912,0.00227383,0.001185832,0.002188079,0.001180165,0.000668582,0.000503166,0.00033475
249,6.464139,0.02332455,1.084e-06,0.009400818,1.166e-06,0.001688331,0.001397164,0.002489496,0.00226308,0.001192998,0.00218283,0.001181081,0.000666916,0.000523416,0.000336166
250,6.487463,0.02314371,1.167e-06,0.009622318,8.33e-07,0.001323581,0.001365581,0.002417663,0.002335996,0.001190415,0.002208747,0.001168998,0.000668832,0.000510999,0.000328583
251,6.510607,0.02304171,1.167e-06,0.009619651,7.5e-07,0.001166248,0.001411331,0.002412329,0.00233683,0.001199248,0.00222908,0.001179748,0.000666749,0.000495082,0.0003235
252,6.533649,0.02597521,1.25e-06,0.009754734,5.83e-07,0.001316331,0.001376415,0.002407496,0.002252996,0.004008244,0.002186996,0.001167415,0.000669082,0.000482916,0.000350749
253,6.559624,0.02673612,1.417e-06,0.009395068,9.17e-07,0.001448664,0.004962492,0.002465913,0.002300413,0.001191664,0.002270497,0.001194498,0.000669249,0.000494665,0.000340667
254,6.58636,0.02723437,1e-06,0.009486318,1.167e-06,0.001484247,0.005478825,0.002419579,0.00228033,0.001229748,0.002194079,0.001170915,0.000667416,0.000495832,0.000324916
255,6.613594,0.02268555,1.416e-06,0.009369568,1e-06,0.001228248,0.001350665,0.002412663,0.002265329,0.001192332,0.002206329,0.001175915,0.000666832,0.000493,0.000322249
256,6.63628,0.02367296,1.416e-06,0.01021615,8.34e-07,0.001218164,0.001319915,0.002474413,0.002269412,0.001198499,0.002285996,0.001175998,0.000668499,0.000503832,0.000339833
257,6.659953,0.02983162,1.083e-06,0.006115824,9.16e-07,0.00444741,0.006514989,0.00241583,0.002772495,0.001509498,0.002862412,0.001449914,0.000857165,0.000561999,0.000322083
258,6.689784,0.03355794,1e-06,0.009415984,8.34e-07,0.001909746,0.005591825,0.003277494,0.002941746,0.004346076,0.002876495,0.001481081,0.000862582,0.000526999,0.000326083
259,6.723342,0.02908245,1e-06,0.009304235,1.084e-06,0.001178831,0.00191083,0.006131324,0.002991078,0.001492914,0.002855496,0.001462164,0.000862249,0.000563499,0.000327749
260,6.752425,0.0221878,1.5e-06,0.008830735,1e-06,0.001196665,0.001349915,0.002407412,0.00238158,0.001180415,0.002183496,0.001158998,0.000675332,0.000497083,0.000323666
261,6.774613,0.02313138,1.167e-06,0.009546651,1.167e-06,0.001334498,0.001395664,0.002432246,0.00229633,0.001197664,0.00222183,0.001168915,0.000666749,0.000542999,0.000325499
262,6.797744,0.02371063,1.083e-06,0.01044607,9.16e-07,0.001197415,0.001397248,0.002416246,0.002261663,0.001175081,0.002172664,0.001157664,0.000661416,0.000497582,0.000325583
263,6.821455,0.02354871,1.083e-06,0.01018457,1e-06,0.001226665,0.001323164,0.002430496,0.00229083,0.001201415,0.002199079,0.001180999,0.000667998,0.00050275,0.000338666
264,6.845003,0.02340463,1.167e-06,0.009704817,7.5e-07,0.001304665,0.001526914,0.002419246,0.00237408,0.001185331,0.00219833,0.001165998,0.000667499,0.000513332,0.0003425
265,6.868408,0.02292538,1.333e-06,0.009423735,9.17e-07,0.001211581,0.001332914,0.00246983,0.002286246,0.001186665,0.002330079,0.001184998,0.000671083,0.000503249,0.000322749
266,6.891333,0.02285655,1.083e-06,0.009472068,1e-06,0.001168915,0.001417664,0.002415163,0.002310163,0.001199248,0.00219458,0.001178831,0.000668916,0.000503832,0.000325083
267,6.91419,0.02368046,1.334e-06,0.009324568,1.167e-06,0.001185414,0.001149248,0.001938081,0.001904246,0.003840161,0.001926997,0.001033831,0.000565583,0.000483666,0.000326166
268,6.93787,0.02673846,1.166e-06,0.01037773,1.167e-06,0.001315915,0.001388331,0.002409079,0.002274413,0.004106993,0.002194163,0.001173499,0.000667665,0.000505333,0.000322999
269,6.964609,0.02323396,1.25e-06,0.009613985,1e-06,0.001186748,0.001405831,0.002459746,0.002382913,0.001251914,0.002199997,0.001173414,0.000667333,0.000561165,0.000328667
270,6.987843,0.02203646,1.416e-06,0.008376403,1e-06,0.001364081,0.001397165,0.002425996,0.002358746,0.001241831,0.002200497,0.001173581,0.000660832,0.0005055,0.000329416
271,7.009879,0.02374379,1.166e-06,0.009503735,1.083e-06,0.001169582,0.001145831,0.001923164,0.00188258,0.001019415,0.004690326,0.001042915,0.000558665,0.000477666,0.000327666
272,7.033623,0.02485171,1.666e-06,0.009129569,8.33e-07,0.001216748,0.001134915,0.002258913,0.002261413,0.001175665,0.002165996,0.004004577,0.000670832,0.00050225,0.000328332
273,7.058475,0.02717721,1.25e-06,0.006371406,7.5e-07,0.00193583,0.002185663,0.008244654,0.002392579,0.001182915,0.00217808,0.001173081,0.000661916,0.000504582,0.0003445
274,7.085652,0.02069172,1.083e-06,0.009269402,8.33e-07,0.001158498,0.001168582,0.001931246,0.001900581,0.001019331,0.001844331,0.001019998,0.000560749,0.000471833,0.000345249
275,7.106344,0.02081638,1.333e-06,0.009112152,6.67e-07,0.001181414,0.001129999,0.00193208,0.00188658,0.001023165,0.001816164,0.001223331,0.000668666,0.000514999,0.000325833
276,7.12716,0.03148712,1.166e-06,0.006412323,9.17e-07,0.002153746,0.002032247,0.009636318,0.002321162,0.001170582,0.00218083,0.004049493,0.000672332,0.000526916,0.000329083
277,7.158647,0.02254105,1.334e-06,0.009210235,1e-06,0.001142498,0.001394081,0.002400663,0.002265663,0.001201664,0.002273247,0.001167831,0.000655166,0.000499832,0.000327833
278,7.181188,0.02444821,1.333e-06,0.01015465,1.084e-06,0.001490997,0.001394581,0.002399663,0.002234746,0.001178165,0.00226383,0.001836747,0.000663415,0.0004795,0.000349499
279,7.205636,0.02057355,1.333e-06,0.009292235,1.083e-06,0.001151332,0.001153248,0.001928247,0.001874414,0.001021165,0.001787247,0.001005248,0.000554749,0.000475749,0.0003275
280,7.22621,0.02529088,1.75e-06,0.008977652,9.17e-07,0.00171708,0.004459243,0.001936914,0.002141746,0.001169332,0.002177079,0.001166332,0.000663749,0.000556999,0.000322083
281,7.251501,0.02273296,1.167e-06,0.009486818,8.33e-07,0.001230831,0.001398748,0.00240533,0.002233913,0.001188748,0.002156746,0.001155082,0.000655415,0.000478166,0.000341166
282,7.274234,0.02957445,1.833e-06,0.008939819,9.16e-07,0.001630498,0.004888492,0.002416913,0.002248829,0.001172415,0.002172163,0.001407331,0.000852666,0.003503577,0.000339
283,7.303808,0.02988987,1.25e-06,0.0100309,1.333e-06,0.001286914,0.001908081,0.003308078,0.002979495,0.004318326,0.002862829,0.001451747,0.000856916,0.000556665,0.000327333
284,7.333698,0.0227573,1.166e-06,0.009081819,1e-06,0.001478248,0.001417414,0.002472079,0.00230458,0.001186665,0.002161746,0.001162082,0.000671332,0.000493916,0.000325249
285,7.356455,0.02370046,1.083e-06,0.01002148,1.583e-06,0.001567831,0.001398498,0.002402746,0.002313746,0.001178831,0.002184497,0.001156165,0.000661665,0.000485249,0.000327083
