OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,convert_scale,sobel2,convert_scale2,add_weighted,gpu_frame_download,show_img
142,4.309119,0.02699121,1e-06,0.01372006,7.5e-07,0.001183999,0.001402748,0.00241183,0.002344996,0.001191915,0.002196914,0.001184082,0.000667499,0.000467249,0.000218166
143,4.33611,0.02826871,1e-06,0.01404206,8.33e-07,0.001107665,0.001335415,0.002480246,0.00229258,0.001181499,0.002700746,0.001474498,0.000862915,0.000566166,0.000223083
144,4.364378,0.03009004,1.167e-06,0.0132824,5.83e-07,0.001053415,0.001923831,0.003270745,0.003108246,0.001500581,0.002887663,0.001464748,0.000859332,0.000515249,0.000222083
145,4.394468,0.03020154,1.25e-06,0.01354256,8.34e-07,0.001045165,0.00195533,0.003273829,0.002925496,0.001615331,0.002880913,0.001465748,0.000798248,0.000476083,0.00022075
146,4.42467,0.0265893,1.166e-06,0.01340873,8.34e-07,0.001109498,0.001426415,0.00245358,0.00225233,0.001180082,0.002219913,0.001168415,0.000664666,0.000471083,0.000232583
147,4.451259,0.02798721,1.083e-06,0.01404773,7.5e-07,0.001336414,0.001380665,0.002406997,0.00226358,0.001183582,0.002185663,0.001567165,0.000862415,0.000529749,0.000221417
148,4.479247,0.03025821,1e-06,0.01350973,8.33e-07,0.001041499,0.001935413,0.003285329,0.003042746,0.001476831,0.002896496,0.001464498,0.000860749,0.000523082,0.00022
149,4.509505,0.03021696,1.167e-06,0.01348123,7.5e-07,0.001076332,0.001920414,0.003276662,0.002970912,0.001478748,0.002880746,0.001509081,0.000866083,0.000535249,0.000219583
150,4.539722,0.02707254,1.166e-06,0.01395465,7.5e-07,0.001093832,0.001395915,0.00240933,0.002279497,0.001189415,0.00220958,0.001164665,0.000667999,0.000463666,0.000242083
151,4.566794,0.02685205,1.167e-06,0.01368198,6.67e-07,0.001115915,0.001331498,0.00253183,0.002277996,0.001181582,0.002203414,0.001165998,0.000666832,0.000453083,0.000240083
152,4.593646,0.02748188,1.167e-06,0.01438023,7.5e-07,0.001045416,0.001434414,0.002412997,0.00224983,0.001166498,0.002175831,0.001252248,0.000668416,0.000472582,0.0002215
153,4.621128,0.02737488,1e-06,0.01412765,7.5e-07,0.001086999,0.001362498,0.002422163,0.002250497,0.001392998,0.002203997,0.001168998,0.000669333,0.000468749,0.00021925
154,4.648503,0.02726455,1.167e-06,0.01296131,9.17e-07,0.001068581,0.001403832,0.00240408,0.00234583,0.001185248,0.002807496,0.001468248,0.000860082,0.000537166,0.000220583
155,4.675768,0.03555403,1.25e-06,0.01868322,8.34e-07,0.001292665,0.001925247,0.003278412,0.002948412,0.001488415,0.002877496,0.001463915,0.000856915,0.000516666,0.000220583
156,4.711322,0.03011404,1.25e-06,0.01325456,9.16e-07,0.001188582,0.001915497,0.003267496,0.003000079,0.001505581,0.002901663,0.001468498,0.000859582,0.000527999,0.000222333
157,4.741436,0.02733863,1.084e-06,0.0140974,8.33e-07,0.001213582,0.001421498,0.002420079,0.002281581,0.001177998,0.00218358,0.001170415,0.000667166,0.000482916,0.0002205
158,4.768774,0.02703538,1.166e-06,0.01401415,8.34e-07,0.001094831,0.001356748,0.00241283,0.002255831,0.001190748,0.00219858,0.001170082,0.000667666,0.000457832,0.000214083
159,4.79581,0.02995512,1.167e-06,0.0135214,9.17e-07,0.001156582,0.001422831,0.003453162,0.002942162,0.001471332,0.002915329,0.001472998,0.000863165,0.00051125,0.000222833
160,4.825765,0.03930561,1.5e-06,0.02140922,1.166e-06,0.001451998,0.001999081,0.003331995,0.003100996,0.001586414,0.002989413,0.001559247,0.000904749,0.000666916,0.000302916
161,4.86507,0.03322862,1.166e-06,0.01615923,9.16e-07,0.001218999,0.00191883,0.003357829,0.003129996,0.001482081,0.002873579,0.001464498,0.000860082,0.000539499,0.000221917
162,4.898299,0.02751413,1.083e-06,0.01429448,8.33e-07,0.001096249,0.001368498,0.002421163,0.002259664,0.001174165,0.00233158,0.001184581,0.000678583,0.000481582,0.000221667
163,4.925813,0.02717171,1.084e-06,0.01400706,8.34e-07,0.001124081,0.001322415,0.002408663,0.002267914,0.001266915,0.002210747,0.001185415,0.000667999,0.000463499,0.000245083
164,4.952985,0.02796013,1.083e-06,0.01323115,7.5e-07,0.001087582,0.001381415,0.002412413,0.002350997,0.001524664,0.002882746,0.001460998,0.000862082,0.000542083,0.000222166
165,4.980945,0.03143687,1.167e-06,0.0139094,7.5e-07,0.001239082,0.00191158,0.003951745,0.002946746,0.001475914,0.002888246,0.001467998,0.000860165,0.000563,0.000221083
166,5.012382,0.02662971,1.083e-06,0.0133379,7.5e-07,0.001125832,0.001407914,0.002410914,0.002247247,0.001291998,0.00225833,0.001172498,0.000679083,0.000476582,0.000219583
167,5.039012,0.02713271,9.17e-07,0.0139734,8.34e-07,0.001063915,0.001418748,0.002401746,0.002235914,0.001274081,0.002205247,0.001169249,0.000670582,0.000496916,0.000221166
168,5.066144,0.03294737,1.25e-06,0.01668248,1.083e-06,0.001312248,0.001554415,0.003005246,0.002957162,0.001480248,0.002879246,0.001459831,0.000862083,0.000508582,0.0002435
169,5.099092,0.03040537,1.25e-06,0.0137409,9.16e-07,0.001067166,0.00187608,0.003268829,0.002915663,0.001478248,0.002961995,0.001485498,0.000857749,0.000506666,0.000244416
170,5.129497,0.03064412,1e-06,0.01370565,9.17e-07,0.001274998,0.001919664,0.003393579,0.002921829,0.001467581,0.002847829,0.001466498,0.000865332,0.00055675,0.000222499
171,5.160141,0.02750705,1e-06,0.01405115,5.83e-07,0.001096165,0.001351582,0.002411746,0.002274914,0.001204748,0.002201164,0.001563998,0.000660499,0.000455749,0.00023375
172,5.187648,0.02712896,1.417e-06,0.01384481,7.5e-07,0.001133248,0.001405332,0.002405163,0.002265997,0.001170415,0.00218408,0.001323332,0.000667249,0.000503999,0.000223166
173,5.214777,0.02713446,1.25e-06,0.01399165,8.34e-07,0.001088248,0.001381831,0.002404914,0.002246997,0.001169498,0.002307163,0.001179999,0.000670665,0.000469833,0.000221583
174,5.241912,0.02666321,1.167e-06,0.01341606,7.5e-07,0.001128915,0.001422415,0.002402247,0.002243663,0.001265832,0.002224997,0.001177748,0.000677666,0.000481582,0.000220167
175,5.268575,0.02815863,1.083e-06,0.01476206,9.16e-07,0.001134249,0.001404581,0.002530663,0.002285497,0.001201915,0.00220508,0.001240999,0.000673749,0.000474832,0.000243
176,5.296733,0.03402054,1.5e-06,0.01758589,1.083e-06,0.001511748,0.001425915,0.003088829,0.002960079,0.001474248,0.002901163,0.001471414,0.000861249,0.000517083,0.000220333
177,5.330754,0.03087787,1e-06,0.01431923,7.5e-07,0.001102999,0.001875914,0.003295912,0.003002912,0.001475998,0.00289558,0.001527081,0.000666416,0.000492082,0.000222
178,5.361632,0.02692021,1e-06,0.01378106,7.5e-07,0.001207332,0.001242415,0.002412247,0.002304996,0.001233749,0.00220583,0.001163915,0.000669499,0.000477166,0.00022025
179,5.388552,0.02674246,1.333e-06,0.01367806,8.33e-07,0.001094998,0.001360748,0.002411914,0.002286747,0.001190665,0.002191746,0.001161415,0.000669,0.000476332,0.000218667
180,5.415295,0.03064371,1.333e-06,0.01384765,7.5e-07,0.001124915,0.001912664,0.003262746,0.002937579,0.001465998,0.002984996,0.001466748,0.000864748,0.00052975,0.000243833
181,5.445938,0.03947186,1.833e-06,0.02148364,1.083e-06,0.001432331,0.002022248,0.003575494,0.003191996,0.001559081,0.002979079,0.001509582,0.000875998,0.000598499,0.000241
182,5.48541,0.03364145,1.084e-06,0.01670823,9.17e-07,0.001275915,0.00192833,0.003299162,0.002973663,0.001470498,0.002893579,0.001462581,0.000863999,0.000517,0.000246499
183,5.519052,0.02728196,1.167e-06,0.01413231,7.5e-07,0.001099416,0.001408164,0.00239883,0.002260997,0.001168748,0.002256164,0.001180498,0.000666583,0.000487416,0.000220916
184,5.546334,0.02671396,1.166e-06,0.01335282,6.67e-07,0.001188665,0.001401164,0.002403747,0.002256497,0.001263665,0.00228933,0.001171498,0.000663249,0.00050275,0.000218749
185,5.573048,0.03545712,1.167e-06,0.01867697,8.34e-07,0.001193581,0.001935748,0.003276162,0.002957912,0.001476165,0.002874496,0.001461331,0.000861249,0.000527416,0.000214083
186,5.608505,0.03032671,1.167e-06,0.01350431,9.17e-07,0.001045165,0.001917497,0.003267829,0.002939579,0.001595998,0.002879996,0.001473331,0.000858332,0.000512166,0.000330416
187,5.638831,0.03125679,1.167e-06,0.01431406,8.33e-07,0.001083582,0.002067914,0.003277995,0.002949996,0.001474665,0.002880329,0.001576748,0.000865082,0.000521916,0.0002425
188,5.670088,0.02718738,1.25e-06,0.01409806,8.33e-07,0.001101998,0.001357999,0.002405996,0.002260247,0.001195082,0.002212163,0.001175582,0.000667582,0.000491916,0.000218667
189,5.697276,0.02633655,1e-06,0.01321382,7.5e-07,0.001052998,0.001417248,0.002421497,0.002251497,0.001172165,0.00225433,0.001172332,0.000665749,0.000491916,0.00022125
190,5.723612,0.02715038,1.083e-06,0.0138824,7.5e-07,0.001223749,0.001371581,0.002393997,0.002237747,0.001261581,0.00221908,0.001172332,0.000680832,0.00048125,0.000223999
191,5.750762,0.03357354,1.334e-06,0.01705706,1.167e-06,0.001278248,0.001400248,0.003004663,0.002954579,0.001475414,0.00288058,0.001896164,0.000859915,0.000521416,0.00024275
192,5.784336,0.03090421,1.167e-06,0.0141664,7.5e-07,0.001089498,0.001877498,0.003264995,0.002938496,0.001453581,0.00300083,0.001478331,0.000861082,0.000550916,0.000220666
193,5.81524,0.03101296,1.084e-06,0.01382356,8.33e-07,0.001098498,0.001895998,0.003404912,0.002949829,0.001495331,0.002889746,0.001824331,0.000863082,0.000522416,0.000243333
194,5.846253,0.02697788,1.417e-06,0.0137169,7.5e-07,0.001263499,0.001361331,0.00240908,0.00227983,0.001181248,0.002207664,0.001166832,0.000670165,0.000481583,0.000237583
195,5.873231,0.02692496,1.25e-06,0.0136554,1.25e-06,0.001201999,0.001409164,0.00239808,0.002256164,0.001166498,0.00218883,0.001249832,0.000680416,0.000495499,0.000220583
196,5.900156,0.02950787,1.083e-06,0.0134564,7.5e-07,0.001100665,0.001408415,0.002981329,0.002949579,0.001633831,0.002893829,0.001462582,0.000862415,0.000516249,0.00024075
197,5.929664,0.03191771,1.25e-06,0.01465481,1.167e-06,0.001174165,0.001922164,0.003277829,0.003409995,0.001470248,0.002873329,0.001472581,0.000862499,0.000522249,0.000275417
198,5.961582,0.02684063,1e-06,0.01376915,7.5e-07,0.001036665,0.001411832,0.00239883,0.002247496,0.001167582,0.00218233,0.001234665,0.000662749,0.000506833,0.00022075
199,5.988422,0.02662163,1e-06,0.0134404,6.67e-07,0.001018582,0.001404414,0.002402497,0.002279747,0.001236831,0.002221914,0.001223748,0.000670333,0.000476416,0.000245083
200,6.015044,0.02697071,1.083e-06,0.01385856,7.5e-07,0.001094582,0.001375832,0.002399163,0.00224508,0.001265748,0.002193414,0.001164582,0.000670665,0.000479166,0.000222083
201,6.042015,0.02686563,1e-06,0.01349381,8.34e-07,0.001165581,0.001413748,0.002541247,0.00225983,0.001180998,0.002255664,0.001187582,0.000669999,0.000475916,0.000219416
202,6.06888,0.0352582,1e-06,0.01868481,1.084e-06,0.001347498,0.001420831,0.003376745,0.002972829,0.001479832,0.002887079,0.001468498,0.000859915,0.000514166,0.000243917
203,6.104138,0.03049387,1e-06,0.01393931,5.83e-07,0.001146499,0.001915247,0.003262079,0.003049912,0.001479415,0.003074245,0.001174082,0.000665582,0.000545,0.000240916
204,6.134632,0.02623121,1.167e-06,0.01310198,1e-06,0.001165165,0.001347415,0.002415413,0.002263997,0.001177498,0.00222058,0.001177915,0.000667166,0.000471499,0.000220417
205,6.160863,0.02900196,1.084e-06,0.0141414,7.5e-07,0.001112998,0.001418081,0.00241108,0.00230858,0.001666665,0.002893579,0.001462581,0.000860499,0.000504999,0.000219667
206,6.189865,0.03093979,1.083e-06,0.01350682,7.5e-07,0.001560914,0.001874498,0.003274995,0.002945496,0.001662831,0.002871579,0.001608165,0.000865498,0.000547583,0.000219583
207,6.220805,0.03099337,1e-06,0.01428106,1e-06,0.001051582,0.001875247,0.003403662,0.002934162,0.001481498,0.002889913,0.001466165,0.000860915,0.000529416,0.00021775
208,6.251799,0.0271123,1.083e-06,0.01405215,7.5e-07,0.001098915,0.001341498,0.00240283,0.00227083,0.001179249,0.00221033,0.001178831,0.00066725,0.000462416,0.000246166
209,6.278911,0.02664121,1e-06,0.0136114,9.16e-07,0.001064832,0.001368331,0.002397664,0.002244997,0.001172665,0.00218208,0.001248998,0.000666749,0.0004605,0.000221083
210,6.305552,0.03335729,1.334e-06,0.01753247,1.084e-06,0.001325748,0.001452414,0.00248108,0.003126162,0.001486582,0.002880412,0.001470498,0.000860749,0.000516833,0.000221916
211,6.338909,0.03036779,1.083e-06,0.01321148,1.083e-06,0.001287998,0.001926164,0.003260329,0.002927579,0.001598581,0.00289008,0.001650247,0.000859332,0.000508833,0.000245
212,6.369277,0.02717388,9.17e-07,0.01388898,9.16e-07,0.001076249,0.001459081,0.002415413,0.00227008,0.001335082,0.002201497,0.001166415,0.000670249,0.000468499,0.0002205
213,6.396451,0.02724071,1.083e-06,0.01397881,8.33e-07,0.001110249,0.001338081,0.002533913,0.002346247,0.001181665,0.002198247,0.001166415,0.000667249,0.00047725,0.000240666
214,6.423692,0.02793471,1.416e-06,0.01323682,7.5e-07,0.001208498,0.001380915,0.00248608,0.002284247,0.001372498,0.002886662,0.001461415,0.000862166,0.000534499,0.000218749
215,6.451626,0.03049604,1.25e-06,0.01380498,8.34e-07,0.001067748,0.001952498,0.003275078,0.002946913,0.001483748,0.002896162,0.001469582,0.000859248,0.000515333,0.000222666
216,6.482122,0.02663605,1.167e-06,0.01343298,1e-06,0.001123499,0.001390248,0.002419496,0.002259497,0.001215248,0.002221831,0.001169748,0.000666832,0.000491666,0.000242833
217,6.508759,0.02705988,1.083e-06,0.01389665,1.167e-06,0.001071165,0.001436248,0.002403497,0.00226158,0.001265998,0.00220208,0.001164832,0.000664582,0.000472166,0.000218834
218,6.535818,0.02709105,1.334e-06,0.01372615,7.5e-07,0.001231582,0.001416831,0.00239958,0.002345663,0.001179582,0.002218747,0.001173582,0.000666749,0.000510499,0.00022
219,6.562909,0.03076537,1.166e-06,0.01388306,8.34e-07,0.001049748,0.00214208,0.003292079,0.002943913,0.001472664,0.002894913,0.001471664,0.000870666,0.000520499,0.000222083
220,6.593675,0.02707821,1.083e-06,0.01363873,8.34e-07,0.001294415,0.001421748,0.002410996,0.002258247,0.001170415,0.002172664,0.001336831,0.000666832,0.000484583,0.000220833
221,6.620753,0.02724846,1.75e-06,0.01341965,8.34e-07,0.001133665,0.001401915,0.002458663,0.002237747,0.001166498,0.00225883,0.001164165,0.001303415,0.000480499,0.000220833
222,6.648002,0.02837204,1.334e-06,0.01712114,1e-06,0.001279665,0.000999749,0.001978997,0.001878997,0.001022999,0.001823497,0.001015415,0.000565916,0.00044025,0.000243083
223,6.676374,0.02725488,1.167e-06,0.01399931,8.33e-07,0.001117832,0.001408831,0.002482747,0.002281497,0.001178498,0.002189664,0.001165248,0.000705166,0.000476249,0.000247833
224,6.703628,0.03352745,1.417e-06,0.01748147,9.17e-07,0.001554414,0.001419998,0.002434164,0.003155328,0.001475498,0.002891413,0.001461331,0.000861082,0.00051825,0.000272166
225,6.737156,0.03119837,8.33e-07,0.01374115,8.33e-07,0.001063915,0.001941164,0.003265912,0.003086413,0.001475164,0.002880913,0.00187658,0.001054166,0.000479249,0.000332083
226,6.768354,0.02654546,1e-06,0.01330365,9.17e-07,0.001206582,0.001350498,0.002445496,0.002283414,0.001187081,0.002237497,0.001167999,0.000666082,0.000475083,0.000220166
227,6.7949,0.02891304,1.167e-06,0.01405298,7.5e-07,0.001253415,0.001395332,0.002416663,0.002306413,0.001378082,0.003021579,0.001467664,0.000864916,0.000533582,0.0002205
228,6.823813,0.03085962,1.167e-06,0.01391715,9.17e-07,0.001177415,0.001917914,0.003271912,0.002942079,0.001650164,0.002884329,0.001471165,0.000858749,0.000521749,0.000244916
229,6.854672,0.03053146,1.083e-06,0.01347856,5.83e-07,0.001122832,0.00192683,0.003400496,0.002957745,0.001476248,0.002872663,0.001672248,0.000865248,0.00053675,0.000220166
230,6.885204,0.02695971,1.084e-06,0.0138139,8.33e-07,0.001059332,0.001459831,0.002424497,0.00226058,0.001183999,0.002219913,0.001162749,0.000667749,0.000483749,0.0002215
231,6.912164,0.02678713,1e-06,0.01365598,8.33e-07,0.001072415,0.001362331,0.002418664,0.00224208,0.001164248,0.002306914,0.001181415,0.000672665,0.00048875,0.000219833
232,6.938951,0.02724163,9.17e-07,0.01394873,9.17e-07,0.001158498,0.001411248,0.00240358,0.002247164,0.001284081,0.002221914,0.001170915,0.000668916,0.000476916,0.000247833
233,6.966192,0.02732088,1.166e-06,0.01408848,8.33e-07,0.001093665,0.001368831,0.002396164,0.002419163,0.001191998,0.002218747,0.001178082,0.000670749,0.000473166,0.000219833
234,6.993513,0.03348787,1.417e-06,0.01707614,9.16e-07,0.001372582,0.001267748,0.003379079,0.002950162,0.001471332,0.002885745,0.001460415,0.000861332,0.000541583,0.000219416
235,7.027001,0.03066762,1e-06,0.01364431,8.33e-07,0.001047749,0.001934914,0.003266912,0.002963245,0.001737998,0.002875413,0.001472498,0.000859498,0.000535416,0.000327833
236,7.057669,0.03078896,1.25e-06,0.01333931,7.5e-07,0.001104915,0.002108164,0.003476078,0.003244162,0.001519248,0.002905913,0.001463664,0.000865416,0.000516166,0.000243916
237,7.088458,0.02717763,9.17e-07,0.01391431,1e-06,0.001187082,0.001402664,0.00239833,0.00227008,0.001186249,0.00219633,0.001250415,0.000669332,0.000479666,0.00022125
238,7.115635,0.02698221,1.167e-06,0.01376198,9.16e-07,0.001092165,0.001364165,0.00239383,0.002379913,0.001177249,0.002267913,0.001177332,0.000669249,0.000475999,0.000220333
239,7.142617,0.02668555,1e-06,0.01350065,8.33e-07,0.001100166,0.001354831,0.002398663,0.002337247,0.001245915,0.002210914,0.001163248,0.000667082,0.000484916,0.000220083
240,7.169303,0.03242671,1.167e-06,0.01675473,1e-06,0.001179582,0.001543248,0.002409163,0.003071162,0.001472915,0.002887579,0.001470165,0.000861832,0.000553916,0.00022025
241,7.20173,0.03037371,1.667e-06,0.01339681,8.33e-07,0.001135998,0.001922748,0.003297412,0.002944079,0.001468081,0.002980246,0.001464331,0.001052332,0.000486249,0.000222917
242,7.232103,0.02768705,1.084e-06,0.01452323,9.17e-07,0.001066915,0.001425248,0.00240233,0.00234283,0.001184582,0.002196247,0.001166498,0.000668583,0.000465332,0.00024325
243,7.25979,0.02725871,1e-06,0.01409423,1.083e-06,0.001096249,0.001364914,0.002479497,0.002264997,0.001187665,0.00221933,0.001180332,0.000676999,0.000473249,0.000219166
244,7.287049,0.02844729,1e-06,0.0133014,8.33e-07,0.001105999,0.001423415,0.002414746,0.00275558,0.001487498,0.002886579,0.001460081,0.000860166,0.000528499,0.0002215
245,7.315496,0.03043021,1.333e-06,0.0136499,1e-06,0.001058165,0.001953331,0.003284578,0.002943996,0.001457581,0.00285833,0.001609414,0.000861332,0.000530416,0.000220833
246,7.345927,0.02630888,1.25e-06,0.0130609,8.33e-07,0.001058582,0.001433414,0.002403664,0.002390996,0.001185999,0.002216163,0.001182999,0.000671082,0.000482416,0.000220583
247,7.372236,0.02743954,1.084e-06,0.01419731,1e-06,0.001128248,0.001334165,0.002394997,0.002360413,0.001264582,0.00221633,0.001166998,0.000665916,0.000464999,0.0002435
248,7.399675,0.02735455,1.417e-06,0.01381165,7.5e-07,0.001104082,0.001366165,0.00246633,0.002402246,0.001383915,0.002271997,0.001174998,0.000675333,0.000473416,0.000222249
249,7.42703,0.02837288,1.166e-06,0.01344923,7.5e-07,0.001175582,0.001438831,0.002417664,0.002262413,0.001661581,0.002881746,0.001465998,0.000860166,0.000536999,0.000220749
250,7.455403,0.03047721,1.166e-06,0.01374123,8.33e-07,0.001096499,0.001914747,0.003268079,0.002919163,0.001455498,0.002997412,0.001474748,0.000877415,0.000510166,0.00022025
251,7.48588,0.0319117,1.25e-06,0.0133689,8.33e-07,0.001089415,0.001922581,0.00510016,0.002982329,0.001486498,0.002866496,0.001464331,0.000862165,0.0005255,0.000241249
252,7.517791,0.02711521,1.083e-06,0.01397898,9.16e-07,0.001062416,0.001432581,0.002421246,0.002259247,0.001184832,0.00219633,0.001163832,0.000710666,0.000482666,0.000220416
253,7.544907,0.02880071,1.084e-06,0.0137969,8.33e-07,0.001159749,0.001410248,0.00240233,0.00225308,0.001169165,0.00266358,0.002331246,0.000704666,0.000685166,0.000222666
254,7.573707,0.02943429,1.25e-06,0.01452098,8.33e-07,0.001221832,0.001363748,0.002410663,0.002456914,0.001483831,0.002883413,0.001458664,0.000866999,0.000522666,0.0002425
255,7.603142,0.03046504,1.083e-06,0.01363781,7.5e-07,0.001057666,0.00194458,0.003265329,0.002936912,0.001467415,0.002977496,0.001465414,0.000854916,0.000530999,0.000324666
256,7.633607,0.02708046,1.084e-06,0.01390348,7.5e-07,0.001081749,0.001375748,0.00240183,0.00236358,0.001188498,0.00219983,0.001166082,0.000693999,0.000479916,0.000223916
257,7.660687,0.0273303,1e-06,0.01408756,7.5e-07,0.001156081,0.001406748,0.00248183,0.00228083,0.001193332,0.002195664,0.001170998,0.000666999,0.000466583,0.000221916
258,7.688017,0.02738038,1e-06,0.01418381,7.5e-07,0.001206581,0.001334915,0.002408413,0.00228683,0.001181165,0.002192414,0.001191582,0.000668749,0.000478249,0.000245916
259,7.715398,0.02905554,1.25e-06,0.01303281,7.5e-07,0.001066832,0.001436831,0.002431664,0.003623411,0.001488832,0.002906495,0.001469165,0.000862416,0.000516582,0.0002185
260,7.744453,0.03085546,1.083e-06,0.0138809,8.34e-07,0.001118498,0.001919997,0.003273746,0.002972912,0.001586248,0.002866496,0.001462915,0.001052415,0.000475332,0.000244083
261,7.775309,0.02699046,1.083e-06,0.0133534,8.33e-07,0.001073249,0.001360664,0.002590163,0.002263581,0.001597081,0.002179663,0.001184165,0.000658166,0.000509333,0.000219083
262,7.802299,0.02715463,1.084e-06,0.01389706,5.83e-07,0.001182498,0.001426165,0.002414913,0.002289997,0.001178415,0.002196914,0.001202415,0.000666915,0.000477,0.000220666
263,7.829454,0.03062254,1.083e-06,0.01458023,7.5e-07,0.001109582,0.001358331,0.003122162,0.002961246,0.001480582,0.002919912,0.001474498,0.000859582,0.000535916,0.000218666
264,7.860076,0.03000029,1.166e-06,0.01340923,7.5e-07,0.001125415,0.00192383,0.003275246,0.003095662,0.001473665,0.003130579,0.001186415,0.000667332,0.000466833,0.000244166
265,7.890077,0.02697321,1.084e-06,0.0137494,7.5e-07,0.001089665,0.001409248,0.00247558,0.002277247,0.001180248,0.002196164,0.001167082,0.000667165,0.000489666,0.000269917
266,7.91705,0.02821971,1e-06,0.0135269,5.84e-07,0.001309165,0.001362748,0.002408413,0.00227933,0.001175665,0.003066079,0.001465748,0.000863166,0.000540915,0.00022
267,7.94527,0.03615028,1.5e-06,0.01933014,1e-06,0.001174165,0.00192483,0.003265246,0.003007495,0.001471998,0.002884413,0.001464081,0.000858499,0.000546999,0.000219917
268,7.98142,0.03085979,1.083e-06,0.0140104,8.34e-07,0.001055831,0.001926748,0.003274829,0.003129578,0.001475165,0.002897246,0.001483915,0.000863832,0.000519916,0.000220416
269,8.01228,0.02656963,1.25e-06,0.01319965,7.5e-07,0.001101748,0.001407415,0.00240208,0.002429663,0.001211749,0.00225808,0.001178165,0.000666499,0.000469832,0.00024275
270,8.038849,0.02719938,1.083e-06,0.01398056,9.16e-07,0.001116582,0.001425832,0.002415746,0.002323997,0.001186415,0.00222108,0.001170832,0.000668999,0.000466916,0.000220416
271,8.066049,0.02680296,1.083e-06,0.0136814,9.17e-07,0.001080832,0.001362748,0.002482663,0.002256664,0.001184748,0.002214997,0.001170998,0.000666333,0.000480749,0.000218833
272,8.092852,0.0353082,1.25e-06,0.01869947,1e-06,0.001319332,0.001419248,0.003460411,0.002949996,0.001491332,0.002880412,0.001475998,0.000859499,0.000505666,0.000244583
273,8.12816,0.03052471,1.25e-06,0.01363773,8.33e-07,0.001250082,0.001918914,0.003276079,0.003032162,0.001470581,0.002857996,0.001458998,0.000858082,0.000540666,0.000221333
274,8.158685,0.03023279,1.083e-06,0.01352431,8.34e-07,0.001049165,0.001930997,0.003282162,0.002918163,0.001488081,0.002885163,0.001459164,0.000927332,0.000521499,0.000244833
275,8.188917,0.02700255,1.167e-06,0.01376123,7.5e-07,0.001209749,0.001372081,0.002420913,0.002262831,0.001166581,0.002250414,0.001171998,0.000671166,0.000470499,0.000243167
276,8.21592,0.02674163,1.25e-06,0.01359415,7.5e-07,0.001112332,0.001343915,0.002397996,0.002261497,0.001261665,0.00221158,0.001173999,0.000666249,0.000472249,0.000244
277,8.242662,0.02709071,1.083e-06,0.01390656,1.084e-06,0.001160165,0.001405664,0.002397164,0.00229158,0.001180665,0.002200413,0.001164165,0.000664916,0.000497583,0.000219666
278,8.269752,0.03401412,1.167e-06,0.01704764,9.16e-07,0.001421415,0.001372831,0.00240658,0.003263996,0.001483831,0.002907329,0.00252033,0.000860332,0.000506416,0.000221333
279,8.303766,0.03055362,1e-06,0.01332357,7.5e-07,0.001139915,0.00192208,0.003263996,0.002924579,0.001625498,0.002899079,0.001867997,0.000860832,0.000504916,0.000219417
280,8.33432,0.03063946,1e-06,0.01374923,9.16e-07,0.001192749,0.00192233,0.003281496,0.002983245,0.001506665,0.002900829,0.001485331,0.000866999,0.000529083,0.000219583
281,8.36496,0.02673655,1.084e-06,0.01354498,9.16e-07,0.001074165,0.001374082,0.002404246,0.002270747,0.001168249,0.00217933,0.001336665,0.000666665,0.000473916,0.0002415
282,8.391696,0.02721679,1.083e-06,0.01399123,8.34e-07,0.001067998,0.001419998,0.002401663,0.002266831,0.001164581,0.002337997,0.001163582,0.000671749,0.000509916,0.000219333
283,8.418913,0.0266178,1e-06,0.01343573,6.66e-07,0.001064415,0.001424998,0.002400414,0.002256413,0.001270248,0.002201331,0.001181331,0.000668749,0.000489916,0.000222583
284,8.445531,0.02724963,1.166e-06,0.01356248,6.67e-07,0.001091998,0.001361332,0.00240933,0.00234733,0.001660414,0.002306913,0.001163166,0.000667665,0.000455166,0.000222
285,8.47278,0.02800079,1.083e-06,0.01461731,7.5e-07,0.001264998,0.001418998,0.002442413,0.00229358,0.001196499,0.002211747,0.001170415,0.000667415,0.000496166,0.000219417
286,8.500781,0.03074096,1.166e-06,0.01396315,7.5e-07,0.001098666,0.001873247,0.003262579,0.002943662,0.001464498,0.00288833,0.001628331,0.000861498,0.000512583,0.0002425
287,8.531522,0.02747521,1.083e-06,0.01431031,6.67e-07,0.001103248,0.001368082,0.002397913,0.002272163,0.001272082,0.002218164,0.001165165,0.000668415,0.000476833,0.000221083
288,8.558997,0.02721305,8.34e-07,0.01405223,8.33e-07,0.001110415,0.001358999,0.002432246,0.002346164,0.001192248,0.002201413,0.001156915,0.000667333,0.000473833,0.000219583
289,8.58621,0.02742496,1.416e-06,0.01343848,7.5e-07,0.001225582,0.001372332,0.002461663,0.002273997,0.001178498,0.00238533,0.001468414,0.000859916,0.000515916,0.000242666
290,8.613635,0.03091646,1.333e-06,0.0140949,8.33e-07,0.001261332,0.001925497,0.003274246,0.002931246,0.001469081,0.002892746,0.001468998,0.000860082,0.000517749,0.000218417
