OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,convert_color,gaussian_blur,sobel,convert_scale,sobel2,conver_scale2,add_weighted,show_img
49,43.28973,0.878781,1.416e-06,0.3715229,0.05258869,0.1908925,0.04692419,0.05443568,0.04485194,0.0543866,0.05869026,0.004486828
50,44.16852,0.8792963,1.583e-06,0.3722857,0.05262852,0.1900107,0.04763844,0.0545251,0.04468653,0.05435035,0.05870859,0.004460828
51,45.04781,0.8792364,1.333e-06,0.3728073,0.05246677,0.189153,0.04797836,0.05436085,0.04498928,0.05430993,0.0587026,0.004466994
52,45.92705,0.8842706,1.333e-06,0.3748274,0.0555331,0.1893979,0.04735811,0.0545081,0.04457845,0.05483085,0.05876943,0.004465994
53,46.81132,0.8773277,1.333e-06,0.3718395,0.05245352,0.188789,0.04742386,0.05453243,0.0444527,0.05439968,0.05862384,0.004811744
54,47.68865,0.8789854,1.5e-06,0.3723222,0.05353385,0.1888465,0.04741086,0.05454785,0.04473478,0.05441502,0.05859843,0.004574411
55,48.56763,0.8751688,1.583e-06,0.3718605,0.04939394,0.1895247,0.04740461,0.05442035,0.04469444,0.05472835,0.05856468,0.004575661
56,49.4428,0.876221,1.584e-06,0.3712565,0.04963269,0.1908244,0.04780069,0.05448893,0.04465261,0.0544751,0.05859843,0.004489994
57,50.31902,0.8761638,1.417e-06,0.3683115,0.0538561,0.1892355,0.04787219,0.05457827,0.04477945,0.05432285,0.05875834,0.004448161
58,51.19519,0.8774815,1.25e-06,0.370042,0.05290152,0.1905964,0.04719152,0.0544976,0.04469436,0.0543741,0.05871384,0.004468911
59,52.07267,0.8865106,1.416e-06,0.375362,0.05477202,0.1917247,0.04695061,0.0544321,0.04573419,0.05446293,0.05861193,0.004458661
60,52.95918,0.884595,1.5e-06,0.3733964,0.05660418,0.1910321,0.04664003,0.05436918,0.04495253,0.05443702,0.05870268,0.004459411
61,53.84377,0.8749933,2.5e-06,0.3694197,0.05008677,0.1905711,0.04783844,0.05437043,0.04499719,0.05451418,0.05871334,0.004479578
62,54.71877,0.8786302,1.333e-06,0.3703044,0.05257694,0.1918191,0.04688752,0.0547886,0.04456711,0.05432568,0.05889151,0.004467995
63,55.5974,0.8737947,1.416e-06,0.3689895,0.05080252,0.1890683,0.04795394,0.05445443,0.04475936,0.0544666,0.05873159,0.004566994
64,56.47119,0.8771003,1.5e-06,0.3707383,0.05278819,0.1888947,0.04776677,0.05445385,0.04497995,0.05430668,0.05870934,0.004461078
65,57.34829,0.8782068,1.5e-06,0.3692439,0.05545576,0.1893492,0.04740152,0.05444902,0.0448352,0.05430735,0.05869743,0.004465995
66,58.2265,0.8793862,1.917e-06,0.371983,0.05384927,0.1890594,0.04752519,0.05443577,0.04495453,0.05430902,0.05879818,0.004469828
67,59.10588,0.8784337,1.417e-06,0.3712745,0.05455118,0.1886927,0.04721703,0.05449002,0.04470653,0.05432652,0.05868918,0.004484578
68,59.98432,0.8783829,1.416e-06,0.3706817,0.05452993,0.1893362,0.04678019,0.05436393,0.04473344,0.05430068,0.05919893,0.004456494
69,60.8627,0.8715212,1.5e-06,0.3694803,0.04878486,0.1893132,0.04736636,0.05434868,0.04466436,0.05446835,0.05861343,0.004480161
70,61.73422,0.8791553,1.583e-06,0.3706562,0.05528926,0.1890262,0.04747311,0.05436027,0.04472794,0.05441002,0.05866068,0.004550078
71,62.61338,0.8735736,1.417e-06,0.3698746,0.04998285,0.1889679,0.04743952,0.05454877,0.04473469,0.05487202,0.05870459,0.004447245
72,63.48695,0.8744169,1.25e-06,0.3706298,0.04975644,0.1896721,0.04740178,0.05449368,0.04464878,0.05461135,0.05875968,0.004442078
73,64.36137,0.8737979,1.333e-06,0.3706351,0.04953436,0.1893059,0.04752811,0.05441902,0.04477378,0.05443943,0.05869259,0.004468244
74,65.23517,0.8811802,1.666e-06,0.3702915,0.05748718,0.1896789,0.04685419,0.0544486,0.04465736,0.05460327,0.05869443,0.004463078
75,66.11635,0.8725529,1.5e-06,0.3685788,0.0508191,0.1890241,0.04740569,0.05435235,0.04469886,0.05460602,0.05859476,0.004471745
76,66.9889,0.8740056,1.416e-06,0.3700473,0.05120869,0.1883714,0.04735436,0.05451702,0.04472161,0.05441718,0.05879009,0.004576494
77,67.8629,0.8763293,1.416e-06,0.3695723,0.05368893,0.1892883,0.04689761,0.0544536,0.04457853,0.0544686,0.05893093,0.004449078
78,68.73923,0.8777066,1.25e-06,0.3693756,0.05498351,0.1892073,0.04733652,0.05446135,0.04475286,0.05444702,0.05869809,0.004443078
79,69.61694,0.8754776,1.417e-06,0.3700736,0.05195319,0.1890942,0.04761619,0.05445743,0.04463378,0.05442252,0.0586671,0.004558161
80,70.49242,0.8795493,1.416e-06,0.3719816,0.05497543,0.188611,0.04739569,0.05434618,0.04467103,0.05438435,0.05870826,0.004474328
81,71.37197,0.8770803,1.333e-06,0.3699822,0.05399852,0.1890564,0.04738477,0.05436577,0.04468995,0.05443393,0.05869959,0.004467828
82,72.24905,0.8785003,1.417e-06,0.3698673,0.05502118,0.1901006,0.04678111,0.05445793,0.04480836,0.05430468,0.05869784,0.004459911
83,73.12755,0.8784362,1.5e-06,0.3707461,0.05428885,0.1898988,0.04681386,0.05435985,0.04475995,0.05431385,0.05877426,0.004479078
84,74.00598,0.881018,1.5e-06,0.3694611,0.05748718,0.1887027,0.04735886,0.0547176,0.04465028,0.05532277,0.05874493,0.004571078
85,74.887,0.8760294,1.417e-06,0.3698528,0.0525596,0.1892543,0.04757769,0.05445368,0.04467061,0.05453735,0.05865126,0.004470745
86,75.76303,0.8818202,1.25e-06,0.373017,0.05527468,0.1900544,0.04682211,0.05445968,0.04463644,0.05441543,0.05858951,0.004549661
87,76.64485,0.88291,1.25e-06,0.3742404,0.0531576,0.1912794,0.04754427,0.05435693,0.04477136,0.0543921,0.05869568,0.004470994
88,77.52776,0.8729168,1.334e-06,0.3706412,0.04828302,0.1893286,0.04747552,0.05447177,0.04468869,0.05437143,0.05918818,0.004467078
89,78.40068,0.8796765,1.333e-06,0.370722,0.0560656,0.1885684,0.04722419,0.05458118,0.04475278,0.05454735,0.05874193,0.004471661
90,79.28035,0.8763297,1.416e-06,0.3703087,0.05093469,0.1907879,0.04745836,0.0544606,0.04474495,0.0544031,0.05865501,0.004574911
91,80.15668,0.87645,1.333e-06,0.3693828,0.05003261,0.1929308,0.04737386,0.05436868,0.04481628,0.05438102,0.05870393,0.004458744
92,81.03313,0.8749416,1.5e-06,0.3696789,0.0506976,0.1904112,0.04738294,0.05444793,0.0446212,0.05451602,0.05860926,0.004575078
93,81.90808,0.8768227,1.5e-06,0.3695241,0.05457493,0.1889028,0.04683894,0.05453501,0.04468578,0.05445335,0.05886076,0.004445411
94,82.7849,0.8796841,1.417e-06,0.371361,0.05245327,0.1913954,0.04738561,0.05444302,0.04462645,0.05460218,0.05883751,0.004578161
95,83.66458,0.877468,1.416e-06,0.3698743,0.05458977,0.1888025,0.04739361,0.05444585,0.0448687,0.05432135,0.05869709,0.004473411
96,84.54205,0.8768576,1.417e-06,0.3707928,0.05252185,0.1893773,0.04736011,0.0544681,0.04476569,0.05430852,0.05878218,0.004479661
97,85.41891,0.8782012,1.333e-06,0.3696794,0.05598668,0.1885373,0.04730494,0.05446352,0.04467778,0.0543846,0.05869701,0.004468661
98,86.29711,0.8892103,1.417e-06,0.3695908,0.04810702,0.1913819,0.04732302,0.05442943,0.04692928,0.06345034,0.06341692,0.004580161
99,87.18632,0.8758262,1.333e-06,0.369879,0.05189894,0.1895052,0.04768227,0.05451393,0.04468303,0.0544946,0.05855668,0.004611161
100,88.06215,0.8828028,1.75e-06,0.3728627,0.05432968,0.1915021,0.04734719,0.05442218,0.04468636,0.05448052,0.05869984,0.004470495
101,88.94495,0.8785342,1.25e-06,0.3696218,0.05380027,0.1910545,0.04733844,0.05445768,0.04474886,0.05435152,0.05868576,0.004474161
102,89.82348,0.8780222,1.667e-06,0.3702779,0.05410027,0.1890334,0.04731378,0.05495818,0.04482711,0.05432918,0.05870901,0.004471661
103,90.70151,0.8734609,1.333e-06,0.3695644,0.05025202,0.1894229,0.04739277,0.05444593,0.04458786,0.05448702,0.05874418,0.004562494
104,91.57497,0.873098,1.333e-06,0.3707412,0.04964369,0.1886295,0.04738011,0.05445635,0.04461461,0.05447002,0.05859976,0.004561411
105,92.44806,0.8784278,1.333e-06,0.3694091,0.05308144,0.1917973,0.04745803,0.05443752,0.04464061,0.05439093,0.05877168,0.004439911
106,93.32649,0.8786261,1.25e-06,0.3695715,0.05618193,0.1883282,0.04734903,0.05457135,0.04497161,0.05430968,0.05887418,0.004467411
107,94.20512,0.8781177,1.417e-06,0.3697144,0.05546285,0.188971,0.04704953,0.05457577,0.04465203,0.05438252,0.05877568,0.004532494
108,95.08324,0.8800867,1.417e-06,0.3707655,0.05389335,0.1918738,0.04674486,0.0543656,0.04492653,0.05430885,0.05873601,0.004470828
109,95.96332,0.8777527,1.333e-06,0.3709102,0.05348435,0.1891111,0.04744403,0.05433543,0.04486753,0.0544861,0.05865309,0.004459578
110,96.84107,0.8846585,1.075e-05,0.3750679,0.0564061,0.1893673,0.04690111,0.05458485,0.04473528,0.0544241,0.05871726,0.004443828
111,97.72573,0.8789552,1.25e-06,0.3707187,0.05473135,0.1894183,0.04706419,0.05445185,0.04470486,0.05450977,0.05889093,0.004463995
112,98.60469,0.8796193,1.75e-06,0.3714405,0.0522661,0.1910847,0.04742002,0.05451877,0.04504203,0.05443935,0.05882593,0.004580244
113,99.48431,0.8711231,1.333e-06,0.3702533,0.04789502,0.1887444,0.04732144,0.05441502,0.04464036,0.0546491,0.05873668,0.004466412
114,100.3554,0.8763772,1.417e-06,0.370821,0.05331402,0.1882706,0.04734694,0.05445977,0.04462361,0.05438218,0.05869901,0.004458745
115,101.2318,0.873443,1.333e-06,0.3696793,0.05034419,0.1892253,0.04738644,0.05451777,0.04461594,0.05447552,0.05861726,0.004579911
116,102.1053,0.8785479,1.333e-06,0.3709824,0.05236735,0.1905004,0.04791244,0.05451677,0.04478403,0.0543156,0.05871151,0.004456078
117,102.9838,0.87812,1.166e-06,0.369493,0.05497843,0.1892508,0.04749469,0.05447185,0.04471519,0.05437627,0.05886926,0.004469411
118,103.8619,0.8788224,1.584e-06,0.3710827,0.05241702,0.1905891,0.04755527,0.05466093,0.04488361,0.05442427,0.05863651,0.004571411
119,104.7407,0.8773329,1.333e-06,0.3705997,0.05346852,0.1891101,0.04740378,0.0544981,0.0447657,0.0543156,0.05870093,0.004469161
120,105.6181,0.8810177,1.583e-06,0.3708951,0.05498576,0.1915191,0.04684753,0.05447643,0.04474836,0.05431835,0.05870718,0.004518328
121,106.4991,0.8744797,1.416e-06,0.3708878,0.0503691,0.188869,0.04748061,0.05435068,0.04485236,0.05436393,0.05881893,0.004485911
122,107.3736,0.8758059,1.417e-06,0.3717646,0.05137419,0.1883835,0.04741019,0.05442385,0.04482369,0.05445143,0.05872534,0.004447661
123,108.2494,0.8749507,1.417e-06,0.3696142,0.05173719,0.1892536,0.04741769,0.05436135,0.04467228,0.05449885,0.05892826,0.004465828
124,109.1243,0.8766322,1.417e-06,0.3700058,0.05212827,0.1900597,0.04752644,0.0544931,0.04465419,0.0544856,0.05871676,0.004560994
125,110.001,0.8786076,1.667e-06,0.3706278,0.05463327,0.1891493,0.04728927,0.05446727,0.04468486,0.05431377,0.05896209,0.004478244
126,110.8796,0.8764214,1.25e-06,0.3697137,0.0535561,0.1897076,0.04685469,0.05435527,0.04469853,0.0544231,0.05863984,0.004471327
127,111.756,0.8778275,4.5834e-05,0.3695248,0.05481518,0.189285,0.04729953,0.05452793,0.04473519,0.05438077,0.05875318,0.004460078
128,112.6338,0.8741642,1.583e-06,0.3697484,0.0511996,0.1891454,0.04735761,0.0544431,0.04461619,0.05440527,0.05866651,0.004580495
129,113.508,0.8755673,1.333e-06,0.3688099,0.05167294,0.1908839,0.04731802,0.05450668,0.04456186,0.0545581,0.05865118,0.004603411
130,114.3835,0.8785533,1.5e-06,0.370017,0.05290102,0.1913356,0.04756361,0.05435827,0.04471519,0.05441526,0.05866934,0.004576578
131,115.2621,0.8762913,1.333e-06,0.3699524,0.05247235,0.1897018,0.04751869,0.05436443,0.04465986,0.0544301,0.05870701,0.004483328
132,116.1384,0.8792043,1.416e-06,0.3717882,0.0529091,0.1910204,0.04684511,0.05437943,0.04469836,0.05432585,0.05878793,0.004448494
133,117.0176,0.8773969,1.333e-06,0.3692775,0.05364952,0.1901174,0.04736961,0.0545711,0.04479178,0.05438152,0.05879184,0.004445327
134,117.895,0.8751095,1.417e-06,0.3711525,0.0510586,0.1883824,0.04770802,0.05450952,0.04466344,0.05446193,0.05861726,0.004554411
135,118.7701,0.8782572,1.584e-06,0.3695511,0.05433193,0.1890893,0.04734336,0.05454677,0.04473444,0.0546586,0.05945793,0.004542078
136,119.6484,0.8778454,1.333e-06,0.3704211,0.0545401,0.1890703,0.04695861,0.05443026,0.04473644,0.0544981,0.05872593,0.004463161
137,120.5262,0.8786117,1.5e-06,0.3700612,0.05588343,0.1883934,0.04736744,0.05452402,0.04467428,0.05453585,0.05858459,0.004585994
138,121.4048,0.8806557,1.416e-06,0.3713479,0.05410218,0.1915103,0.04677353,0.05445618,0.04464636,0.05441152,0.05884126,0.004565078
139,122.2855,0.8778203,1.5e-06,0.3708491,0.05193452,0.1903914,0.04728602,0.05494735,0.04470486,0.05451085,0.05872234,0.004472327
140,123.1633,0.8778458,1.417e-06,0.3709535,0.0528686,0.1901697,0.04681627,0.0543756,0.04475211,0.05441277,0.05894468,0.004551161
141,124.0411,0.8803504,1.333e-06,0.3702566,0.05406635,0.1912181,0.04742902,0.05495235,0.04476111,0.05432377,0.05874668,0.004595078
142,124.9215,0.8798898,1.417e-06,0.370931,0.0560621,0.1888108,0.04734919,0.05446227,0.04466653,0.05442577,0.05859968,0.004581077
143,125.8014,0.8799467,1.834e-06,0.371711,0.05354443,0.1908744,0.04714577,0.05435752,0.04475186,0.05433135,0.05874409,0.004484328
144,126.6813,0.8839639,1.416e-06,0.3737725,0.05514877,0.1915111,0.04679044,0.05448485,0.04470161,0.05443877,0.05864151,0.004472911
145,127.5653,0.8746206,1.5e-06,0.3693192,0.05227627,0.1889516,0.04737936,0.05444768,0.04458653,0.05446402,0.05862201,0.004572411
146,128.4399,0.8771652,1.667e-06,0.37153,0.0522791,0.1891447,0.04733836,0.05463268,0.04467586,0.05440085,0.05868384,0.004478078
147,129.3171,0.8800344,1.75e-06,0.3685046,0.05630668,0.1910133,0.04739111,0.05446235,0.04457536,0.0546056,0.05861026,0.004563328
148,130.1971,0.8798024,1.5e-06,0.3696743,0.05531118,0.1908158,0.04744211,0.05437752,0.04469403,0.05431002,0.05870376,0.004472162
149,131.0769,0.8911071,1.417e-06,0.3683947,0.05112994,0.1906942,0.04952219,0.0550311,0.05861801,0.05449877,0.05865943,0.004557327
150,131.968,0.8782474,1.416e-06,0.3707204,0.0527186,0.1903497,0.04765436,0.05451385,0.04459844,0.05448268,0.05857184,0.00463616
151,132.8463,0.8799026,1.416e-06,0.3684745,0.0564981,0.1908718,0.04739252,0.0543411,0.04470003,0.05446243,0.05870201,0.004458578
152,133.7262,0.882587,1.583e-06,0.3717447,0.05583001,0.1909324,0.04750261,0.05441877,0.04470236,0.05429002,0.05869851,0.004465994
153,134.6088,0.8773109,1.417e-06,0.3705493,0.05195993,0.1912393,0.04697761,0.05436418,0.04467311,0.05436643,0.05871159,0.004467995
154,135.4861,0.8770049,1.333e-06,0.3703859,0.05175927,0.1911348,0.04682053,0.0544676,0.04472753,0.05439827,0.05868843,0.004621328
155,136.3631,0.8731331,1.5e-06,0.3698477,0.04990327,0.1890874,0.04741653,0.05445493,0.04469469,0.05454343,0.05860993,0.004573661
156,137.2362,0.8760048,1.583e-06,0.3708905,0.05028977,0.1903671,0.04766502,0.05445368,0.04474886,0.05441343,0.05862793,0.004546994
157,138.1122,0.8810502,1.417e-06,0.3707011,0.05489685,0.191093,0.04731761,0.05468993,0.04481161,0.05436535,0.05872584,0.004447494
158,138.9933,0.8795792,1.25e-06,0.3708831,0.05487985,0.1896103,0.04734336,0.05441252,0.04479128,0.0544176,0.05865451,0.004585494
159,139.8728,0.8781244,1.334e-06,0.3705279,0.05323727,0.1901779,0.04738261,0.05438985,0.04469886,0.05463368,0.05861551,0.004459494
160,140.751,0.8813942,1.333e-06,0.3707485,0.05701501,0.1896662,0.04682319,0.05435727,0.04476611,0.05475327,0.05880418,0.004459161
161,141.6324,0.8806017,1.917e-06,0.3763812,0.04752844,0.1925338,0.04722461,0.05454952,0.04464853,0.0544346,0.05872759,0.004571411
162,142.513,0.8789089,1.5e-06,0.3701165,0.05532052,0.1891377,0.04731627,0.05448302,0.04468869,0.05431677,0.05905843,0.004469495
163,143.3919,0.8802123,1.5e-06,0.3697125,0.05581351,0.1911657,0.04684419,0.05443252,0.04469545,0.05435635,0.05873526,0.004455411
164,144.2721,0.8751757,1.334e-06,0.3704712,0.04929694,0.1911418,0.04742811,0.0543591,0.04466945,0.05454543,0.05870309,0.004559161
165,145.1473,0.8817658,1.333e-06,0.3700336,0.0558441,0.1913761,0.04737136,0.05435368,0.04528553,0.05431535,0.05871351,0.004471244
166,146.029,0.8801984,1.583e-06,0.370112,0.05484977,0.1913977,0.04681636,0.05445327,0.04468486,0.05439535,0.05892576,0.004561828
167,146.9092,0.8779799,1.417e-06,0.3700256,0.0539141,0.1897787,0.04744844,0.05446785,0.04465736,0.05437185,0.05883726,0.004477327
168,147.7872,0.8775761,1.25e-06,0.3700415,0.05194585,0.191922,0.04688261,0.05444968,0.04459594,0.05457318,0.05860201,0.004561994
169,148.6648,0.8790438,1.334e-06,0.3712151,0.0520371,0.1918012,0.04691169,0.05487127,0.0447532,0.05431101,0.05868793,0.004453995
170,149.5438,0.8812175,1.5e-06,0.3709154,0.05575176,0.1905633,0.04729361,0.05448893,0.04470803,0.05431868,0.05870701,0.004469328
171,150.425,0.87357,1.417e-06,0.370984,0.04708777,0.1913233,0.04736161,0.05447002,0.04466544,0.05445051,0.05865076,0.004575161
172,151.2986,0.8791121,1.5e-06,0.3699555,0.05341668,0.1913476,0.04726544,0.05436135,0.04473403,0.05485276,0.05860818,0.004568994
173,152.1777,0.8780044,1.5e-06,0.3741852,0.05137894,0.1883263,0.04731677,0.05446552,0.04470919,0.05441918,0.05872776,0.004473995
174,153.0557,0.8779805,1.416e-06,0.3708235,0.05313585,0.1901775,0.04681894,0.05446585,0.04463486,0.05464218,0.05872093,0.004559494
175,153.9337,0.8804675,1.417e-06,0.3705495,0.05490026,0.1908851,0.04735177,0.05438127,0.04472269,0.05437518,0.05882843,0.004471827
176,154.8142,0.8797292,1.25e-06,0.3705944,0.05464443,0.1899422,0.04740944,0.05434776,0.04521578,0.05441877,0.05859726,0.004557994
177,155.6939,0.8779965,1.333e-06,0.3702779,0.05452601,0.189177,0.04725152,0.05450168,0.04464411,0.0543791,0.05876518,0.004472661
178,156.5719,0.877099,1.334e-06,0.3726657,0.05091185,0.1893353,0.04732936,0.0546011,0.04465028,0.05431743,0.05871009,0.004576577
179,157.449,0.8783327,1.25e-06,0.3699718,0.05208919,0.192136,0.04719702,0.0545581,0.04466069,0.0543751,0.05887718,0.004466411
180,158.3273,0.8754704,1.5e-06,0.3712232,0.04973285,0.1904497,0.04730444,0.05454935,0.04463103,0.05439252,0.05861201,0.004573828
181,159.2028,0.8758086,1.334e-06,0.3708226,0.05103685,0.1896908,0.04744511,0.05444477,0.04461219,0.05456677,0.05861851,0.004569577
182,160.0786,0.875823,1.5e-06,0.3704454,0.05172452,0.1896223,0.04741069,0.05435526,0.04475694,0.05432127,0.05870776,0.004477328
183,160.9544,0.8776044,1.166e-06,0.3688793,0.05287143,0.1911577,0.04753336,0.05445927,0.04488744,0.05430018,0.05902534,0.004489244
184,161.832,0.8839711,1.416e-06,0.37512,0.05417343,0.1905378,0.04749019,0.05436768,0.04479528,0.05430885,0.05871793,0.004458494
