OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,convert_color,gaussian_blur,sobel,convert_scale,sobel2,conver_scale2,add_weighted,show_img
29,16.05754,0.5508827,1.083e-06,0.186714,0.01162665,0.2024499,0.01013173,0.05449216,0.01004923,0.05443908,0.01399764,0.006981238
30,16.60842,0.551422,1.333e-06,0.1865337,0.0116939,0.2028288,0.01001257,0.05464683,0.01004115,0.05465141,0.01387898,0.007133238
31,17.15985,0.55031,1.25e-06,0.1858653,0.01127915,0.2028691,0.01003823,0.05477425,0.01006523,0.05444575,0.01400148,0.006970238
32,17.71016,0.551112,1.25e-06,0.1867337,0.01159431,0.2023325,0.01035448,0.054469,0.01019248,0.054436,0.01399648,0.007001739
33,18.26127,0.5522437,1.25e-06,0.187384,0.0115629,0.2027988,0.01005298,0.05448325,0.01001365,0.05493791,0.01399473,0.007014323
34,18.81351,0.5515816,1.5e-06,0.1872529,0.01197023,0.2024478,0.01007298,0.05448258,0.009908818,0.05444183,0.01400339,0.006999655
35,19.36509,0.5519682,1.75e-06,0.1872245,0.01160656,0.2028967,0.01026848,0.05447358,0.01015365,0.05439041,0.01399248,0.006960156
36,19.91706,0.5521899,1.417e-06,0.1874695,0.01169773,0.2028828,0.01009565,0.05446841,0.01005607,0.054424,0.01399414,0.007100239
37,20.46925,0.5515188,1.25e-06,0.1870319,0.01119773,0.2029831,0.0101259,0.05446883,0.01019307,0.054546,0.01399806,0.006972988
38,21.02077,0.5472576,1.666e-06,0.1856431,0.009577568,0.2019745,0.01004465,0.05445941,0.01001415,0.05443216,0.01399298,0.007117406
39,21.56803,0.5466648,1.333e-06,0.1866032,0.007447738,0.2024673,0.0101019,0.05445508,0.0101429,0.05444341,0.01399139,0.007010572
40,22.11469,0.5478449,1.166e-06,0.186245,0.009318902,0.2023624,0.009998484,0.05447066,0.01002882,0.05443241,0.01400098,0.006986072
41,22.66254,0.5504205,1.333e-06,0.18752,0.009249652,0.2033311,0.01030157,0.05446,0.01013023,0.05442775,0.01399456,0.007004405
42,23.21296,0.5454447,1.417e-06,0.184741,0.007878654,0.2028187,0.009753151,0.05473341,0.009662818,0.05488033,0.01398864,0.006986655
43,23.7584,0.5451501,1.5e-06,0.1851179,0.007460988,0.2024776,0.00997665,0.05468483,0.009888651,0.05454191,0.01399173,0.007008405
44,24.30355,0.5513294,1.416e-06,0.1847245,0.009295485,0.2041985,0.009972234,0.05441216,0.01160982,0.05591108,0.01400156,0.007202655
45,24.85488,0.5458407,1.5e-06,0.185302,0.007764071,0.2028416,0.009988901,0.05447308,0.01002398,0.05444875,0.01400198,0.006994822
46,25.40072,0.5471276,1.084e-06,0.1848809,0.009296818,0.2033415,0.009907818,0.0544315,0.009898984,0.05440758,0.01400248,0.006958989
47,25.94785,0.5458085,1.333e-06,0.184195,0.009478485,0.2022131,0.009772568,0.05471566,0.009790901,0.05462916,0.01400073,0.007011573
48,26.49366,0.5442343,1.5e-06,0.1840989,0.007514821,0.2025801,0.01025115,0.054583,0.009643818,0.05455858,0.01399048,0.007011989
49,27.03789,0.5466237,1.417e-06,0.1844968,0.009345318,0.2027756,0.0100584,0.054485,0.009938984,0.05452225,0.01400498,0.006994989
50,27.58452,0.5456697,1.583e-06,0.1841608,0.009538068,0.2022537,0.009838817,0.05458783,0.009770151,0.05454525,0.01399489,0.006978656
51,28.13019,0.5449745,1.583e-06,0.1846317,0.007720821,0.2027346,0.009841568,0.05457875,0.009912151,0.054549,0.01388689,0.007117489
52,28.67516,0.5454069,1.166e-06,0.1849569,0.007964821,0.2023291,0.009981651,0.05458175,0.009964317,0.05460733,0.01398889,0.007030989
53,29.22057,0.5469658,1.083e-06,0.1851974,0.009294568,0.2028779,0.009709568,0.05460916,0.009738234,0.05456025,0.01399764,0.006979989
54,29.76753,0.5457651,1.333e-06,0.1846948,0.007693321,0.2033893,0.0100719,0.05447075,0.009928067,0.05453141,0.01400206,0.006982156
55,30.3133,0.546956,1.166e-06,0.185334,0.009514568,0.2024722,0.009776401,0.05459491,0.009725734,0.05453183,0.01399139,0.007013822
56,30.86026,0.5503664,1.25e-06,0.18484,0.0130339,0.2028131,0.009876484,0.05447333,0.009906068,0.05444525,0.01400314,0.006973905
57,31.41062,0.5498625,1.334e-06,0.1851206,0.01186257,0.2031287,0.009820151,0.05476266,0.009739402,0.0544235,0.01399331,0.007010239
58,31.96048,0.5490699,1.334e-06,0.1845685,0.01161406,0.2030316,0.01005282,0.05448583,0.009907484,0.05444041,0.01399506,0.006972739
59,32.50955,0.5505885,1.25e-06,0.1856104,0.01173315,0.202884,0.009975317,0.05452333,0.009884318,0.0544105,0.01448989,0.007076322
60,33.06014,0.5484034,1.333e-06,0.1843125,0.01160115,0.2028844,0.009879151,0.054494,0.009803067,0.054448,0.01399506,0.006984656
61,33.60855,0.553711,1.5e-06,0.1893762,0.01205323,0.2027252,0.009838651,0.05446333,0.009841401,0.05443466,0.01399756,0.006979238
62,34.16226,0.5477874,1.916e-06,0.184103,0.01183573,0.2024193,0.009772151,0.054506,0.009726735,0.05444625,0.01399323,0.006983072
63,34.71004,0.5485757,1.25e-06,0.1845105,0.01160256,0.2025665,0.009828734,0.05457508,0.009728234,0.05472358,0.01401881,0.007020405
64,35.25862,0.5487223,1.5e-06,0.1843995,0.01161898,0.203025,0.009868818,0.05456033,0.009823235,0.05445491,0.01400348,0.006966572
65,35.80734,0.5483733,1.167e-06,0.1844729,0.01181457,0.2024613,0.009763151,0.05453325,0.009808068,0.05450458,0.01398931,0.007024989
66,36.35572,0.548379,1.334e-06,0.1853508,0.01160206,0.2023609,0.009613568,0.05447633,0.009556652,0.05445008,0.01399723,0.006969989
67,36.90409,0.5492427,1.333e-06,0.1856917,0.01178607,0.2027242,0.009619901,0.05446475,0.009551985,0.05442316,0.01398506,0.006994573
68,37.45334,0.5483193,1.25e-06,0.1843846,0.01163582,0.2027047,0.009620901,0.05449975,0.009542818,0.05460591,0.01401656,0.007306989
69,38.00166,0.5484635,1.75e-06,0.1849953,0.01157698,0.2027031,0.009489485,0.05460133,0.009407735,0.05468525,0.01400114,0.007001405
70,38.55012,0.5482552,1.667e-06,0.1847193,0.0119584,0.2025376,0.009488985,0.05458608,0.009429485,0.0545555,0.01388048,0.007097738
71,39.09838,0.547665,1.333e-06,0.1849719,0.01182423,0.2018408,0.009467318,0.054606,0.009416318,0.05454508,0.01400314,0.006988906
72,39.64604,0.5478469,1.25e-06,0.1842433,0.01174581,0.2029183,0.009471651,0.05457458,0.009414568,0.05450091,0.01389164,0.007084822
73,40.19389,0.547539,1.25e-06,0.184568,0.01155023,0.2021061,0.009509235,0.05474458,0.009449235,0.05462433,0.01400139,0.006984572
74,40.74143,0.547834,1.417e-06,0.1839628,0.01192473,0.2022578,0.009608402,0.05499108,0.009530902,0.05458041,0.01398264,0.006993822
75,41.28926,0.548601,1.25e-06,0.1850138,0.01195581,0.2025882,0.009502402,0.0545915,0.009448568,0.05452983,0.01388323,0.007086405
76,41.83786,0.5467734,1.334e-06,0.1860857,0.01156273,0.2010988,0.009501735,0.05413416,0.009433819,0.05408375,0.01387356,0.006997822
77,42.38463,0.549371,1.666e-06,0.1853524,0.009294569,0.2056618,0.009614068,0.054468,0.009571652,0.05442658,0.01399748,0.006982822
78,42.93401,0.5457641,1.583e-06,0.185849,0.008181237,0.2024583,0.009622402,0.05463475,0.009551234,0.05453758,0.01399839,0.006929739
79,43.47977,0.5482558,1.75e-06,0.1866674,0.009241652,0.203055,0.009615901,0.054604,0.009417652,0.05457216,0.01407598,0.007004323
80,44.02803,0.5514929,1.333e-06,0.186492,0.01305915,0.2027656,0.009599735,0.05449408,0.009554318,0.05441141,0.01398948,0.007125738
81,44.57952,0.5502029,1.416e-06,0.1864815,0.01203506,0.202651,0.009616818,0.05446266,0.009547318,0.05443433,0.01400198,0.006970739
82,45.12972,0.549864,1.416e-06,0.1865269,0.01188173,0.2025558,0.009597152,0.05444116,0.009525818,0.0544035,0.01399314,0.006937489
83,45.67958,0.550712,1.5e-06,0.1868196,0.01157015,0.2028963,0.009633984,0.054817,0.009542568,0.05445616,0.01399373,0.006980989
84,46.2303,0.549423,1.416e-06,0.18598,0.01188523,0.2026729,0.009464401,0.05454425,0.009419819,0.05451233,0.01388281,0.007059738
85,46.77972,0.5496588,1.333e-06,0.1863057,0.01196165,0.2018777,0.009624985,0.0544435,0.009562984,0.05440591,0.01451698,0.006958072
86,47.32938,0.5504968,1.333e-06,0.1872524,0.01167123,0.2026143,0.009592485,0.05445125,0.009525984,0.05441066,0.01400289,0.006974322
87,47.87988,0.5496156,1.334e-06,0.1865661,0.01215115,0.2017683,0.009612234,0.05446458,0.009572651,0.05439625,0.01399631,0.007086655
88,48.42949,0.550222,1.167e-06,0.186397,0.0116589,0.2029411,0.009484735,0.05455166,0.009412151,0.05451591,0.01419723,0.007062155
89,48.97971,0.5510576,1.166e-06,0.1868145,0.01169998,0.2033077,0.009622652,0.05444983,0.009580652,0.05447958,0.01413698,0.006964572
90,49.53077,0.5494947,1.5e-06,0.1861123,0.01155156,0.2027551,0.009466235,0.05456008,0.009434485,0.05464708,0.01387648,0.007089905
91,50.08027,0.5493439,1.416e-06,0.1866631,0.01156465,0.2020397,0.009601651,0.05442958,0.009551901,0.05453925,0.01400039,0.006952239
92,50.62961,0.5500094,1.5e-06,0.1864015,0.01193665,0.2025799,0.009592985,0.05444833,0.009535568,0.05454716,0.01398665,0.006979155
93,51.17962,0.5503136,1.417e-06,0.1872619,0.01160381,0.2022489,0.009628068,0.05445566,0.009544985,0.05458333,0.01400065,0.006984905
94,51.72993,0.5507229,1.333e-06,0.186539,0.0117379,0.2027873,0.009619818,0.05446825,0.009662068,0.05459016,0.01432248,0.006994572
95,52.28066,0.5495575,1.167e-06,0.1867447,0.0116489,0.2020122,0.009593985,0.05446375,0.009537902,0.05457816,0.01399706,0.006979738
96,52.83021,0.5543768,1.417e-06,0.1905759,0.01173323,0.2027168,0.009610402,0.05447633,0.009681318,0.0546495,0.01398998,0.006941906
97,53.38459,0.5508506,1.25e-06,0.1871135,0.01173656,0.2027922,0.009609485,0.0546265,0.009543735,0.05443983,0.01400114,0.006986405
98,53.93544,0.5499039,1.416e-06,0.1861764,0.01165815,0.20279,0.009581984,0.05460175,0.009568902,0.05441941,0.01397839,0.007127489
99,54.48534,0.55089,1.333e-06,0.1869647,0.01162748,0.2029035,0.009636234,0.05470166,0.009558318,0.05452141,0.01400123,0.006974072
100,55.03623,0.550399,1.417e-06,0.1867761,0.0116114,0.2028743,0.009605651,0.05459816,0.009544652,0.05440683,0.01399706,0.006983406
101,55.58663,0.5503252,1.417e-06,0.1866655,0.01160423,0.2027388,0.009618318,0.0547625,0.009569984,0.05440908,0.01400373,0.006951739
102,56.13696,0.5492774,1.416e-06,0.186396,0.01167706,0.2020833,0.009607152,0.05458308,0.009543318,0.05441108,0.01400231,0.006972656
103,56.68624,0.5505452,1.333e-06,0.1868595,0.01157623,0.2029279,0.009643734,0.05460883,0.009553234,0.0544265,0.01400556,0.006942405
104,57.23678,0.550155,1.5e-06,0.1869785,0.01170848,0.2023026,0.009753484,0.05451466,0.009562068,0.05438716,0.01399198,0.006954489
105,57.78694,0.5500803,1.417e-06,0.1866604,0.01180048,0.2026103,0.009617318,0.05446416,0.009561818,0.05441808,0.01399981,0.006946489
106,58.33702,0.5499909,1.833e-06,0.1866065,0.0117519,0.2026663,0.009584735,0.05446916,0.009537485,0.05440933,0.01399231,0.006971322
107,58.88701,0.550586,1.333e-06,0.1865643,0.01174615,0.2033038,0.009625235,0.05443416,0.009537818,0.05441108,0.01399964,0.006962489
108,59.43759,0.5498505,1.333e-06,0.1862873,0.01172548,0.2028714,0.009492985,0.05455641,0.009425985,0.05452416,0.01399431,0.006971072
109,59.98744,0.5507953,2e-06,0.186889,0.0115444,0.2033895,0.009617151,0.05444633,0.009537318,0.05440766,0.01399181,0.006970073
110,60.53824,0.5501255,1.417e-06,0.1861065,0.01176431,0.2031429,0.009588901,0.05446183,0.009544568,0.05457258,0.01399631,0.006946155
111,61.08836,0.5516376,1.25e-06,0.1872758,0.0117159,0.2028453,0.009664735,0.0544525,0.009553485,0.0549375,0.01399414,0.007197072
112,61.64,0.5497377,1.416e-06,0.1862523,0.01169165,0.2028096,0.009606901,0.05445,0.009562234,0.05441891,0.01398914,0.006955572
113,62.18974,0.5497255,1.25e-06,0.1867808,0.01158173,0.2023853,0.009618568,0.05445058,0.009541652,0.0544005,0.01398998,0.006975155
114,62.73946,0.5516879,1.417e-06,0.1865513,0.01168831,0.2042868,0.009566318,0.05460958,0.009432235,0.05458391,0.01399998,0.006968072
115,63.29115,0.5501164,1.333e-06,0.1862872,0.01155965,0.2029248,0.009625735,0.05452508,0.009743901,0.05448625,0.01399331,0.006969072
116,63.84127,0.5492143,1.25e-06,0.1858915,0.01194057,0.2023169,0.009624318,0.05443941,0.009535568,0.05447508,0.01400065,0.006989072
117,64.39048,0.5491628,1.333e-06,0.1865211,0.01122248,0.2023575,0.009635235,0.05443933,0.009622818,0.05440075,0.01400056,0.006961656
118,64.93965,0.545847,1.333e-06,0.1863031,0.007637405,0.2027688,0.009633734,0.05444716,0.009566985,0.0544095,0.01399048,0.007088489
119,65.48549,0.553399,1.417e-06,0.1875675,0.01380231,0.2030749,0.009612151,0.05445533,0.009534151,0.05441016,0.01399123,0.006949822
120,66.03889,0.5474351,1.583e-06,0.1858115,0.009284318,0.202747,0.009498485,0.05473916,0.009781401,0.05452141,0.01406356,0.006986656
121,66.58633,0.5487311,1.417e-06,0.1871862,0.009308651,0.2031962,0.009624818,0.0545055,0.009557235,0.05439391,0.01400239,0.006954822
122,67.13506,0.5468166,1.166e-06,0.1867865,0.007969654,0.2031073,0.009620901,0.054447,0.009542901,0.05440158,0.01399406,0.006945655
123,67.68188,0.5485689,1.333e-06,0.1869931,0.009547652,0.2030688,0.009594984,0.05443708,0.009423235,0.05452491,0.01399648,0.006981322
124,68.23044,0.5472633,1.417e-06,0.1869577,0.007700238,0.2036797,0.009616152,0.054428,0.009546568,0.05440091,0.01398681,0.006945822
125,68.77771,0.5477667,1.417e-06,0.186847,0.009275152,0.2027003,0.009592151,0.05449766,0.009409319,0.05451125,0.01399148,0.006940905
126,69.32547,0.5464895,1.25e-06,0.1861139,0.007708988,0.2036384,0.009583235,0.0545345,0.009541151,0.05440083,0.01400164,0.006965572
127,69.87196,0.5469694,1.333e-06,0.1866361,0.009223152,0.2021481,0.009508902,0.05456275,0.009437235,0.05450583,0.01398823,0.006957739
128,70.41893,0.5485707,1.25e-06,0.1870177,0.009866318,0.2026584,0.009681234,0.05445466,0.009537735,0.05440708,0.01398864,0.006957656
129,70.9675,0.5498525,1.25e-06,0.1868049,0.01159973,0.2024708,0.009622651,0.05445525,0.009545068,0.05440675,0.01399831,0.006947822
130,71.51736,0.5499911,1.417e-06,0.1869808,0.01123448,0.2026931,0.009744567,0.054455,0.009523901,0.05439541,0.0139984,0.006964072
131,72.06735,0.5509849,1.417e-06,0.1870448,0.0115554,0.2031758,0.009607068,0.05446941,0.009563652,0.05444916,0.01415789,0.006960239
132,72.61833,0.549789,1.167e-06,0.186188,0.01188148,0.2026378,0.009624902,0.05446833,0.009560652,0.05443458,0.01399673,0.006995406
133,73.16812,0.5506001,1.334e-06,0.186649,0.01178873,0.2030921,0.009611235,0.05449016,0.009541984,0.05443308,0.01399481,0.006997656
134,73.71872,0.5508568,1.417e-06,0.1871377,0.01195556,0.2026626,0.009634151,0.05448183,0.009538485,0.05445258,0.01400131,0.006991156
135,74.26958,0.5515734,1.417e-06,0.1873577,0.01174931,0.2034202,0.009612235,0.05446783,0.009547234,0.05441883,0.01399656,0.007002072
136,74.82115,0.550225,1.333e-06,0.1866649,0.01160407,0.2026397,0.009623902,0.05448241,0.009551901,0.05459525,0.01407314,0.006988489
137,75.37138,0.5513505,1.333e-06,0.1868575,0.01192423,0.2028351,0.009600401,0.0549825,0.009548818,0.05444633,0.01400081,0.007153489
138,75.92273,0.549417,1.5e-06,0.1861249,0.01193423,0.202139,0.009611401,0.05447766,0.009578235,0.05443375,0.01399648,0.007119822
139,76.47214,0.549386,1.25e-06,0.1868878,0.01157673,0.2018291,0.009593818,0.05445383,0.009526818,0.05440591,0.01414289,0.006967822
140,77.02153,0.549059,1.333e-06,0.1859948,0.0119829,0.2019687,0.009622068,0.05445091,0.009541818,0.05441483,0.01413823,0.006943405
141,77.57059,0.5510523,1.333e-06,0.1869535,0.01163298,0.2031583,0.009617485,0.05458808,0.009552318,0.05459941,0.01400339,0.006945489
142,78.12164,0.5491284,1.5e-06,0.186498,0.01168656,0.2017941,0.009634734,0.05445341,0.009563568,0.05454416,0.01400356,0.006948822
143,78.67077,0.550573,1.583e-06,0.1874659,0.01127815,0.2026541,0.009602984,0.05444741,0.009533402,0.05461233,0.01399831,0.006978739
144,79.22134,0.5461501,1.5e-06,0.1868645,0.007722238,0.2023532,0.009627652,0.05446575,0.009438568,0.05468733,0.01400156,0.006987906
145,79.76749,0.5489413,1.25e-06,0.1873495,0.009257569,0.2031308,0.009623985,0.054464,0.009545235,0.05456766,0.01399623,0.007005073
146,80.31643,0.5474219,1.25e-06,0.1870305,0.007474988,0.2030855,0.009774068,0.05478666,0.009559735,0.05472083,0.01400364,0.006984656
147,80.86386,0.5524898,1.417e-06,0.1919261,0.009415318,0.2019484,0.009617151,0.05445858,0.009541318,0.05458116,0.01399498,0.007005323
148,81.41635,0.546832,1.166e-06,0.1869294,0.007754404,0.2029842,0.009625984,0.05443416,0.009558652,0.0546145,0.01399189,0.006937739
149,81.96318,0.5529018,1.334e-06,0.192169,0.009432068,0.2020258,0.009630484,0.05473433,0.009533401,0.05441066,0.01400348,0.006961155
150,82.51608,0.549796,1.333e-06,0.1865682,0.007466238,0.2064869,0.009607235,0.05461058,0.009560318,0.05449933,0.01399439,0.007001489
151,83.06588,0.5513223,1.333e-06,0.1870754,0.009409402,0.2032489,0.009608234,0.05465616,0.009546235,0.05609866,0.01471198,0.006965989
152,83.6172,0.5507954,1.25e-06,0.1862808,0.01257765,0.2025503,0.009604818,0.054591,0.009544651,0.05444591,0.01403164,0.007167406
153,84.16799,0.5505238,1.833e-06,0.186958,0.01123615,0.203089,0.009624234,0.05464791,0.009557318,0.05446608,0.01400206,0.006941238
154,84.71852,0.5492537,1.166e-06,0.1862659,0.01193123,0.2018394,0.009629484,0.05461458,0.009542568,0.05440641,0.01399039,0.007032572
155,85.26777,0.5490065,1.416e-06,0.1870008,0.01110065,0.2017802,0.009618151,0.05459308,0.009568068,0.05440166,0.01399564,0.006946906
156,85.81678,0.546285,1.25e-06,0.1869127,0.007663821,0.2026438,0.009578068,0.05459758,0.009545401,0.05440408,0.01399281,0.006945572
157,86.36306,0.5481634,1.5e-06,0.186802,0.009364652,0.202781,0.009762151,0.0544395,0.009527402,0.05454366,0.01399189,0.006949655
158,86.91123,0.5516589,1.25e-06,0.1865992,0.01298023,0.2030028,0.009465735,0.05455541,0.009422485,0.054539,0.01413481,0.006957905
159,87.46288,0.5507007,1.25e-06,0.1871245,0.01170298,0.2026836,0.009640068,0.05449675,0.009566568,0.05451041,0.01400581,0.006968738
160,88.01358,0.5502306,1.167e-06,0.1867635,0.01188481,0.2025577,0.009597318,0.05450933,0.009551402,0.05439366,0.01399548,0.006976239
161,88.56382,0.5521961,1.416e-06,0.1879945,0.01168856,0.2033568,0.009680568,0.05445525,0.009543068,0.05440616,0.01398348,0.007086239
162,89.11601,0.5506008,1.75e-06,0.1868929,0.01159473,0.202915,0.009593151,0.05462183,0.009439235,0.05460675,0.01399339,0.006942073
163,89.66661,0.5515585,1.167e-06,0.18706,0.01179315,0.2030872,0.009601735,0.05496774,0.009559151,0.05454483,0.01398973,0.006953822
164,90.21817,0.5498172,1.25e-06,0.1867089,0.0118379,0.202281,0.009488818,0.05460291,0.009439568,0.05451,0.01400348,0.006943406
165,90.76799,0.5535462,1.334e-06,0.189858,0.01172182,0.2027769,0.009623901,0.0544705,0.009550401,0.05444108,0.01399639,0.007105822
166,91.32153,0.5498876,1.417e-06,0.1863726,0.01194198,0.2026443,0.009611652,0.05442891,0.009534819,0.05439975,0.01399506,0.006957072
167,91.87142,0.550375,1.5e-06,0.1871941,0.0116644,0.20243,0.009616485,0.05452608,0.009567485,0.05441625,0.01400523,0.006953489
168,92.4218,0.549454,1.166e-06,0.1861932,0.01193648,0.2022132,0.009594485,0.05460216,0.009543485,0.05439683,0.01399056,0.006982405
169,92.97125,0.5497205,1.417e-06,0.1868503,0.0116469,0.2021504,0.009699985,0.05446475,0.009539484,0.05442275,0.01400464,0.006939906
170,93.52097,0.5502929,1.583e-06,0.1868681,0.01158365,0.2028762,0.009606485,0.05445091,0.009549152,0.05441041,0.01399031,0.006956072
171,94.07126,0.549747,1.416e-06,0.1867784,0.01157923,0.2023583,0.009595402,0.05448341,0.009554234,0.054425,0.01399648,0.006975239
172,94.62101,0.5506753,1.333e-06,0.1867543,0.01168706,0.202889,0.009973151,0.05447716,0.009554485,0.054415,0.01399664,0.006927156
173,95.17169,0.5510255,1.25e-06,0.1870137,0.01185473,0.2031019,0.009601984,0.05446225,0.009518402,0.05441166,0.01410031,0.006959238
174,95.72271,0.5498677,1.417e-06,0.1865089,0.0116994,0.2021523,0.009627818,0.054445,0.009567651,0.05493191,0.01399673,0.006936572
175,96.27258,0.550934,1.25e-06,0.1873279,0.01176007,0.2027242,0.009698818,0.05445158,0.009566151,0.05443158,0.01399923,0.006973156
176,96.82351,0.5500441,1.083e-06,0.187135,0.01168281,0.2022448,0.009493485,0.05445433,0.009556401,0.05439658,0.01400114,0.007078489
177,97.37356,0.5508667,1.5e-06,0.1873703,0.01159406,0.202962,0.009661401,0.0543985,0.009555651,0.05437158,0.01400089,0.006950822
178,97.92442,0.550007,1.5e-06,0.186627,0.01173523,0.2027166,0.009470069,0.05453391,0.009414902,0.05442766,0.01399889,0.007081155
179,98.47443,0.5505614,1.333e-06,0.1873395,0.01155631,0.2027478,0.009629651,0.05440791,0.009563818,0.05435883,0.01400514,0.006951072
180,99.02499,0.549975,1.333e-06,0.1870387,0.01194506,0.2021109,0.009598401,0.05440375,0.009528568,0.05436525,0.01399931,0.006983739
181,99.57497,0.549654,1.416e-06,0.1874236,0.01157473,0.2017503,0.009636652,0.05439975,0.009576735,0.05435816,0.01399331,0.006939239
182,100.1246,0.5498523,1.25e-06,0.1868083,0.01181723,0.2023689,0.009482402,0.05441008,0.009537818,0.054349,0.01399589,0.007081406
183,100.6745,0.550612,1.5e-06,0.1866941,0.01190481,0.2027258,0.009617568,0.05448333,0.009566151,0.05468691,0.01399314,0.006938573
184,101.2251,0.5500597,1.166e-06,0.1866792,0.01167423,0.202826,0.009474568,0.05452816,0.009419485,0.05449058,0.01389056,0.007075739
185,101.7751,0.550168,1.25e-06,0.1868307,0.01179715,0.2026491,0.009611734,0.05439741,0.009555651,0.05435725,0.01398856,0.006979155
