OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,convert_color,gaussian_blur,sobel,convert_scale,sobel2,conver_scale2,add_weighted,show_img
70,13.75523,0.1945762,1.166e-06,0.07681663,0.002774662,0.06608689,0.003114495,0.01781697,0.003097495,0.01775339,0.004665075,0.002449413
71,13.9498,0.1962384,1.25e-06,0.07719496,0.00384941,0.06616164,0.003107328,0.01808014,0.003227328,0.01775789,0.004541993,0.002316496
72,14.14604,0.1962797,1.334e-06,0.07734687,0.004558409,0.06565139,0.003104495,0.01776564,0.003117661,0.01785772,0.00456666,0.002309496
73,14.34232,0.1960368,1.25e-06,0.07697321,0.003824077,0.06615881,0.003116912,0.0180838,0.003247245,0.01778539,0.004534576,0.00231158
74,14.53836,0.1945932,1.25e-06,0.07696512,0.002788412,0.06590139,0.003129495,0.01776455,0.003128829,0.0177958,0.004800326,0.002317996
75,14.73295,0.1959331,1.417e-06,0.07763337,0.003856494,0.06571581,0.003101662,0.01776639,0.003240245,0.01776547,0.004552326,0.002299913
76,14.92888,0.1965171,1.167e-06,0.07711446,0.003952494,0.06621573,0.003126078,0.01806764,0.003121745,0.01783306,0.004768159,0.002316579
77,15.1254,0.1952809,1.167e-06,0.07704171,0.003182828,0.06595014,0.003153078,0.01806355,0.003252162,0.01778914,0.004542993,0.00230408
78,15.32068,0.196288,1.25e-06,0.07760062,0.003877078,0.06608139,0.003115829,0.01787639,0.003124995,0.01775622,0.004541076,0.002313163
79,15.51697,0.1957598,1.333e-06,0.07680688,0.004253409,0.06566839,0.003112245,0.01806372,0.003256911,0.01775522,0.004541493,0.002300163
80,15.71273,0.1944691,1.083e-06,0.07652596,0.00389916,0.06569931,0.003107995,0.01763964,0.003096495,0.01764314,0.004541743,0.002314579
81,15.9072,0.1954429,1.417e-06,0.07743621,0.003430077,0.06553006,0.003099078,0.01807272,0.003251161,0.01775797,0.004532326,0.002331913
82,16.10264,0.1960329,1.417e-06,0.07700104,0.003806494,0.06614223,0.003103912,0.01807855,0.003282161,0.01775331,0.004546826,0.002316996
83,16.29868,0.1950938,1.333e-06,0.07714412,0.002882078,0.06595689,0.003111162,0.0178243,0.003123329,0.01805755,0.004666576,0.002326412
84,16.49377,0.195694,1.25e-06,0.07769971,0.003190245,0.06604673,0.003111162,0.01777814,0.003251662,0.0177583,0.004533326,0.002323497
85,16.68946,0.1953695,1.667e-06,0.07701237,0.002844162,0.06605189,0.003116412,0.01812764,0.003146579,0.01807914,0.004666826,0.002322829
86,16.88483,0.1962624,1.334e-06,0.07708271,0.00397866,0.06599223,0.003107579,0.0180793,0.003167078,0.01788114,0.004660492,0.002311913
87,17.08109,0.1954208,1.5e-06,0.07728362,0.003140995,0.06589881,0.003101994,0.01783839,0.003118995,0.01802047,0.004691326,0.002324663
88,17.27652,0.1957494,1.333e-06,0.07675421,0.00443891,0.06552356,0.003242828,0.01804939,0.003129745,0.01774339,0.004559243,0.002306829
89,17.47226,0.1960378,1.584e-06,0.07700771,0.003889994,0.06601848,0.003141828,0.01812047,0.003160578,0.01782789,0.004532826,0.002336496
90,17.6683,0.1967774,1.333e-06,0.07740413,0.00383066,0.06645339,0.003098245,0.01803855,0.003244828,0.01782097,0.00458341,0.002301913
91,17.86508,0.1954163,1.417e-06,0.07696121,0.003368078,0.06593548,0.003147744,0.01780514,0.003291912,0.01778764,0.004805159,0.002312496
92,18.0605,0.197181,1.167e-06,0.07817846,0.003872577,0.06597898,0.003111911,0.01817755,0.003172995,0.01778439,0.004567826,0.002335163
93,18.25768,0.1963889,1.166e-06,0.07743287,0.003869327,0.06603714,0.003106411,0.01802072,0.003126662,0.01792189,0.004546326,0.002326413
94,18.45407,0.1951917,1.334e-06,0.07675929,0.003573911,0.06572656,0.003126994,0.01805297,0.003275828,0.01778714,0.004576493,0.002311163
95,18.64926,0.1914399,1.667e-06,0.0732733,0.00387941,0.06553898,0.003096828,0.0179258,0.003124661,0.01771405,0.004576742,0.002308497
96,18.8407,0.1985841,1.333e-06,0.08007404,0.00384841,0.06545298,0.003227495,0.01802039,0.003133328,0.01782772,0.004534826,0.002463579
97,19.03928,0.1936209,1.666e-06,0.07496913,0.004110326,0.06538406,0.003382328,0.01780664,0.003166078,0.0179313,0.004535659,0.002333663
98,19.2329,0.1959467,1.417e-06,0.07707779,0.003806661,0.06581131,0.003119411,0.01805805,0.003245495,0.0179433,0.004580659,0.00230258
99,19.42885,0.1985558,1.25e-06,0.07738371,0.002864912,0.06589423,0.003115995,0.02017647,0.003283745,0.01894389,0.004572159,0.002319496
100,19.62741,0.1957372,1.333e-06,0.07673554,0.003914993,0.06602906,0.003122495,0.01805372,0.003290162,0.01773847,0.004543159,0.002308246
101,19.82314,0.1958301,1.417e-06,0.07683896,0.003856077,0.06606081,0.003101745,0.01808314,0.003255828,0.01777455,0.004546326,0.002311246
102,20.01897,0.1951236,1.25e-06,0.07736246,0.002771078,0.06595281,0.003145495,0.0180718,0.003220661,0.01774956,0.004537326,0.002311163
103,20.2141,0.1958754,1.334e-06,0.07692154,0.003845077,0.06598373,0.003157661,0.01792689,0.003127245,0.0180628,0.004548242,0.002300913
104,20.40997,0.1962266,1.25e-06,0.07720562,0.00388741,0.06605164,0.003114411,0.01808072,0.003231661,0.01778414,0.004537743,0.002331996
105,20.6062,0.1945641,1.334e-06,0.07714296,0.002797495,0.06588881,0.003106495,0.01787005,0.003120662,0.01777422,0.004542826,0.002319246
106,20.80076,0.1964472,1.25e-06,0.07698437,0.003857994,0.06623839,0.003115162,0.01839022,0.003224828,0.01775722,0.004551409,0.00232633
107,20.99721,0.1962064,1.334e-06,0.07698779,0.003915661,0.06611423,0.003114578,0.01807739,0.003127245,0.01790372,0.004647076,0.002317413
108,21.19342,0.1955858,1.167e-06,0.07735679,0.003146662,0.06603223,0.003400828,0.01778797,0.003252578,0.01776547,0.004531743,0.002310329
109,21.389,0.1956811,1.417e-06,0.07681346,0.003874077,0.06588998,0.003111662,0.01814205,0.003133328,0.01782939,0.004540326,0.002345412
110,21.58468,0.196145,1.5e-06,0.07714896,0.003989077,0.06585339,0.003376994,0.01779655,0.003278994,0.01781997,0.00455816,0.002321413
111,21.78083,0.1974025,1.416e-06,0.07733946,0.002778246,0.06584848,0.003126412,0.01830247,0.003225245,0.01776089,0.006680822,0.00233908
112,21.97823,0.2049011,1.416e-06,0.08588586,0.003905077,0.06598156,0.003203244,0.01806897,0.003130578,0.01777355,0.004540992,0.00240983
113,22.18313,0.1953698,1.333e-06,0.07696296,0.003227162,0.06605648,0.003387328,0.0178653,0.003262162,0.01774105,0.004539409,0.00232658
114,22.3785,0.1956832,1.25e-06,0.07728312,0.003221995,0.06597439,0.003112328,0.01809905,0.003218661,0.01779464,0.004540659,0.00243708
115,22.57418,0.1958362,1.333e-06,0.07681638,0.003870827,0.06603589,0.003118745,0.01783364,0.003240495,0.01806147,0.00453941,0.002317996
116,22.77002,0.1960079,1.25e-06,0.07777071,0.002903328,0.06626173,0.003126078,0.01807397,0.003130995,0.01776314,0.004657075,0.002319663
117,22.96603,0.1962733,1.417e-06,0.07742829,0.003878244,0.06618248,0.003245244,0.01777197,0.003150079,0.0177488,0.004544493,0.002322246
118,23.1623,0.1957783,1.834e-06,0.07681846,0.003838911,0.06600439,0.003122328,0.0180898,0.003260078,0.01779039,0.004532742,0.002319413
119,23.35808,0.1944242,1.333e-06,0.07666446,0.003465911,0.06556281,0.003105328,0.01787722,0.003135495,0.0177488,0.004538076,0.002324747
120,23.5525,0.1964671,1.167e-06,0.07729812,0.003802827,0.06627273,0.003117745,0.0181263,0.003240245,0.01775497,0.004545076,0.002307913
121,23.74897,0.1946405,1.416e-06,0.07671729,0.002812996,0.06591423,0.003109495,0.01801414,0.003136411,0.01795847,0.004639992,0.00233608
122,23.94361,0.1952374,1.5e-06,0.07743596,0.003185912,0.06590264,0.003089328,0.01775689,0.003242161,0.01775306,0.004545993,0.002323996
123,24.13885,0.1953108,1.417e-06,0.07669821,0.003854327,0.06601273,0.003120828,0.01788722,0.003119912,0.01775405,0.004544659,0.002317413
124,24.33416,0.1941455,1.334e-06,0.07624663,0.002777495,0.06604856,0.003107661,0.01807747,0.003122245,0.01789655,0.00455016,0.002317412
125,24.52831,0.1955958,1.25e-06,0.07675037,0.004553743,0.06554164,0.003114995,0.01787122,0.003151245,0.01774947,0.004541992,0.002319913
126,24.7239,0.1966406,1.416e-06,0.07745721,0.003898743,0.06605881,0.003235078,0.0180673,0.003134078,0.01778497,0.004532826,0.002470163
127,24.92054,0.1944914,1.334e-06,0.07583529,0.003800577,0.06611873,0.003123079,0.01790555,0.003140995,0.0176978,0.004556493,0.00231158
128,25.11503,0.1970618,1e-06,0.07716513,0.004645659,0.06603698,0.003245578,0.01784355,0.003114662,0.01786872,0.004533493,0.002607079
129,25.3121,0.1959555,1.25e-06,0.07707146,0.003853161,0.06627748,0.003235161,0.01779564,0.003131495,0.01774422,0.004542159,0.002303496
130,25.50805,0.1935904,1.333e-06,0.07564888,0.003217661,0.06578906,0.003112912,0.01796539,0.003135078,0.0176928,0.004564159,0.00246308
131,25.70164,0.1958361,1.5e-06,0.07669129,0.003842327,0.06620223,0.003124745,0.01807139,0.003247328,0.01779322,0.004541076,0.002320996
132,25.89748,0.1948024,1.25e-06,0.07616154,0.003188411,0.06657139,0.003113162,0.0179053,0.003134412,0.01774814,0.004667076,0.002311663
133,26.09228,0.1952467,1.25e-06,0.07687704,0.003214412,0.06599523,0.003126911,0.01817464,0.003128078,0.01786939,0.004544326,0.002315413
134,26.28753,0.1974515,1.166e-06,0.07849804,0.003821243,0.06604931,0.003220078,0.01812739,0.003118912,0.01776355,0.004530743,0.00232108
135,26.48498,0.1963111,1.584e-06,0.07732979,0.00384166,0.06598214,0.003110912,0.01807689,0.003214745,0.01789855,0.004548243,0.002306579
136,26.68129,0.1957567,1.167e-06,0.07679962,0.003864077,0.06604906,0.003134995,0.01805905,0.003242245,0.0177533,0.004537659,0.002315497
137,26.87705,0.1952847,1.333e-06,0.07712346,0.003231328,0.06586539,0.003117494,0.01801797,0.003110745,0.01781797,0.004674326,0.002324663
138,27.07233,0.1957534,1.583e-06,0.07736862,0.003172745,0.06613548,0.003128328,0.0180848,0.003241828,0.01775756,0.004544826,0.002317663
139,27.26808,0.1952105,1.166e-06,0.07652154,0.003859827,0.06597323,0.003118328,0.01787881,0.003113828,0.0177553,0.00454441,0.002444079
140,27.46329,0.1953964,1.334e-06,0.07712312,0.003150829,0.06591548,0.003131578,0.01806155,0.003112495,0.0180418,0.004542493,0.002315746
141,27.65869,0.1959693,1.167e-06,0.07737187,0.003844161,0.06601623,0.003121411,0.01787347,0.003101412,0.01775805,0.004548076,0.002333413
142,27.85466,0.1960013,1.167e-06,0.07758096,0.003207412,0.06612531,0.003119162,0.01808522,0.003258412,0.01775655,0.004540993,0.002326163
143,28.05066,0.1954378,1.25e-06,0.07682654,0.003684494,0.06613723,0.003119411,0.01790214,0.003117245,0.0177803,0.004543993,0.002325246
144,28.2461,0.1966771,1.416e-06,0.07741254,0.003882661,0.06619873,0.003388161,0.01779097,0.003390828,0.01774664,0.004547742,0.002317413
145,28.44278,0.1960495,1.167e-06,0.07705929,0.003907743,0.06599856,0.003129745,0.01801589,0.003093412,0.01793472,0.004580576,0.002328412
146,28.63883,0.1952601,1.5e-06,0.07688737,0.003488078,0.06570289,0.003373328,0.01791397,0.003257161,0.01775772,0.004546076,0.002331996
147,28.83409,0.1964382,1.417e-06,0.07728087,0.00384266,0.06624981,0.003108578,0.01808614,0.003228494,0.01778406,0.004543243,0.002312912
148,29.03052,0.1965224,1.167e-06,0.07717579,0.003881827,0.06633923,0.003112328,0.01807855,0.003264078,0.0177923,0.004544993,0.002332163
149,29.22705,0.1949185,1.334e-06,0.07691004,0.002798828,0.06612814,0.003406911,0.01779597,0.003268995,0.01775097,0.004542326,0.002314996
150,29.42197,0.1965396,1.333e-06,0.07752979,0.00389716,0.06604398,0.003209245,0.01806914,0.003128495,0.01777205,0.004562409,0.002325996
151,29.6185,0.1960148,1.25e-06,0.07684896,0.004481326,0.06558348,0.003233912,0.01807722,0.003135911,0.01776747,0.004535326,0.002349913
152,29.81452,0.1969906,1.25e-06,0.07743521,0.004421326,0.06583514,0.003216328,0.01827572,0.003137245,0.01779989,0.004545076,0.002323413
153,30.01151,0.1966918,1.416e-06,0.07738921,0.00382691,0.06674306,0.003102828,0.01777414,0.003242828,0.01774972,0.004542993,0.002318663
154,30.2082,0.1944622,1.166e-06,0.07695504,0.002754412,0.06589464,0.003093828,0.01776297,0.003242661,0.01789697,0.004529826,0.002330663
155,30.40266,0.1963606,1.25e-06,0.07737287,0.00386891,0.06603198,0.003223162,0.01807705,0.003135578,0.01777781,0.004554075,0.002317913
156,30.59902,0.1965913,1.167e-06,0.07759746,0.003802494,0.06609889,0.003226578,0.0180198,0.003119745,0.0178288,0.004538326,0.002357996
157,30.79562,0.1965899,1.166e-06,0.07660438,0.003997743,0.06685747,0.003121328,0.01807247,0.003221662,0.0178388,0.004554326,0.002320579
158,30.99221,0.1961471,1.666e-06,0.07712329,0.004265493,0.06552648,0.003123412,0.01806805,0.003284494,0.01789822,0.004535409,0.00232058
159,31.18835,0.1958899,1.333e-06,0.07687554,0.003802744,0.06610489,0.003146161,0.01804172,0.003273078,0.01777064,0.004536743,0.002337079
160,31.38424,0.195581,1.417e-06,0.07628496,0.004709826,0.06548531,0.003088245,0.01784414,0.003119995,0.01806489,0.004652993,0.002329246
161,31.57982,0.1951096,1.5e-06,0.07621929,0.00386266,0.06587614,0.003117078,0.01807764,0.003160411,0.01793114,0.004548159,0.00231558
162,31.77493,0.1964798,1.334e-06,0.07718754,0.004439159,0.06574356,0.003244578,0.01802814,0.003121078,0.0178213,0.004532576,0.002360497
163,31.97141,0.1952072,1.083e-06,0.07610954,0.003898244,0.06608198,0.003112328,0.01804605,0.003237662,0.01782039,0.004579909,0.002319997
164,32.16662,0.1951302,1.5e-06,0.07619829,0.003942077,0.06594706,0.003400911,0.01779372,0.003127495,0.01774964,0.004655826,0.002313663
165,32.36175,0.1954063,1.167e-06,0.07672921,0.003117245,0.06626581,0.003124162,0.01807339,0.003248412,0.01797889,0.004536159,0.00233183
166,32.55716,0.1953409,1.25e-06,0.07613054,0.00448841,0.06562881,0.003109078,0.01807214,0.003260995,0.01778005,0.004533159,0.002336413
167,32.7525,0.1913079,1.167e-06,0.07333963,0.00386666,0.06567523,0.003144078,0.01765231,0.003109745,0.01765255,0.004547159,0.002319413
168,32.94381,0.1940424,1.25e-06,0.07561454,0.003171161,0.06603623,0.003091245,0.01808297,0.003129245,0.01803605,0.004548242,0.002331413
169,33.13785,0.1937159,1.25e-06,0.07507379,0.003237578,0.06635447,0.003103329,0.01809014,0.003117995,0.01777905,0.004653243,0.002304996
170,33.33156,0.1959868,1.417e-06,0.07694088,0.003842577,0.06603164,0.003129495,0.01806805,0.003223994,0.01775981,0.004663576,0.002325412
171,33.52755,0.1939545,1.334e-06,0.07666837,0.003217412,0.06564731,0.003114578,0.01768514,0.003122078,0.01764097,0.004552409,0.002304913
172,33.72151,0.1957564,1.25e-06,0.07683137,0.003839661,0.06591556,0.003138828,0.01805255,0.003168412,0.01793472,0.004538326,0.002335746
173,33.91726,0.1961138,1.666e-06,0.07707438,0.003795327,0.06614348,0.003107828,0.01783264,0.003376245,0.01779155,0.004680826,0.002309913
174,34.11338,0.1969238,1.25e-06,0.07753262,0.003839827,0.06646189,0.003126078,0.01803839,0.003238994,0.01781864,0.004542576,0.00232358
175,34.3103,0.1954212,1.417e-06,0.07708604,0.003198494,0.06588448,0.003121995,0.01807589,0.003337495,0.01780955,0.004575743,0.002330079
176,34.50572,0.1959959,1.25e-06,0.07751254,0.003864993,0.06548248,0.003504411,0.01781839,0.003143995,0.01780514,0.004544909,0.00231783
177,34.70172,0.1956272,1.583e-06,0.07717979,0.003248995,0.06599081,0.003117161,0.01820914,0.003249745,0.01776564,0.004534326,0.002329996
178,34.89734,0.1957978,1.167e-06,0.07681212,0.003943994,0.06600556,0.003108579,0.01806797,0.003119745,0.01776764,0.004650993,0.002319996
179,35.09314,0.1960602,1.334e-06,0.07719904,0.003625161,0.06618039,0.003131579,0.01805855,0.003114911,0.01787156,0.004560159,0.002317496
180,35.2892,0.196524,1.334e-06,0.07749621,0.004421826,0.06551639,0.003260411,0.01801555,0.003131995,0.01781964,0.004534076,0.00232658
181,35.48573,0.1955878,1.25e-06,0.07661296,0.003898743,0.06597239,0.003262245,0.01804547,0.003160578,0.01777205,0.004542493,0.002319663
182,35.68131,0.195279,1.166e-06,0.07697671,0.003200994,0.06624023,0.003100162,0.01789264,0.003243078,0.01775747,0.004555242,0.00231133
183,35.87659,0.1953149,1.416e-06,0.07733246,0.002808662,0.06608231,0.003162411,0.01804697,0.003275578,0.01775097,0.004533076,0.00232108
