OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,convert_scale,sobel2,convert_scale2,add_weighted,gpu_frame_download,show_img
33,5.01625,0.1391371,1.417e-06,0.07259497,9.16e-07,0.01247998,0.007290989,0.01481206,0.01161231,0.00398966,0.006838739,0.003040662,0.001743913,0.00225883,0.002472663
34,5.155387,0.1517267,1.167e-06,0.0749793,8.34e-07,0.008245736,0.009775068,0.02054413,0.01574256,0.003535495,0.007383321,0.003173828,0.001882914,0.003857494,0.002604829
35,5.307114,0.1470447,1.167e-06,0.0724968,9.99e-07,0.008015404,0.009805984,0.0205458,0.01576972,0.003528245,0.007283654,0.003158829,0.00186233,0.00224633,0.002329413
36,5.454158,0.142241,1.083e-06,0.07465538,1e-06,0.008317487,0.007262238,0.01479306,0.0116079,0.004408993,0.01149556,0.003305245,0.00173083,0.002259163,0.00240308
37,5.596399,0.1610474,1.166e-06,0.07400063,1.167e-06,0.009153402,0.007357488,0.02051922,0.01585331,0.005768991,0.01613806,0.004461743,0.002900912,0.00239133,0.002499996
38,5.757447,0.1553247,1.083e-06,0.0742448,7.5e-07,0.008922819,0.004434993,0.02063022,0.01576064,0.005733824,0.01563589,0.003465578,0.00185283,0.00224733,0.002393996
39,5.912771,0.174008,1.166e-06,0.07458238,9.17e-07,0.00821582,0.01002315,0.03398044,0.02547738,0.003714911,0.00796382,0.003327078,0.00203458,0.002254747,0.002431579
40,6.086779,0.1498106,9.16e-07,0.07376855,1e-06,0.00840032,0.009783401,0.02050413,0.01575364,0.004706825,0.007293322,0.003154912,0.001865913,0.002244747,0.002332912
41,6.23659,0.1622478,1.583e-06,0.07394171,1.167e-06,0.008299486,0.01619006,0.03400203,0.008363486,0.003342162,0.00794382,0.003372245,0.002032497,0.002249579,0.002507996
42,6.398838,0.1641099,1.25e-06,0.07559321,1.25e-06,0.008120237,0.01666147,0.03399478,0.008312904,0.003360078,0.00798857,0.003363495,0.002075663,0.00222908,0.002407913
43,6.562948,0.1444262,1.5e-06,0.07534096,1.25e-06,0.007467488,0.00999165,0.02054672,0.0110654,0.003188495,0.007274071,0.003122412,0.001858247,0.002252496,0.002315497
44,6.707374,0.1633647,1.167e-06,0.07511788,1e-06,0.008013237,0.01643847,0.03397811,0.00834182,0.003315411,0.008024071,0.003355161,0.002042997,0.002235579,0.002499746
45,6.870739,0.1460486,1.167e-06,0.07593863,9.16e-07,0.007479738,0.01084115,0.02052022,0.01104557,0.003196745,0.007296738,0.003155745,0.00186358,0.002291413,0.002416996
46,7.016787,0.1656961,1.417e-06,0.07549105,8.33e-07,0.009531235,0.01668897,0.03400994,0.00828957,0.003681077,0.007967487,0.003347828,0.002041497,0.002241413,0.002403746
47,7.182483,0.1640177,1.25e-06,0.07550713,1e-06,0.008667986,0.01603906,0.03400986,0.008250403,0.003383911,0.007983737,0.003374745,0.002053913,0.002250413,0.002494246
48,7.346501,0.1631144,1.334e-06,0.0747298,1e-06,0.00792807,0.01663839,0.03402953,0.00831857,0.003363161,0.008009404,0.003398994,0.002033997,0.00224183,0.002420329
49,7.509615,0.1485758,1.167e-06,0.07424721,9.16e-07,0.007660655,0.01000415,0.0205123,0.01570598,0.003543744,0.007225989,0.003137411,0.001860831,0.002305746,0.002369663
50,7.658191,0.1486598,1.333e-06,0.07439363,8.33e-07,0.007684238,0.009971734,0.02052405,0.01574048,0.003514244,0.007224738,0.003142745,0.001866414,0.002194497,0.002400912
51,7.806851,0.1501026,1.167e-06,0.07459663,1.083e-06,0.00849207,0.009777651,0.02049005,0.01629789,0.003582328,0.007258155,0.003114245,0.001842413,0.002216163,0.002432747
52,7.956953,0.1417064,1.166e-06,0.07416588,8.33e-07,0.008256903,0.007267989,0.01480156,0.01161148,0.004411327,0.01148915,0.003302161,0.001746497,0.002299997,0.002351496
53,8.09866,0.1554766,1.417e-06,0.07410863,9.17e-07,0.00788557,0.007192072,0.01817797,0.01575239,0.005724991,0.01556581,0.004660743,0.001861413,0.002209747,0.002334913
54,8.254137,0.1566359,1.5e-06,0.07466338,1e-06,0.00829507,0.007157072,0.01815814,0.01573698,0.005754574,0.01558431,0.004648492,0.001877164,0.002256913,0.002501329
55,8.410772,0.1561453,1e-06,0.07398813,1.083e-06,0.008094654,0.007127238,0.01817622,0.01572531,0.006195073,0.01556714,0.004749492,0.001854497,0.002266497,0.002398996
56,8.566918,0.1340907,1.166e-06,0.07439021,9.16e-07,0.008701486,0.00402841,0.007460488,0.01165181,0.004377743,0.01149606,0.004405576,0.002890745,0.002343413,0.002342663
57,8.701008,0.1498503,1e-06,0.07491105,9.16e-07,0.007452572,0.01080198,0.02051305,0.01579414,0.003461994,0.007249155,0.003165995,0.00186683,0.00223333,0.002398329
58,8.850859,0.1495255,1e-06,0.07399188,1.083e-06,0.007749154,0.0108444,0.02050463,0.01600997,0.003482328,0.007292571,0.003170162,0.001841747,0.002224496,0.00241208
59,9.000384,0.1505891,1.333e-06,0.07411063,9.16e-07,0.008882403,0.009886484,0.0205073,0.01588072,0.003518745,0.007555737,0.003747328,0.00186158,0.002306246,0.002329663
60,9.150973,0.1502343,1.417e-06,0.0744043,9.17e-07,0.00815857,0.009855318,0.02055522,0.01575322,0.004671742,0.007259322,0.003152245,0.00186408,0.00221883,0.002339163
61,9.301208,0.1487415,1.083e-06,0.07422613,8.33e-07,0.007690238,0.009995233,0.02053047,0.01579739,0.003515327,0.007285822,0.003159911,0.001865664,0.002253913,0.002419496
62,9.449949,0.129234,1.416e-06,0.0743978,9.17e-07,0.008842736,0.00377791,0.007252905,0.006909156,0.004523909,0.01146223,0.00440741,0.002889079,0.002418996,0.002349496
63,9.579183,0.1467806,1.416e-06,0.07943562,7.5e-07,0.007863488,0.007274988,0.01477181,0.01167923,0.004393659,0.01153457,0.003278328,0.00173958,0.002326247,0.002480912
64,9.725964,0.1319255,1.166e-06,0.07416255,1.084e-06,0.009414401,0.003434995,0.006541489,0.01003073,0.004407993,0.01176748,0.004382743,0.002906245,0.002491496,0.002383163
65,9.857889,0.1446212,1.084e-06,0.07428605,1.083e-06,0.007492905,0.01091007,0.02050888,0.01131632,0.003213245,0.007209655,0.003193161,0.001857581,0.002201913,0.002429246
66,10.00251,0.1427014,1.5e-06,0.0746993,8.33e-07,0.008921236,0.007199571,0.01481198,0.01155306,0.004408826,0.01150048,0.003281911,0.001784664,0.00221508,0.002322913
67,10.14521,0.1576136,1.417e-06,0.07437871,8.34e-07,0.008235236,0.007353322,0.02051605,0.01572547,0.005769907,0.01560097,0.003468494,0.001855414,0.002210163,0.002497579
68,10.30283,0.1562515,1.667e-06,0.0736038,1.166e-06,0.008746986,0.007434405,0.01819055,0.01579806,0.00575099,0.01558506,0.004674409,0.001869997,0.002204413,0.002389996
69,10.45908,0.1508906,1.75e-06,0.07542146,1.166e-06,0.008318154,0.009923734,0.02049472,0.01581597,0.003514411,0.007642571,0.003244161,0.001861331,0.002237579,0.00241358
70,10.60997,0.1379703,1.834e-06,0.07385221,9.17e-07,0.01419356,0.006030657,0.01161665,0.009381235,0.00371816,0.009250985,0.003607328,0.001645081,0.002333496,0.002338163
71,10.74794,0.1557229,1.083e-06,0.07276988,1.167e-06,0.009103985,0.007251988,0.01819264,0.01581672,0.005747741,0.01557856,0.004766159,0.001868247,0.002258246,0.002366497
72,10.90366,0.1580892,1.25e-06,0.07484763,1.167e-06,0.008404486,0.007336739,0.0205343,0.01572964,0.005734908,0.01561622,0.003448411,0.001840664,0.00225758,0.002336246
73,11.06175,0.1616356,1.166e-06,0.07424288,8.33e-07,0.009458818,0.007354071,0.02051572,0.01583031,0.005741491,0.01626681,0.004445493,0.002887995,0.00238183,0.002508162
74,11.22339,0.1623766,1.25e-06,0.07420563,1.083e-06,0.008358237,0.01616614,0.03400903,0.008313569,0.003339328,0.008003154,0.003356411,0.002024331,0.002257913,0.002340496
75,11.38576,0.163482,1.333e-06,0.07468446,1.083e-06,0.008750236,0.01635389,0.03402086,0.00830657,0.003383411,0.007933738,0.003374911,0.002042163,0.00225308,0.002376246
76,11.54924,0.1630493,1.25e-06,0.07403763,1.083e-06,0.008133237,0.01667347,0.03403145,0.008744986,0.003390078,0.007990487,0.003419661,0.002050497,0.00225758,0.002317912
77,11.71229,0.1434953,1.25e-06,0.07443471,8.34e-07,0.007467071,0.009991317,0.02050147,0.01103132,0.003189828,0.007235905,0.003132245,0.001840247,0.002253163,0.002415913
78,11.85579,0.1464118,1.333e-06,0.07478705,1e-06,0.008111987,0.003803494,0.007451071,0.01585823,0.005756074,0.01560031,0.005742074,0.003913244,0.002479829,0.002906079
79,12.0022,0.139857,1.417e-06,0.07418638,1.417e-06,0.007430571,0.009980984,0.02055563,0.007516404,0.003152745,0.007258072,0.003181411,0.001846581,0.002252913,0.002492496
80,12.14206,0.1485856,1.333e-06,0.0741313,9.17e-07,0.007591571,0.0100094,0.02052713,0.01581622,0.003556161,0.007277822,0.003160828,0.001850747,0.002248996,0.002413163
81,12.29064,0.1357375,1.25e-06,0.07529796,9.17e-07,0.008105487,0.00631099,0.0115994,0.009619818,0.003753744,0.009530234,0.00391466,0.002676413,0.002554996,0.002371663
82,12.42638,0.1368434,1.334e-06,0.0742548,7.1e-05,0.008763985,0.004007744,0.007450321,0.01183106,0.004422909,0.01396964,0.004411493,0.002917329,0.002424496,0.002317246
83,12.56322,0.142696,1.583e-06,0.07440063,1.25e-06,0.008657903,0.009934317,0.02053405,0.007643238,0.003596161,0.007699988,0.003505494,0.001870414,0.002268329,0.002582663
84,12.70592,0.1626658,1.5e-06,0.07461488,1.417e-06,0.008009237,0.01638389,0.03401053,0.008226653,0.003330161,0.007959321,0.003362828,0.00202983,0.002237913,0.002497662
85,12.86859,0.1439121,1.084e-06,0.07428955,1.167e-06,0.00819582,0.009784234,0.02051338,0.01109773,0.003168245,0.007277488,0.003166745,0.001865247,0.002218913,0.002332496
86,13.0125,0.1508903,1.166e-06,0.07452138,1e-06,0.008955319,0.009903067,0.02052113,0.01658472,0.003512245,0.007237655,0.003151661,0.001872997,0.002237997,0.002389996
87,13.16339,0.1689371,1.25e-06,0.08045429,9.17e-07,0.008303903,0.01654956,0.03400044,0.008255237,0.003386661,0.007973904,0.003383328,0.002041496,0.002254747,0.002331413
88,13.33233,0.1433223,1.083e-06,0.07434888,8.33e-07,0.007432905,0.009963151,0.02053505,0.01107148,0.003181328,0.007223822,0.003149245,0.001865163,0.002220413,0.002328913
89,13.47565,0.1489998,1e-06,0.07459871,1.083e-06,0.007732655,0.009997233,0.02052538,0.01578581,0.003475744,0.007225155,0.003164995,0.00186458,0.002227164,0.002400246
90,13.62465,0.1350629,1.416e-06,0.07478963,1e-06,0.008735652,0.00404191,0.007409822,0.0118379,0.004384326,0.0117904,0.00438941,0.002963412,0.002398162,0.00231983
91,13.75971,0.1354284,1.25e-06,0.07427746,1e-06,0.007976487,0.007156988,0.01480431,0.01160931,0.003336495,0.006850155,0.003018662,0.001740164,0.00225908,0.002396996
92,13.89514,0.1336973,1.167e-06,0.07474271,7.5e-07,0.009079402,0.005725241,0.01162623,0.009530318,0.003714244,0.009267318,0.003715911,0.001631747,0.002247997,0.002414246
93,14.02884,0.1576247,1.167e-06,0.07606821,7.5e-07,0.007781571,0.007186238,0.01816889,0.01591506,0.005750907,0.01562139,0.004676326,0.001872997,0.002253496,0.002327663
94,14.18646,0.1585546,1.417e-06,0.07425213,1e-06,0.008640403,0.007135905,0.01817789,0.01575814,0.006153406,0.01557623,0.005236575,0.002890912,0.00239308,0.002337496
95,14.34502,0.1341894,1.167e-06,0.0747213,1e-06,0.009112735,0.004206493,0.008187237,0.01003657,0.00444191,0.01148223,0.004410493,0.002881412,0.002378413,0.002328413
96,14.4792,0.1509621,1.25e-06,0.07523271,8.34e-07,0.007747154,0.004251576,0.01547531,0.01574739,0.005766741,0.01560539,0.004672909,0.001870664,0.002261413,0.002328746
97,14.63017,0.1737914,1.416e-06,0.07463146,9.17e-07,0.007528654,0.01019032,0.03397578,0.02553279,0.003766577,0.007980071,0.003377244,0.002038247,0.00226183,0.002506079
98,14.80396,0.1500554,1e-06,0.07466788,1e-06,0.007662821,0.01083565,0.02051097,0.01581731,0.003497994,0.007282571,0.003183245,0.001869331,0.002322246,0.002403413
99,14.95401,0.1633468,1.334e-06,0.07496638,1e-06,0.008165737,0.01646414,0.0340477,0.00838382,0.003381911,0.007988237,0.003325911,0.002033414,0.002260913,0.002326329
100,15.11736,0.1539707,1.5e-06,0.07967479,1.083e-06,0.007741321,0.009952817,0.02051913,0.01570939,0.003541161,0.007250905,0.003167412,0.001857747,0.002245496,0.002307913
101,15.27133,0.156442,1.167e-06,0.07519721,1e-06,0.007530488,0.007195655,0.01813922,0.01576864,0.005722657,0.01560164,0.004623326,0.001850663,0.00230008,0.002510246
102,15.42777,0.1423859,1.333e-06,0.07640379,9.17e-07,0.007557738,0.00995865,0.0205163,0.007500321,0.003166161,0.007593738,0.003157578,0.001844247,0.00220633,0.00247883
103,15.57016,0.1502635,1.333e-06,0.07609613,9.16e-07,0.007613071,0.009966984,0.0205293,0.01566181,0.003563994,0.007253571,0.003164662,0.001848497,0.00221308,0.002350163
104,15.72042,0.1639195,1.334e-06,0.07615013,1.083e-06,0.007710571,0.01656556,0.03399828,0.00824882,0.003364911,0.007925904,0.003334328,0.00202858,0.002239747,0.002350246
105,15.88434,0.1646088,1.417e-06,0.07673304,9.17e-07,0.00772207,0.01664014,0.03399095,0.008227737,0.003349495,0.007931737,0.003364745,0.002044913,0.002252996,0.002348663
106,16.04895,0.1602987,1.417e-06,0.07195138,1e-06,0.008159737,0.01654889,0.03401778,0.008258904,0.003331827,0.007961738,0.003372828,0.002045413,0.002244496,0.002403246
107,16.20925,0.1441006,1.25e-06,0.07470805,1.084e-06,0.00788882,0.009924318,0.02054988,0.01103082,0.003154995,0.007288154,0.003170829,0.00187108,0.00223158,0.002279746
108,16.35335,0.1625101,1.5e-06,0.07361413,1.083e-06,0.008029071,0.01651756,0.03461869,0.008286736,0.003432911,0.007967821,0.003384244,0.00205508,0.002267747,0.002333496
109,16.51586,0.1494931,1.167e-06,0.07467463,1.084e-06,0.007417654,0.01079498,0.02049972,0.01575156,0.003483244,0.007251072,0.003111911,0.001871997,0.002315163,0.002318913
110,16.66535,0.1491608,1.333e-06,0.07472721,1e-06,0.007666737,0.009983901,0.02052788,0.01574831,0.003515161,0.007243489,0.003167494,0.001875081,0.002336329,0.002366913
111,16.81451,0.1512492,1.167e-06,0.07498655,1e-06,0.008535986,0.009774984,0.02053855,0.01571456,0.004735409,0.007283822,0.003174828,0.001853164,0.002228913,0.002420246
112,16.96576,0.1417313,1.334e-06,0.07526705,9.17e-07,0.007717404,0.004034577,0.01482481,0.01169715,0.004392326,0.01181431,0.004357327,0.002947162,0.002353079,0.00232383
113,17.10749,0.1711981,1.167e-06,0.07238438,9.16e-07,0.007796821,0.009897651,0.02832012,0.02548113,0.009317985,0.007994987,0.003373912,0.00204408,0.002260413,0.002324496
114,17.27869,0.1633796,1e-06,0.07489421,1e-06,0.00819882,0.01635072,0.03400636,0.00831207,0.003360078,0.008006653,0.003391245,0.002059497,0.002340329,0.00245758
115,17.44207,0.140548,1.25e-06,0.07487871,1.083e-06,0.007494488,0.009959484,0.02052905,0.007458655,0.003131745,0.007292988,0.003178578,0.001859081,0.002319329,0.00244358
116,17.58262,0.1504482,1.167e-06,0.07469938,1.25e-06,0.008827903,0.009911817,0.0205298,0.01589764,0.003516578,0.007292738,0.003211245,0.001857331,0.002256496,0.002444829
117,17.73307,0.1415082,1.25e-06,0.07416771,7.5e-07,0.00806782,0.007295238,0.01475139,0.01162665,0.004425576,0.0114924,0.003234495,0.001736747,0.00229508,0.00241308
118,17.87458,0.1586824,1.166e-06,0.0744353,9.16e-07,0.008345904,0.007244071,0.01818405,0.01584372,0.005796074,0.01590464,0.005255241,0.002946912,0.002411246,0.002313163
119,18.03326,0.1365359,1.167e-06,0.07521071,1.083e-06,0.009071486,0.004172826,0.008329487,0.01179023,0.004394243,0.01149798,0.004376826,0.002887246,0.002375663,0.002426996
120,18.16979,0.1748141,1.416e-06,0.0750978,1e-06,0.008572403,0.0099534,0.02812312,0.02549312,0.009345318,0.008001738,0.003383911,0.002049496,0.002277663,0.002513663
121,18.34461,0.1755194,1.166e-06,0.07510746,9.16e-07,0.008717069,0.01002182,0.03401011,0.02552529,0.004083493,0.007990154,0.003382994,0.002052164,0.002306663,0.002320079
122,18.52013,0.1629387,1.25e-06,0.07499305,1.083e-06,0.007706737,0.01659181,0.03403653,0.008301904,0.003397744,0.007944821,0.003327244,0.002059164,0.002247496,0.00232983
123,18.68307,0.1433258,1.584e-06,0.07419655,1e-06,0.007437654,0.009974567,0.02054897,0.01108315,0.003190245,0.007205572,0.003242578,0.001854747,0.002213413,0.002375746
124,18.82639,0.1549169,1.417e-06,0.0807792,7.5e-07,0.007454654,0.009984317,0.02051697,0.01574756,0.003533078,0.007214072,0.003171328,0.001858747,0.00222308,0.002431746
125,18.98131,0.1473909,1.25e-06,0.07298347,8.33e-07,0.00798057,0.009952318,0.02053397,0.01572631,0.003501494,0.007230822,0.003103078,0.001850497,0.00219633,0.002329996
126,19.1287,0.1526928,1.75e-06,0.0751763,1.084e-06,0.009761484,0.009868401,0.02051113,0.01606331,0.003521911,0.00818382,0.003199578,0.00185733,0.002218997,0.002327746
127,19.28139,0.1623084,1.416e-06,0.07414563,9.16e-07,0.008152987,0.01625881,0.0340402,0.008275904,0.003333911,0.007974321,0.003357077,0.002024497,0.002242163,0.00250058
128,19.4437,0.1627742,1.167e-06,0.07433121,1.167e-06,0.00800682,0.01664114,0.03401594,0.00831857,0.003395744,0.007988238,0.003368077,0.002035414,0.002314996,0.002355663
129,19.60648,0.1629247,1.417e-06,0.07464696,1.166e-06,0.008343987,0.01617047,0.0340122,0.00835957,0.003353078,0.00794432,0.003328411,0.002027997,0.002249747,0.002485412
130,19.7694,0.1398638,1.25e-06,0.0741403,1.25e-06,0.007813071,0.009884984,0.02053072,0.007545487,0.003140579,0.007241321,0.003144579,0.00187058,0.002231913,0.002317746
131,19.90926,0.1512268,1.167e-06,0.07421071,9.16e-07,0.009313652,0.009861317,0.02049788,0.01590256,0.003524077,0.007628155,0.003169828,0.002433496,0.002277996,0.00240508
132,20.06049,0.1506503,1.334e-06,0.07516321,1.166e-06,0.008787903,0.0099349,0.02049947,0.01579439,0.003508911,0.007282654,0.003162412,0.00184183,0.00227383,0.002398329
133,20.21114,0.1440109,1.416e-06,0.07615346,7.5e-07,0.008568903,0.007258571,0.01477856,0.01168015,0.004390243,0.01154648,0.003283828,0.00174883,0.00227108,0.00232858
134,20.35515,0.1342586,1.25e-06,0.07460821,7.5e-07,0.009035068,0.003436911,0.00673899,0.01222473,0.004391493,0.01180248,0.004382659,0.002916246,0.002409162,0.002310663
135,20.48941,0.1357052,1.25e-06,0.07486805,9.17e-07,0.007575071,0.007252155,0.01478206,0.01167265,0.003286078,0.006848989,0.002982996,0.001740163,0.002292413,0.002402413
136,20.62512,0.1533462,1e-06,0.07424963,1.334e-06,0.007540154,0.007565655,0.02051772,0.01584814,0.005759824,0.01216565,0.003216245,0.001881247,0.002278829,0.002320746
137,20.77846,0.1560757,1.167e-06,0.07454388,1e-06,0.007556488,0.007261489,0.01817739,0.01576356,0.005770824,0.01558931,0.004719826,0.00184158,0.00229033,0.002558829
138,20.93454,0.1384259,1.083e-06,0.07524813,1e-06,0.008680653,0.003478161,0.01147298,0.01170106,0.004392743,0.01147898,0.004399492,0.002883996,0.002367913,0.002319746
139,21.07296,0.1408379,1.583e-06,0.07426413,1.084e-06,0.008682319,0.009788651,0.02053188,0.007532988,0.003182912,0.007239238,0.003146912,0.001844163,0.002296913,0.00232508
140,21.2138,0.1643144,1.5e-06,0.07421513,1.334e-06,0.009378651,0.01630514,0.0339987,0.008894569,0.003385161,0.00798307,0.003340078,0.00205608,0.002262663,0.00249233
141,21.37812,0.1629902,1.583e-06,0.07471171,1e-06,0.008245486,0.01619597,0.03400111,0.00827582,0.003364745,0.007969653,0.003399162,0.002084913,0.002238663,0.002500413
142,21.54111,0.1441705,1.416e-06,0.0742213,1.25e-06,0.008657153,0.009777651,0.0205258,0.01102107,0.003140328,0.007250071,0.003164329,0.00183308,0.002230663,0.002346413
143,21.68528,0.1634326,1.25e-06,0.07449338,1.167e-06,0.008800319,0.01647331,0.0340317,0.008274236,0.003385995,0.00796032,0.003380995,0.002067997,0.002241746,0.002320163
144,21.84871,0.1633618,1.417e-06,0.07470063,1e-06,0.008855736,0.01602814,0.03401961,0.008288236,0.003382745,0.00799707,0.003349161,0.002018414,0.002234413,0.002485246
145,22.01207,0.1435333,1.167e-06,0.07426555,1.083e-06,0.007823821,0.009821317,0.02056963,0.01101523,0.003173078,0.007252072,0.003164078,0.001855164,0.002248579,0.002342497
146,22.1556,0.1630145,1.083e-06,0.07444113,9.16e-07,0.00863757,0.01603147,0.03400553,0.008261904,0.003400244,0.008004404,0.003443744,0.002054497,0.002265496,0.002466497
