OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,gpu_frame_download,convert_scale,sobel2,gpu_frame_download2,convert_scale2,add_weighted,show_img
11,2.583282,0.04621892,1.416e-06,0.009118069,9.16e-07,0.001651498,0.008763486,0.004485159,0.004159076,0.001431998,0.002435246,0.009290985,0.001559331,0.002356329,0.000590333,0.000375082
12,2.629501,0.03416444,1.25e-06,0.007636571,1.333e-06,0.001460915,0.001914996,0.004511493,0.004046577,0.001488997,0.00235608,0.005859574,0.00160883,0.00234833,0.000590499,0.000338999
13,2.663666,0.02946353,1e-06,0.007482904,9.17e-07,0.001478081,0.001357664,0.003672161,0.003514911,0.001383664,0.00237008,0.003586577,0.001323748,0.002358996,0.000589583,0.000343249
14,2.693129,0.03968619,9.17e-07,0.006702156,1e-06,0.002153163,0.006410239,0.007304572,0.004037577,0.001596164,0.002369329,0.00433341,0.001396248,0.002450912,0.000575499,0.000355
15,2.732815,0.04571843,1.5e-06,0.007371154,8.34e-07,0.001312247,0.008422653,0.00662649,0.007220655,0.001699497,0.002355996,0.005802157,0.001631498,0.002346162,0.000590416,0.000337166
16,2.778534,0.04742384,1.25e-06,0.006299406,1.334e-06,0.001420747,0.003381078,0.0214873,0.003739578,0.001312581,0.002356413,0.002902245,0.001232665,0.002359496,0.000588666,0.000341082
17,2.825957,0.02891904,1.25e-06,0.009406485,1.333e-06,0.001403748,0.000953499,0.002843912,0.002790745,0.001320748,0.002367996,0.003049412,0.001502831,0.002353996,0.000588416,0.000334666
18,2.854877,0.03248578,1.167e-06,0.01019723,1.084e-06,0.001447664,0.001544997,0.003589161,0.003348911,0.001383665,0.002533746,0.003769244,0.001311997,0.002423663,0.000598666,0.000334583
19,2.887362,0.03871294,1.084e-06,0.008854819,9.16e-07,0.002275746,0.005908158,0.004561992,0.00404741,0.001494998,0.002372663,0.004413159,0.001410998,0.002435329,0.000602832,0.000332833
20,2.926075,0.03565461,1.583e-06,0.009427401,1.334e-06,0.001501164,0.00197508,0.005666241,0.004054493,0.001487581,0.002367913,0.004496576,0.001402831,0.002345496,0.000574333,0.000352582
21,2.96173,0.03763461,1.166e-06,0.009324069,1.083e-06,0.001806247,0.002095247,0.004527826,0.006925322,0.001478164,0.002374413,0.004404826,0.001421914,0.00234708,0.000591582,0.000335666
22,2.999364,0.03526744,1.25e-06,0.008973819,1e-06,0.001943497,0.002106663,0.004509159,0.005235492,0.001463831,0.002371162,0.003974161,0.001328497,0.002426163,0.000595666,0.000337083
23,3.034632,0.03119228,1.084e-06,0.00999815,9.17e-07,0.001177664,0.001423665,0.00374866,0.003072495,0.001387081,0.00237308,0.003418494,0.001308165,0.002358163,0.000587165,0.0003375
24,3.065824,0.0409401,1.25e-06,0.0100349,9.17e-07,0.001249664,0.007904821,0.004810159,0.004172409,0.001471415,0.002434912,0.004080077,0.001396414,0.002446163,0.000601166,0.000335833
25,3.106764,0.04007727,1.167e-06,0.00628449,7.5e-07,0.004350993,0.008010987,0.004770742,0.00397741,0.001466998,0.002365829,0.00404866,0.001403415,0.002349246,0.000708165,0.000338416
26,3.146842,0.03473986,1.334e-06,0.01013173,1.417e-06,0.001539497,0.001871247,0.004547743,0.004017077,0.001468914,0.002356746,0.00404516,0.001400915,0.002346329,0.000672916,0.000338833
27,3.181581,0.03389128,1.333e-06,0.009518902,9.16e-07,0.001165165,0.00190158,0.004451993,0.003901327,0.001650831,0.002532746,0.00409291,0.001394247,0.002345497,0.000574165,0.000359666
28,3.215473,0.03761769,1.25e-06,0.009483735,1.166e-06,0.002108663,0.005079076,0.004525742,0.003714661,0.001467164,0.002521413,0.004040826,0.001399915,0.002344579,0.000587999,0.0003415
29,3.25309,0.03104645,1.334e-06,0.009954567,1.083e-06,0.001182332,0.001345581,0.003723744,0.003094995,0.001380497,0.002359413,0.003404495,0.001297248,0.002376329,0.000573499,0.000351333
30,3.284137,0.04059485,1.334e-06,0.006523989,5.83e-07,0.00413766,0.008638653,0.004694659,0.003906327,0.001484998,0.002354079,0.004066493,0.001402415,0.002344829,0.000702499,0.000336333
31,3.324732,0.05514941,9.16e-07,0.01061432,1e-06,0.001366748,0.002534829,0.00451416,0.01147365,0.00182858,0.002422246,0.01290931,0.004016244,0.002453496,0.000679582,0.000334333
32,3.379881,0.0519765,1.417e-06,0.009387401,1.25e-06,0.001947497,0.009914484,0.005025242,0.003716494,0.00166083,0.002364913,0.01239548,0.001518664,0.002421913,0.000573999,0.001046915
33,3.431858,0.06257406,1.25e-06,0.01084482,1.25e-06,0.001752247,0.008872652,0.008850652,0.01127965,0.00147333,0.002371247,0.00596974,0.007812154,0.002356829,0.000641916,0.000346333
34,3.494432,0.03267953,1.667e-06,0.008996068,8.34e-07,0.001133414,0.001920831,0.004632242,0.00396416,0.001474498,0.002437079,0.003533911,0.001322081,0.002342913,0.000586999,0.000332833
35,3.527111,0.03326195,1.25e-06,0.008292986,1.334e-06,0.001420664,0.004813992,0.003717077,0.003045329,0.001403414,0.002544413,0.003424411,0.001320664,0.00234908,0.000589749,0.000337583
36,3.560373,0.04031885,1.166e-06,0.007142155,6.67e-07,0.001277665,0.006223739,0.00624024,0.003893744,0.001475664,0.00235483,0.006992322,0.001431747,0.002348913,0.000594166,0.000341833
37,3.600692,0.0383726,1e-06,0.006290406,7.5e-07,0.00251258,0.001743997,0.01127773,0.00372291,0.001474581,0.002543079,0.004115327,0.001405914,0.002369746,0.0005755,0.000339082
38,3.639065,0.04151227,1.167e-06,0.008223486,9.17e-07,0.001302581,0.00795532,0.004532826,0.003918827,0.001481415,0.002468079,0.006855822,0.001482664,0.002359413,0.000589499,0.00034025
39,3.680577,0.03861044,1.167e-06,0.006774739,7.5e-07,0.00191433,0.001799747,0.01130348,0.003923327,0.001494914,0.002575746,0.004122243,0.001404331,0.002369163,0.000574915,0.000351583
40,3.719187,0.0397061,1.25e-06,0.006440907,9.16e-07,0.001873914,0.001894747,0.0125844,0.003983077,0.001513247,0.002651746,0.004072827,0.001407164,0.002349913,0.000592999,0.000338999
41,3.758893,0.03828919,1.333e-06,0.007121489,1.25e-06,0.001258998,0.008818652,0.004528409,0.003955327,0.001470748,0.002432246,0.004020327,0.001405997,0.00234383,0.000589749,0.000340833
42,3.797183,0.03170561,1.166e-06,0.00657624,5.83e-07,0.001838664,0.002817912,0.004545992,0.00413816,0.001379415,0.002371246,0.003440994,0.001297748,0.002367163,0.000573832,0.0003565
43,3.828888,0.03480861,1.333e-06,0.007190322,1e-06,0.002161913,0.001265915,0.009237068,0.003021578,0.001493498,0.002364579,0.003488828,0.001310915,0.002341162,0.000588916,0.000341583
44,3.863697,0.04005277,1.166e-06,0.007343988,9.17e-07,0.001644497,0.009407902,0.004497909,0.003743827,0.001474831,0.003019662,0.00409916,0.001401998,0.002366996,0.000688165,0.00036175
45,3.90375,0.04622626,1.333e-06,0.006442823,1e-06,0.002151497,0.01023273,0.006862072,0.005982241,0.00168433,0.002374246,0.005582741,0.001633248,0.002349496,0.000587499,0.000340999
46,3.949976,0.03739252,1.166e-06,0.007556905,1.083e-06,0.001257081,0.007740238,0.004545242,0.003785661,0.001466498,0.002368996,0.003988993,0.001412665,0.002347496,0.000588666,0.000331832
47,3.987368,0.03847077,1.333e-06,0.006281906,8.34e-07,0.002530079,0.001757414,0.0113539,0.003955493,0.001470331,0.00238183,0.004038243,0.001405415,0.002366662,0.000576333,0.000350999
48,4.025839,0.0378396,1.25e-06,0.007727654,1e-06,0.001249165,0.00770657,0.00454866,0.003768244,0.001627164,0.002358912,0.004164577,0.001407664,0.00235258,0.000589166,0.000336999
49,4.063679,0.03828502,1.417e-06,0.007616904,1e-06,0.001600497,0.007757071,0.004556409,0.003933494,0.001691831,0.002364329,0.003941494,0.001398664,0.002477246,0.000575499,0.000369166
50,4.101964,0.04195177,1.417e-06,0.006422406,9.17e-07,0.001731164,0.001728997,0.01250431,0.003796327,0.004461326,0.00237108,0.00416616,0.001313914,0.002517163,0.000576082,0.000360499
51,4.143916,0.04215018,1.084e-06,0.006866488,1e-06,0.002203663,0.001265415,0.009118902,0.003036912,0.001383414,0.002972495,0.01037165,0.001328915,0.002358579,0.000757999,0.000483666
52,4.186066,0.03930035,1.25e-06,0.006467656,9.17e-07,0.001123998,0.001962913,0.01277873,0.00393566,0.001482831,0.002400829,0.004114827,0.001627747,0.002366913,0.000594582,0.0004415
53,4.225366,0.04450593,1.167e-06,0.00787007,1.167e-06,0.001412581,0.005805324,0.004613659,0.005272158,0.006949405,0.002354413,0.003592578,0.001305248,0.002361329,0.002615412,0.000351417
54,4.269872,0.04269876,1.417e-06,0.009804068,1.083e-06,0.001423914,0.001341248,0.003804577,0.003115495,0.001381414,0.00235858,0.01448664,0.001453498,0.002357163,0.000588665,0.000580999
55,4.312571,0.05078158,1.667e-06,0.0096639,1.25e-06,0.001256832,0.007270905,0.004670159,0.003751327,0.003283828,0.002382996,0.01114782,0.001422248,0.002355246,0.002785329,0.000788082
56,4.363352,0.04516268,1.333e-06,0.01042123,7.5e-07,0.001204915,0.00190908,0.004553492,0.00422891,0.001478081,0.002455163,0.01420339,0.001415665,0.002363996,0.000573916,0.000352749
57,4.408515,0.04055818,1.25e-06,0.009365485,6.67e-07,0.00183883,0.00820632,0.004629409,0.003942661,0.001490164,0.002365663,0.004031243,0.001408581,0.002350663,0.000589499,0.000337749
58,4.449073,0.03476544,1.084e-06,0.009593067,1.167e-06,0.001865997,0.00191708,0.004526826,0.004123494,0.00148733,0.00237283,0.004166326,0.001417581,0.00236258,0.000573749,0.000356333
59,4.483839,0.03486869,1.583e-06,0.009293068,1.084e-06,0.001715247,0.002548662,0.00453441,0.00389791,0.001458164,0.002609413,0.004029076,0.001475831,0.002371246,0.00057525,0.000357749
60,4.518707,0.03430778,1.166e-06,0.008162737,1.083e-06,0.002460913,0.005062909,0.003679327,0.003074995,0.001388831,0.002362163,0.003439327,0.001380165,0.002359746,0.000576082,0.000358333
61,4.553015,0.03764019,1e-06,0.009454318,1.166e-06,0.002089747,0.004944075,0.004616326,0.003988494,0.001466831,0.002370079,0.00401091,0.001419998,0.002351496,0.000586416,0.000339333
62,4.590655,0.03778235,1e-06,0.007336904,9.17e-07,0.003056412,0.006175406,0.004682493,0.003985327,0.001478914,0.002356246,0.00401616,0.001422498,0.002349496,0.000588666,0.000331916
63,4.628438,0.04503443,1.083e-06,0.009774651,1.167e-06,0.001265831,0.008016237,0.005815824,0.005611991,0.001702914,0.002364746,0.005571407,0.001629664,0.002353663,0.000588249,0.000337
64,4.673472,0.04369701,1.25e-06,0.009241651,1e-06,0.001244998,0.008014737,0.006816489,0.005695991,0.001466081,0.002369246,0.004158243,0.001407498,0.00235483,0.000586082,0.000338916
65,4.717169,0.03719136,1.333e-06,0.009580568,1e-06,0.001520748,0.001896413,0.004618659,0.003892077,0.001476581,0.002370413,0.007143822,0.001408581,0.002371079,0.000575833,0.000334249
66,4.75436,0.03460878,1.25e-06,0.009514484,1.084e-06,0.002092913,0.00186883,0.004648993,0.003923743,0.001474331,0.00238808,0.00400816,0.001410497,0.002348997,0.000588249,0.000339166
67,4.788969,0.0421696,1.417e-06,0.007337571,7.5e-07,0.003062412,0.006156573,0.008983569,0.00392466,0.001477331,0.00236483,0.00415191,0.001419747,0.002375746,0.000573499,0.000339583
68,4.831139,0.03319753,1.5e-06,0.008850402,1.083e-06,0.001148415,0.001925247,0.004701326,0.003932577,0.001484247,0.002371663,0.00411616,0.001381998,0.002351996,0.000588916,0.000341999
69,4.864336,0.03405478,1.084e-06,0.009015985,1.167e-06,0.00173708,0.002769246,0.004508326,0.004051076,0.001475581,0.002385496,0.003510828,0.001304914,0.00236183,0.000574582,0.000357583
70,4.898391,0.03438453,1.083e-06,0.008029654,7.5e-07,0.00237358,0.005283408,0.003642827,0.003024245,0.001382581,0.002479996,0.003452578,0.001395581,0.002378663,0.000585832,0.00035375
71,4.932776,0.03755536,1e-06,0.009354068,1.334e-06,0.001493164,0.002801246,0.007406154,0.003951244,0.001463747,0.002368163,0.004012744,0.001416747,0.002350663,0.000595499,0.000339583
72,4.970331,0.03974677,9.16e-07,0.00654849,8.33e-07,0.003538994,0.008187653,0.004582326,0.00435041,0.001462664,0.002378163,0.004020744,0.001402164,0.002350996,0.000586416,0.000335999
73,5.010078,0.03428769,1.084e-06,0.0102429,1.333e-06,0.001600831,0.001902747,0.004479159,0.004112327,0.00166158,0.002363996,0.003317828,0.001307998,0.002376663,0.000574332,0.000344917
74,5.044365,0.0314537,1.333e-06,0.009791484,1.417e-06,0.001697497,0.001359748,0.003717411,0.003034745,0.001376998,0.002359829,0.003515828,0.001318831,0.002349496,0.000574999,0.000354083
75,5.075819,0.04296401,1.25e-06,0.009166318,1.25e-06,0.001529414,0.007750738,0.004587909,0.00395141,0.001459998,0.002444746,0.007126238,0.001633914,0.00238808,0.000573665,0.000349083
76,5.118783,0.03489586,1.417e-06,0.006592156,1.417e-06,0.001219581,0.001900664,0.00792507,0.004144327,0.001732413,0.002390663,0.003988577,0.001704664,0.002365579,0.000576166,0.000353166
77,5.153679,0.02994895,1.666e-06,0.006478823,8.33e-07,0.001135499,0.00190533,0.004651242,0.003827911,0.001515331,0.002381496,0.003430911,0.001313248,0.002376829,0.000575416,0.000354416
78,5.183628,0.03129578,1.167e-06,0.01030165,8.33e-07,0.001172998,0.001393248,0.003585744,0.003014829,0.001379331,0.002354412,0.003483661,0.001315915,0.002378996,0.000573916,0.000339083
79,5.214924,0.0397146,1.334e-06,0.006496656,9.16e-07,0.001499498,0.001863997,0.01263698,0.003970827,0.001752581,0.002369413,0.00405666,0.001758997,0.002380329,0.000575583,0.000350832
80,5.254638,0.03210886,1.583e-06,0.006706739,1.167e-06,0.001315998,0.001898996,0.004747409,0.004325993,0.001759497,0.00237258,0.00399191,0.001687914,0.002359746,0.000607083,0.000332249
81,5.286747,0.03387678,1.25e-06,0.009502735,7.5e-07,0.001188415,0.00185558,0.004531409,0.003922077,0.001574831,0.002375163,0.004086993,0.001516581,0.002376079,0.000574999,0.000369917
82,5.320624,0.03494886,1.5e-06,0.006570489,1e-06,0.00404966,0.005558158,0.003673744,0.003020411,0.001394915,0.002530496,0.003538661,0.001316248,0.002367912,0.000585833,0.000339833
83,5.355573,0.03758119,1.167e-06,0.01022757,1.166e-06,0.001582081,0.001932747,0.007425238,0.00374466,0.001520998,0.002363413,0.004088493,0.001416748,0.002344413,0.000589499,0.000342999
84,5.393154,0.04100052,1.5e-06,0.009284235,1.083e-06,0.001332331,0.006380073,0.007428655,0.003904077,0.001492497,0.002377247,0.004100576,0.001421248,0.002351579,0.000586999,0.000338417
85,5.434155,0.03362561,1.5e-06,0.009566484,8.34e-07,0.001504747,0.001909247,0.004651409,0.00396141,0.001471331,0.002381163,0.003548911,0.001340998,0.002364829,0.000586583,0.000336166
86,5.46778,0.03440244,1.25e-06,0.009520568,1e-06,0.001446414,0.004657909,0.003629994,0.003045412,0.001378248,0.002654829,0.003461077,0.001317748,0.002361996,0.000587749,0.00033825
87,5.502183,0.04216868,1.416e-06,0.007326572,1.333e-06,0.003050579,0.00617049,0.009041985,0.00392516,0.001613081,0.002388496,0.003962327,0.001406997,0.00236608,0.000574249,0.000339916
88,5.544351,0.04751342,1.167e-06,0.009744067,1e-06,0.001266748,0.009528401,0.006667906,0.005712907,0.001694831,0.002355746,0.005621241,0.001603914,0.00238433,0.000574665,0.0003565
89,5.591865,0.03696144,1.25e-06,0.009570401,1.25e-06,0.001440664,0.004938826,0.004503742,0.003986994,0.001496581,0.002366079,0.003968327,0.001412581,0.002341746,0.000589999,0.000343
90,5.628826,0.03389836,1.5e-06,0.008904235,1.834e-06,0.001930747,0.001907663,0.004496993,0.003944493,0.001623498,0.002361246,0.003908827,0.001379581,0.002492746,0.000606749,0.000338249
91,5.662725,0.03440719,1.5e-06,0.01016932,1.083e-06,0.001534414,0.001879914,0.004497909,0.003914827,0.001479581,0.002364913,0.003863494,0.001405664,0.00236958,0.000573832,0.000351166
92,5.697132,0.03974419,1.083e-06,0.007355155,1.25e-06,0.00364941,0.007399738,0.004638159,0.003983744,0.001501748,0.002374829,0.004040327,0.001412914,0.00235533,0.000688332,0.000342166
93,5.736876,0.04022869,1.334e-06,0.009731734,1.166e-06,0.001284748,0.008020571,0.004514826,0.00392191,0.001482164,0.00236308,0.004113576,0.001401331,0.002452663,0.000599666,0.000339916
94,5.777105,0.03644352,1.167e-06,0.009230568,1.167e-06,0.001291497,0.001931831,0.007454654,0.003775661,0.001492581,0.002358912,0.004086327,0.001393748,0.002372413,0.000711915,0.000341083
95,5.813548,0.03391345,1.083e-06,0.008988652,1.667e-06,0.001457664,0.002610829,0.00450491,0.004145743,0.001506081,0.002627079,0.003468327,0.001307665,0.002368663,0.000573916,0.000351166
96,5.847462,0.03148111,1.583e-06,0.009438818,1.417e-06,0.001563914,0.00187008,0.003645994,0.003020829,0.001420581,0.002365829,0.003482911,0.001386665,0.002354163,0.000588915,0.000339416
97,5.878943,0.03343595,1.417e-06,0.009586901,7.5e-07,0.001233998,0.001391914,0.00465141,0.004015826,0.001477331,0.002378913,0.004012494,0.001412497,0.002355496,0.000584749,0.00033225
98,5.912379,0.03451278,1.25e-06,0.01026473,1.166e-06,0.001223915,0.001903914,0.004486159,0.00391241,0.001504331,0.002363163,0.00415116,0.001422748,0.002347746,0.000574916,0.000355166
99,5.946891,0.03567186,1.167e-06,0.009199402,1.083e-06,0.002576329,0.001849664,0.004649409,0.004362826,0.001691248,0.002385829,0.004077327,0.001596497,0.002357246,0.000575333,0.000348499
100,5.982563,0.03263753,1.583e-06,0.007418155,1e-06,0.001170998,0.001895164,0.004633159,0.004324326,0.00176358,0.002391663,0.00409916,0.001661664,0.002351163,0.000586499,0.000339416
101,6.015201,0.03328728,1.5e-06,0.007308405,1.083e-06,0.001420998,0.002689246,0.004584492,0.00406416,0.002114247,0.002436412,0.003979077,0.001396248,0.002362829,0.000588166,0.000340416
102,6.048488,0.03829369,1.083e-06,0.006551823,1.083e-06,0.004393743,0.005556241,0.003756494,0.003026829,0.001391497,0.00236283,0.006438906,0.001525497,0.00236308,0.000588916,0.000335666
103,6.086782,0.04021794,1.583e-06,0.009752401,1.083e-06,0.001278748,0.008075154,0.004518826,0.003944077,0.001479164,0.002382996,0.00407666,0.001415665,0.002363496,0.000588999,0.000339083
104,6.127,0.03848527,1.167e-06,0.009815901,5.83e-07,0.001340748,0.005826907,0.004654159,0.004187993,0.001492081,0.002351913,0.004128743,0.001403915,0.002353829,0.000593666,0.000333666
105,6.165485,0.03932452,1.5e-06,0.009483652,9.16e-07,0.001469498,0.002044663,0.004541243,0.009224818,0.001476415,0.002367996,0.00400991,0.001418831,0.002356496,0.000589999,0.000338583
106,6.204809,0.03865927,1.25e-06,0.009533484,1.167e-06,0.001323998,0.006719072,0.004642159,0.003765661,0.001484164,0.002354663,0.004052826,0.001401915,0.002344496,0.000697332,0.000337083
107,6.243469,0.03445178,1.167e-06,0.009087402,1.5e-06,0.00194283,0.002055497,0.004683159,0.00406466,0.001467664,0.002368913,0.004003493,0.001496165,0.002356996,0.000587832,0.0003345
108,6.277921,0.03131987,1.5e-06,0.01030532,1e-06,0.001194915,0.001353414,0.003640744,0.003022579,0.001411414,0.002411663,0.003380411,0.001315414,0.00234708,0.000595832,0.000338583
109,6.30924,0.04072402,1.5e-06,0.008666403,9.16e-07,0.002232497,0.008775735,0.004491076,0.003725828,0.001471664,0.002500246,0.00417391,0.001402081,0.002351496,0.000590832,0.000339833
110,6.349964,0.03375078,1.25e-06,0.009529818,1.083e-06,0.001241581,0.001901081,0.004605409,0.003909993,0.001480915,0.002371579,0.004010994,0.001386664,0.002370829,0.000586,0.000353582
111,6.383715,0.03999243,1.166e-06,0.009505235,1.25e-06,0.001473914,0.005126242,0.007426154,0.003781744,0.001478664,0.00235858,0.00402966,0.001403498,0.002465829,0.000600666,0.000339832
112,6.423708,0.03351503,1.167e-06,0.009403068,1.333e-06,0.001199165,0.00186108,0.00452341,0.003991826,0.001479998,0.00235133,0.00400116,0.001384247,0.002397497,0.000573665,0.000346083
113,6.457223,0.04585718,1e-06,0.009819984,1.167e-06,0.001210665,0.007948903,0.006736739,0.005519408,0.001713997,0.00238383,0.005605074,0.001632247,0.002353247,0.000588582,0.000342333
114,6.50308,0.03405253,1.167e-06,0.009172318,1.25e-06,0.001927331,0.00186758,0.004599326,0.003955493,0.001474331,0.002378246,0.003992827,0.001404998,0.002356913,0.000585582,0.000335166
115,6.537132,0.03751369,1.334e-06,0.008938735,1.334e-06,0.002015163,0.005210658,0.004502243,0.004112993,0.001490164,0.002352663,0.004286743,0.001330331,0.002347663,0.000588416,0.000335249
116,6.574646,0.03083962,1.166e-06,0.009670485,1e-06,0.001197498,0.001414747,0.003603411,0.003013579,0.001386664,0.002360996,0.003539994,0.001351998,0.002361663,0.000575749,0.000360666
117,6.605486,0.0379991,1.5e-06,0.009040235,1e-06,0.001288498,0.006544072,0.004650493,0.00391966,0.001474914,0.00235758,0.00403466,0.001405414,0.002358163,0.000585166,0.000337749
118,6.643485,0.03441761,1.167e-06,0.009537068,1.25e-06,0.001856163,0.001898747,0.004572826,0.003860494,0.001474414,0.002373413,0.00403091,0.001418081,0.002359163,0.000574082,0.000459833
119,6.677902,0.03717069,1.166e-06,0.009350652,1.25e-06,0.001838747,0.004939408,0.004511743,0.00389641,0.001625498,0.002354829,0.00395866,0.001412331,0.002352663,0.000586499,0.000340833
120,6.715073,0.04329685,1.417e-06,0.009444818,1.166e-06,0.001257665,0.005070075,0.006582739,0.005784074,0.001926247,0.002377246,0.005928407,0.001644581,0.002356163,0.000575249,0.000346999
121,6.75837,0.05540091,1.25e-06,0.009449235,1e-06,0.001193998,0.01613297,0.009780401,0.00793557,0.001318581,0.002359996,0.002682579,0.001260082,0.002359912,0.000586583,0.000338749
122,6.813771,0.0280552,1.583e-06,0.009173485,1.667e-06,0.001501248,0.000968831,0.002889329,0.002484079,0.001304582,0.002423829,0.002800495,0.001232915,0.002344246,0.000574333,0.000354582
123,6.841826,0.03111445,1.083e-06,0.01013365,9.17e-07,0.001158248,0.001366664,0.003577828,0.003097578,0.001374748,0.002358829,0.003447661,0.001318082,0.002367496,0.000573332,0.000338333
124,6.87294,0.04517559,1.25e-06,0.006749156,8.33e-07,0.002262913,0.005466991,0.01117798,0.006814739,0.001526081,0.002380496,0.004118743,0.001401498,0.00234933,0.000590332,0.00033525
125,6.918116,0.0505165,1.25e-06,0.008771902,8.33e-07,0.002219497,0.009959317,0.009555318,0.005427408,0.001689997,0.002365163,0.005599657,0.001644998,0.002348079,0.000573499,0.000359583
126,6.968633,0.0421601,1.167e-06,0.009407651,1.167e-06,0.001805747,0.004574409,0.006615406,0.008746569,0.001311998,0.002362413,0.002695246,0.001245331,0.00234908,0.000588165,0.00045575
127,7.010793,0.0286327,1.083e-06,0.009401902,8.33e-07,0.001958497,0.000945832,0.002791412,0.002444913,0.001299914,0.00235908,0.002833828,0.001309915,0.002374246,0.000572999,0.00033825
128,7.039425,0.03726802,1.167e-06,0.009570401,9.17e-07,0.001445831,0.004835325,0.003603911,0.005921657,0.001394831,0.002355413,0.003401078,0.001321914,0.00237058,0.000590832,0.000454166
129,7.076693,0.04022369,1.334e-06,0.009680484,6.67e-07,0.001356664,0.007996904,0.004566326,0.003948493,0.001479915,0.002352496,0.003991577,0.001426081,0.002485912,0.000573999,0.000362833
130,7.116917,0.0481325,1.083e-06,0.008895235,1e-06,0.001250415,0.008273487,0.009711484,0.005422574,0.001700248,0.002356579,0.005641158,0.001609664,0.002357912,0.000573833,0.000337833
131,7.16505,0.04262185,1.417e-06,0.009374568,1.166e-06,0.001948831,0.00765132,0.006659156,0.004296743,0.001483915,0.002371829,0.004000244,0.001409331,0.002373996,0.000683415,0.000365916
132,7.207671,0.03362286,1.333e-06,0.008767819,1.417e-06,0.00189908,0.001830914,0.004557993,0.00395691,0.001478581,0.002387579,0.004062077,0.001401331,0.002367163,0.000575749,0.000334916
133,7.241294,0.03434344,1.416e-06,0.01009315,9.16e-07,0.001547164,0.002103414,0.004524159,0.003936744,0.001478331,0.002493996,0.003568494,0.001291248,0.002376162,0.000576166,0.000352083
134,7.275638,0.03499369,1.083e-06,0.008491403,7.5e-07,0.002313996,0.005586491,0.003676828,0.003125744,0.001390332,0.002366079,0.003412411,0.001327998,0.002365663,0.000573249,0.000361666
135,7.310631,0.03694777,1.5e-06,0.008844153,1.5e-06,0.002015496,0.005012326,0.004523909,0.00391891,0.001614831,0.002349913,0.00397191,0.001401248,0.002360246,0.000575499,0.000356333
136,7.347579,0.03469353,1.167e-06,0.009398818,1.5e-06,0.001960913,0.001861914,0.004565993,0.004268159,0.001463831,0.00241958,0.004048576,0.001405415,0.002368079,0.000575499,0.000354083
