OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,convert_scale,sobel2,convert_scale2,add_weighted,gpu_frame_download,show_img
24,0.4566861,0.0160049,1e-06,0.004112495,7.5e-07,0.000393166,0.000962582,0.001280415,0.006003824,0.000715249,0.001139665,0.000703833,0.000374833,0.000216749,0.000100334
25,0.472691,0.01745748,1.166e-06,0.004287828,7.5e-07,0.000390416,0.000878832,0.001200248,0.001071915,0.000700583,0.007523323,0.000723082,0.000373499,0.000206583,9.925e-05
26,0.4901485,0.01595664,1.166e-06,0.003941912,5.83e-07,0.000379083,0.000862915,0.001183248,0.001065582,0.000701333,0.001207081,0.005902742,0.000379416,0.000225,0.000106583
27,0.5061051,0.01728656,1e-06,0.003818244,8.34e-07,0.000372082,0.000871833,0.001402414,0.001098832,0.000727999,0.001084665,0.003238079,0.00431891,0.000230083,0.000121584
28,0.5233917,0.01675231,1.083e-06,0.004764576,9.17e-07,0.0003665,0.000866748,0.001208665,0.001094415,0.000828666,0.001090998,0.000718499,0.00263983,0.003063912,0.0001075
29,0.540144,0.0113569,9.16e-07,0.004416828,9.16e-07,0.000346166,0.000877083,0.001345331,0.001123248,0.000727333,0.001087582,0.000713832,0.000380833,0.000233749,0.000103084
30,0.5515009,0.01067807,1.084e-06,0.003936577,6.67e-07,0.000399083,0.000881582,0.001196665,0.001079748,0.000711833,0.001069248,0.000706833,0.000374749,0.0002175,0.0001025
31,0.562179,0.01171232,1.333e-06,0.004918327,9.16e-07,0.00040375,0.000867749,0.001210331,0.001085749,0.000705665,0.001071165,0.000701833,0.000373666,0.00027575,9.6083e-05
32,0.5738913,0.01443881,1.25e-06,0.006161408,9.16e-07,0.000460083,0.002372247,0.001214665,0.001082165,0.000701249,0.001065665,0.000699499,0.000372249,0.000207167,0.00010025
33,0.5883301,0.0142654,1.083e-06,0.003182329,5.84e-07,0.000341333,0.000869915,0.005645909,0.001083331,0.000684833,0.001046832,0.000682249,0.000366583,0.000259416,0.000101
34,0.6025955,0.01632923,9.17e-07,0.004102828,9.16e-07,0.000344333,0.000871082,0.001185582,0.001090498,0.000692833,0.002726163,0.00465141,0.000365999,0.00020025,9.6416e-05
35,0.6189247,0.01031057,1e-06,0.003740078,5.84e-07,0.000377999,0.000871082,0.001181915,0.001063749,0.000683666,0.001049831,0.000694249,0.00036675,0.000192583,8.7083e-05
36,0.6292353,0.009866986,1.083e-06,0.003215995,7.5e-07,0.000358083,0.000890416,0.001174415,0.001055748,0.000684332,0.001114499,0.000693166,0.000373166,0.000208166,9.7167e-05
37,0.6391023,0.01395848,8.34e-07,0.006403324,1.333e-06,0.000557666,0.001356915,0.001406248,0.001079165,0.000704166,0.001076082,0.000696082,0.00036875,0.000207249,0.000100667
38,0.6530608,0.01505006,1.083e-06,0.004098161,9.17e-07,0.000356749,0.000872083,0.005522408,0.001085332,0.000693583,0.001055332,0.000693165,0.000367666,0.000204333,9.925e-05
39,0.6681108,0.01583148,1.417e-06,0.003477495,8.33e-07,0.000384083,0.000873666,0.001195748,0.001073915,0.000704082,0.006710491,0.000724416,0.000370499,0.000215583,9.925e-05
40,0.6839423,0.01566889,9.17e-07,0.00431091,9.17e-07,0.000346583,0.000874249,0.001192248,0.001092415,0.000695333,0.001063331,0.002139831,0.001174415,0.002673746,0.000104
41,0.6996112,0.0107279,1.083e-06,0.004101328,7.5e-07,0.000328999,0.000868332,0.001179499,0.001061498,0.000687583,0.001056165,0.000685832,0.000368833,0.000255416,0.000132583
42,0.7103391,0.01048099,1e-06,0.003460245,6.67e-07,0.000950582,0.000734416,0.001211248,0.001063165,0.000675333,0.001039665,0.000680499,0.000372833,0.000195249,9.6084e-05
43,0.7208201,0.01431131,1.167e-06,0.003799411,6.67e-07,0.000325416,0.002295997,0.003743411,0.001067832,0.000685249,0.001051665,0.000682166,0.00036525,0.000197833,9.525e-05
44,0.7351314,0.01599256,9.16e-07,0.003774412,6.66e-07,0.000312917,0.000869082,0.001182581,0.001062249,0.002429996,0.00492691,0.000759832,0.000369833,0.000208,9.5167e-05
45,0.7511239,0.0146484,1.166e-06,0.003512912,8.33e-07,0.00036425,0.000880165,0.001198832,0.001075332,0.000716499,0.001067498,0.005143826,0.000375,0.000214666,9.7417e-05
46,0.7657723,0.01111198,1e-06,0.004336744,6.67e-07,0.000396499,0.000871832,0.001188665,0.001069749,0.000695165,0.001060749,0.000814165,0.000370083,0.00020975,9.6917e-05
47,0.7768843,0.01077257,1e-06,0.003729829,6.66e-07,0.001001915,0.000741666,0.001171915,0.001057665,0.000685916,0.001044415,0.000682833,0.000368082,0.000194833,9.1834e-05
48,0.7876569,0.01385106,1e-06,0.003206579,5.83e-07,0.002298247,0.002990996,0.001184748,0.001068915,0.000699916,0.001059915,0.000690249,0.0003645,0.000192583,9.2833e-05
49,0.801508,0.01627848,1e-06,0.003978244,7.5e-07,0.000372083,0.000872416,0.001186581,0.003362329,0.003927744,0.001115249,0.000692249,0.000450499,0.0002185,0.000100833
50,0.8177864,0.01528348,1.084e-06,0.004140994,1e-06,0.000341499,0.000885832,0.001228499,0.001083748,0.000716166,0.005482909,0.000720915,0.000372833,0.000211083,9.6917e-05
51,0.8330699,0.01324448,9.17e-07,0.003496912,7.5e-07,0.000350916,0.000873499,0.001211165,0.001934997,0.000694832,0.001075082,0.000694749,0.000432249,0.00235383,0.000124584
52,0.8463144,0.01183423,1e-06,0.00455441,5.83e-07,0.000372333,0.000863916,0.001208915,0.001452997,0.000778166,0.001179165,0.000708999,0.00037775,0.000234249,0.00010175
53,0.8581486,0.01085282,1.25e-06,0.004166744,8.34e-07,0.000384416,0.000870999,0.001179248,0.001056165,0.000682166,0.001048998,0.000783333,0.000370832,0.000214167,9.3666e-05
54,0.8690015,0.01550856,1.166e-06,0.003179746,5.83e-07,0.000301333,0.002603996,0.005071743,0.001066915,0.000768583,0.001045665,0.000794499,0.000371666,0.00020625,9.6416e-05
55,0.88451,0.01532781,1e-06,0.004060577,7.5e-07,0.00036575,0.000874665,0.001201915,0.005624742,0.000733166,0.001078165,0.000699332,0.000373833,0.00021225,0.000101666
56,0.8998378,0.01670564,1e-06,0.004221744,6.67e-07,0.000360499,0.000869749,0.001195748,0.001069249,0.000709082,0.001079249,0.00650174,0.000379333,0.000215083,0.0001025
57,0.9165435,0.01501264,1.083e-06,0.003580578,6.67e-07,0.000373833,0.000891998,0.001194582,0.001116498,0.000710583,0.001076915,0.000708749,0.002386663,0.002867163,0.000103333
58,0.9315561,0.01129773,1.083e-06,0.004381411,9.16e-07,0.000393416,0.001009166,0.001229498,0.001086415,0.000713666,0.001082665,0.000708499,0.000375583,0.000218749,9.6667e-05
59,0.9428538,0.01092465,1.083e-06,0.003244079,6.67e-07,0.001171748,0.000889166,0.001413498,0.001076331,0.000697083,0.001069165,0.000692666,0.000372582,0.000203667,9.2916e-05
60,0.9537785,0.0137244,1e-06,0.003182412,6.67e-07,0.002269997,0.003198579,0.001263664,0.001084332,0.000624749,0.000888749,0.000594333,0.000311583,0.000207999,9.6333e-05
61,0.9675029,0.01457698,1.084e-06,0.004005411,5.83e-07,0.000350083,0.000746832,0.000975915,0.000884999,0.000594416,0.005795159,0.000616832,0.000308416,0.000201333,9.5917e-05
62,0.9820799,0.009108571,1e-06,0.003387662,7.5e-07,0.000320833,0.000737999,0.000972998,0.000888999,0.000590583,0.000876748,0.000602333,0.000313166,0.000312,0.0001035
63,0.9911884,0.009467487,1.25e-06,0.003915661,6.67e-07,0.000324333,0.000739249,0.000962415,0.000877999,0.000587915,0.000872833,0.000584415,0.000307083,0.000200667,9.3e-05
64,1.000656,0.01622998,1.166e-06,0.003801245,6.67e-07,0.000367583,0.000874665,0.001184832,0.00690474,0.000707332,0.001054415,0.000679749,0.000365,0.000196916,9.1667e-05
65,1.016886,0.01521931,1.083e-06,0.003864912,7.5e-07,0.000358416,0.000874582,0.001191248,0.001065332,0.000691332,0.005562992,0.000810666,0.000446666,0.00025075,0.000100583
66,1.032105,0.0104644,1.584e-06,0.003719245,1e-06,0.000380832,0.000888666,0.001205915,0.001080498,0.000708166,0.001074498,0.000709333,0.000376333,0.000225416,9.2916e-05
67,1.04257,0.01101765,1.25e-06,0.003261912,5e-07,0.001042082,0.001363998,0.001198415,0.001069249,0.000684832,0.001056832,0.000684082,0.000367333,0.000194583,9.2583e-05
68,1.053587,0.01405365,1.083e-06,0.005554159,1.333e-06,0.000453833,0.002712996,0.001185749,0.001057748,0.000694749,0.001046749,0.000689332,0.000365833,0.000194083,9.6e-05
69,1.067641,0.01569123,1e-06,0.003327245,5.84e-07,0.000334249,0.000872749,0.001206332,0.001068415,0.006367991,0.001130832,0.000695165,0.000372166,0.000212833,0.000101667
70,1.083332,0.01586273,1e-06,0.004575743,7.5e-07,0.000351083,0.000872165,0.001197332,0.001077915,0.000715416,0.005463326,0.000725749,0.000375082,0.000368833,0.000138333
71,1.099195,0.0109744,1.333e-06,0.004210161,1e-06,0.000349666,0.000883415,0.001217415,0.001078332,0.000740916,0.001087582,0.000711915,0.000377833,0.000218416,9.6417e-05
72,1.110169,0.01030749,1.084e-06,0.003607245,8.33e-07,0.00033675,0.000878248,0.001192332,0.001071165,0.000707333,0.001063331,0.000695249,0.00036925,0.000218916,0.00016575
73,1.120477,0.01080307,8.33e-07,0.004410911,7.5e-07,0.000400249,0.000667083,0.001180498,0.001058415,0.000684499,0.001053415,0.000680916,0.00036575,0.000205666,9.4083e-05
74,1.13128,0.01598673,9.17e-07,0.003571578,7.5e-07,0.000373666,0.000658832,0.007075157,0.001067332,0.000687249,0.001045665,0.000683999,0.0003685,0.000363583,8.9499e-05
75,1.147267,0.01408031,1.083e-06,0.003207329,7.5e-07,0.000371916,0.000670499,0.001189165,0.005288409,0.000768333,0.001105915,0.000760749,0.000378416,0.00023525,0.000102499
76,1.161347,0.01695306,1.166e-06,0.004539077,7.5e-07,0.0004035,0.000666165,0.001206249,0.001084832,0.000709915,0.001107249,0.006520574,0.000390749,0.00022,0.000102833
77,1.1783,0.01092965,8.33e-07,0.004181161,9.17e-07,0.000381416,0.000669082,0.001192332,0.001093165,0.000696666,0.001063998,0.000710749,0.000371416,0.000473916,9.4e-05
78,1.18923,0.01001532,1.25e-06,0.003431246,6.66e-07,0.000396416,0.000663166,0.001189665,0.001060915,0.000688666,0.001105332,0.000792415,0.000375416,0.000210167,0.0001
79,1.199245,0.01381256,8.33e-07,0.006049408,9.17e-07,0.000536166,0.001747497,0.001180332,0.001063665,0.000685832,0.001045832,0.000735416,0.000452416,0.000221833,9.2417e-05
80,1.213057,0.01419865,1e-06,0.003833911,5.83e-07,0.000364,0.000662916,0.002689829,0.003450662,0.000686749,0.001049998,0.000686416,0.000434916,0.000242583,9.5083e-05
81,1.227256,0.01568273,9.99e-07,0.003501246,5.83e-07,0.000404166,0.000664332,0.001186665,0.001064499,0.000695416,0.001057581,0.006392575,0.000387249,0.000223333,0.000104083
82,1.242939,0.01081632,1.166e-06,0.004380744,7.5e-07,0.00038925,0.000665165,0.001190415,0.001069665,0.000694333,0.001058165,0.000693499,0.000377583,0.000201916,9.3667e-05
83,1.253755,0.01091182,1.667e-06,0.004440494,7.5e-07,0.000395832,0.00066625,0.001212748,0.001065415,0.000695832,0.001056916,0.000700332,0.000370666,0.000203583,0.000101333
84,1.264667,0.0146644,1.167e-06,0.005728742,1.083e-06,0.000384833,0.003236078,0.001187415,0.001060166,0.000685249,0.001044498,0.000684666,0.000365749,0.00019,9.475e-05
85,1.279331,0.01448381,1.166e-06,0.004253994,9.17e-07,0.000380666,0.000665249,0.00268458,0.003427495,0.000686166,0.001042248,0.000682083,0.000362166,0.00019725,9.9833e-05
86,1.293815,0.01602148,1.083e-06,0.004013911,6.67e-07,0.000363499,0.000719499,0.001193498,0.001066749,0.000690582,0.001054165,0.002499914,0.00407841,0.00023575,0.00010375
87,1.309837,0.01013574,1.167e-06,0.003754661,6.67e-07,0.000357666,0.000666583,0.001183331,0.001062499,0.000694499,0.001057082,0.000693165,0.00036875,0.000201333,9.4333e-05
88,1.319972,0.01148865,1.167e-06,0.004929493,6.66e-07,0.000415166,0.000651333,0.001357165,0.001056498,0.000686666,0.001045665,0.000682749,0.000366,0.000203666,9.2416e-05
89,1.331461,0.01733806,1.083e-06,0.00718724,6.67e-07,0.000516749,0.004017911,0.001185915,0.001070499,0.000684666,0.001047498,0.000683666,0.000374166,0.000472166,9.5833e-05
90,1.348799,0.01501156,7.5e-07,0.006396408,7.5e-07,0.000459582,0.00268733,0.001189915,0.001082915,0.000685749,0.001132915,0.000694916,0.000370666,0.00021125,9.8416e-05
91,1.363811,0.01775998,1e-06,0.003991495,9.16e-07,0.000443416,0.000668666,0.001183332,0.004081244,0.004870493,0.001058499,0.000791665,0.000365416,0.000208083,9.575e-05
92,1.381571,0.01598789,9.17e-07,0.003709911,8.34e-07,0.000359083,0.000662332,0.001183415,0.001076082,0.003915578,0.003724994,0.000693249,0.000365083,0.000200167,9.6249e-05
93,1.397559,0.01693648,1.25e-06,0.003226828,5.84e-07,0.000390249,0.000668249,0.001175665,0.001061165,0.000800666,0.001057165,0.003749578,0.004494577,0.00021175,9.875e-05
94,1.414495,0.01640881,1.084e-06,0.004076577,7.5e-07,0.000416083,0.000684833,0.001223664,0.001076499,0.000697582,0.001069499,0.000691332,0.003229162,0.003139579,0.000102167
95,1.430904,0.01083507,8.34e-07,0.004280577,9.17e-07,0.000418749,0.000678499,0.001200665,0.001080665,0.000709999,0.001070249,0.000705082,0.000376416,0.00021375,9.8666e-05
96,1.441739,0.01073348,8.33e-07,0.003285996,5.83e-07,0.000458333,0.000985081,0.001867331,0.001070832,0.000684249,0.001046082,0.000680666,0.000365249,0.00019375,9.45e-05
97,1.452472,0.01466998,1e-06,0.007100656,7.5e-07,0.000475,0.001761664,0.001186248,0.001062915,0.000682249,0.001059332,0.000680416,0.000368083,0.0001945,9.7166e-05
98,1.467142,0.01727548,7.5e-07,0.003758245,1e-06,0.000339499,0.000664999,0.004188161,0.005216993,0.000698832,0.001047999,0.000682999,0.000365333,0.000200583,0.000110083
99,1.484418,0.01573948,1.083e-06,0.003364245,6.67e-07,0.000385333,0.000732415,0.007037907,0.001080582,0.000697332,0.001054582,0.000699166,0.000367666,0.000206333,0.000112166
100,1.500157,0.01696548,1.083e-06,0.004529994,8.33e-07,0.000434999,0.000664833,0.001206665,0.00677749,0.000714916,0.001068582,0.000689999,0.000368249,0.00040875,9.9083e-05
101,1.517123,0.01465906,1.334e-06,0.003989661,8.33e-07,0.000398583,0.000663249,0.001192248,0.001099665,0.000699083,0.005121826,0.000793749,0.000379249,0.00022125,9.8333e-05
102,1.531782,0.0101339,1.25e-06,0.003604995,9.17e-07,0.000396583,0.000660332,0.001221498,0.001078332,0.000712582,0.001066916,0.000709415,0.000373,0.000212416,9.5667e-05
103,1.541916,0.01088232,1.083e-06,0.004499327,1e-06,0.000412916,0.000668333,0.001177415,0.001054331,0.000683916,0.001050082,0.000684416,0.000364249,0.000191,9.425e-05
104,1.552798,0.01290631,7.5e-07,0.003797411,5.84e-07,0.000354833,0.002845496,0.002344663,0.000896249,0.000584749,0.000884499,0.000587749,0.000307583,0.000195999,0.00010575
105,1.565704,0.008941905,8.34e-07,0.003503828,6.67e-07,0.000341749,0.000555,0.000975248,0.000887416,0.000593999,0.000879832,0.000607582,0.000311417,0.000197416,8.6917e-05
106,1.574646,0.009018487,1.167e-06,0.003356495,4.17e-07,0.000364249,0.000564416,0.000963249,0.000877582,0.000584666,0.000922665,0.000758416,0.000338999,0.000202583,8.3583e-05
107,1.583665,0.01310307,1.083e-06,0.003996161,1.084e-06,0.000391582,0.000542666,0.000978749,0.000892915,0.000606916,0.002506247,0.002447663,0.000307666,0.0002035,0.000226833
108,1.596768,0.009885903,1.167e-06,0.003760411,6.67e-07,0.000367666,0.000542666,0.001632081,0.000893916,0.000607582,0.000883082,0.000591249,0.000314083,0.00020175,8.9583e-05
109,1.606654,0.008871321,8.33e-07,0.003403329,7.5e-07,0.000392582,0.000561083,0.000985332,0.000876915,0.0005835,0.000880998,0.000583083,0.000306916,0.000191083,0.000104917
110,1.615525,0.01331031,8.33e-07,0.004097161,5.84e-07,0.000378083,0.000544665,0.000966249,0.000929749,0.000614499,0.004550993,0.000610833,0.00032,0.000199666,9.7e-05
111,1.628835,0.009361736,1e-06,0.003850161,8.33e-07,0.000415833,0.000540916,0.000962498,0.000879999,0.000635166,0.000874999,0.000597499,0.000313166,0.0002005,8.9166e-05
112,1.638197,0.01186107,8.34e-07,0.005327409,7.5e-07,0.000373583,0.000561666,0.001293081,0.001066499,0.000683415,0.001048249,0.000681832,0.000369,0.000361999,9.275e-05
113,1.650058,0.01469956,1.084e-06,0.004004327,6.67e-07,0.000364333,0.000662582,0.001200499,0.002736996,0.003128579,0.001058998,0.000685166,0.000374833,0.000388916,9.2583e-05
114,1.664758,0.01028465,9.16e-07,0.003742828,8.34e-07,0.000425999,0.000661499,0.001186332,0.001086998,0.000694249,0.001059249,0.000758249,0.000372833,0.000207083,8.7583e-05
115,1.675042,0.00981682,1.167e-06,0.003405495,5.83e-07,0.000383666,0.000665749,0.001178082,0.001058249,0.000706165,0.001056665,0.000688583,0.000368666,0.000209916,9.3834e-05
116,1.684859,0.01243698,9.17e-07,0.005991325,1e-06,0.000425833,0.000668332,0.001178248,0.001058082,0.000684832,0.001048832,0.000708999,0.0003655,0.000198333,0.00010675
117,1.697296,0.01613948,1e-06,0.003869078,9.16e-07,0.000361666,0.000681499,0.001184082,0.006828991,0.000703249,0.001161331,0.000685333,0.000365499,0.000200166,9.6667e-05
118,1.713436,0.01374306,1.166e-06,0.003196912,5e-07,0.000379,0.000663582,0.001186082,0.001068998,0.000692833,0.002725996,0.003146995,0.000369833,0.000211083,0.000100084
119,1.727179,0.01108615,8.34e-07,0.004471327,7.5e-07,0.000366749,0.000659333,0.001206165,0.001080748,0.000709749,0.001176165,0.000713332,0.000377667,0.000229999,9.3333e-05
120,1.738265,0.0105739,1e-06,0.003233413,5e-07,0.001124248,0.000879749,0.001177831,0.001069416,0.000680082,0.001046582,0.000682832,0.0003785,0.000203749,9.6e-05
121,1.748839,0.01238315,1.167e-06,0.003191579,8.33e-07,0.00044925,0.004192244,0.000996332,0.000904332,0.000590582,0.000870582,0.000586416,0.00030725,0.000197833,9.475e-05
122,1.761222,0.009439904,1e-06,0.003937161,7.5e-07,0.000367416,0.000539,0.000968415,0.000937499,0.000594082,0.000880999,0.000600582,0.000310917,0.000199666,0.000102417
123,1.770662,0.009106904,1.25e-06,0.003532828,6.67e-07,0.0003775,0.000543082,0.000965249,0.000999498,0.000595583,0.000880832,0.000596082,0.000319667,0.000198749,9.5917e-05
124,1.779769,0.01233273,1.167e-06,0.005200326,5.83e-07,0.000457166,0.001196415,0.001248832,0.001053831,0.000690499,0.001128999,0.000688582,0.000371583,0.000200833,9.3917e-05
125,1.792101,0.01615564,1e-06,0.003969161,7.5e-07,0.000421582,0.000642249,0.001196999,0.001070082,0.000693249,0.001060415,0.006437407,0.000367667,0.000198999,9.6084e-05
126,1.808257,0.0101919,9.17e-07,0.003863494,8.34e-07,0.000359332,0.0006715,0.001177748,0.001054582,0.000685749,0.001050332,0.000680165,0.000366166,0.000189667,9.1416e-05
127,1.818449,0.009731319,1.166e-06,0.003319996,8.33e-07,0.000413583,0.000665916,0.001198748,0.001053665,0.000685332,0.001047999,0.000688082,0.00036825,0.000196249,9.15e-05
128,1.82818,0.01372381,8.33e-07,0.005742575,1.417e-06,0.000533832,0.002130581,0.001182915,0.001060665,0.000684332,0.001044999,0.000681082,0.00036475,0.000199666,9.6167e-05
129,1.841904,0.01408906,9.16e-07,0.003716662,6.67e-07,0.000368916,0.000665165,0.001191749,0.002596079,0.003130913,0.001061915,0.000683166,0.000365499,0.00019825,0.000109166
130,1.855993,0.01195615,1.25e-06,0.003407412,5.83e-07,0.000379917,0.000714832,0.001195582,0.001075498,0.000704166,0.001076582,0.000710249,0.000376916,0.000207666,0.002105497
131,1.867949,0.01070607,1e-06,0.004276244,7.5e-07,0.00040375,0.000662749,0.001189748,0.001065832,0.000693332,0.001055416,0.000691915,0.000368917,0.000199833,9.6583e-05
132,1.878655,0.01203507,1.167e-06,0.005592325,7.5e-07,0.00039725,0.000687999,0.001171415,0.001055165,0.000691999,0.001047665,0.000679916,0.000368499,0.000193333,0.000147583
133,1.890691,0.01550423,8.33e-07,0.003332329,6.66e-07,0.000355,0.000682582,0.00696624,0.001084582,0.000684249,0.001047915,0.000682333,0.000365499,0.000206333,9.5667e-05
134,1.906195,0.01421073,8.33e-07,0.003212162,8.34e-07,0.000366333,0.000671999,0.001187331,0.005478159,0.000699749,0.001196832,0.000705666,0.000371666,0.000206583,0.000112583
135,1.920405,0.01612873,1.167e-06,0.004064577,6.67e-07,0.000435833,0.000660082,0.001214248,0.001071499,0.000701166,0.001076915,0.00251033,0.004077161,0.000212749,0.000102333
136,1.936534,0.009863236,9.17e-07,0.003401912,8.33e-07,0.000422333,0.000663582,0.001184165,0.001088749,0.000692915,0.001052082,0.000692249,0.000366333,0.000204416,9.275e-05
137,1.946397,0.0106179,1.25e-06,0.00427141,7.5e-07,0.000379583,0.000664416,0.001181415,0.001056748,0.000687249,0.001044666,0.000681332,0.000364749,0.000192167,9.2166e-05
138,1.957015,0.01553056,1.167e-06,0.003677161,6.67e-07,0.000348416,0.006175158,0.001187498,0.001075249,0.000685332,0.001046915,0.000678083,0.000365833,0.000194666,9.4416e-05
139,1.972546,0.01395281,8.33e-07,0.003282912,6.67e-07,0.000407833,0.000657915,0.001379498,0.005049327,0.000702582,0.001056332,0.000743915,0.000366667,0.000208249,9.6083e-05
140,1.986499,0.01684806,1.166e-06,0.004542494,9.17e-07,0.000401666,0.000660999,0.001223498,0.001081415,0.000706583,0.001079665,0.002681163,0.004072327,0.00023425,0.000161916
141,2.003347,0.01072315,1.25e-06,0.004159661,1e-06,0.000433416,0.000665332,0.001201832,0.001089581,0.000711083,0.001071748,0.000706166,0.000376499,0.000213417,9.2166e-05
142,2.01407,0.01080057,1e-06,0.003393912,5.83e-07,0.00036,0.000665416,0.001182498,0.001061748,0.000693749,0.002065914,0.000703666,0.000368249,0.0002025,0.000101333
143,2.02487,0.01301898,1e-06,0.006452575,1.083e-06,0.000563666,0.000690332,0.001179082,0.001055665,0.000686582,0.001045749,0.000678332,0.00036675,0.000200833,9.7333e-05
144,2.037889,0.01419906,1e-06,0.003942828,9.17e-07,0.000344749,0.000663083,0.002716579,0.003434662,0.000697582,0.001057749,0.000681332,0.000365833,0.000195333,9.7417e-05
