OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,gpu_frame_download,convert_scale,sobel2,gpu_frame_download2,convert_scale2,add_weighted,show_img
121,41.82833,0.3270503,2.417e-06,0.155257,1.083e-06,0.009595237,0.0251603,0.01321007,0.01250848,0.01694856,0.02695521,0.01306482,0.01128332,0.02144014,0.02013789,0.001485748
122,42.15538,0.3226526,2.167e-06,0.1524065,9.17e-07,0.009553653,0.02527363,0.01321498,0.01240015,0.01654156,0.02673863,0.01286057,0.01064265,0.02142714,0.02010272,0.001487331
123,42.47803,0.3147976,1.833e-06,0.1515156,8.33e-07,0.0100239,0.02489255,0.01282382,0.0111729,0.01409331,0.02432413,0.01239965,0.01010582,0.0210508,0.02089247,0.001499914
124,42.79283,0.3426612,1.25e-06,0.1477151,1e-06,0.007377989,0.007891823,0.03623395,0.02880771,0.01647423,0.03230229,0.01233932,0.01056023,0.02116539,0.02007056,0.001720331
125,43.13549,0.3110989,1.5e-06,0.148123,8.33e-07,0.009603653,0.02521505,0.01270682,0.01142573,0.01355098,0.02471472,0.01238673,0.01032732,0.02115814,0.02009289,0.001791498
126,43.44659,0.3127583,1.167e-06,0.145693,9.17e-07,0.00963282,0.02531563,0.01324806,0.0121419,0.01490123,0.02468305,0.0129989,0.01069724,0.02131197,0.02011764,0.002014831
127,43.75935,0.3367539,1.416e-06,0.146508,1e-06,0.00744199,0.01711131,0.03751453,0.01229173,0.01918881,0.02927929,0.01291898,0.01094723,0.02117314,0.01993981,0.002436663
128,44.0961,0.3447948,1.5e-06,0.144951,1e-06,0.007290906,0.007463156,0.03621345,0.02856288,0.02286039,0.02944446,0.01322457,0.0106864,0.02118372,0.02061981,0.00229158
129,44.4409,0.3368683,1.833e-06,0.1461536,8.34e-07,0.007268323,0.007915239,0.03629303,0.0280198,0.01580006,0.02833704,0.01298932,0.01031474,0.02139472,0.02088489,0.001494831
130,44.77777,0.3146023,1.416e-06,0.147378,1.167e-06,0.009634403,0.02520055,0.01266032,0.01143607,0.01425698,0.02650071,0.0134564,0.01127732,0.02128839,0.02001655,0.001493998
131,45.09237,0.3184766,1.334e-06,0.1469265,1e-06,0.009620404,0.0252638,0.01359015,0.0123549,0.01572423,0.02591696,0.01311657,0.01161773,0.02163155,0.02042072,0.002290747
132,45.41085,0.3006248,1.5e-06,0.1451718,1.084e-06,0.007364239,0.01042524,0.02264572,0.0136099,0.01337923,0.02362955,0.01140865,0.01019765,0.02119547,0.02000839,0.001586331
133,45.71147,0.3033995,1.75e-06,0.1479595,8.33e-07,0.007154407,0.01042523,0.02330572,0.01069857,0.01275623,0.02335438,0.01392656,0.01033815,0.0211803,0.02015655,0.002141331
134,46.01487,0.3357283,1.416e-06,0.1458109,8.33e-07,0.00742999,0.01659531,0.03882345,0.01293531,0.01943297,0.02722405,0.01319632,0.0109884,0.02116864,0.02007822,0.002042497
135,46.3506,0.3391562,1.167e-06,0.1450177,1.167e-06,0.007285156,0.007910489,0.03629637,0.02853663,0.02220305,0.02896029,0.01194882,0.008399405,0.02115264,0.01995706,0.001486248
136,46.68976,0.3004523,1.083e-06,0.1441276,1e-06,0.00742724,0.01711331,0.02281297,0.009461237,0.01174807,0.02474497,0.01142532,0.008443989,0.02168097,0.01997905,0.001485415
137,46.99021,0.3398312,1.583e-06,0.1468021,9.16e-07,0.007493573,0.01656106,0.0386437,0.01784856,0.01787931,0.02557655,0.01290373,0.0115064,0.02140564,0.02090347,0.002304581
138,47.33004,0.3366751,1.083e-06,0.1441098,1.167e-06,0.007247156,0.007900156,0.0362667,0.02814538,0.01685423,0.03243471,0.01200957,0.008536822,0.02168172,0.0199963,0.001490332
139,47.66671,0.3134136,1.584e-06,0.1463571,8.34e-07,0.00957532,0.02525046,0.01385248,0.01192423,0.01472873,0.02407947,0.0131944,0.01134923,0.02117864,0.02042655,0.001494581
140,47.98013,0.3149859,1.584e-06,0.1482604,8.33e-07,0.00957557,0.0252493,0.01285673,0.01200057,0.01466973,0.02474838,0.01307048,0.01131865,0.02157539,0.02016556,0.001492748
141,48.29511,0.3374034,1.333e-06,0.146661,9.17e-07,0.007280156,0.007367407,0.03653178,0.02774479,0.01529281,0.03007221,0.01488673,0.008617322,0.02167497,0.01975647,0.001515581
142,48.63252,0.3531743,2.083e-06,0.155449,1.083e-06,0.00726249,0.007891156,0.03615587,0.02854504,0.02208855,0.02899821,0.01324081,0.01054924,0.02128489,0.02021297,0.001492915
143,48.98569,0.3421071,1.083e-06,0.1452703,8.34e-07,0.007255739,0.00738049,0.03665312,0.02792488,0.02110972,0.03113262,0.01199032,0.01062174,0.02120505,0.02006272,0.001498498
144,49.3278,0.3198116,1.083e-06,0.1439266,9.17e-07,0.007403906,0.01046757,0.0229753,0.01887322,0.01597015,0.02869813,0.01700364,0.0116459,0.02119472,0.02017481,0.001475664
145,49.64761,0.3182732,2e-06,0.1555324,1e-06,0.009549154,0.02524638,0.01361415,0.01107624,0.01378248,0.02392438,0.0121914,0.01041499,0.02111122,0.02033406,0.001493414
146,49.96588,0.3116462,1.5e-06,0.1470762,9.17e-07,0.007705656,0.0104344,0.02242447,0.01769831,0.01324756,0.02605455,0.0142294,0.0100284,0.02107264,0.02017922,0.001492915
147,50.27753,0.3215075,2.25e-06,0.1486864,9.17e-07,0.007438239,0.01042157,0.02257139,0.01830672,0.01448931,0.02958146,0.01667889,0.01049907,0.02105364,0.01986114,0.001916497
148,50.59904,0.3467471,2.584e-06,0.1552703,9.16e-07,0.007838656,0.01743814,0.03763045,0.01891572,0.01647714,0.02572788,0.01306815,0.01102007,0.02132272,0.02046656,0.001567831
149,50.94578,0.331851,1.417e-06,0.1450062,1e-06,0.00745274,0.01704314,0.0375632,0.01245223,0.01623981,0.02784213,0.01379273,0.01135332,0.02118655,0.02042747,0.001489081
150,51.27763,0.367863,1.25e-06,0.1451831,8.33e-07,0.00980607,0.02518705,0.0469206,0.0348652,0.01441056,0.02511413,0.01245407,0.01088549,0.02124064,0.0203053,0.001488748
151,51.6455,0.3255427,2.334e-06,0.1535324,1e-06,0.00969407,0.02512447,0.01301932,0.01240815,0.01686631,0.02600205,0.01460765,0.01118932,0.02150564,0.02010256,0.001487498
152,51.97104,0.3130696,1.667e-06,0.1467152,1e-06,0.009599903,0.0252138,0.0128474,0.01171415,0.01434881,0.0250683,0.01323198,0.01074649,0.02138255,0.01990056,0.002297747
153,52.28411,0.3388529,1.25e-06,0.1440649,9.17e-07,0.007258573,0.00739874,0.03659912,0.02858146,0.02230472,0.02888679,0.01228173,0.008337988,0.02077672,0.0208673,0.001492748
154,52.62296,0.3690436,1.333e-06,0.1458733,8.34e-07,0.008875571,0.02510821,0.04717868,0.03488345,0.01421256,0.02664513,0.01245098,0.01086615,0.02117497,0.02028597,0.001486415
155,52.99201,0.3487121,2.584e-06,0.1554727,1e-06,0.00724574,0.00717124,0.01873281,0.01744039,0.01290673,0.02400097,0.03050704,0.02665155,0.02664038,0.02045231,0.001486665
156,53.34072,0.3298651,2.083e-06,0.1564799,9.17e-07,0.009594403,0.0256148,0.01522364,0.01204157,0.01681023,0.02658821,0.01298731,0.01117765,0.02143139,0.02032605,0.001586998
157,53.67058,0.323083,1.917e-06,0.1542654,9.16e-07,0.009649237,0.02514638,0.01308981,0.01232482,0.0153864,0.02573255,0.01352023,0.01082615,0.02130364,0.02034897,0.001486582
158,53.99367,0.3725768,1.5e-06,0.1505315,1e-06,0.00985157,0.02521605,0.04689819,0.0359662,0.0136134,0.02455872,0.01202648,0.01100782,0.02118864,0.02013622,0.001579497
159,54.36624,0.3272093,2.333e-06,0.1541308,9.16e-07,0.009598487,0.02639438,0.01359623,0.0124044,0.01688914,0.02678721,0.01318932,0.01073324,0.02155855,0.02042556,0.001498748
160,54.69345,0.3393046,1.5e-06,0.1471477,9.17e-07,0.009834319,0.02519522,0.03104162,0.01139282,0.01950131,0.02785421,0.01313215,0.01097132,0.02148372,0.02026164,0.001486165
161,55.03276,0.3078602,1.417e-06,0.1461869,9.16e-07,0.009579487,0.0252328,0.01247407,0.01066224,0.01331681,0.02472546,0.01233048,0.01060907,0.02116964,0.02009514,0.001475748
162,55.34062,0.3115006,1.167e-06,0.1448453,1.083e-06,0.007260323,0.01045915,0.02258155,0.01598773,0.01404698,0.02568971,0.01670931,0.009970069,0.0221573,0.01980514,0.001985747
163,55.65212,0.3200663,1.75e-06,0.151831,1e-06,0.009664986,0.02522738,0.01329165,0.01238548,0.0152139,0.02543371,0.01313148,0.01070057,0.02116814,0.02052914,0.001486082
164,55.97218,0.3173232,1.167e-06,0.1463998,9.17e-07,0.00974632,0.02504672,0.0132669,0.01255523,0.01713348,0.02634096,0.01301998,0.01073598,0.02141989,0.02017106,0.001484832
165,56.28951,0.3142411,1.333e-06,0.1458624,1e-06,0.009651154,0.02515255,0.01333332,0.01236515,0.01566381,0.02499038,0.0132034,0.01085399,0.02143364,0.02024264,0.001486332
166,56.60375,0.3133633,1.416e-06,0.1455249,9.17e-07,0.009646403,0.02526296,0.0133414,0.01216023,0.01486398,0.02512505,0.0132319,0.01123815,0.02126872,0.02021489,0.001482415
167,56.91711,0.3088866,1.25e-06,0.1443464,9.16e-07,0.007396073,0.01046249,0.02266472,0.01825397,0.0136384,0.02446863,0.01423281,0.01067549,0.02127897,0.01997006,0.001496414
168,57.226,0.3214272,2.25e-06,0.1533011,1e-06,0.00952832,0.02530363,0.01414656,0.01227807,0.0148009,0.02487638,0.01296207,0.01045207,0.02116589,0.02111514,0.001493831
169,57.54743,0.3374199,1.667e-06,0.1446681,9.17e-07,0.009858403,0.02522238,0.03124846,0.01275498,0.01918181,0.02734888,0.01315615,0.01100115,0.02125589,0.02012456,0.001596497
170,57.88485,0.3542474,1.167e-06,0.1431118,9.17e-07,0.007520406,0.01689298,0.05712892,0.0209143,0.01405348,0.0253443,0.0144894,0.01110115,0.0213783,0.01988197,0.00242833
171,58.23909,0.3092832,1.333e-06,0.1437754,9.17e-07,0.00961782,0.02520597,0.01326131,0.01115074,0.01442881,0.02606721,0.01248632,0.01042332,0.02106005,0.02030364,0.001500414
172,58.54838,0.312929,1.5e-06,0.146989,7.5e-07,0.01004082,0.02483005,0.01270723,0.01129557,0.01473081,0.0251248,0.01322915,0.01081857,0.02131405,0.02035672,0.001489998
173,58.86131,0.3142646,1.417e-06,0.1467468,9.17e-07,0.009654153,0.02525888,0.01271165,0.01165773,0.01513365,0.0248133,0.01321456,0.01129532,0.02135214,0.02014731,0.002276747
174,59.17557,0.3120285,1.334e-06,0.14585,1e-06,0.009733987,0.0250973,0.01293773,0.01270298,0.01406973,0.02480838,0.01307756,0.01067399,0.02116372,0.02042156,0.001489248
175,59.4876,0.3254592,1.5e-06,0.1454817,1e-06,0.007215407,0.007911572,0.03746911,0.01844323,0.01513914,0.02684371,0.01300382,0.01077982,0.02134939,0.02032689,0.001492914
176,59.81306,0.3222283,1.834e-06,0.147209,8.33e-07,0.009510654,0.0252138,0.0153634,0.01290123,0.01746739,0.02688921,0.01318031,0.01050382,0.02223597,0.02017031,0.001580497
177,60.13529,0.3492518,2.083e-06,0.1470882,1.084e-06,0.00726974,0.007358073,0.03613062,0.02843438,0.02350405,0.03662828,0.01116223,0.008507904,0.02167564,0.02000164,0.001487915
178,60.48454,0.3355564,1.583e-06,0.1465339,1.083e-06,0.007287323,0.00736099,0.03632362,0.0281348,0.01356415,0.02647721,0.01858856,0.009198154,0.0206938,0.01990664,0.001484582
179,60.82009,0.3225722,2.083e-06,0.1562036,9.16e-07,0.00730949,0.01036974,0.02296013,0.01455731,0.01419331,0.02479722,0.01835939,0.01069165,0.02130847,0.02033339,0.001485498
180,61.14267,0.3497544,2.166e-06,0.1523994,9.16e-07,0.007268324,0.007182073,0.03689837,0.02837388,0.01994747,0.03450529,0.01157082,0.008427572,0.02165905,0.02002131,0.001497831
181,61.49242,0.3071575,1.25e-06,0.1459755,8.34e-07,0.009579153,0.02527813,0.01260373,0.01058682,0.0134554,0.02404013,0.01230532,0.01040465,0.02110514,0.02032556,0.001495831
182,61.79958,0.32483,1.5e-06,0.146004,1e-06,0.007276906,0.007908823,0.0374957,0.01814606,0.01378798,0.02571963,0.01545581,0.01030182,0.02118722,0.0200423,0.001501248
183,62.12441,0.3273084,2.25e-06,0.1556851,9.17e-07,0.009588487,0.02523105,0.0132219,0.01210023,0.01655414,0.02723005,0.01285915,0.01095165,0.0216838,0.01990847,0.002291164
184,62.45172,0.329058,1.834e-06,0.1501497,9.16e-07,0.007536573,0.01641481,0.03743695,0.01142023,0.01581765,0.02763563,0.01159873,0.008846155,0.02069355,0.02001639,0.001488915
185,62.78077,0.3461577,1.666e-06,0.1472512,8.33e-07,0.007354407,0.007373906,0.03633128,0.02857538,0.02261989,0.03406762,0.0116364,0.008764821,0.02069939,0.01999431,0.001486581
186,63.12693,0.313049,1.416e-06,0.145672,1e-06,0.00959457,0.02531305,0.01337023,0.01196557,0.01472698,0.02445155,0.01329398,0.01092348,0.02127997,0.02015997,0.002295247
187,63.43998,0.3697008,1e-06,0.1454588,8.34e-07,0.009713069,0.02513938,0.04718335,0.03321912,0.01465756,0.02775988,0.01229832,0.01073499,0.0211658,0.01994522,0.002423497
188,63.80968,0.3452893,2.416e-06,0.15486,9.16e-07,0.007249824,0.007951322,0.03628362,0.02808721,0.0147309,0.02934754,0.01509815,0.008668738,0.02165964,0.01974839,0.001600665
189,64.15497,0.3455194,2.5e-06,0.1537424,1e-06,0.007332407,0.007765406,0.0360857,0.02819446,0.01662098,0.02865813,0.01500665,0.008582572,0.0221708,0.01987281,0.001483665
190,64.50049,0.3371282,2.083e-06,0.1551683,8.34e-07,0.007470239,0.01702073,0.03771028,0.01218073,0.01688456,0.02789996,0.01137257,0.008412405,0.02148597,0.02002647,0.001493082
191,64.83762,0.3342155,1.333e-06,0.1506698,9.16e-07,0.00753574,0.01648239,0.03740678,0.01197165,0.01498873,0.02740963,0.01310465,0.01125382,0.0211758,0.02012731,0.002086997
192,65.17183,0.3682672,1.167e-06,0.1449731,1e-06,0.009905403,0.02486063,0.04702968,0.03457912,0.01392415,0.02778646,0.0114304,0.01091923,0.02105555,0.01991131,0.001889914
193,65.5401,0.3168008,1.333e-06,0.1466616,8.34e-07,0.009519737,0.0253558,0.01459623,0.0121584,0.01571748,0.02562171,0.01317265,0.01084173,0.02117172,0.02039639,0.001585164
194,65.8569,0.3158793,1.5e-06,0.1474036,9.17e-07,0.009558737,0.02516988,0.01296815,0.01189465,0.01575731,0.02545038,0.01326965,0.01125623,0.0212328,0.02042847,0.001486998
195,66.17278,0.3340607,1.583e-06,0.1464916,1.166e-06,0.00743349,0.01694439,0.0373502,0.01221882,0.01802314,0.02804696,0.01313706,0.0112484,0.0211823,0.02039805,0.001583498
196,66.50684,0.3465831,1.334e-06,0.1436728,9.16e-07,0.007487073,0.01662856,0.02981863,0.01832139,0.01803389,0.03218287,0.02816454,0.009529403,0.0209353,0.02031956,0.001486831
197,66.85343,0.3133767,1.75e-06,0.1473333,1e-06,0.009547737,0.02524588,0.01278281,0.0114444,0.01491523,0.02502697,0.01325998,0.01067157,0.02129489,0.02036514,0.001486081
198,67.1668,0.3153921,1.416e-06,0.1467405,1e-06,0.00967357,0.02524755,0.01318107,0.01138057,0.01626173,0.02541596,0.01322656,0.0105314,0.0212763,0.02015872,0.00229583
199,67.48219,0.3158457,1.083e-06,0.143976,9.17e-07,0.009593653,0.0252588,0.01332048,0.01290473,0.01716323,0.02560571,0.01305415,0.01135382,0.02144814,0.01987256,0.002292497
200,67.79804,0.3115713,1.5e-06,0.1448912,1.333e-06,0.009596737,0.02523955,0.01265657,0.0124419,0.01422581,0.0249468,0.01304523,0.01044865,0.0212978,0.02048056,0.002297663
201,68.10961,0.3099932,1.166e-06,0.1461815,9.16e-07,0.009532404,0.02544071,0.01273657,0.01094015,0.01346681,0.02640096,0.01256607,0.009998986,0.02116764,0.02005689,0.001502415
202,68.4196,0.3385919,1.333e-06,0.144277,1.083e-06,0.009802903,0.02523738,0.03335387,0.01928514,0.01445531,0.02316888,0.01502615,0.0108319,0.02120947,0.02035531,0.001586164
203,68.7582,0.328425,1.334e-06,0.1467049,9.17e-07,0.007731322,0.01646606,0.03747353,0.01229682,0.01693989,0.02769513,0.01162173,0.00926782,0.02066997,0.02007197,0.001483581
204,69.08662,0.3173458,1.333e-06,0.1472212,8.33e-07,0.00967482,0.02527396,0.01283173,0.01219757,0.01560615,0.02676355,0.01319998,0.0112624,0.02148397,0.02034156,0.001486748
205,69.40397,0.347862,1.25e-06,0.1454746,9.17e-07,0.00743474,0.01749306,0.05682025,0.01715264,0.01341106,0.02263355,0.01301965,0.01141432,0.02116805,0.02035264,0.001485248
206,69.75183,0.3200336,1.667e-06,0.147938,1.083e-06,0.00966732,0.0252073,0.01797664,0.01193965,0.01424781,0.02461172,0.01331931,0.01181857,0.0215003,0.02021989,0.001584248
207,70.07186,0.3712598,2e-06,0.152938,7.5e-07,0.007502739,0.00738424,0.03624553,0.02843496,0.02274513,0.0364852,0.02773079,0.008827238,0.02166914,0.01979472,0.001499415
208,70.44312,0.3113539,1.333e-06,0.145585,1.084e-06,0.009893903,0.02488546,0.01287248,0.0121939,0.01439548,0.02452022,0.01315357,0.01071623,0.02116864,0.02049555,0.001470998
209,70.75448,0.3119494,1.583e-06,0.1457215,7.5e-07,0.00995507,0.02488305,0.01293032,0.01189348,0.01482431,0.02482955,0.01317981,0.01057849,0.02117047,0.02050697,0.001474081
210,71.06643,0.39425,1.417e-06,0.1449527,1e-06,0.009812069,0.02509255,0.04757785,0.03409129,0.01396731,0.0271753,0.02381022,0.01485748,0.03125012,0.02017214,0.001488498
211,71.46068,0.364134,2.75e-06,0.1602683,1e-06,0.00739974,0.007697156,0.03654328,0.02921771,0.02679788,0.02763671,0.01454523,0.01084123,0.02118022,0.02051305,0.001489748
212,71.82481,0.3590959,1.417e-06,0.1459475,9.17e-07,0.009974736,0.02479805,0.04468694,0.02788996,0.01399265,0.02465655,0.01131057,0.0101274,0.02423597,0.01997155,0.001501748
213,72.18391,0.3261613,2.333e-06,0.1545753,8.33e-07,0.00954232,0.02539205,0.01363915,0.01246057,0.01686131,0.02688021,0.01291298,0.01052207,0.02170664,0.02017289,0.001492665
214,72.51007,0.3682158,1.166e-06,0.1439314,1e-06,0.009847737,0.02522738,0.04690727,0.03651253,0.01403223,0.02510297,0.0125254,0.01105432,0.02118347,0.01985656,0.002032414
215,72.87828,0.3201687,2.417e-06,0.1544126,7.5e-07,0.009619904,0.02541613,0.01271398,0.01304432,0.01488448,0.02544471,0.01360548,0.008781155,0.02081797,0.01994722,0.001477581
216,73.19845,0.3787048,1.333e-06,0.146555,9.17e-07,0.009699736,0.02502897,0.04792077,0.03359454,0.01483931,0.0257598,0.01808072,0.01062798,0.02489055,0.02014572,0.001559414
217,73.57716,0.3332716,2.666e-06,0.1622238,9.16e-07,0.009793487,0.02513238,0.0134294,0.01189632,0.01651198,0.02718821,0.0128294,0.01085274,0.02141272,0.01998531,0.00201233
218,73.91043,0.3667918,1.417e-06,0.143961,1e-06,0.00993757,0.02508513,0.04668518,0.03551095,0.0135499,0.02487705,0.01251857,0.01116807,0.02118422,0.01987997,0.00243183
219,74.27722,0.325609,2.416e-06,0.1543168,9.16e-07,0.009497737,0.02523097,0.01378481,0.01251332,0.01712473,0.02608946,0.01318065,0.0106909,0.02155822,0.02012981,0.001488248
220,74.60283,0.3131748,1.166e-06,0.1463099,1e-06,0.00994082,0.0248533,0.0128964,0.01200815,0.01549923,0.02462072,0.0131614,0.01080265,0.02117455,0.02041106,0.001494498
221,74.916,0.3153686,1.334e-06,0.14853,1e-06,0.00962907,0.02521305,0.0126389,0.01145623,0.01489615,0.02482213,0.01314873,0.01143773,0.02141764,0.01987572,0.002300997
222,75.23137,0.3170323,1.416e-06,0.1463059,9.17e-07,0.009529236,0.02533172,0.01366965,0.01233948,0.01571281,0.02712446,0.01312515,0.01078265,0.02140172,0.02021805,0.001489164
223,75.5484,0.3231985,2e-06,0.1523215,1e-06,0.007411157,0.00717524,0.01786831,0.01798514,0.01291882,0.02788063,0.02803329,0.008847821,0.02152764,0.01973897,0.001486914
224,75.8716,0.3159451,1.333e-06,0.1479878,1.167e-06,0.009617403,0.02523413,0.01293215,0.0123699,0.01556414,0.02494638,0.01308307,0.01115557,0.02117747,0.02038706,0.001487498
225,76.18755,0.3136807,1.333e-06,0.1464092,9.17e-07,0.009542153,0.02522705,0.01296757,0.01224673,0.01494898,0.02517805,0.01319848,0.01081482,0.02127055,0.02038981,0.001485081
226,76.50123,0.318423,1.333e-06,0.1464355,1.084e-06,0.009590403,0.02514147,0.01335098,0.01235473,0.01644531,0.0263558,0.01314465,0.01149948,0.02142722,0.02025222,0.002422746
227,76.81965,0.338316,1.167e-06,0.1447691,9.17e-07,0.007271157,0.007855905,0.03627653,0.02816479,0.01546206,0.03100212,0.01338456,0.01082748,0.02142855,0.02038855,0.001483081
228,77.15797,0.3376338,1.917e-06,0.1475542,8.33e-07,0.00737674,0.01664914,0.03845386,0.02206055,0.0137839,0.02403863,0.01424556,0.0107264,0.02106697,0.02017247,0.001502581
229,77.4956,0.3187385,1.334e-06,0.147298,8.33e-07,0.009579487,0.02527121,0.01333223,0.0124664,0.01695689,0.02704471,0.01275732,0.01102607,0.02141097,0.02010656,0.001486414
230,77.81434,0.3406211,1.5e-06,0.1476467,8.33e-07,0.00731374,0.007418323,0.03648987,0.02795213,0.01726673,0.03316837,0.01183557,0.008424155,0.02158689,0.02001956,0.001496748
231,78.15496,0.3138158,1.584e-06,0.146098,8.33e-07,0.01009424,0.0248073,0.0130139,0.01225523,0.01531873,0.02519771,0.01312781,0.01096857,0.0212488,0.02018947,0.001493664
232,78.46878,0.3102598,1.583e-06,0.1444458,9.16e-07,0.007337657,0.01046199,0.02268539,0.0137044,0.01318748,0.02360205,0.01841139,0.01016882,0.0248663,0.01990156,0.001484498
233,78.77904,0.3543809,2.166e-06,0.1574364,9.16e-07,0.007242824,0.007740989,0.02033264,0.01746214,0.01191565,0.02647196,0.02949646,0.02757796,0.02668796,0.02051605,0.001496748
234,79.13342,0.3415905,3e-06,0.1631244,9.17e-07,0.009561737,0.02551938,0.01586923,0.01333981,0.01862881,0.02861488,0.01313257,0.01070499,0.02141805,0.02017714,0.001495664
235,79.47501,0.3124886,1.25e-06,0.1452464,1.167e-06,0.009946236,0.02484622,0.01300323,0.01186507,0.0154004,0.02466813,0.01313006,0.01133057,0.02122772,0.02032831,0.001493914
236,79.7875,0.3390217,1.333e-06,0.1446402,8.34e-07,0.009211154,0.02518197,0.03312704,0.02024464,0.01455915,0.02344447,0.01466265,0.01082107,0.0211618,0.02048047,0.001484915
237,80.12652,0.3093903,1.5e-06,0.1479855,1.083e-06,0.007445906,0.00989857,0.02327072,0.01779823,0.01294898,0.0251878,0.01377432,0.008461571,0.02132672,0.01978847,0.001500998
238,80.43591,0.3107296,2.084e-06,0.1487169,8.33e-07,0.00976432,0.02510572,0.01271273,0.01131774,0.01347306,0.02342214,0.0122734,0.0109679,0.02103889,0.02009297,0.001840915
239,80.74664,0.33679,1.583e-06,0.1477941,8.33e-07,0.007384823,0.007880406,0.03615295,0.02831388,0.01545448,0.03014488,0.01250223,0.008426988,0.02121314,0.02003589,0.001483831
240,81.08343,0.3366305,1.5e-06,0.1464145,1e-06,0.007403156,0.01711514,0.03759336,0.01297381,0.01958622,0.02809788,0.01314115,0.0112769,0.02117864,0.0203508,0.001496414
241,81.42006,0.3665739,1.084e-06,0.1434593,8.33e-07,0.009619237,0.02526622,0.04752702,0.03535087,0.01414248,0.02492855,0.01249465,0.0108609,0.02116964,0.02025647,0.001496665
242,81.78663,0.3235505,2.416e-06,0.156788,1e-06,0.009542404,0.02528521,0.0131924,0.01212315,0.01448623,0.02479072,0.01262365,0.01100032,0.02117172,0.02024031,0.002302913
243,82.11018,0.3177853,1.166e-06,0.1470742,8.34e-07,0.007218906,0.009925737,0.02330172,0.01809156,0.01505673,0.02776654,0.01674314,0.009973986,0.02110839,0.02002064,0.001501748
244,82.42797,0.3383924,1.75e-06,0.1508795,9.16e-07,0.007524657,0.01644073,0.0387427,0.01401281,0.01915439,0.02629063,0.0121909,0.01031282,0.0211458,0.02019406,0.001500748
245,82.76636,0.3657202,1.25e-06,0.1441456,8.34e-07,0.008128405,0.02523855,0.04947635,0.03484429,0.01443248,0.0246988,0.01156165,0.01060999,0.02107014,0.02001572,0.001496081
246,83.13208,0.3656221,2.25e-06,0.15897,8.33e-07,0.007265323,0.01012882,0.0574795,0.02118905,0.01645364,0.02545146,0.01438265,0.01128557,0.02138347,0.02014697,0.001482497
247,83.4977,0.3169265,1.417e-06,0.1470698,8.33e-07,0.009704653,0.02528146,0.01290048,0.01214473,0.01567014,0.02623846,0.01336923,0.0114124,0.02141189,0.02013431,0.001586664
248,83.81463,0.3317693,1.25e-06,0.1517259,9.17e-07,0.007575906,0.01041974,0.02470963,0.02059231,0.01728606,0.02681221,0.01834164,0.01034257,0.02228005,0.02019155,0.001489581
249,84.1464,0.3415509,2.333e-06,0.1553837,1e-06,0.007438323,0.01717498,0.03745295,0.0127309,0.01726781,0.02737088,0.01283315,0.01077882,0.02126614,0.02036422,0.001485665
250,84.48795,0.3316035,1.25e-06,0.1475613,8.33e-07,0.007489323,0.01640023,0.03743762,0.01201482,0.01570706,0.02731446,0.01319873,0.0111024,0.0211608,0.02011131,0.00210333
251,84.81955,0.3273397,1.417e-06,0.1461214,8.33e-07,0.00735249,0.01711731,0.03738528,0.01211307,0.01472823,0.02461813,0.01350806,0.01111748,0.02133255,0.02033656,0.001606914
252,85.14689,0.3432274,9.17e-07,0.144412,1.25e-06,0.007568157,0.01771639,0.05708825,0.01317932,0.01337498,0.02249939,0.01292573,0.01122123,0.0213828,0.02037006,0.001486832
253,85.49012,0.3323673,1.25e-06,0.1449215,1.25e-06,0.009545903,0.02520747,0.03094437,0.01173832,0.01952706,0.02737779,0.01195057,0.008793988,0.02069289,0.02017955,0.001485415
254,85.82249,0.3159126,1.583e-06,0.1471648,1e-06,0.01003915,0.0248393,0.01275173,0.01251382,0.01550714,0.02443497,0.01334356,0.01200148,0.02142514,0.02040139,0.001487498
255,86.1384,0.3133251,1.417e-06,0.1461725,1e-06,0.009992736,0.0248608,0.01290207,0.0127169,0.01459048,0.02434705,0.01318757,0.01128248,0.0211918,0.02059556,0.001482748
256,86.45173,0.3152709,1.5e-06,0.1471545,9.16e-07,0.009619487,0.02524822,0.0128659,0.0119629,0.0156564,0.02468488,0.01319632,0.01080415,0.0212963,0.02129622,0.001483165
257,86.767,0.315689,1.75e-06,0.1479984,9.16e-07,0.009903987,0.02509172,0.01299473,0.01183173,0.01455156,0.0251418,0.01350415,0.0109264,0.02117172,0.02028931,0.002280831
258,87.08269,0.3107465,1.167e-06,0.1444673,9.16e-07,0.009545737,0.02522388,0.01288156,0.0123599,0.01409806,0.02459038,0.0129369,0.01133223,0.0212893,0.02053181,0.001487331
259,87.39343,0.3137929,1.333e-06,0.146027,1e-06,0.009954487,0.0248668,0.01268398,0.01145215,0.01530706,0.02469788,0.01317973,0.01189698,0.02115497,0.02027264,0.002296913
260,87.70723,0.3129845,1.25e-06,0.1458058,1.084e-06,0.007239573,0.01044865,0.02273097,0.0138454,0.0139939,0.02475705,0.01800573,0.01050849,0.0239863,0.02015414,0.001506164
