OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,gpu_frame_download,convert_scale,sobel2,gpu_frame_download2,convert_scale2,add_weighted,show_img
133,5.037884,0.02420954,9.17e-07,0.00190908,6.67e-07,0.000399416,0.001027831,0.005086826,0.01016073,0.000479416,0.000840415,0.002681162,0.000464416,0.000813749,0.000204083,0.000140833
134,5.062094,0.02297163,1.417e-06,0.002400246,1e-06,0.000486249,0.00223458,0.009455151,0.002627746,0.000471083,0.000837331,0.00263183,0.000650332,0.000808248,0.000207833,0.000158584
135,5.085066,0.02429779,1e-06,0.001897996,5.84e-07,0.000390833,0.001033581,0.005524408,0.009730734,0.000479583,0.000840998,0.002771996,0.000467916,0.000808832,0.000203499,0.000145833
136,5.109363,0.02264088,1.167e-06,0.00191383,6.67e-07,0.000406416,0.001070581,0.005085492,0.00837682,0.000496999,0.000818165,0.002811412,0.000495666,0.000794999,0.000227999,0.000140667
137,5.132004,0.02519304,1e-06,0.001874747,8.33e-07,0.000392583,0.001327831,0.01333173,0.002689912,0.000499666,0.000830332,0.002596329,0.000488166,0.000792416,0.000224083,0.000143416
138,5.157197,0.0227648,1.25e-06,0.001902497,9.17e-07,0.000423332,0.001045499,0.00557649,0.008094321,0.000487082,0.000840749,0.002752495,0.00048075,0.000813165,0.000203666,0.000142583
139,5.179962,0.02464938,1.083e-06,0.001905497,6.67e-07,0.000386249,0.001031915,0.005305241,0.0101139,0.000495166,0.000840582,0.002764996,0.000621999,0.000810248,0.000207167,0.000164666
140,5.204611,0.02375171,1e-06,0.001902914,8.33e-07,0.000418083,0.001335081,0.0116524,0.002801663,0.000494332,0.000840415,0.002637496,0.000496083,0.000803582,0.000223333,0.000144499
141,5.228363,0.02458963,1.084e-06,0.001911663,6.67e-07,0.000413249,0.001037415,0.005550991,0.009708318,0.000646249,0.000820498,0.002844329,0.000492499,0.000813249,0.000204583,0.000144833
142,5.252953,0.02339713,1.083e-06,0.002135747,6.67e-07,0.001087748,0.002387663,0.009721984,0.002477579,0.000477166,0.000838499,0.002622745,0.000483083,0.000811748,0.000206833,0.000144584
143,5.27635,0.02575496,1e-06,0.001899164,7.5e-07,0.000417249,0.001336498,0.01378948,0.002713913,0.000499832,0.000820249,0.002629496,0.000476665,0.000806749,0.00020525,0.000158666
144,5.302105,0.02444513,1.167e-06,0.00191283,5.83e-07,0.000416999,0.001063082,0.01255698,0.002524745,0.000652833,0.000843748,0.002816912,0.00048225,0.000809498,0.000205667,0.000157833
145,5.32655,0.02614087,9.17e-07,0.001912913,6.67e-07,0.000416166,0.001028415,0.01417039,0.002716828,0.000485416,0.000834582,0.002670496,0.000726165,0.000808332,0.000215667,0.000153916
146,5.352691,0.0236558,1.167e-06,0.00189758,7.5e-07,0.000380249,0.001342748,0.01167906,0.002730163,0.000500999,0.000821332,0.002654329,0.000487249,0.000792999,0.000223416,0.00014375
147,5.376347,0.02621154,1e-06,0.001913163,6.67e-07,0.000432832,0.001040749,0.01418214,0.002932579,0.000503666,0.000839082,0.002728495,0.000478749,0.000808832,0.000206583,0.000143
148,5.402558,0.02741512,1.084e-06,0.00191483,9.16e-07,0.000421,0.001042748,0.01249881,0.002934412,0.000493832,0.000820582,0.002612996,0.003520494,0.000796249,0.00021425,0.000142916
149,5.429973,0.02782604,1.084e-06,0.002447662,9.17e-07,0.002560329,0.008758819,0.002836246,0.003518244,0.000569999,0.000837665,0.004353077,0.000784332,0.000810248,0.000206417,0.000140999
150,5.457799,0.02683154,7.5e-07,0.002202747,7.5e-07,0.000753165,0.001616331,0.0120074,0.003361661,0.000571083,0.000842498,0.003736577,0.000572333,0.000812582,0.000207916,0.00014575
151,5.484631,0.02618296,7.5e-07,0.00191358,6.66e-07,0.000419333,0.001631247,0.01415673,0.002512163,0.000476083,0.000839415,0.002595579,0.000467083,0.000823248,0.00020475,0.000142333
152,5.510814,0.02360721,7.5e-07,0.001932747,5.84e-07,0.000392499,0.001357081,0.01163757,0.002686328,0.00048375,0.000837748,0.002622163,0.000478499,0.000817999,0.000207249,0.00015225
153,5.534421,0.02422129,1.166e-06,0.001929164,8.33e-07,0.000394833,0.001027665,0.005540491,0.009732901,0.000483916,0.000843332,0.002630162,0.000473916,0.000809832,0.000214999,0.000138084
154,5.558642,0.02260505,7.5e-07,0.00192808,9.16e-07,0.00043175,0.001029081,0.005067992,0.008472486,0.000478166,0.000835249,0.002712245,0.000490416,0.000794166,0.000221333,0.000142416
155,5.581247,0.02535804,1.25e-06,0.001896913,6.67e-07,0.000433166,0.001345331,0.01326198,0.002640163,0.000477916,0.000842248,0.002809412,0.000471833,0.000808332,0.000206666,0.000162167
156,5.606605,0.02412463,1.083e-06,0.001925664,6.66e-07,0.000403333,0.001029665,0.01253781,0.002542746,0.000497582,0.000838249,0.002654829,0.000532999,0.000810749,0.000205999,0.00014325
157,5.63073,0.02428329,9.17e-07,0.001926663,5.84e-07,0.000425832,0.001037832,0.005143241,0.01005548,0.000482999,0.000843832,0.002731496,0.000474916,0.000811582,0.000205916,0.000142
158,5.655013,0.02361471,7.5e-07,0.001910664,7.5e-07,0.000382499,0.000915999,0.01185531,0.002735912,0.000487083,0.000837248,0.002689579,0.000621666,0.000810748,0.000205083,0.000161417
159,5.678628,0.02596337,8.33e-07,0.001925747,7.5e-07,0.000415666,0.001025581,0.01418656,0.002705079,0.000495332,0.000831915,0.002745579,0.000473333,0.000812665,0.0002045,0.000139833
160,5.704591,0.02648579,1e-06,0.002178829,6.67e-07,0.001084998,0.002422663,0.009615984,0.005531491,0.000484083,0.000838748,0.002681746,0.000480499,0.000817832,0.000203583,0.000143667
161,5.731077,0.02528288,8.34e-07,0.001898663,7.5e-07,0.000428416,0.001327915,0.01338139,0.002501246,0.000520333,0.000836082,0.002751829,0.000476249,0.000812582,0.00020475,0.000141833
162,5.75636,0.02431188,1.25e-06,0.001898581,6.66e-07,0.000402666,0.001035499,0.01249506,0.002716578,0.000566916,0.000833415,0.002724079,0.0004755,0.000812665,0.00020725,0.000141749
163,5.780672,0.02595237,1e-06,0.001895747,7.5e-07,0.000385416,0.001026331,0.01424723,0.002703496,0.000486832,0.000836582,0.002728746,0.000478999,0.000811415,0.000207,0.000142833
164,5.806624,0.02380454,9.17e-07,0.001892747,6.66e-07,0.00044825,0.001352331,0.01167765,0.002749913,0.000479999,0.000844082,0.002710995,0.000486333,0.000809582,0.00020525,0.000145833
165,5.830429,0.02584896,1.25e-06,0.001898747,7.5e-07,0.000422999,0.001028082,0.01419839,0.002692245,0.000504333,0.000820915,0.002615163,0.000482915,0.000810832,0.00022275,0.000149583
166,5.856278,0.02439546,8.34e-07,0.001879663,6.67e-07,0.000391833,0.001029831,0.01253631,0.002726496,0.000506666,0.000820332,0.002861328,0.000476833,0.000813999,0.000206833,0.000143833
167,5.880673,0.02573437,1.166e-06,0.001878497,8.33e-07,0.000411916,0.001334332,0.01355648,0.002937578,0.000483083,0.000835748,0.002646246,0.000492332,0.000808249,0.000205,0.000142916
168,5.906408,0.02252855,9.17e-07,0.001893163,7.5e-07,0.000430333,0.001028248,0.005526325,0.008079487,0.000476082,0.000834415,0.002629996,0.000471333,0.000807082,0.000206583,0.000143833
169,5.928936,0.02508529,9.17e-07,0.00189733,7.5e-07,0.000429999,0.001028998,0.009303569,0.006596072,0.000495333,0.000845498,0.002841246,0.000478999,0.000816915,0.0002035,0.000146166
170,5.954022,0.02352163,1e-06,0.001910914,7.5e-07,0.000411166,0.001322498,0.01162465,0.00247808,0.000475832,0.000834666,0.002799662,0.000483916,0.000804748,0.00020675,0.000167
171,5.977543,0.02415296,9.17e-07,0.001905413,5.83e-07,0.000402666,0.001029415,0.005560325,0.009676151,0.000481666,0.000841331,0.002621663,0.000472166,0.000810665,0.000203916,0.000146084
172,6.001696,0.02289463,8.33e-07,0.001938913,6.67e-07,0.000373833,0.001050081,0.005059576,0.008397903,0.000638832,0.000836915,0.002909995,0.00051525,0.000821665,0.000205583,0.000144583
173,6.024591,0.02541588,1.25e-06,0.001895414,5e-07,0.000428332,0.001341581,0.01332356,0.002688912,0.00049525,0.000834332,0.002612745,0.000632083,0.000813248,0.00020675,0.000141916
174,6.050007,0.02254963,1.083e-06,0.001893914,7.5e-07,0.000416416,0.001032082,0.005543741,0.008056986,0.000487083,0.000841749,0.002642162,0.000473166,0.000811915,0.00020575,0.000142833
175,6.072556,0.02556004,1.083e-06,0.001896914,9.16e-07,0.001417581,0.002455913,0.01131623,0.002676912,0.000565666,0.000847832,0.002741829,0.000475665,0.000811582,0.000207917,0.000144
176,6.098116,0.02356496,7.5e-07,0.001898997,6.67e-07,0.000382749,0.001326665,0.0116919,0.002680912,0.000480332,0.000836082,0.002607579,0.000484583,0.000813582,0.00020725,0.000152916
177,6.121681,0.02421629,1.084e-06,0.001904496,6.67e-07,0.000417749,0.001028582,0.005558241,0.009705818,0.000497415,0.000835749,0.002624079,0.000471333,0.000807415,0.000203666,0.00016
178,6.145898,0.02500604,6.67e-07,0.001925663,6.67e-07,0.000402916,0.000914748,0.01327756,0.002729579,0.000478499,0.000839249,0.002797079,0.000481332,0.000806916,0.000207999,0.000143167
179,6.170904,0.02536154,1.5e-06,0.00190933,7.5e-07,0.000421916,0.001330331,0.01341423,0.002672662,0.00048775,0.000835998,0.002660329,0.0004705,0.000807915,0.000205916,0.000142417
180,6.196265,0.02432796,9.17e-07,0.00192583,7.5e-07,0.000385666,0.001030832,0.01259815,0.002748829,0.000481582,0.000838999,0.002670662,0.000482166,0.000813499,0.000204749,0.000145334
181,6.220593,0.02586937,9.17e-07,0.00191383,7.5e-07,0.000398082,0.001027082,0.01415098,0.002698746,0.000518499,0.000849665,0.002666829,0.000483833,0.000811332,0.000206833,0.000141999
182,6.246462,0.0234408,1e-06,0.001897497,6.66e-07,0.000987499,0.002393329,0.009699234,0.002670413,0.000499415,0.000827666,0.002827078,0.000480916,0.000808416,0.000204249,0.000143417
183,6.269903,0.02536521,1.083e-06,0.001897997,1.166e-06,0.000981999,0.001094915,0.01324598,0.002496996,0.000491999,0.000839916,0.002681995,0.000471916,0.000809415,0.000205917,0.000143916
184,6.295269,0.02280905,1e-06,0.00190308,8.34e-07,0.000384999,0.000914165,0.005370158,0.008423153,0.000483916,0.000836832,0.002693079,0.000637416,0.000793165,0.00022375,0.000143499
185,6.318078,0.02543663,9.17e-07,0.001899413,7.5e-07,0.000415666,0.001347498,0.01326965,0.002615079,0.000486166,0.000836832,0.002859495,0.000476999,0.000840082,0.000203333,0.00018475
186,6.343514,0.02633371,8.33e-07,0.001898414,5.83e-07,0.000390999,0.001027249,0.005851407,0.01142065,0.000483249,0.000834749,0.002798995,0.000468916,0.000806082,0.000207166,0.000144417
187,6.369848,0.02949662,1e-06,0.00190683,9.17e-07,0.000394333,0.001034831,0.005058492,0.01431331,0.000580083,0.000820332,0.003660994,0.000564082,0.000795082,0.000224166,0.000142167
188,6.399344,0.02986445,9.16e-07,0.001908414,7.5e-07,0.000383416,0.001747497,0.01498739,0.003808828,0.000578832,0.000836665,0.003876827,0.000573166,0.000810249,0.000207166,0.000144333
189,6.429209,0.03106803,1.583e-06,0.001913831,6.66e-07,0.000415583,0.001628747,0.007240655,0.01426006,0.000484416,0.000843165,0.002651413,0.000470999,0.000809499,0.000203083,0.000144333
190,6.460277,0.02513363,8.34e-07,0.00192033,6.67e-07,0.000416916,0.001101831,0.01307248,0.002697079,0.000659499,0.000837248,0.002793246,0.000479082,0.000805916,0.000206666,0.000141833
191,6.485411,0.02522088,1e-06,0.001895747,7.5e-07,0.000357083,0.001342831,0.01328164,0.002703746,0.000488166,0.000836248,0.002667746,0.000478749,0.000815332,0.000205667,0.000146166
192,6.510631,0.02265738,1e-06,0.001910497,9.17e-07,0.000419166,0.001033832,0.005509824,0.008153153,0.0005005,0.000834415,0.002654329,0.000480666,0.000807249,0.000208082,0.00014375
193,6.533289,0.02427188,9.16e-07,0.001905247,8.33e-07,0.0004185,0.001046331,0.005091492,0.0100964,0.000479416,0.000895165,0.002678329,0.000481,0.000807665,0.00020475,0.000165833
194,6.557561,0.02104713,1e-06,0.00190958,5.83e-07,0.000376333,0.001335748,0.009086318,0.002705913,0.000487415,0.000847332,0.002649413,0.000488582,0.000807166,0.000207166,0.000144583
195,6.578608,0.02672446,1e-06,0.001894914,0.000292332,0.000620749,0.001086499,0.01419364,0.003021162,0.000483332,0.000832666,0.002665829,0.000477832,0.000805249,0.000207416,0.000141833
196,6.605332,0.02336588,1e-06,0.00189333,9.17e-07,0.000388999,0.003181245,0.009680151,0.002650912,0.00047675,0.000836415,0.002600746,0.000495332,0.000810166,0.000207166,0.00014275
197,6.628698,0.02528504,1.084e-06,0.001893163,7.5e-07,0.0003485,0.001326414,0.01334364,0.002735662,0.00049275,0.000837582,0.002675662,0.000468916,0.000811499,0.000206499,0.000142917
198,6.653983,0.02699312,1.166e-06,0.001919497,5.83e-07,0.000401916,0.001059332,0.01251865,0.005438491,0.0005075,0.000821082,0.002666829,0.000499749,0.000792999,0.000223832,0.0001415
199,6.680976,0.02530796,1e-06,0.002173413,8.33e-07,0.001064582,0.002424246,0.01135498,0.002660162,0.000480499,0.000850582,0.002663579,0.000478583,0.000806832,0.000206666,0.000142
200,6.706284,0.02296396,8.34e-07,0.002390079,1.084e-06,0.000503415,0.002218997,0.009685734,0.002481496,0.000474749,0.000836915,0.002721496,0.000471999,0.000806166,0.000206583,0.000164416
201,6.729248,0.02588604,1.167e-06,0.00191083,5.83e-07,0.000400166,0.001054582,0.01415956,0.002721496,0.000485832,0.000836666,0.002664745,0.000486583,0.000815748,0.000204333,0.00014375
202,6.755134,0.02485629,9.17e-07,0.001896914,6.66e-07,0.000390833,0.000922082,0.01328456,0.002576829,0.000491916,0.000837248,0.002800246,0.000495166,0.000793832,0.000222166,0.000142916
203,6.779991,0.02547871,9.16e-07,0.00189158,6.67e-07,0.000427666,0.001343248,0.01335715,0.002691912,0.000483416,0.000839832,0.002797579,0.000490749,0.000793665,0.000217917,0.000142416
204,6.805469,0.02457704,1.333e-06,0.001902914,6.67e-07,0.000419166,0.001038581,0.01279623,0.002758329,0.000500333,0.000828748,0.002675329,0.000498916,0.000794749,0.0002165,0.000145249
205,6.830046,0.02526129,5.83e-07,0.00214733,5.83e-07,0.001090249,0.002388829,0.01142932,0.002630412,0.000476999,0.000849832,0.002614496,0.000475749,0.000807999,0.000206916,0.000142
206,6.855308,0.02310413,1.25e-06,0.001897331,7.5e-07,0.001001665,0.002343496,0.009659484,0.002476913,0.000473749,0.000840165,0.002761662,0.000470083,0.000809165,0.000205333,0.000163083
207,6.878412,0.02421029,1.25e-06,0.001904663,1e-06,0.000432749,0.001030332,0.005555241,0.009665068,0.000483416,0.000839165,0.002666329,0.000470916,0.000812998,0.00020575,0.000141417
208,6.902622,0.0208343,1.084e-06,0.001899496,6.67e-07,0.000381416,0.000918165,0.009205235,0.002711413,0.000472666,0.000851165,0.002758412,0.000473333,0.000812082,0.000204749,0.000144417
209,6.923456,0.02523662,8.33e-07,0.001898164,7.5e-07,0.000427999,0.001325415,0.01335764,0.002668996,0.000487666,0.000838832,0.002596746,0.000469999,0.000816415,0.000206167,0.000140999
210,6.948693,0.02350355,1.167e-06,0.001899997,7.5e-07,0.000451749,0.000931415,0.003592161,0.01062207,0.000477166,0.000848498,0.003032495,0.000481666,0.000812666,0.000206333,0.000145416
211,6.972197,0.02432271,1.083e-06,0.001896497,6.67e-07,0.000408416,0.001027915,0.005090492,0.01011082,0.000489832,0.000845332,0.002818245,0.000470666,0.000811416,0.000206666,0.000144666
212,6.996519,0.02372479,1.167e-06,0.001887997,7.5e-07,0.000397249,0.001338998,0.01166273,0.002765162,0.000495499,0.000821582,0.002705662,0.000486916,0.000793249,0.00022375,0.000144083
213,7.020244,0.02514138,9.17e-07,0.001904747,9.17e-07,0.000376582,0.001032999,0.005846407,0.01012915,0.000495499,0.000867499,0.002696829,0.000621999,0.000820582,0.000206416,0.000140833
214,7.045385,0.02420538,1e-06,0.00189658,6.67e-07,0.000404416,0.001024915,0.01248823,0.002541579,0.000558166,0.000835332,0.002813745,0.000480583,0.000808998,0.000206917,0.000144249
215,7.069591,0.02530504,1e-06,0.001891997,8.33e-07,0.000363249,0.001361832,0.01331631,0.002752246,0.000479916,0.000838582,0.002658245,0.0004775,0.000813165,0.000207416,0.00014275
216,7.094896,0.02442371,1.166e-06,0.001892164,5.83e-07,0.000411166,0.001032498,0.01248648,0.002731746,0.000489166,0.000836081,0.002752579,0.000625583,0.000812332,0.000206083,0.000146083
217,7.11932,0.02577963,1.25e-06,0.001892997,7.5e-07,0.000412583,0.001030665,0.01411339,0.002711079,0.000505916,0.000829582,0.002630662,0.000498583,0.000794165,0.000215,0.000143
218,7.145099,0.02333121,1.584e-06,0.001871247,8.33e-07,0.001035248,0.002265163,0.009613151,0.002781246,0.000497832,0.000822249,0.002789412,0.000493499,0.000808582,0.000205667,0.000145499
219,7.16843,0.02790612,1.167e-06,0.00190533,1.167e-06,0.000436082,0.001027582,0.01417523,0.004681159,0.000478999,0.000853249,0.002699245,0.000483333,0.000815165,0.000203666,0.00014475
220,7.196337,0.02414088,1e-06,0.00189383,9.17e-07,0.000374082,0.001031832,0.01250831,0.002715412,0.000489416,0.000838249,0.002657662,0.000472499,0.000808582,0.000205833,0.00014325
221,7.220477,0.02529946,7.5e-07,0.001906747,6.67e-07,0.000412916,0.001329081,0.01331831,0.002752162,0.000490083,0.000838998,0.002620913,0.000470165,0.000809666,0.000203666,0.000145333
222,7.245777,0.02622804,1.25e-06,0.00189908,7.5e-07,0.000401333,0.000919748,0.003601161,0.01063482,0.000509749,0.000841249,0.005764574,0.000486499,0.000814832,0.000207333,0.000145667
223,7.272005,0.02422204,1e-06,0.001926247,1.083e-06,0.000413583,0.001022665,0.005082658,0.01017573,0.000482249,0.000839082,0.002639329,0.000469833,0.000819165,0.000213333,0.000136083
224,7.296227,0.02359888,1.25e-06,0.001891747,6.67e-07,0.000383499,0.001322498,0.01167165,0.002693412,0.000479666,0.000839082,0.002678496,0.000482332,0.000805415,0.00020525,0.000143917
225,7.319826,0.02430646,1e-06,0.001897413,6.67e-07,0.000359,0.001029498,0.005547908,0.009704984,0.000474666,0.000838248,0.002811746,0.000478666,0.000812748,0.000204083,0.000145833
226,7.344132,0.02245388,1.166e-06,0.001892164,9.17e-07,0.000414416,0.001030748,0.005060908,0.008473987,0.000482999,0.000834915,0.002616412,0.000474416,0.000809499,0.000207083,0.00015425
227,7.366586,0.02538788,8.33e-07,0.001922247,5.83e-07,0.000420583,0.001358581,0.01329848,0.002779579,0.000485083,0.000836665,0.002655579,0.000474499,0.000807582,0.00020475,0.000142833
228,7.391974,0.02311296,1e-06,0.00192233,8.34e-07,0.000428082,0.001030665,0.005513658,0.008621486,0.000480916,0.000839415,0.002623329,0.00047575,0.000824082,0.000205083,0.000146333
229,7.415087,0.02581929,1.166e-06,0.001924914,5.83e-07,0.0004255,0.001033998,0.01414581,0.002666663,0.000497249,0.000831998,0.002653329,0.000477,0.000792665,0.00022575,0.000142666
230,7.440906,0.02372688,1.333e-06,0.001909414,6.66e-07,0.000379583,0.001360665,0.01162165,0.002678579,0.000637166,0.000839165,0.002636163,0.000500749,0.000814165,0.000204,0.000143583
231,7.464633,0.02416571,1e-06,0.001920496,6.67e-07,0.000384833,0.001032331,0.005552075,0.009658984,0.000499249,0.000842832,0.002629496,0.000490749,0.000794415,0.00022125,0.000137333
232,7.488799,0.02360388,1.083e-06,0.002313996,6.67e-07,0.000899665,0.00236908,0.009759234,0.002667745,0.0004825,0.000837082,0.002640995,0.000474916,0.000808665,0.000205333,0.000142917
233,7.512403,0.02819362,1e-06,0.001915914,8.33e-07,0.000391083,0.001325581,0.0132979,0.002778079,0.003462411,0.000837832,0.002545829,0.000476416,0.000811498,0.000205833,0.000143417
234,7.540596,0.02440854,1e-06,0.001897664,5.83e-07,0.000393249,0.001042165,0.0125299,0.002699828,0.000492833,0.000835332,0.002733495,0.000625166,0.000811415,0.000203167,0.00014275
235,7.565005,0.02557179,1.25e-06,0.001899663,8.34e-07,0.000367666,0.001030831,0.01415073,0.002519913,0.000487082,0.000837249,0.002625496,0.000469416,0.000818665,0.0002075,0.000155499
236,7.590577,0.02371629,1.25e-06,0.001910497,5.83e-07,0.000427333,0.001327331,0.01166765,0.002706495,0.000498666,0.000835666,0.002695579,0.000487082,0.000809165,0.000207917,0.000141083
237,7.614293,0.0293127,8.33e-07,0.001892163,7.5e-07,0.000998499,0.001088415,0.01385681,0.002803496,0.000499999,0.000823165,0.005685658,0.000499166,0.000795165,0.0002225,0.000146083
238,7.643606,0.02375888,1.084e-06,0.00214258,6.66e-07,0.001096665,0.002444496,0.009772734,0.002629746,0.000479666,0.000868082,0.002689495,0.000478583,0.000806332,0.000206833,0.000141916
239,7.667365,0.02510554,8.33e-07,0.001908913,7.5e-07,0.000396083,0.001349498,0.01331006,0.002518495,0.00048575,0.000837748,0.002662413,0.000477582,0.000807999,0.000206916,0.0001425
240,7.69247,0.02428046,1.167e-06,0.001897496,8.34e-07,0.000375916,0.001096165,0.0126604,0.002534746,0.000497832,0.000848665,0.002718413,0.000487666,0.000809748,0.00020775,0.000143666
241,7.716751,0.02538396,1.417e-06,0.002291913,5.83e-07,0.000931248,0.00227333,0.01136756,0.002752162,0.000480833,0.000845332,0.002792912,0.000478082,0.000811249,0.000215916,0.000141417
242,7.742135,0.02361929,1.083e-06,0.001890497,8.33e-07,0.000395,0.001322998,0.01167256,0.002704912,0.000480666,0.000837165,0.002677329,0.000473166,0.000814999,0.000206916,0.000141167
243,7.765754,0.02424213,1.167e-06,0.00193083,5.83e-07,0.000400416,0.001024748,0.005528658,0.009717901,0.000478499,0.000838665,0.002684663,0.000477332,0.000811582,0.000204417,0.000142666
244,7.789996,0.01864939,9.17e-07,0.00189083,9.17e-07,0.000386166,0.001027915,0.007883404,0.00213408,0.000447666,0.000838248,0.002437663,0.000448333,0.000793248,0.000216833,0.000143167
245,7.808645,0.02097747,1.5e-06,0.00189333,6.67e-07,0.000400832,0.000693249,0.004475076,0.008396403,0.000448833,0.000837249,0.002222079,0.000455916,0.000795166,0.000215166,0.000142
246,7.829623,0.02046147,1.25e-06,0.001909413,6.67e-07,0.000412916,0.000696666,0.003072245,0.004491076,0.005173658,0.000833082,0.002264329,0.000446583,0.000808249,0.000207333,0.000144
247,7.850084,0.02399913,1.166e-06,0.001895164,6.66e-07,0.000405333,0.000699166,0.005463324,0.009895651,0.000474166,0.000868248,0.002657496,0.000475999,0.000813832,0.000204333,0.000144583
248,7.874083,0.0236913,1.167e-06,0.00191308,6.67e-07,0.000378833,0.001331497,0.01186815,0.002542912,0.000492166,0.000837082,0.002685829,0.000483833,0.000807415,0.000204916,0.00014375
249,7.897775,0.02703171,1.334e-06,0.001903913,6.67e-07,0.000403916,0.001023748,0.005556075,0.00968765,0.00048375,0.000839915,0.005479574,0.000491083,0.000808415,0.0002065,0.000145166
250,7.924806,0.02348888,1.084e-06,0.002287913,7.5e-07,0.000916581,0.002341163,0.009637401,0.002640079,0.000480416,0.000840665,0.002706663,0.000472082,0.000813916,0.000203666,0.0001465
251,7.948295,0.02514429,1.084e-06,0.00191233,6.67e-07,0.000415916,0.001362831,0.0132444,0.002624912,0.000496499,0.000837832,0.00260033,0.000487999,0.000808498,0.0002065,0.0001445
252,7.97344,0.02623596,1e-06,0.001884413,5.84e-07,0.000417832,0.000933082,0.003593994,0.01069348,0.000499416,0.000822915,0.005729491,0.000496749,0.000793999,0.000224666,0.000144333
253,7.999676,0.02538904,1.083e-06,0.001877997,6.67e-07,0.001355414,0.002495663,0.01138273,0.002636246,0.000485999,0.000836165,0.002667996,0.000473666,0.000824165,0.000206583,0.000144667
254,8.025065,0.02372546,1.25e-06,0.001902581,7.5e-07,0.000388582,0.001321332,0.01171281,0.002718162,0.000488999,0.000835249,0.002715329,0.000483332,0.000810082,0.000204583,0.000142417
255,8.04879,0.02522962,1.083e-06,0.001895497,5.83e-07,0.000365,0.001034665,0.005918907,0.0101109,0.000629832,0.000842749,0.002806495,0.000463,0.000811915,0.000206833,0.000142166
256,8.07402,0.02409404,9.16e-07,0.001912247,6.67e-07,0.000387166,0.001027332,0.01245673,0.002696496,0.000493666,0.000861248,0.002624413,0.000478249,0.000812165,0.00020475,0.000138
257,8.098114,0.02502713,1.083e-06,0.00189933,5.83e-07,0.000408916,0.001331082,0.01330031,0.002495246,0.000499583,0.000820082,0.002624079,0.000482249,0.000793332,0.000226166,0.000145083
258,8.123141,0.02441554,8.33e-07,0.001919997,5e-07,0.000456666,0.001161248,0.0125074,0.002521162,0.000588999,0.000836999,0.002774079,0.000480249,0.000809915,0.00020325,0.00015425
259,8.147556,0.02600412,1.333e-06,0.001927081,7.5e-07,0.000406749,0.001031165,0.01418731,0.002718662,0.0004975,0.000860165,0.002715495,0.00047475,0.000835332,0.000204499,0.000143333
260,8.173561,0.02364763,1e-06,0.001897497,7.5e-07,0.0003985,0.003168411,0.009950484,0.002682162,0.000482083,0.000835498,0.002604496,0.000471999,0.000808916,0.000206749,0.000139084
261,8.197208,0.02418413,1.167e-06,0.001890413,7.5e-07,0.00040925,0.001026581,0.005524825,0.009684067,0.000482083,0.000846082,0.002671412,0.000473583,0.000807998,0.000205083,0.000160833
262,8.221392,0.02261646,1e-06,0.001889581,6.66e-07,0.000437,0.001027415,0.005064075,0.008432319,0.000476583,0.000867998,0.002774913,0.000483665,0.000810166,0.000207416,0.000143667
263,8.244009,0.02519804,1.167e-06,0.001892747,9.17e-07,0.000391832,0.001346081,0.01339148,0.002531746,0.000494415,0.000832999,0.002668496,0.000481999,0.000814249,0.000206416,0.0001435
264,8.269207,0.02248746,1e-06,0.001899414,7.5e-07,0.000403333,0.001031248,0.005496241,0.008029237,0.000499749,0.000842332,0.002610329,0.000509999,0.000813082,0.000206417,0.000144333
265,8.291694,0.02612837,1.084e-06,0.001899997,5.83e-07,0.000425749,0.001025999,0.01421573,0.002805412,0.000490333,0.000832165,0.002786162,0.000485,0.000812082,0.000202999,0.000145083
266,8.317823,0.02340054,1e-06,0.00189233,7.5e-07,0.00039725,0.001338414,0.01161356,0.002528412,0.000484749,0.000835082,0.002670413,0.000481416,0.000808748,0.000204667,0.000143749
267,8.341223,0.02423954,9.16e-07,0.00190883,9.17e-07,0.000373916,0.001025832,0.005524908,0.009741817,0.000496666,0.000842915,0.002668162,0.00047875,0.000830832,0.000204083,0.000140999
268,8.365463,0.02424621,1.084e-06,0.00190708,6.67e-07,0.000437999,0.001025415,0.01248131,0.002540246,0.000499416,0.000841332,0.002871912,0.000481082,0.000811082,0.000204333,0.00014325
269,8.389709,0.02824945,1.25e-06,0.001893747,6.67e-07,0.000407999,0.001348581,0.01327665,0.005560158,0.000486416,0.000843249,0.002783412,0.000487666,0.000811082,0.000206499,0.000142083
270,8.417958,0.0284317,1.083e-06,0.001885247,8.34e-07,0.000416832,0.001038332,0.01485181,0.003400661,0.000802249,0.000837998,0.003458412,0.000575082,0.000814082,0.000204333,0.00014475
271,8.44639,0.02930104,1.167e-06,0.001895913,7.5e-07,0.000844165,0.001601081,0.01534589,0.003340328,0.000808082,0.000836165,0.003059745,0.000413666,0.000803749,0.000206249,0.000144084
272,8.475691,0.01822947,1.166e-06,0.002415163,6.67e-07,0.002219746,0.000723666,0.006065323,0.00187633,0.0004065,0.000836998,0.00210983,0.000419666,0.000795832,0.000216833,0.00014175
