OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,gpu_frame_download,convert_scale,sobel2,gpu_frame_download2,convert_scale2,add_weighted,show_img
19,2.580532,0.02412855,1.084e-06,0.003512078,7.5e-07,0.000412916,0.001625414,0.008574155,0.002764829,0.000902999,0.000841916,0.002765246,0.000742082,0.000819749,0.001054748,0.000110584
20,2.604661,0.02539196,1.166e-06,0.003741328,7.5e-07,0.002453997,0.006534741,0.003032162,0.002863829,0.000783166,0.000840749,0.002770996,0.000593832,0.000810916,0.000855999,0.000108333
21,2.630053,0.02336997,1.083e-06,0.004307911,6.66e-07,0.000400416,0.002234164,0.006568491,0.002957912,0.000795082,0.000852499,0.002729496,0.000744666,0.000813416,0.000855498,0.000108667
22,2.653423,0.02558663,1.083e-06,0.003961245,7.5e-07,0.002397163,0.006556074,0.003011329,0.002661663,0.000894999,0.000840332,0.002736746,0.000754999,0.000810332,0.000851416,0.0001085
23,2.679009,0.02285022,1e-06,0.003172745,5e-07,0.000508999,0.001102415,0.008123239,0.002756413,0.000753749,0.000843582,0.002934829,0.000737082,0.000890999,0.000918166,0.000106499
24,2.701859,0.02543913,8.33e-07,0.004308494,7.5e-07,0.000474416,0.002187164,0.008513988,0.00269383,0.000757582,0.000844915,0.003058413,0.000743499,0.000893915,0.000852915,0.000108417
25,2.727298,0.02345805,9.99e-07,0.003973828,7.5e-07,0.002345247,0.004446327,0.003127496,0.002662746,0.000762082,0.000839499,0.002793163,0.000730332,0.000815832,0.000851082,0.000108667
26,2.750757,0.0260363,1e-06,0.003194495,6.67e-07,0.000524999,0.003486662,0.008554905,0.002694996,0.000767582,0.000962332,0.002845996,0.000768332,0.001037999,0.001078498,0.000117834
27,2.776793,0.02438896,1.083e-06,0.007048907,1e-06,0.000539415,0.003790578,0.003353996,0.002682163,0.000745832,0.000838915,0.002859746,0.000753416,0.000814832,0.000851249,0.000107833
28,2.801182,0.02557263,1.333e-06,0.003197079,5.83e-07,0.00039975,0.001221248,0.01102832,0.002685746,0.000764666,0.000895748,0.00284108,0.000772665,0.000791416,0.000866165,0.000106833
29,2.826754,0.02285663,1.166e-06,0.005176993,5e-07,0.000459416,0.005356826,0.003059745,0.002684997,0.000443582,0.000839166,0.00261208,0.000445666,0.000813832,0.000854582,0.000108083
30,2.849611,0.02448038,1e-06,0.004339077,7.5e-07,0.000446167,0.007706072,0.003006079,0.002648413,0.000455833,0.000843582,0.002807913,0.000450249,0.000814999,0.000851832,0.000108417
31,2.874091,0.02233797,1.083e-06,0.003438162,5.83e-07,0.001021749,0.00259808,0.006240657,0.002667413,0.000448166,0.000837833,0.002732412,0.00045525,0.000878998,0.000909249,0.000108333
32,2.896429,0.02344955,1.167e-06,0.003203162,8.33e-07,0.000958332,0.002670413,0.007920572,0.002619663,0.000446333,0.000846582,0.002565913,0.000441499,0.000810499,0.000841166,0.000123416
33,2.919879,0.02220764,1.167e-06,0.006039908,6.67e-07,0.000519166,0.003968911,0.002775413,0.002597413,0.000443666,0.000834499,0.002657496,0.000594582,0.000806583,0.000860498,0.000107667
34,2.942087,0.02495005,1e-06,0.003173913,5.83e-07,0.000832499,0.001559831,0.0103674,0.002870079,0.000448916,0.000837916,0.002641996,0.000442583,0.000813499,0.000852332,0.0001075
35,2.967037,0.02218672,1.25e-06,0.005076326,8.33e-07,0.001218749,0.003986494,0.002882579,0.00262183,0.000640916,0.000838999,0.002679746,0.000463999,0.000810666,0.000855999,0.000108333
36,2.989223,0.02493247,8.33e-07,0.003184496,6.66e-07,0.00061225,0.001044665,0.01121065,0.002694079,0.00045225,0.000838248,0.00260258,0.000445583,0.000811249,0.000931165,0.00010375
37,3.014156,0.02228055,1.083e-06,0.005367492,8.34e-07,0.000997165,0.004275661,0.002811162,0.00273108,0.000452916,0.000835082,0.002581496,0.000448416,0.000810083,0.000856998,0.000111084
38,3.036436,0.02401338,1e-06,0.003730328,9.17e-07,0.000434083,0.002584246,0.008304072,0.002692413,0.000450749,0.000835332,0.002602747,0.000608832,0.000797749,0.000857582,0.000113333
39,3.06045,0.02294364,1.083e-06,0.004192411,6.67e-07,0.002290497,0.00429291,0.002991413,0.002784496,0.000463583,0.000839998,0.002818413,0.000441583,0.000764415,0.000952749,0.000109417
40,3.083393,0.02453922,1e-06,0.003181496,5.83e-07,0.001236582,0.002832746,0.008388821,0.002645247,0.000445666,0.000917915,0.00265408,0.000457416,0.000812832,0.000854999,0.000109833
41,3.107933,0.0217173,9.17e-07,0.003185495,6.67e-07,0.000926082,0.002654996,0.006178325,0.002609746,0.000448833,0.000839165,0.002661413,0.000442,0.000809332,0.000850249,0.000110083
42,3.12965,0.02506413,1.084e-06,0.004346743,6.67e-07,0.002482497,0.006129574,0.002795496,0.003007746,0.000450333,0.000880915,0.00274683,0.000448832,0.000808999,0.000857082,0.000107334
43,3.154714,0.02198405,1e-06,0.003177328,6.67e-07,0.000377,0.001026415,0.008652404,0.002664163,0.000447166,0.000835249,0.002590746,0.000444,0.000808332,0.000851915,0.000107667
44,3.176698,0.02393188,1e-06,0.003189079,6.67e-07,0.000976582,0.002552996,0.008257155,0.002684496,0.000452833,0.000831999,0.002718663,0.000494166,0.000807749,0.000855582,0.000108916
45,3.20063,0.02252638,1.334e-06,0.004200244,1e-06,0.002319996,0.004402494,0.002797413,0.002617413,0.000446083,0.000833582,0.002564413,0.000443166,0.000870999,0.000918665,0.000109583
46,3.223156,0.02473497,1.25e-06,0.005433159,9.17e-07,0.001016999,0.006180908,0.003162329,0.002725662,0.000465166,0.000835083,0.002690496,0.000459166,0.000792999,0.000862415,0.000108417
47,3.247891,0.0221523,1.25e-06,0.003243912,5.83e-07,0.000875499,0.00281383,0.006077908,0.002645329,0.000445,0.000837498,0.002914496,0.0004415,0.000888749,0.000856165,0.000110583
48,3.270044,0.02454455,1.167e-06,0.004201161,5.83e-07,0.002326913,0.006316408,0.002912079,0.00262258,0.000443499,0.000834499,0.002613246,0.000441083,0.000862416,0.000860248,0.000108667
49,3.294588,0.02267722,9.17e-07,0.005550326,6.66e-07,0.001000166,0.00428891,0.002784996,0.002681497,0.000612499,0.000844665,0.002689663,0.000461583,0.000808915,0.000843666,0.00010875
50,3.317265,0.02407713,1.083e-06,0.003185662,5.84e-07,0.000392583,0.001323914,0.0103079,0.002624163,0.00045375,0.000838665,0.002588747,0.000442666,0.000809332,0.000943582,0.0001645
51,3.341343,0.02315647,1e-06,0.003189245,9.17e-07,0.000918249,0.001030998,0.009164654,0.002716163,0.000476749,0.000840082,0.002594913,0.000462833,0.000792249,0.000860582,0.000107833
52,3.364499,0.02417247,1e-06,0.003184746,7.5e-07,0.000642832,0.000997999,0.0101054,0.002614413,0.000449749,0.000841333,0.002891246,0.000598749,0.000879498,0.000854833,0.000109916
53,3.388671,0.02199964,1e-06,0.00513016,7.5e-07,0.000993415,0.004265827,0.00289008,0.002611246,0.000450083,0.000837082,0.002602913,0.000442833,0.000812082,0.000850832,0.000111333
54,3.410671,0.02680046,1e-06,0.007592323,7.5e-07,0.000525082,0.005233493,0.004522577,0.002802579,0.000456,0.000838332,0.002601746,0.000450416,0.000814332,0.000853333,0.000108499
55,3.437472,0.02613521,1e-06,0.003526912,6.67e-07,0.001022998,0.001112665,0.002798246,0.004932243,0.000473416,0.000843499,0.009123571,0.000454999,0.000876582,0.000858332,0.000110084
56,3.463607,0.02430346,1.083e-06,0.006391574,6.67e-07,0.000473583,0.005238159,0.003194829,0.002629413,0.000448582,0.000903499,0.002787496,0.00044975,0.000809415,0.000865332,0.000110083
57,3.48791,0.03277995,1e-06,0.007363823,9.17e-07,0.000499999,0.00488041,0.004689743,0.004509327,0.000491249,0.000842999,0.003625912,0.004109911,0.000805415,0.000848666,0.000110583
58,3.52069,0.03340929,8.33e-07,0.006832657,7.5e-07,0.001311415,0.006759407,0.002779496,0.002463497,0.000450082,0.000831249,0.005317993,0.004889659,0.000739833,0.000923582,0.000108833
59,3.5541,0.02516538,8.33e-07,0.003812412,7.5e-07,0.000526082,0.000926499,0.006276741,0.007391573,0.000449583,0.000842999,0.002710079,0.000451833,0.000810332,0.000856249,0.000109416
60,3.579265,0.02588205,1.25e-06,0.00681099,7.5e-07,0.000597249,0.005157076,0.002965246,0.00259383,0.000456916,0.000817415,0.002592163,0.000465333,0.000803749,0.000857165,0.001762914
61,3.605147,0.0237023,1.083e-06,0.003208329,7.5e-07,0.000626999,0.001049915,0.003511329,0.008396905,0.000619666,0.001032331,0.002793246,0.000484833,0.000908332,0.000955249,0.000113333
62,3.628849,0.02521663,8.33e-07,0.004139411,5.83e-07,0.0005045,0.008503404,0.003009746,0.002675413,0.000466999,0.000815416,0.002831829,0.0004385,0.000744915,0.000963416,0.000121666
63,3.654066,0.02258588,1.166e-06,0.006197158,1.084e-06,0.000564749,0.003943828,0.002758746,0.002706662,0.000441667,0.000861915,0.002743579,0.000605083,0.000793166,0.000859332,0.000107749
64,3.676652,0.02377655,1.25e-06,0.003213746,6.66e-07,0.000623333,0.000998332,0.01024424,0.002609997,0.000444332,0.000834749,0.00257583,0.000444166,0.000810499,0.000866832,0.000108583
65,3.700428,0.02257513,1.083e-06,0.00526541,6.66e-07,0.000938666,0.004280744,0.002793662,0.002601497,0.000468666,0.000820082,0.003130495,0.000447166,0.000766083,0.000953665,0.00010725
66,3.723003,0.02538755,1e-06,0.003209662,7.5e-07,0.000784832,0.001293331,0.01121607,0.00274958,0.000452666,0.000836832,0.002639829,0.000444083,0.000809499,0.000840499,0.000108916
67,3.748391,0.02242389,1.25e-06,0.003430329,6.67e-07,0.001027832,0.002673246,0.006379657,0.002807747,0.000451749,0.000836415,0.00259683,0.000451916,0.000809749,0.000850749,0.00010575
68,3.770815,0.02404347,1.333e-06,0.00502141,1e-06,0.001028498,0.006156908,0.002832913,0.002574746,0.00047325,0.000815748,0.002771913,0.000589083,0.000811165,0.000844416,0.000121083
69,3.794858,0.0229508,1.25e-06,0.00418791,6.67e-07,0.002345913,0.004061245,0.003065995,0.002735663,0.000458166,0.000837582,0.00292033,0.000444916,0.000765499,0.001015498,0.000110167
70,3.817809,0.02406913,7.5e-07,0.003964578,6.66e-07,0.002483247,0.005877408,0.00286158,0.002541163,0.000460249,0.000815832,0.00283233,0.000447082,0.000820916,0.000841415,0.000121917
71,3.841878,0.02187064,1e-06,0.003223746,9.17e-07,0.000347666,0.003507245,0.006039825,0.002628913,0.000446999,0.000837665,0.00261133,0.000448083,0.000815332,0.000855082,0.000106833
72,3.863749,0.02441088,1.25e-06,0.006095991,7.5e-07,0.000499999,0.005909992,0.002831913,0.002712663,0.000591582,0.000838332,0.002702413,0.00044925,0.000814665,0.000840082,0.000122
73,3.88816,0.02198939,1e-06,0.005710242,9.17e-07,0.000538583,0.004105994,0.002794662,0.002591997,0.000446499,0.000833082,0.002746413,0.000446416,0.000808749,0.000858249,0.000106583
74,3.910149,0.02419022,7.5e-07,0.003790828,7.5e-07,0.00237958,0.006324991,0.002868746,0.002711413,0.000450083,0.000835249,0.002611663,0.000445916,0.000806498,0.000854833,0.000108916
75,3.934339,0.02324513,1.083e-06,0.003426412,6.67e-07,0.000845582,0.003437995,0.006414908,0.002643746,0.000457499,0.000820166,0.002796663,0.000442582,0.000833832,0.001013582,0.000110417
76,3.957585,0.0247163,9.17e-07,0.003970995,6.66e-07,0.002794996,0.00459416,0.004541911,0.002665746,0.000462416,0.000816916,0.002566663,0.000525582,0.000809499,0.000856916,0.000108916
77,3.982301,0.0227063,1.167e-06,0.005339159,7.5e-07,0.000900665,0.004498827,0.002798246,0.002606163,0.000465333,0.000906249,0.002865162,0.000438333,0.000764166,0.001013998,0.000108083
78,4.005007,0.0249573,1.084e-06,0.003234745,7.5e-07,0.000676249,0.001021832,0.01101432,0.002669746,0.000450166,0.000845582,0.00274883,0.000434082,0.000897749,0.000852916,0.000109249
79,4.029964,0.02263338,1.083e-06,0.003188496,5.83e-07,0.000409333,0.001187748,0.009101737,0.002621747,0.000453916,0.000838082,0.002617663,0.000453666,0.000809499,0.000841082,0.00010875
80,4.052598,0.02423547,1e-06,0.003188912,8.34e-07,0.000408249,0.003474162,0.007995405,0.002843246,0.000450083,0.000832665,0.002629913,0.000626,0.000814498,0.000861999,0.0001085
81,4.076833,0.02311172,1.167e-06,0.003458328,7.5e-07,0.000833832,0.003382996,0.006439907,0.00258508,0.000472166,0.000817082,0.002776163,0.000443749,0.000744833,0.001017915,0.00013775
82,4.099945,0.02416205,1.334e-06,0.004061744,7.5e-07,0.000498916,0.00248708,0.008176905,0.002676579,0.000446916,0.000833166,0.002752329,0.000467083,0.000790999,0.000860332,0.000107917
83,4.124107,0.02208522,7.5e-07,0.003264079,8.34e-07,0.000991998,0.002733913,0.006224075,0.002625162,0.00049425,0.000836582,0.002696496,0.000443833,0.000808499,0.000855999,0.000108749
84,4.146192,0.02473721,7.5e-07,0.006227491,7.5e-07,0.001131748,0.005500493,0.002830912,0.00288108,0.000455999,0.000862249,0.002623829,0.000446083,0.000811332,0.000854583,0.000109916
85,4.170929,0.0219678,1.334e-06,0.005383825,6.67e-07,0.000917332,0.004283661,0.002797579,0.002519663,0.000444833,0.000837582,0.002571413,0.000440999,0.000810083,0.000851832,0.000107
86,4.192897,0.02370572,1.166e-06,0.003187413,8.33e-07,0.000918082,0.002663496,0.008020656,0.002718079,0.000453916,0.000841582,0.00266983,0.000448166,0.000809916,0.000863748,0.000108833
87,4.216603,0.02177197,1.083e-06,0.004245661,6.66e-07,0.000493833,0.002243663,0.006029325,0.00261433,0.000449749,0.000835166,0.00257508,0.000445082,0.000805499,0.000855999,0.000176833
88,4.238375,0.02448288,8.33e-07,0.005404409,5e-07,0.001020082,0.006194075,0.002951579,0.00268608,0.000534165,0.000834416,0.00263358,0.000449749,0.000806749,0.000858332,0.000108333
89,4.262858,0.02237072,1.083e-06,0.005124326,8.33e-07,0.001031832,0.004226078,0.002955079,0.002677496,0.000444833,0.000840415,0.002696413,0.000592499,0.000813916,0.000857665,0.00010825
90,4.285229,0.02440588,1.083e-06,0.003431329,6.66e-07,0.000638583,0.001062248,0.01009215,0.002645996,0.000461499,0.000817583,0.002974162,0.000442416,0.000765582,0.000963082,0.0001095
91,4.309634,0.02241789,1.167e-06,0.005553409,7.5e-07,0.000957999,0.00425941,0.00278508,0.002623913,0.000448916,0.000844999,0.002720329,0.000451333,0.000811749,0.000850998,0.000107834
92,4.332052,0.0238938,1e-06,0.003180329,5.83e-07,0.000949416,0.002686329,0.008289655,0.002692497,0.000450666,0.000833415,0.002588413,0.000443749,0.000810083,0.000858248,0.000109417
93,4.355946,0.02257897,1.084e-06,0.004193577,6.67e-07,0.002337913,0.004283494,0.002811996,0.00266408,0.000615665,0.000821083,0.002618246,0.000449749,0.000806166,0.000866332,0.000108916
94,4.378525,0.03007371,1.166e-06,0.004843827,1e-06,0.000419916,0.00189308,0.008814405,0.002582579,0.000448,0.000835915,0.004381911,0.004079744,0.000737999,0.000924415,0.00010975
95,4.408599,0.02507013,1.083e-06,0.003816995,8.33e-07,0.000426416,0.000970666,0.003015829,0.01022857,0.000465749,0.000817332,0.003001746,0.000449333,0.000812082,0.000955165,0.000108333
96,4.433669,0.02324422,1.083e-06,0.005866492,6.67e-07,0.001071248,0.004303661,0.003127329,0.002751829,0.000463583,0.000819416,0.002607913,0.000449249,0.000808665,0.000864249,0.000108833
97,4.456913,0.0225508,1.084e-06,0.004007411,6.67e-07,0.000450332,0.000897499,0.002839413,0.004938826,0.003518328,0.000834499,0.002844996,0.00044175,0.000809165,0.000857416,0.000109416
98,4.479464,0.02536555,1.084e-06,0.005595908,7.5e-07,0.001036249,0.006481658,0.003096329,0.002772496,0.000638749,0.000839249,0.002675162,0.00044725,0.000808415,0.000860833,0.000111416
99,4.504829,0.02435455,1.167e-06,0.005660658,6.67e-07,0.001061165,0.004322661,0.002839412,0.002614997,0.000441749,0.000833916,0.00423866,0.000476166,0.000812333,0.000942998,0.000108
100,4.529184,0.0228028,1.083e-06,0.003183829,7.5e-07,0.000675833,0.001026998,0.008978488,0.002746579,0.000449833,0.000838165,0.002681746,0.000444417,0.000814082,0.000852332,0.000108666
101,4.551987,0.02437205,1e-06,0.005349243,6.66e-07,0.001030332,0.006194658,0.002914579,0.00272508,0.000463166,0.000839999,0.002615079,0.000467583,0.000811999,0.000851332,0.000107333
102,4.576359,0.0383767,1.166e-06,0.005687159,7.5e-07,0.000436499,0.005155576,0.003959328,0.003384745,0.001126999,0.001509331,0.01458656,0.000545582,0.000909916,0.000962165,0.000110917
103,4.614736,0.03217171,1.083e-06,0.004348744,6.67e-07,0.000488582,0.001715415,0.005960658,0.01212315,0.000514499,0.001117998,0.002985663,0.000506582,0.001144415,0.001138415,0.000125834
104,4.646907,0.02630055,8.33e-07,0.005147326,1e-06,0.000539666,0.000916999,0.002973329,0.004553327,0.005780658,0.000884666,0.002984579,0.000450499,0.000891082,0.001060082,0.0001165
105,4.673208,0.02372805,1e-06,0.003811161,5.84e-07,0.001365331,0.003001079,0.006220741,0.003223579,0.000438166,0.000768833,0.002675496,0.000447082,0.000812916,0.000852749,0.000109333
106,4.696936,0.02524822,9.17e-07,0.004053828,9.16e-07,0.002393914,0.006288741,0.003128329,0.002716246,0.000466749,0.000830582,0.002937413,0.000582666,0.000783082,0.000955749,0.000109083
107,4.722184,0.02159272,1e-06,0.003266746,6.67e-07,0.000938665,0.00257808,0.006071824,0.002634913,0.000443666,0.000838583,0.002604163,0.000439082,0.000814666,0.000850999,0.000109666
108,4.743777,0.02455263,1e-06,0.003814161,5e-07,0.001052999,0.002764913,0.008036655,0.002529247,0.000447499,0.000900915,0.00276758,0.000451999,0.000814166,0.000861082,0.000109916
109,4.768329,0.02178372,7.5e-07,0.003185745,6.67e-07,0.001224665,0.002769329,0.006003908,0.002530413,0.000445583,0.000833582,0.00257183,0.000445583,0.000804082,0.000858749,0.000108833
110,4.790113,0.02471521,1e-06,0.005301409,8.33e-07,0.001011916,0.006510407,0.003007912,0.002710413,0.0004695,0.000817582,0.002622746,0.000438833,0.000759165,0.000955416,0.000108083
111,4.814828,0.02261739,1.083e-06,0.004239244,8.34e-07,0.002323246,0.004377161,0.002837579,0.00263583,0.000444166,0.000836415,0.00270083,0.000445333,0.000808665,0.000857916,0.000109083
112,4.837446,0.0245948,1.25e-06,0.003189413,5.83e-07,0.000771666,0.003472661,0.008076989,0.00266433,0.000453249,0.000839415,0.002846996,0.000443333,0.000766249,0.000961165,0.0001075
113,4.862041,0.0234798,1e-06,0.003183162,9.17e-07,0.000900165,0.00276083,0.006209157,0.00290433,0.000565332,0.000816999,0.003600745,0.000760499,0.000812249,0.000841082,0.000123333
114,4.88552,0.03231362,1.083e-06,0.004309744,8.34e-07,0.00236083,0.01047265,0.003992411,0.003439328,0.000554583,0.000815832,0.003955828,0.000634665,0.000814249,0.000851749,0.000109833
115,4.917834,0.02398663,1.25e-06,0.004077494,7.5e-07,0.001385415,0.003656911,0.005530326,0.002897829,0.000452416,0.000856415,0.002788997,0.000454249,0.000859915,0.000912749,0.000111917
116,4.941821,0.0245993,1.084e-06,0.004023911,6.66e-07,0.000518,0.002370163,0.008455905,0.002678579,0.000458833,0.000841582,0.002984829,0.00043875,0.000765249,0.000953248,0.0001085
117,4.96642,0.02872121,1.25e-06,0.003213662,5.83e-07,0.000790749,0.001292415,0.01233932,0.003688162,0.000543165,0.000839416,0.003614412,0.000522915,0.000913666,0.000851165,0.000110333
118,4.995141,0.03140504,1.25e-06,0.003185579,6.67e-07,0.000644499,0.001531748,0.0152509,0.003463828,0.000541666,0.000842416,0.003700078,0.000372416,0.000908749,0.000840082,0.000121166
119,5.026546,0.01729723,1.334e-06,0.003181662,5.83e-07,0.000902332,0.000521583,0.005346076,0.001980747,0.000372749,0.000839749,0.002009997,0.000383583,0.000790666,0.000859082,0.000107083
120,5.043843,0.01924314,8.33e-07,0.004430577,8.34e-07,0.000429166,0.000503999,0.006340074,0.002016748,0.000379249,0.000838666,0.002033163,0.000388666,0.000863666,0.000908249,0.000109249
121,5.063087,0.02014814,1.083e-06,0.004022411,6.67e-07,0.000629166,0.00172158,0.005697409,0.002179747,0.000418833,0.000882249,0.002404163,0.000417666,0.000808749,0.000855415,0.000109
122,5.083235,0.02076214,1e-06,0.005173576,8.34e-07,0.001015415,0.004281077,0.002383247,0.002137247,0.000416249,0.000836749,0.002337747,0.000417583,0.000789998,0.000863666,0.00010775
123,5.103997,0.0218113,8.34e-07,0.005871241,8.34e-07,0.000974748,0.003129829,0.002984413,0.002587246,0.000444749,0.000836916,0.002752746,0.000468333,0.000789915,0.000860999,0.0001085
124,5.125808,0.02508088,7.5e-07,0.003214996,5e-07,0.000635999,0.001521831,0.01066574,0.002748163,0.000569833,0.000843998,0.00254033,0.000531416,0.000839916,0.000857832,0.000109583
125,5.150889,0.01925939,1e-06,0.003368329,6.66e-07,0.00050275,0.003587328,0.002833746,0.002670413,0.000545666,0.000849249,0.002553246,0.000526249,0.000844999,0.000866082,0.000109667
126,5.170148,0.02337622,1.25e-06,0.004190244,1e-06,0.000508833,0.006056991,0.002983663,0.002757329,0.000597583,0.000910998,0.00286108,0.000570082,0.000896499,0.000928582,0.000112083
127,5.193525,0.0215558,1.25e-06,0.003999911,1e-06,0.000520749,0.003712495,0.003870661,0.002612163,0.0004535,0.000994415,0.002991662,0.00046425,0.000882665,0.000936165,0.000114917
128,5.21508,0.02400788,1e-06,0.003489995,7.5e-07,0.000947749,0.002825163,0.007965572,0.002652246,0.000448166,0.000897082,0.00256208,0.000443666,0.000813832,0.000851832,0.00010875
129,5.239088,0.02452463,9.17e-07,0.003216412,7.5e-07,0.000887749,0.001101748,0.009008237,0.002909496,0.000455083,0.000837749,0.002856829,0.001371915,0.000915082,0.000850249,0.000112416
130,5.263613,0.0264208,7.5e-07,0.004090661,6.67e-07,0.002431496,0.006365825,0.003008996,0.002901829,0.000551666,0.000835165,0.003830661,0.0005305,0.000911832,0.000851999,0.000108749
131,5.290034,0.02793429,1e-06,0.003214079,8.33e-07,0.000926749,0.002730413,0.01012807,0.003237079,0.000534832,0.000841333,0.004019994,0.000527332,0.000808999,0.000856249,0.000107333
132,5.317968,0.02429122,7.5e-07,0.003156662,5.83e-07,0.000783333,0.003120079,0.008180071,0.00271283,0.000464999,0.000814916,0.002590329,0.000444417,0.000812415,0.001100832,0.000109
133,5.342259,0.02197239,1.083e-06,0.003187496,5.83e-07,0.000646832,0.001028582,0.008187072,0.002798079,0.0004515,0.000836915,0.002607163,0.000450583,0.000808499,0.000858665,0.000109333
134,5.364232,0.02447621,1.25e-06,0.003273829,5.83e-07,0.000401333,0.001320331,0.01030399,0.002666913,0.000452832,0.000838332,0.002918413,0.000442416,0.000891999,0.000855582,0.000108416
135,5.388708,0.0231558,1.167e-06,0.00419691,6.67e-07,0.002336914,0.004346327,0.003336745,0.002770829,0.000453333,0.000839916,0.002651996,0.000450583,0.000809082,0.000852665,0.000108667
136,5.411864,0.02416472,1.25e-06,0.003958411,7.5e-07,0.002444747,0.005960325,0.002873079,0.002694163,0.000466416,0.000885665,0.002647663,0.000457833,0.000812665,0.000852499,0.00010925
137,5.436028,0.02181055,1e-06,0.003177913,7.5e-07,0.000894748,0.002894663,0.006002741,0.002618747,0.000451082,0.000841083,0.002708162,0.000444417,0.000809998,0.000855583,0.000109666
