OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,convert_color,gaussian_blur,sobel,convert_scale,sobel2,conver_scale2,add_weighted,show_img
178,56.28921,0.3209094,2.416e-06,0.153767,0.01909714,0.06191883,0.0151019,0.01778548,0.01461798,0.01773831,0.01938397,0.001496331
179,56.61011,0.3269855,2.833e-06,0.1596083,0.01939547,0.06180733,0.0150339,0.01791047,0.01459306,0.01781281,0.01923322,0.001588165
180,56.9371,0.3090912,1.583e-06,0.1429896,0.01872289,0.06175441,0.01500056,0.01780639,0.01429723,0.01778947,0.01923964,0.001489498
181,57.24619,0.3085253,1.666e-06,0.1425679,0.01856006,0.06177575,0.01500731,0.01780564,0.01427815,0.01778639,0.01923897,0.001503498
182,57.55472,0.325167,2.667e-06,0.1572309,0.01943422,0.062169,0.0153439,0.01778906,0.01437248,0.01802681,0.01930764,0.001490331
183,57.87988,0.3073135,1.334e-06,0.1432778,0.01646498,0.06197216,0.01499315,0.01779898,0.01428148,0.01778622,0.01923839,0.001498998
184,58.1872,0.3071764,1.334e-06,0.143198,0.01659389,0.06178725,0.01499915,0.01779064,0.01429465,0.01778306,0.01923981,0.001488665
185,58.49437,0.3076379,1.334e-06,0.1425489,0.01780923,0.06168041,0.0149989,0.01779256,0.01428065,0.01779314,0.01923656,0.001496248
186,58.80201,0.3108819,1.333e-06,0.1432426,0.01991305,0.06214566,0.0149909,0.01779048,0.01428281,0.01778498,0.01923814,0.001491914
187,59.11289,0.3099719,1.667e-06,0.1429733,0.01859397,0.06240908,0.01506323,0.01784339,0.0145679,0.01779889,0.01922872,0.001491748
188,59.42287,0.3264037,2.917e-06,0.163367,0.01495206,0.06194733,0.01499631,0.01773131,0.01434198,0.01823039,0.01933489,0.001499498
189,59.74927,0.3075864,1.416e-06,0.1427794,0.01706031,0.06201791,0.0149709,0.01783172,0.01441023,0.01779548,0.01923106,0.001487998
190,60.05686,0.3102477,1.417e-06,0.1425904,0.01971364,0.062249,0.01498223,0.01792106,0.01427623,0.01778281,0.01923414,0.001496831
191,60.3671,0.3106787,1.584e-06,0.1432209,0.01983389,0.06191416,0.0151379,0.01779856,0.01426848,0.01778748,0.01923014,0.001485664
192,60.67778,0.3235985,2.334e-06,0.1575601,0.01852181,0.0618595,0.01506398,0.01774148,0.01433856,0.01772889,0.01929147,0.001490331
193,61.00138,0.3063032,1.5e-06,0.1429434,0.01593714,0.06187508,0.0149874,0.01778189,0.01428265,0.01777564,0.01922972,0.001488748
194,61.30768,0.3063202,1.5e-06,0.1426597,0.01607364,0.06198833,0.01496815,0.01784797,0.0141784,0.01788656,0.01922797,0.001487915
195,61.614,0.3175623,1.917e-06,0.1526634,0.01687698,0.0619805,0.01535123,0.01772889,0.01433631,0.01773447,0.01938889,0.001499748
196,61.93157,0.3173982,2.25e-06,0.152603,0.01642273,0.06235558,0.01530414,0.01775006,0.01434415,0.01772639,0.01929564,0.001594248
197,62.24896,0.3081016,1.667e-06,0.1437003,0.01652706,0.06187266,0.01504948,0.01782039,0.01457556,0.01781164,0.01923606,0.001506748
198,62.55707,0.3124985,1.583e-06,0.1439853,0.02018122,0.06225775,0.01512148,0.01786073,0.01457906,0.01778947,0.01923464,0.001487248
199,62.86956,0.3195943,2.167e-06,0.1536745,0.01768298,0.06209958,0.01511273,0.01789006,0.0146274,0.01772881,0.01928114,0.001494914
200,63.18916,0.3290714,2.25e-06,0.1608817,0.01938056,0.06224725,0.01526331,0.01804056,0.01436473,0.01808622,0.01931631,0.001488498
201,63.51823,0.3096184,1.667e-06,0.1450552,0.01636889,0.062261,0.01533715,0.01773697,0.01427881,0.01779364,0.01929997,0.001485081
202,63.82785,0.321459,2.334e-06,0.154384,0.01890756,0.062177,0.01501956,0.01779256,0.01436406,0.01802547,0.01929981,0.001486581
203,64.14931,0.3190829,2.083e-06,0.1532323,0.01757573,0.06226583,0.01506381,0.01782122,0.01458598,0.01780647,0.01923889,0.001490582
204,64.46839,0.3212827,1.75e-06,0.1547086,0.01823622,0.06213475,0.01510556,0.01775889,0.01461915,0.01775431,0.01947881,0.001484665
205,64.78967,0.307625,1.417e-06,0.143173,0.01618106,0.06215033,0.01501373,0.01788506,0.01458248,0.01791306,0.01923589,0.001488915
206,65.0973,0.3300271,2.917e-06,0.1645913,0.01711631,0.06225541,0.01499906,0.01785564,0.01430965,0.01807364,0.01932847,0.001494748
207,65.42733,0.3263372,2.5e-06,0.159079,0.01967814,0.06180366,0.01509031,0.01773306,0.01434298,0.01772864,0.01930147,0.001577415
208,65.75366,0.3117453,1.833e-06,0.1440809,0.01947272,0.06191333,0.01534598,0.01785506,0.01456456,0.01778456,0.01923014,0.001496248
209,66.06541,0.3094067,1.5e-06,0.1438425,0.01727256,0.0622645,0.01512273,0.01775648,0.0145764,0.01779289,0.01928981,0.001487332
210,66.37481,0.3101852,1.584e-06,0.1442181,0.01883122,0.06152333,0.01503373,0.01778581,0.01427623,0.01778814,0.01923856,0.001488498
211,66.685,0.3232141,2.167e-06,0.158083,0.01737056,0.06198675,0.01506598,0.01773598,0.01434006,0.01773264,0.01939947,0.001497498
212,67.00821,0.3137959,1.416e-06,0.1482808,0.01695298,0.06227408,0.01504948,0.01782673,0.01471298,0.01785656,0.01934706,0.001493831
213,67.32201,0.3253235,2.25e-06,0.1588638,0.01825331,0.06206016,0.01528639,0.01772848,0.01450598,0.01772623,0.01930864,0.001588331
214,67.64733,0.3122371,1.584e-06,0.1438755,0.01912731,0.06312624,0.01510723,0.01803947,0.0142964,0.01777614,0.01930447,0.001582831
215,67.95957,0.333461,2.75e-06,0.1665838,0.01877956,0.06231483,0.01508106,0.01779689,0.0142739,0.01778831,0.01923606,0.001603915
216,68.29303,0.3238654,2.584e-06,0.1585929,0.01681248,0.06218641,0.01532048,0.01775948,0.01439331,0.01800847,0.01930039,0.001488832
217,68.6169,0.3155151,1.917e-06,0.1485402,0.01960247,0.06152675,0.0150284,0.01773189,0.0143389,0.01787022,0.01938389,0.001490415
218,68.93241,0.328152,2.5e-06,0.1604738,0.01942964,0.06214366,0.01506348,0.01782914,0.01456706,0.01781039,0.01933939,0.001492915
219,69.26056,0.3250258,2.583e-06,0.1594619,0.01788406,0.06182441,0.0150464,0.01773631,0.01435031,0.01777373,0.01935697,0.001589164
220,69.58559,0.3090967,1.5e-06,0.144011,0.01678023,0.06235208,0.01504906,0.01780697,0.01458398,0.01778031,0.01924331,0.001488332
221,69.89469,0.3117731,1.5e-06,0.143754,0.01927339,0.062639,0.0150954,0.01802681,0.01436973,0.01772406,0.01930289,0.001586331
222,70.20646,0.313674,1.584e-06,0.1485612,0.01672639,0.06212875,0.01515664,0.01787689,0.01461056,0.01774273,0.01929614,0.001573081
223,70.52013,0.321943,1.833e-06,0.1545564,0.01940656,0.06188075,0.01526381,0.01794506,0.01426673,0.01772814,0.01939889,0.001494831
224,70.84208,0.3111391,1.666e-06,0.1431901,0.01962947,0.06235475,0.01506523,0.01807973,0.0143109,0.01777614,0.01924422,0.001486914
225,71.15322,0.3120727,1.5e-06,0.143964,0.01976722,0.0621975,0.0151004,0.01804106,0.01437323,0.01771714,0.01942306,0.001487581
226,71.46529,0.3089553,1.584e-06,0.1438271,0.01751223,0.06182266,0.01505173,0.01773831,0.01430398,0.01790931,0.01923672,0.001551664
227,71.77424,0.3327123,2.667e-06,0.1663631,0.01846056,0.06188308,0.01506206,0.01784081,0.01456223,0.01781606,0.01922906,0.001492664
228,72.10696,0.326051,2.333e-06,0.1598373,0.01790614,0.06208516,0.01514415,0.01779764,0.01436198,0.01803447,0.01929631,0.001585581
229,72.43301,0.3098789,1.5e-06,0.1437432,0.01894314,0.06159883,0.01500731,0.01778939,0.0142844,0.01778023,0.01923647,0.001494414
230,72.74289,0.3120203,1.333e-06,0.1446297,0.01898881,0.06244316,0.01506415,0.01810097,0.01428398,0.01779664,0.01923964,0.001471915
231,73.05491,0.3281597,2.583e-06,0.162235,0.01768556,0.06202425,0.01505173,0.01774864,0.0146474,0.01774973,0.01950931,0.001505498
232,73.38307,0.3093812,1.417e-06,0.1435882,0.01837797,0.06153516,0.0150674,0.01782281,0.01427798,0.01792323,0.01929014,0.001496914
233,73.69245,0.330365,2.667e-06,0.1635672,0.01905972,0.06203275,0.0149964,0.01779006,0.01430373,0.01779572,0.01932497,0.001491832
234,74.02281,0.3220091,2.083e-06,0.154782,0.01873606,0.06213991,0.01508765,0.01778981,0.01494923,0.01772781,0.01929556,0.001498915
235,74.34482,0.3216791,1.917e-06,0.1535614,0.02018489,0.06196416,0.01505873,0.01810139,0.01430006,0.01772981,0.01929289,0.001483914
236,74.6665,0.3113255,1.667e-06,0.1439439,0.01970214,0.06193383,0.01505923,0.01773856,0.01435431,0.01772656,0.01936706,0.001498248
237,74.97783,0.3121251,1.416e-06,0.1443565,0.02002005,0.06189941,0.01498631,0.01779339,0.01441823,0.01778489,0.01928406,0.001580748
238,75.28995,0.3091712,1.666e-06,0.1435102,0.01832097,0.06175541,0.01500231,0.01780289,0.01427115,0.01779164,0.01922997,0.001484914
239,75.59912,0.3317011,2.917e-06,0.1656054,0.01848931,0.06186783,0.01500523,0.01792014,0.01429006,0.01773581,0.01928956,0.001494914
240,75.93082,0.3269862,2.25e-06,0.1599357,0.01940897,0.06192791,0.01504348,0.01772939,0.01427698,0.01778656,0.01938947,0.001485498
241,76.25781,0.3142745,1.5e-06,0.1484368,0.01850072,0.06159258,0.01505281,0.01772314,0.01436331,0.01771722,0.01939464,0.001491748
242,76.57208,0.3197776,2.084e-06,0.1534189,0.01803931,0.06225466,0.01504181,0.01784822,0.01434765,0.01800648,0.01932706,0.001491415
243,76.89186,0.3138494,1.583e-06,0.1445523,0.02028155,0.06260866,0.01534123,0.01779572,0.0143684,0.01801497,0.01939514,0.001489831
244,77.20571,0.3099565,1.5e-06,0.144031,0.01809056,0.0622175,0.01498831,0.01778306,0.0142919,0.01782047,0.01923814,0.001493998
245,77.51567,0.3126792,1.583e-06,0.1448106,0.01956122,0.06215091,0.01504881,0.01811323,0.0143794,0.01778381,0.01932706,0.001502582
246,77.82835,0.3227188,2e-06,0.1543377,0.01985181,0.06236725,0.01509165,0.01778398,0.0146169,0.01775514,0.01928247,0.001629914
247,78.15107,0.3146391,1.583e-06,0.1481034,0.01840847,0.06188641,0.01510239,0.01803406,0.01430448,0.01791606,0.01938881,0.001493415
248,78.4657,0.3278888,2.167e-06,0.1593306,0.01982664,0.06226958,0.01529806,0.01801489,0.01432473,0.01807406,0.01924906,0.001498998
249,78.79359,0.3234243,2.5e-06,0.1582744,0.01768073,0.06178408,0.0150529,0.01773564,0.0143379,0.01772756,0.01933397,0.001494581
250,79.11702,0.3088072,1.5e-06,0.1437114,0.01691148,0.06214483,0.01508006,0.01784064,0.0145789,0.01780681,0.01923331,0.001498331
251,79.42582,0.3129343,1.834e-06,0.1465454,0.01803798,0.062226,0.01508856,0.01778564,0.01457656,0.01778664,0.01923264,0.001653081
252,79.73876,0.3078767,1.333e-06,0.1434951,0.01675131,0.06201625,0.01501389,0.01779173,0.01428223,0.01778972,0.01923331,0.001501748
253,80.04664,0.3159112,1.749e-06,0.1472375,0.02053864,0.06201416,0.01509223,0.01778498,0.01456248,0.01779848,0.01937956,0.001501415
254,80.36255,0.3100879,1.583e-06,0.142993,0.01869581,0.06225866,0.01518531,0.01779439,0.01457556,0.01780873,0.01923431,0.001540581
255,80.67263,0.3100154,1.5e-06,0.1429326,0.01932214,0.06213975,0.01503065,0.01779206,0.01429248,0.01778347,0.01922597,0.001494748
256,80.98265,0.3093046,2e-06,0.1432538,0.01810314,0.06184683,0.01512773,0.01778973,0.01461615,0.01778531,0.01929122,0.001488665
257,81.29195,0.3153761,1.417e-06,0.1470304,0.02091847,0.06152108,0.01508156,0.01772339,0.01437223,0.01772573,0.01951206,0.001489831
258,81.60733,0.327449,2.416e-06,0.157968,0.02060655,0.06246525,0.01529865,0.01785264,0.01433248,0.01807406,0.01935789,0.001491081
259,81.93478,0.3151961,1.667e-06,0.1529025,0.01492148,0.06168158,0.01505781,0.01773314,0.0143844,0.01772814,0.01929906,0.001486331
260,82.24998,0.3262484,3e-06,0.1618058,0.01667339,0.06208625,0.01498215,0.01779764,0.01428756,0.01778906,0.01923789,0.001585665
261,82.57622,0.3079568,1.667e-06,0.1431661,0.01723464,0.06197041,0.0149984,0.01778739,0.0142879,0.01778848,0.01923406,0.001487748
262,82.88418,0.3088587,1.334e-06,0.1427145,0.01828964,0.062255,0.01498773,0.01779331,0.0142879,0.01776839,0.01927772,0.001483164
263,83.19304,0.3084914,1.5e-06,0.1423588,0.01890822,0.06149383,0.01505981,0.01774072,0.01435556,0.01778814,0.01928864,0.001496165
264,83.50153,0.3122826,1.583e-06,0.1459149,0.01781664,0.06228008,0.01523398,0.01775547,0.01459423,0.01779098,0.01929656,0.001598248
265,83.81381,0.3192918,1.834e-06,0.1524223,0.01877222,0.06203675,0.01511598,0.01778997,0.01461273,0.01774664,0.01930056,0.001492831
266,84.13311,0.3172082,2.583e-06,0.1518235,0.01722306,0.06192758,0.01492965,0.01807223,0.01444056,0.01790598,0.01940872,0.001474414
267,84.45031,0.3226204,2.083e-06,0.1539033,0.02021314,0.06245183,0.0151034,0.01776356,0.0146609,0.01772781,0.01929614,0.001498248
268,84.77293,0.3091092,1.75e-06,0.1426447,0.01918314,0.0616935,0.01499123,0.01779148,0.01427565,0.01779131,0.01923556,0.001500915
269,85.08204,0.3093407,1.417e-06,0.1424884,0.01951222,0.06173216,0.01502798,0.01779506,0.01427531,0.01778806,0.01923389,0.001486248
270,85.39138,0.3111919,1.584e-06,0.1429615,0.01983906,0.06212266,0.01498265,0.01789972,0.01427381,0.01827306,0.01924764,0.001590248
271,85.70258,0.326135,1.3083e-05,0.1582024,0.01966339,0.06184116,0.01534665,0.01777331,0.0143844,0.01802147,0.01928897,0.001600165
272,86.02871,0.308838,1.417e-06,0.1421626,0.01847506,0.0620835,0.01510106,0.01784598,0.01463148,0.01781256,0.01923331,0.001490998
273,86.33755,0.325349,2.25e-06,0.1576692,0.01957189,0.06183683,0.01506515,0.01778806,0.01465706,0.01786764,0.01930447,0.001586415
274,86.6629,0.3079081,1.583e-06,0.1421992,0.01813739,0.06184158,0.01498806,0.01792648,0.01429173,0.01779056,0.01923614,0.001495331
275,86.97081,0.3132218,1.416e-06,0.1474212,0.01692956,0.06186958,0.01518165,0.01773656,0.01427606,0.01891481,0.01940289,0.001488081
276,87.28403,0.3089049,1.75e-06,0.1427483,0.01896647,0.0615185,0.0150659,0.01773148,0.01428081,0.01779347,0.01923014,0.001568081
277,87.59293,0.3100317,1.5e-06,0.1430891,0.01936531,0.06191483,0.0149959,0.01780148,0.01428498,0.01779264,0.01923214,0.001553832
278,87.90296,0.3109922,1.667e-06,0.146404,0.01645948,0.06217141,0.01501065,0.01785856,0.01455448,0.01780647,0.01924189,0.001483664
279,88.21396,0.3250278,2.5e-06,0.157748,0.01922722,0.06205925,0.01500998,0.01779672,0.01464173,0.01774806,0.01929689,0.001497414
280,88.53898,0.3063293,1.583e-06,0.1425867,0.01636039,0.06179383,0.01499773,0.01780489,0.01428431,0.01778864,0.01922856,0.001482665
281,88.84531,0.3087644,1.667e-06,0.1424765,0.01901914,0.06154466,0.01499165,0.01779539,0.01435256,0.01786048,0.01923631,0.001486081
282,89.15408,0.3086624,1.333e-06,0.1425934,0.01834456,0.06188266,0.01505764,0.01787164,0.01429123,0.01783948,0.01923381,0.001546664
283,89.46274,0.3089503,2e-06,0.1424625,0.01889047,0.06200291,0.0150059,0.01777831,0.01430106,0.01778714,0.01922597,0.001494082
284,89.77169,0.3109944,1.583e-06,0.1428067,0.01998555,0.06220116,0.01506398,0.01808948,0.0143209,0.01778947,0.01923947,0.001496081
285,90.08269,0.3181443,2.416e-06,0.1526048,0.01801389,0.06173808,0.01507289,0.01773756,0.01434565,0.01772789,0.01941356,0.001487581
286,90.40083,0.3120339,1.833e-06,0.146332,0.01808072,0.06169883,0.0150684,0.01772831,0.01434456,0.01785539,0.01932906,0.001594831
287,90.71286,0.3096264,1.584e-06,0.1429376,0.01899364,0.06183858,0.01513181,0.01774223,0.01442131,0.01779873,0.01929247,0.001468415
288,91.02249,0.3101924,1.416e-06,0.1427083,0.02002639,0.06159966,0.01500573,0.01791964,0.01429598,0.01785881,0.01922764,0.001548831
289,91.33268,0.3307594,2.5e-06,0.1585759,0.01950972,0.06695807,0.01501481,0.01780531,0.01429398,0.01779556,0.01932764,0.001475914
290,91.66344,0.3091482,1.75e-06,0.1427857,0.01796789,0.06206391,0.01502265,0.01785081,0.0146039,0.01787714,0.01947664,0.001497831
291,91.97259,0.3311923,2.833e-06,0.1598058,0.01823422,0.06198208,0.01546673,0.01988614,0.01616398,0.01885897,0.01929456,0.001496998
292,92.30378,0.3184189,2.333e-06,0.1525091,0.01782056,0.06207091,0.01503515,0.01787156,0.01459998,0.01778223,0.01923714,0.001489915
293,92.6222,0.3253055,2.666e-06,0.1595234,0.01687764,0.06230741,0.01533423,0.01795406,0.01438831,0.01803414,0.01938406,0.001499498
294,92.94751,0.3146301,1.667e-06,0.146929,0.01916297,0.06238583,0.01511181,0.01776389,0.01466656,0.01771972,0.01939881,0.001489831
295,93.26214,0.324304,2.5e-06,0.1585738,0.01816356,0.06193558,0.01500615,0.01780714,0.01428173,0.01772956,0.01929731,0.001506747
296,93.58644,0.3073202,1.5e-06,0.1423273,0.01693464,0.0620325,0.01507065,0.01782439,0.01460581,0.01779173,0.01924172,0.001489998
297,93.89376,0.3108077,1.333e-06,0.1431883,0.01856214,0.06287716,0.01511756,0.01779189,0.01458056,0.01781006,0.01930731,0.001571415
298,94.20457,0.3078486,1.416e-06,0.1426541,0.01727581,0.06223458,0.01500781,0.01779156,0.0142919,0.01785739,0.01924339,0.001490581
299,94.51242,0.3102079,1.5e-06,0.1427576,0.01929197,0.06200425,0.01511289,0.01786264,0.01457098,0.01780148,0.01931939,0.001485165
300,94.82263,0.3114368,1.583e-06,0.1432486,0.01964806,0.06212425,0.01524273,0.01779339,0.01466731,0.01781797,0.01924397,0.001648914
301,95.13406,0.3082838,1.416e-06,0.1428469,0.01798372,0.0618135,0.01501331,0.01780123,0.01429573,0.01779231,0.01922906,0.001506665
302,95.44235,0.3088106,1.584e-06,0.1429011,0.01796614,0.06191025,0.01504256,0.01785614,0.01460881,0.01780731,0.01923731,0.001479415
303,95.75116,0.3087412,1.584e-06,0.1426231,0.01891139,0.06154883,0.01501723,0.01777839,0.01431115,0.01777423,0.01928072,0.001494581
304,96.0599,0.3213825,2.083e-06,0.1529117,0.01946231,0.06269725,0.01518564,0.01784522,0.01462106,0.01787697,0.01929756,0.001482748
305,96.38128,0.3059236,1.667e-06,0.1423909,0.01622148,0.06156466,0.01500798,0.01792114,0.01429306,0.01778939,0.01923839,0.001494914
306,96.6872,0.3105376,1.833e-06,0.1429976,0.01935097,0.06190233,0.01526673,0.01776439,0.01467231,0.01779514,0.01929356,0.001492748
307,96.99774,0.3105844,1.75e-06,0.1425741,0.02041089,0.06166541,0.0152719,0.01780314,0.01428648,0.01778048,0.01930247,0.001487832
308,97.30833,0.3239028,2.5e-06,0.156473,0.01997464,0.06186083,0.0149969,0.01779523,0.01427615,0.01773081,0.01929622,0.001496498
309,97.63223,0.3080155,1.583e-06,0.143143,0.01666489,0.0621935,0.01507181,0.01779372,0.01457473,0.01778989,0.01929281,0.001489581
310,97.94024,0.3094928,1.583e-06,0.1422673,0.01984139,0.06181333,0.01498298,0.01780014,0.01427823,0.01778739,0.01923547,0.001484998
311,98.24974,0.3255878,2.833e-06,0.1584792,0.01864514,0.06207041,0.0153759,0.01778481,0.01441231,0.01802748,0.01930447,0.001485248
312,98.57532,0.307039,1.5e-06,0.1431567,0.01622273,0.06209141,0.01499415,0.01778647,0.0142754,0.01779514,0.01923222,0.001483247
313,98.88236,0.3095987,1.417e-06,0.1430131,0.01912514,0.06178658,0.01505831,0.01778731,0.01430631,0.01778781,0.01923464,0.001498165
314,99.19196,0.3139271,1.917e-06,0.1463769,0.01898364,0.06223708,0.01505923,0.01781764,0.01473731,0.01783614,0.01932122,0.001556081
315,99.50589,0.3117511,1.5e-06,0.1432056,0.0205228,0.06195908,0.0150164,0.01803856,0.01437373,0.01779164,0.01923939,0.001602331
316,99.81764,0.3122987,1.584e-06,0.146728,0.01682256,0.06236833,0.01525456,0.01784748,0.01458665,0.01780473,0.01931506,0.001569747
317,100.1299,0.3190823,2.084e-06,0.1519521,0.01883664,0.062268,0.01507631,0.01778206,0.01463915,0.01773148,0.01929547,0.001498998
318,100.449,0.320633,1.916e-06,0.1532476,0.01898756,0.06232508,0.01508065,0.01781997,0.01456373,0.01778531,0.01932131,0.001499831
319,100.7697,0.3088895,1.583e-06,0.1426867,0.01843206,0.06218,0.01499931,0.01779972,0.01426981,0.01778748,0.01923514,0.001497665
320,101.0785,0.3080437,1.583e-06,0.142759,0.01766389,0.06203241,0.01499781,0.01780131,0.01427123,0.01778897,0.01923106,0.001496414
321,101.3866,0.3108597,1.583e-06,0.1434427,0.01969239,0.06215291,0.01498281,0.01779831,0.01427115,0.01778289,0.01923514,0.001499832
322,101.6974,0.3088666,1.666e-06,0.1421695,0.01882856,0.06190925,0.01505715,0.01773739,0.01427573,0.01778523,0.01961372,0.001488415
323,102.0063,0.326354,2.166e-06,0.1599661,0.01792181,0.06224875,0.01500365,0.01785947,0.01457565,0.01781456,0.01936731,0.001594498
324,102.3327,0.3066608,1.417e-06,0.1418377,0.01718081,0.061836,0.0149934,0.01779414,0.01427848,0.01789314,0.01935822,0.001487498
325,102.6393,0.3102001,1.583e-06,0.1449699,0.01769597,0.06152208,0.01505231,0.01773514,0.01464123,0.01778556,0.01930747,0.001488914
326,102.9495,0.3102816,1.583e-06,0.145148,0.01755406,0.06183225,0.01505165,0.01784631,0.01428356,0.01778698,0.01930231,0.001474915
327,103.2598,0.3266693,2.334e-06,0.1617644,0.01761431,0.06164325,0.01497331,0.01779548,0.01427031,0.01779564,0.01923239,0.001577832
328,103.5865,0.3287641,2.333e-06,0.1613192,0.02002664,0.06168541,0.01502939,0.01773623,0.01433748,0.01772939,0.01939114,0.001506915
329,103.9152,0.3117554,1.416e-06,0.1455151,0.01912047,0.06157933,0.01497523,0.01779498,0.0142664,0.01778739,0.01923464,0.001480415
330,104.227,0.3222461,2.333e-06,0.1597041,0.01535048,0.061418,0.01504948,0.01774573,0.01434573,0.01784256,0.01930231,0.001485414
331,104.5492,0.3215253,2.25e-06,0.1548912,0.01900731,0.06195383,0.01498981,0.01778881,0.01427156,0.01779131,0.01933914,0.001490081
332,104.8708,0.3119606,1.416e-06,0.1447182,0.02001939,0.06161716,0.01504648,0.01772473,0.01433481,0.01771939,0.01930672,0.001472248
333,105.1827,0.32862,2.417e-06,0.1606787,0.01965014,0.0622285,0.01501581,0.01785556,0.01455773,0.01779247,0.01934189,0.001496832
334,105.5114,0.3113889,1.5e-06,0.145733,0.01847889,0.06145741,0.01506156,0.01772606,0.0142789,0.01778597,0.01923631,0.001629331
335,105.8227,0.3183601,2.083e-06,0.1543182,0.01616331,0.06194008,0.01504965,0.01772406,0.01434565,0.01803473,0.01929622,0.001486081
336,106.1411,0.3263287,2.333e-06,0.1606462,0.01737406,0.06205108,0.01504115,0.01782064,0.01458581,0.01792939,0.01928647,0.001591581
337,106.4674,0.311749,1.5e-06,0.1453645,0.01829147,0.06192925,0.01500156,0.01785631,0.01470481,0.01778098,0.01922914,0.001589498
338,106.7792,0.3270044,2.334e-06,0.161219,0.01781498,0.06213283,0.01527989,0.01778556,0.01428115,0.01771539,0.01930072,0.001472498
339,107.1062,0.3125496,1.584e-06,0.145635,0.01838406,0.06230075,0.01510965,0.01777289,0.01464715,0.01780231,0.01929756,0.001598747
340,107.4187,0.328661,2.417e-06,0.1612121,0.01952031,0.06198283,0.01525714,0.01781506,0.01427748,0.01779406,0.01932931,0.001470248
341,107.7474,0.3135327,1.5e-06,0.1454927,0.01977639,0.06215066,0.01510715,0.01776447,0.01461756,0.01783964,0.01928997,0.001492665
342,108.0609,0.3260856,2.583e-06,0.159304,0.01919039,0.06153708,0.01499256,0.01779731,0.01429773,0.01802206,0.01935331,0.001588581
343,108.387,0.3144678,1.667e-06,0.1492708,0.01749797,0.06179516,0.01506531,0.01773523,0.01442648,0.01778981,0.01923197,0.001653414
344,108.7015,0.326719,2.333e-06,0.1622799,0.01608973,0.06234083,0.01506073,0.01782381,0.01459731,0.01778206,0.01924181,0.001500498
345,109.0282,0.3116528,1.417e-06,0.1455172,0.01855456,0.06180708,0.01504848,0.01773372,0.01430015,0.01779564,0.01929639,0.001598164
346,109.3399,0.3242775,2.167e-06,0.1554937,0.0208088,0.061876,0.01506698,0.01786006,0.01463356,0.01774872,0.01930006,0.001487498
347,109.6641,0.3118317,1.417e-06,0.1453066,0.01853281,0.06187258,0.01508265,0.01781831,0.01460215,0.01777373,0.01923964,0.001601831
348,109.976,0.3126087,1.666e-06,0.1457077,0.01928706,0.06159758,0.01499565,0.01779181,0.01429573,0.01810414,0.01923889,0.001588498
349,110.2886,0.3220499,2.333e-06,0.1551577,0.01900181,0.0618285,0.01511831,0.01779056,0.01460348,0.01775939,0.01929047,0.001497331
350,110.6106,0.3130549,1.666e-06,0.145406,0.01943122,0.06188183,0.01510964,0.01776006,0.0145889,0.01780114,0.01958481,0.001489581
351,110.9237,0.3133346,1.583e-06,0.146008,0.01863031,0.06217966,0.0151124,0.01776481,0.01486423,0.01788073,0.01939072,0.001502164
352,111.237,0.3122031,1.5e-06,0.1452955,0.01893964,0.06172266,0.0150409,0.01784164,0.01472298,0.01780248,0.01923422,0.001601581
353,111.5492,0.3100006,1.333e-06,0.1449793,0.01762381,0.06168325,0.01499773,0.01791422,0.01430523,0.01778031,0.01924614,0.001469332
354,111.8592,0.3129481,1.584e-06,0.1460003,0.01848439,0.06222008,0.01518939,0.01784039,0.01457998,0.01780164,0.01932964,0.001500664
355,112.1722,0.3124488,1.5e-06,0.1450485,0.01882414,0.06208125,0.01503423,0.01784514,0.01490823,0.01787364,0.01923356,0.001598665
356,112.4846,0.3181881,1.417e-06,0.1461982,0.01886672,0.06184808,0.01505939,0.02068247,0.01617764,0.01854214,0.01931722,0.001494831
357,112.8028,0.3202758,1.834e-06,0.1554063,0.01638639,0.0622285,0.01509015,0.01778731,0.0146369,0.01772906,0.01951364,0.001495748
358,113.1231,0.3160116,1.416e-06,0.14879,0.01953497,0.06171416,0.01509773,0.01783273,0.01433998,0.01772248,0.01945589,0.001522247
359,113.4391,0.3282805,3e-06,0.1618049,0.01918247,0.0614445,0.0150704,0.01774264,0.01435081,0.01777423,0.01935939,0.001548081
360,113.7674,0.3206021,2e-06,0.1527915,0.01918364,0.06211133,0.01508065,0.01778089,0.01484681,0.01796689,0.01935314,0.001485164
361,114.088,0.3130686,1.833e-06,0.1452139,0.02039747,0.06160433,0.0150449,0.01772697,0.01446381,0.01772397,0.01940264,0.001488748
362,114.401,0.3093946,1.417e-06,0.1433454,0.01828156,0.06191833,0.01509531,0.01784806,0.0142889,0.01779231,0.01933389,0.001489498
363,114.7104,0.3254276,2.75e-06,0.15909,0.01836164,0.06196883,0.0150384,0.01784589,0.01430923,0.01802398,0.01930047,0.001486415
364,115.0359,0.309168,1.583e-06,0.1422525,0.01871531,0.06254233,0.01500565,0.01779722,0.01428106,0.01783939,0.01923064,0.001502331
