OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,gpu_frame_download,convert_scale,sobel2,gpu_frame_download2,convert_scale2,add_weighted,show_img
25,7.73747,0.1993794,1.334e-06,0.07735704,1.084e-06,0.007786904,0.007269321,0.01664897,0.01257573,0.008724153,0.02151105,0.01096573,0.00850632,0.02113663,0.004536243,0.002358913
26,7.936849,0.2252346,1.416e-06,0.07815287,9.17e-07,0.00833057,0.01650572,0.03636336,0.009258818,0.009077735,0.02062822,0.009853318,0.008593152,0.02145822,0.004650242,0.002359996
27,8.162084,0.2246949,1.25e-06,0.07736962,1.417e-06,0.00841632,0.01656881,0.03633252,0.009240652,0.008387069,0.02151772,0.009793734,0.008562986,0.0215828,0.004534743,0.002385246
28,8.386779,0.2129205,1.417e-06,0.07820462,9.17e-07,0.009633818,0.007191155,0.01666306,0.01342106,0.01068473,0.02064472,0.01746414,0.01160965,0.0204928,0.004535742,0.002372663
29,8.599699,0.2239714,1.5e-06,0.07768196,1.166e-06,0.007877821,0.01665681,0.03619411,0.009171401,0.008971403,0.02056255,0.009568318,0.008819069,0.02146096,0.004640409,0.002363913
30,8.823671,0.2254161,1.25e-06,0.07900404,1.083e-06,0.007881904,0.01666306,0.03626444,0.009304152,0.008765069,0.0205743,0.009811401,0.009709317,0.0204618,0.004650326,0.002323996
31,9.049087,0.2250526,1.5e-06,0.07766771,1.084e-06,0.00803557,0.01668264,0.03631636,0.009173902,0.009503817,0.02055213,0.009672068,0.009973233,0.02057672,0.004536076,0.002359746
32,9.274139,0.2122187,1.167e-06,0.07748929,9.17e-07,0.007887237,0.004183826,0.01053098,0.01707306,0.009624901,0.02055397,0.02733854,0.009782484,0.02088447,0.004547992,0.002319913
33,9.486358,0.2154257,1.583e-06,0.07860504,1.083e-06,0.007805488,0.004131326,0.01073048,0.01772639,0.0109429,0.02061097,0.02720004,0.008934652,0.02182713,0.004546493,0.002362163
34,9.701784,0.2307364,1.417e-06,0.07801204,1.083e-06,0.009986318,0.02503663,0.03020195,0.009220318,0.009558818,0.02054838,0.01194998,0.008779736,0.02054455,0.00454366,0.002351496
35,9.93252,0.2213535,1.667e-06,0.07660463,8.33e-07,0.008711486,0.00443766,0.01766197,0.01761964,0.01082248,0.02063088,0.02710346,0.009063152,0.0216878,0.004535159,0.002472663
36,10.15387,0.2080302,1.5e-06,0.07783062,9.17e-07,0.007736571,0.00423766,0.01057507,0.01680722,0.009397651,0.02053905,0.02314021,0.009034902,0.02148663,0.004548493,0.002693662
37,10.3619,0.2326145,1.333e-06,0.07814971,1.083e-06,0.01047782,0.02503163,0.03096703,0.009441901,0.00850957,0.02150913,0.01183481,0.008427736,0.02137372,0.004533409,0.002355663
38,10.59452,0.2230056,1.25e-06,0.07668296,8.33e-07,0.00793432,0.01669847,0.03626544,0.009170735,0.008589153,0.0215093,0.009608068,0.008949819,0.0206893,0.004536659,0.00236933
39,10.81752,0.2243134,1.083e-06,0.07722238,1.083e-06,0.008138237,0.01652356,0.03621786,0.009283235,0.008436987,0.02151572,0.009608484,0.008888819,0.02156613,0.004539993,0.002369829
40,11.04184,0.2152723,1.5e-06,0.07902254,9.17e-07,0.008594569,0.00444666,0.01040198,0.01731297,0.01096706,0.02053972,0.02702671,0.008890069,0.02116472,0.004539493,0.002363413
41,11.25711,0.2097683,1.25e-06,0.07729846,1.083e-06,0.007621571,0.005487908,0.02248263,0.01694739,0.008786236,0.0214828,0.01322015,0.00834857,0.02117897,0.004546659,0.002364663
42,11.46688,0.2156794,1.5e-06,0.07901296,1e-06,0.008401236,0.004212243,0.01051615,0.01750031,0.01088015,0.02034705,0.02718912,0.009951817,0.02078605,0.004535326,0.002344496
43,11.68256,0.233386,1.417e-06,0.07786621,1.083e-06,0.009939151,0.02504938,0.0301472,0.009233652,0.008544403,0.02155055,0.01471806,0.008543236,0.02088572,0.004540826,0.002365163
44,11.91594,0.2220229,1.416e-06,0.07831971,9.17e-07,0.00794757,0.004801493,0.01759364,0.01724139,0.01086248,0.02033755,0.02713237,0.009032236,0.02175171,0.004540243,0.002460163
45,12.13797,0.214185,1.166e-06,0.07719721,1e-06,0.008681902,0.004448827,0.01717247,0.01661664,0.008580986,0.0212053,0.02353505,0.008936986,0.02091113,0.004547243,0.00234908
46,12.35215,0.2209289,1.584e-06,0.07705479,9.16e-07,0.007653655,0.004261076,0.01762414,0.01789297,0.0108419,0.02069805,0.02713821,0.009043652,0.0217078,0.004537326,0.002472829
47,12.57308,0.2100654,1.333e-06,0.07652646,9.17e-07,0.008735402,0.00444391,0.02290513,0.01697056,0.008686236,0.02151547,0.01322448,0.009444818,0.02076813,0.00453616,0.002306412
48,12.78315,0.2055298,1.5e-06,0.07733154,9.17e-07,0.00775257,0.004228327,0.01045365,0.01313148,0.01067615,0.02063613,0.02156213,0.01227298,0.02048747,0.004550243,0.002444662
49,12.98868,0.1894783,1.417e-06,0.07751846,9.17e-07,0.007666154,0.004864075,0.01182231,0.009395651,0.009497401,0.0205303,0.01099248,0.009542984,0.02073138,0.004534493,0.002380246
50,13.17815,0.2202675,1.167e-06,0.07725321,1.083e-06,0.007575822,0.004242159,0.01746805,0.01752114,0.01063548,0.02073722,0.02704454,0.009076068,0.02170572,0.00453791,0.002467912
51,13.39842,0.2039281,1.5e-06,0.07632796,1.083e-06,0.008630153,0.004194993,0.01721322,0.01699139,0.008661653,0.0214928,0.01325389,0.008509319,0.02144022,0.004542242,0.002667663
52,13.60235,0.2386391,1.333e-06,0.08318462,1.25e-06,0.009532318,0.02501771,0.03015512,0.009228985,0.008586736,0.02153888,0.01463881,0.009217818,0.02059688,0.004578326,0.002360329
53,13.84099,0.2175764,1.084e-06,0.07730212,9.16e-07,0.007639488,0.00424041,0.01738505,0.01679172,0.008748652,0.02122422,0.02717946,0.008915819,0.02123422,0.004539242,0.002373996
54,14.05856,0.2214288,1.5e-06,0.07688396,1e-06,0.007610071,0.00587024,0.01758089,0.01742364,0.01067598,0.0204173,0.02716054,0.009050152,0.02175413,0.004539242,0.002460163
55,14.27999,0.2213952,1.333e-06,0.07772196,1.083e-06,0.007608905,0.004239743,0.01757289,0.01806264,0.01083348,0.02056188,0.02726312,0.008957985,0.02167613,0.004545743,0.002348329
56,14.50139,0.2209885,1.417e-06,0.07719088,8.34e-07,0.007645154,0.004753492,0.01761097,0.01758847,0.01079732,0.02054997,0.02724296,0.009994734,0.02071447,0.00454041,0.002357412
57,14.72238,0.2060852,1.333e-06,0.07698046,1.084e-06,0.008828069,0.004394659,0.01740922,0.01696639,0.008699403,0.02205271,0.0134194,0.008560236,0.02153113,0.004569909,0.002671163
58,14.92846,0.2160594,1.25e-06,0.07828879,1.333e-06,0.009050902,0.004369743,0.02286921,0.01804597,0.01248181,0.02054397,0.01323089,0.009525568,0.02077097,0.004537076,0.002341913
59,15.14452,0.224557,1.5e-06,0.07730796,1.334e-06,0.00797532,0.01666514,0.03644744,0.009262652,0.008565236,0.02151646,0.009594901,0.009654151,0.02058588,0.004637909,0.002341079
60,15.36908,0.2205428,1.25e-06,0.07755996,1.083e-06,0.00815882,0.004258827,0.0174713,0.0174678,0.01051473,0.02038863,0.02703312,0.008976402,0.02170788,0.00454866,0.002454329
61,15.58962,0.204113,1.083e-06,0.07728187,9.17e-07,0.007597737,0.00424891,0.01723964,0.01674722,0.008718902,0.0217403,0.01347581,0.009507068,0.02044988,0.004550076,0.002553579
62,15.79373,0.2032923,1.25e-06,0.07635504,1e-06,0.007699988,0.004248493,0.01728189,0.01698239,0.008598653,0.02157671,0.01328956,0.008597819,0.0214438,0.004552409,0.002663246
63,15.99703,0.2035205,1.333e-06,0.07756004,1.084e-06,0.007630904,0.00423766,0.01724339,0.01692006,0.008693652,0.02171655,0.01303706,0.008455319,0.02092838,0.004539743,0.002555329
64,16.20055,0.2213989,1.417e-06,0.07902895,9.17e-07,0.007787487,0.00412866,0.01732589,0.01720006,0.01097315,0.02079997,0.02702612,0.009832234,0.02042747,0.004544159,0.002322413
65,16.42195,0.2221915,1.167e-06,0.07499654,9.17e-07,0.007940737,0.01663081,0.03623919,0.009211485,0.009443151,0.02044947,0.009591485,0.01019765,0.02049347,0.004646909,0.002348496
66,16.64414,0.2213141,1.416e-06,0.07496613,1.333e-06,0.008095154,0.01649564,0.03641436,0.009603234,0.008649653,0.02054405,0.009682401,0.009440485,0.0205188,0.004542076,0.002359413
67,16.86545,0.2242899,1.333e-06,0.07661813,8.33e-07,0.008027904,0.01655781,0.03628294,0.009214235,0.009414652,0.0206373,0.009695651,0.009368069,0.0214643,0.00453416,0.002472579
68,17.08974,0.2228407,1.584e-06,0.07561871,8.33e-07,0.008099904,0.01665689,0.03638886,0.009303318,0.009250486,0.02050738,0.009577235,0.009235901,0.0211848,0.004649326,0.002365496
69,17.31258,0.2218826,1.167e-06,0.07521396,9.17e-07,0.007714654,0.01660431,0.03632894,0.009450068,0.009175485,0.02050972,0.009722401,0.009644318,0.02049788,0.004659659,0.002359163
70,17.53447,0.2037448,1.166e-06,0.07654629,1.084e-06,0.007691154,0.004269493,0.01729339,0.01693831,0.008789069,0.02173097,0.01342098,0.009522901,0.02044147,0.004545159,0.002553413
71,17.73821,0.2107725,1.333e-06,0.07639613,1.084e-06,0.007989653,0.00463241,0.02289696,0.01859072,0.008661903,0.02096405,0.01355148,0.008420819,0.02166455,0.004656909,0.002344496
72,17.94898,0.232636,1.417e-06,0.07769112,1e-06,0.009922901,0.02502204,0.03011262,0.009172818,0.00858207,0.02146488,0.01450398,0.008500737,0.02078897,0.004541159,0.002330247
73,18.18162,0.202371,1.5e-06,0.07629929,9.17e-07,0.007614071,0.004237826,0.01725331,0.01694339,0.009306818,0.0207438,0.01315223,0.009269901,0.02046572,0.004543326,0.002538913
74,18.38399,0.2228288,1.417e-06,0.07547921,8.33e-07,0.008203487,0.01657664,0.03629169,0.009237652,0.009540068,0.02052913,0.009653401,0.009199902,0.02109538,0.004650159,0.002369829
75,18.60682,0.2234611,1.5e-06,0.07622821,1.083e-06,0.007571905,0.01660264,0.03628744,0.009188318,0.009458151,0.02061613,0.009670318,0.009371734,0.02145497,0.004535909,0.002472829
76,18.83028,0.223043,1.334e-06,0.07569104,1e-06,0.00806657,0.01667756,0.03627269,0.009153819,0.009547651,0.02057588,0.009569651,0.009196152,0.0214163,0.004534076,0.002339246
77,19.05332,0.2028688,1.166e-06,0.07559513,9.17e-07,0.00772857,0.00424491,0.01728514,0.01713464,0.009459651,0.02073822,0.01343848,0.008609653,0.02143346,0.004540576,0.002658246
78,19.25619,0.2093492,1.583e-06,0.07587371,1e-06,0.007670737,0.00425691,0.02276296,0.01720881,0.01076448,0.02082247,0.01323931,0.008529236,0.02121197,0.004658409,0.002347579
79,19.46554,0.2310717,1.333e-06,0.07828512,1.333e-06,0.009680318,0.02504088,0.0301987,0.009239985,0.009053152,0.02057122,0.01205106,0.008447569,0.02158755,0.004536826,0.002376662
80,19.69661,0.2221575,1.167e-06,0.0754798,9.16e-07,0.008191487,0.01651389,0.03634086,0.009288235,0.008921652,0.02049113,0.009825901,0.009632985,0.02045955,0.004650159,0.002359746
81,19.91877,0.2224649,1.25e-06,0.07499446,1e-06,0.007737987,0.01660522,0.03634877,0.009201235,0.009422485,0.0209568,0.01014015,0.008838402,0.0213288,0.004541659,0.002346663
82,20.14123,0.2227035,1.417e-06,0.07534905,7.5e-07,0.007666987,0.01661672,0.03638603,0.009488151,0.008412487,0.02108622,0.009910484,0.009375651,0.02141355,0.004542242,0.002453746
83,20.36394,0.2241566,1.25e-06,0.07579054,1e-06,0.007523154,0.01656597,0.03667986,0.01057848,0.008609402,0.0215283,0.00994065,0.00882907,0.0212218,0.004537242,0.00234983
84,20.58809,0.2226116,1.416e-06,0.0750968,8.33e-07,0.007975487,0.01666039,0.03627561,0.009159401,0.009413152,0.02060372,0.009576901,0.009375235,0.02146072,0.004540076,0.002471829
85,20.81071,0.2081357,1.25e-06,0.07623838,1e-06,0.007730987,0.004498243,0.02255105,0.01672431,0.009467318,0.02084472,0.01312931,0.009303735,0.02066538,0.004655076,0.002324997
86,21.01884,0.2302914,1.5e-06,0.07549188,1e-06,0.009417652,0.02500246,0.03020079,0.009289318,0.009157069,0.0205203,0.01450631,0.009036068,0.02076522,0.004530492,0.00237133
87,21.24913,0.2089102,1.5e-06,0.07599779,9.16e-07,0.008385903,0.004804576,0.01178515,0.01689372,0.009605818,0.02064588,0.0232758,0.009040652,0.02145672,0.004549493,0.002466246
88,21.45804,0.1911788,1.334e-06,0.07958795,9.17e-07,0.007623571,0.004883492,0.0114754,0.009999067,0.008363737,0.02137605,0.0108989,0.008740069,0.02134363,0.004535243,0.002349412
89,21.64922,0.2238534,1.333e-06,0.07615279,1.084e-06,0.00829432,0.01657014,0.03642694,0.009599817,0.009374402,0.02060822,0.01018298,0.009186485,0.02060672,0.004526993,0.002321162
90,21.87308,0.2313413,1.417e-06,0.07570863,1e-06,0.009478985,0.02502729,0.03018328,0.009226319,0.009297651,0.02052722,0.01482539,0.009569068,0.02058305,0.004571576,0.002340413
91,22.10442,0.2024126,1.166e-06,0.07532704,9.17e-07,0.007980487,0.004115243,0.01765281,0.01694772,0.009569902,0.02070947,0.01321098,0.009447984,0.02034505,0.004534243,0.002569579
92,22.30683,0.2227389,1.25e-06,0.07540946,1e-06,0.007639988,0.01656672,0.03648286,0.009526734,0.008583486,0.02151047,0.0100239,0.008914736,0.02106222,0.004644992,0.002371079
93,22.52957,0.22387,1.25e-06,0.07599429,9.17e-07,0.008724736,0.01634389,0.03634928,0.009197318,0.008549653,0.02125655,0.009645734,0.009357985,0.02146138,0.004537993,0.002448996
94,22.75344,0.2266971,1.084e-06,0.07874237,1e-06,0.008123987,0.01654422,0.03664461,0.009283818,0.009508068,0.02052422,0.01016023,0.008788402,0.02136146,0.004646493,0.002367163
95,22.98014,0.2240691,1.25e-06,0.07422046,1.084e-06,0.0099464,0.01637281,0.03655827,0.009796234,0.009368569,0.02039955,0.0102729,0.008924069,0.02133671,0.004539326,0.002331497
96,23.2042,0.2306739,1.417e-06,0.07607238,1.166e-06,0.009354652,0.02502879,0.03019087,0.009108902,0.008455819,0.02146672,0.01459406,0.00851032,0.02099747,0.004542242,0.00234908
97,23.43488,0.2090487,1.333e-06,0.07619604,9.16e-07,0.008725319,0.004690576,0.02246355,0.01694764,0.008522903,0.02106322,0.01334823,0.008493236,0.02170763,0.00453216,0.002355996
98,23.64393,0.219083,1.333e-06,0.07588438,1.166e-06,0.007615071,0.01205256,0.02269563,0.01819097,0.01168706,0.02065063,0.0131409,0.008745486,0.02143071,0.004538659,0.002448413
99,23.86301,0.2234767,1.5e-06,0.07558029,9.17e-07,0.007943904,0.01666147,0.03642586,0.009560568,0.008358653,0.02169288,0.009929067,0.008828903,0.02150813,0.004543409,0.002441163
100,24.08649,0.2248254,1.584e-06,0.07615796,1e-06,0.00811182,0.01653097,0.03648611,0.01007007,0.009507068,0.02050747,0.01009907,0.009897984,0.02043805,0.004659909,0.002356329
101,24.31131,0.2124826,1.583e-06,0.07564004,1.167e-06,0.00841157,0.004211493,0.01056398,0.01791439,0.01097782,0.02050438,0.02720204,0.008883902,0.0211398,0.004642409,0.002387997
102,24.52379,0.1889279,1.167e-06,0.07607821,1.083e-06,0.00876182,0.004814158,0.01153215,0.009227319,0.008664486,0.02148422,0.01112365,0.009409901,0.02093305,0.004534492,0.002362163
103,24.71272,0.2144767,1.5e-06,0.07547579,1e-06,0.008930736,0.004279326,0.0106414,0.01733039,0.01078323,0.0203663,0.02729996,0.01160723,0.02087505,0.004533493,0.002351329
104,24.9272,0.1879179,1.25e-06,0.07561804,1.417e-06,0.007731987,0.004263077,0.01013898,0.008794069,0.009499152,0.02054655,0.01323623,0.00874107,0.02145196,0.004532993,0.003361161
105,25.11512,0.2075115,1.167e-06,0.07590263,9.17e-07,0.008728819,0.004438826,0.01057507,0.01732547,0.009742734,0.02055605,0.02305896,0.009096486,0.02083638,0.004661159,0.002586829
106,25.32263,0.2284234,1.083e-06,0.07620229,9.16e-07,0.009226152,0.02504071,0.03015095,0.009208235,0.008459403,0.02148938,0.0118104,0.009404318,0.02054305,0.004540243,0.002346246
107,25.55105,0.2059199,1.167e-06,0.07472105,1.083e-06,0.009062569,0.004255659,0.01043915,0.01715406,0.008866069,0.0205678,0.02351355,0.008979986,0.02146813,0.004548243,0.002341413
108,25.75697,0.2091798,1e-06,0.07603763,1.084e-06,0.008363403,0.004795242,0.01183306,0.01743039,0.009539734,0.02062097,0.02321096,0.01001215,0.02044213,0.004554326,0.002337747
109,25.96615,0.2234636,1.25e-06,0.07601096,9.17e-07,0.007797154,0.01667056,0.03627261,0.009204068,0.008417987,0.0216813,0.009603734,0.009348569,0.02145638,0.004539326,0.002458829
110,26.18962,0.2219992,1.333e-06,0.07540563,1.083e-06,0.00872132,0.01604706,0.03627353,0.009236318,0.009428568,0.02051255,0.009620818,0.009422068,0.02047447,0.004530909,0.00232358
111,26.41161,0.2232009,1.25e-06,0.07585279,9.17e-07,0.007633654,0.01659581,0.03635052,0.009287735,0.009407485,0.02060722,0.009622734,0.009388818,0.02144322,0.004548576,0.002460163
112,26.63482,0.1977406,1.25e-06,0.07600146,1.083e-06,0.009202485,0.004217577,0.01039398,0.01360373,0.01090548,0.02053905,0.01344223,0.01186932,0.02056447,0.004536493,0.002461996
113,26.83256,0.2307488,1.334e-06,0.07521221,1.083e-06,0.009981234,0.02499138,0.0302547,0.009184568,0.008592236,0.02147971,0.01459798,0.008539819,0.02101813,0.004543576,0.00235083
114,27.0633,0.2234665,1.5e-06,0.07570471,1e-06,0.00798282,0.01666331,0.03633927,0.009278735,0.009481152,0.02054438,0.01023448,0.00978215,0.02048038,0.004649742,0.00232283
115,27.28677,0.2243801,1.417e-06,0.07529788,9.16e-07,0.008912986,0.01648131,0.03641886,0.009508652,0.009396401,0.02064372,0.01027115,0.009004735,0.02145388,0.004541993,0.002446163
116,27.51115,0.2232134,1.5e-06,0.07521071,1.083e-06,0.007745654,0.01658656,0.03634936,0.009392485,0.00853532,0.02154922,0.0105044,0.008975735,0.02145638,0.004532743,0.002372246
117,27.73436,0.2184742,1.25e-06,0.07568129,1.084e-06,0.007605071,0.00426566,0.01727797,0.01732722,0.01095131,0.0204168,0.02738229,0.008995568,0.0216798,0.004532242,0.002356663
118,27.95284,0.2167664,1.25e-06,0.07604404,1e-06,0.008099903,0.004205327,0.01734072,0.01698197,0.008690736,0.02155121,0.02690846,0.008896986,0.02113038,0.004542743,0.002371663
119,28.16961,0.2268046,1.583e-06,0.07958345,1.166e-06,0.007884488,0.01666756,0.03636669,0.009460735,0.009383985,0.02039463,0.009693401,0.01017015,0.02032838,0.004532826,0.00233558
120,28.39641,0.2289333,1.167e-06,0.07554029,1e-06,0.009813985,0.02504004,0.03022295,0.009264401,0.00865057,0.02151622,0.01188748,0.009476318,0.02056047,0.004602243,0.002356163
121,28.62534,0.23124,1.25e-06,0.07607971,1.083e-06,0.009840818,0.02502388,0.03021028,0.009201152,0.008606903,0.02150005,0.01460539,0.008826403,0.02044472,0.004542576,0.002355829
122,28.85658,0.2182344,1.333e-06,0.07760896,1.083e-06,0.007722904,0.00424766,0.01728372,0.01698647,0.008675069,0.02106055,0.02721196,0.01004282,0.0204873,0.004547075,0.002357497
123,29.07482,0.2093012,1.25e-06,0.07745004,9.16e-07,0.007743988,0.004484743,0.02250855,0.0169848,0.009604318,0.02082755,0.01322073,0.00847657,0.02098838,0.004658326,0.002350996
124,29.28412,0.2340071,1.167e-06,0.07802054,9.17e-07,0.01043273,0.02496621,0.03031395,0.009236985,0.008591319,0.02150513,0.01448806,0.009081652,0.02048705,0.004533826,0.00234758
125,29.51813,0.2199545,1.25e-06,0.07751387,9.17e-07,0.007668654,0.00423466,0.01755164,0.01705339,0.008676069,0.0211098,0.0283107,0.009096152,0.02172297,0.004547409,0.002466996
126,29.73808,0.2069118,1.167e-06,0.07858979,1e-06,0.00767182,0.004205744,0.02271946,0.01685147,0.009605651,0.0209613,0.008983402,0.008733153,0.02158555,0.004542576,0.002459746
127,29.94499,0.2077904,1.333e-06,0.07887779,1.417e-06,0.008384986,0.004097744,0.0175828,0.01719572,0.0108209,0.02107913,0.01305523,0.009430069,0.02030805,0.004538159,0.00241708
128,30.15278,0.1901731,1.166e-06,0.07485813,1.25e-06,0.007627655,0.004212576,0.01019398,0.01277848,0.009358985,0.02051238,0.01329823,0.009053985,0.02140463,0.004532326,0.00233933
129,30.34296,0.2240086,1.416e-06,0.07673813,9.17e-07,0.00794057,0.01666772,0.03628061,0.009198652,0.009305985,0.0206983,0.009534068,0.009358401,0.02141013,0.00454566,0.002327996
130,30.56696,0.2238186,1.167e-06,0.07784929,9.17e-07,0.007865571,0.01663597,0.03626969,0.009242318,0.008721986,0.02045897,0.009688818,0.008778486,0.02130305,0.004662242,0.00234008
131,30.79078,0.2239116,1.083e-06,0.07706338,9.16e-07,0.007712821,0.01658614,0.03629911,0.009119985,0.009310152,0.02047163,0.009760734,0.01032182,0.0203993,0.00454041,0.002324079
132,31.01469,0.2231918,1.333e-06,0.07639838,1.083e-06,0.007908737,0.01666464,0.03627636,0.009231902,0.009324151,0.02036022,0.009724651,0.01018323,0.02029497,0.004536992,0.002285163
133,31.23789,0.1939063,1.667e-06,0.07715596,1.083e-06,0.007833904,0.005782157,0.01348814,0.01039998,0.008470903,0.0214613,0.01320831,0.008453069,0.02078447,0.004533409,0.002331913
134,31.43179,0.2113146,1.25e-06,0.07706638,9.17e-07,0.008674986,0.004616243,0.0225898,0.01732572,0.01080873,0.02058463,0.01299673,0.00845632,0.02130896,0.004545493,0.002338413
135,31.64311,0.2329747,1.333e-06,0.07730246,9.17e-07,0.009861651,0.02504571,0.03016453,0.009211902,0.008442819,0.02152563,0.01439439,0.008729403,0.02141021,0.00454416,0.002339579
136,31.87608,0.2024706,1.25e-06,0.07493438,1.334e-06,0.00796207,0.004105244,0.01762105,0.01679764,0.008781902,0.02174596,0.0134019,0.009541818,0.0204783,0.004543409,0.00255433
